order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU198951|28-01-2025|carlos.dupont1473@example.nl|WID131|3|€196,41|€707,08|paypal|FR|20%|€117,85
EU202039|28-01-2025|carlos.dupont9574@example.de|WID124|2|€292,70|€708,33|carte_bancaire|ES|21%|€122,93
EU204273|28-01-2025|jan.garcia302@example.de|WID167|5|€287,71|€1755,01|bank_transfer|IT|22%|€316,48
EU199077|28-01-2025|sofia.de_vries3180@example.fr|WID136|5|€108,82|€663,79|carte_bancaire|IT|22%|€119,70
EU199401|28-01-2025|hans.rossi8507@example.it|WID198|3|€195,23|€708,70|credit_card|ES|21%|€123,00
EU201971|28-01-2025|marie.garcia7749@example.it|WID152|5|€60,73|€370,47|carte_bancaire|IT|22%|€66,81
EU203411|28-01-2025|sofia.dupont4206@example.nl|WID197|4|€226,36|€1086,54|bank_transfer|FR|20%|€181,09
EU200420|28-01-2025|hans.rossi7556@example.it|WID171|1|€245,04|€296,50|bank_transfer|NL|21%|€51,46
EU201363|28-01-2025|anna.dupont6878@example.fr|WID143|5|€262,17|€1586,14|bank_transfer|NL|21%|€275,28
EU199010|28-01-2025|hans.schmidt6986@example.it|WID140|4|€179,53|€868,92|credit_card|ES|21%|€150,80
EU201157|28-01-2025|anna.de_vries4919@example.de|WID123|3|€176,26|€639,83|paypal|NL|21%|€111,04
EU205394|28-01-2025|carlos.de_vries9404@example.de|WID100|2|€262,74|€641,09|bank_transfer|IT|22%|€115,61
EU204074|28-01-2025|marie.garcia5462@example.es|WID133|4|€170,33|€810,77|carte_bancaire|DE|19%|€129,45
EU201116|28-01-2025|anna.schmidt8360@example.de|WID100|3|€22,66|€81,58|paypal|FR|20%|€13,60
EU200526|28-01-2025|anna.rossi1371@example.nl|WID108|3|€93,96|€335,43|credit_card|DE|19%|€53,56
EU201306|28-01-2025|carlos.garcia7744@example.de|WID158|4|€194,06|€947,00|paypal|IT|22%|€170,77
EU202724|28-01-2025|marie.dupont906@example.de|WID199|5|€44,52|€271,60|credit_card|IT|22%|€48,98
EU205051|28-01-2025|carlos.de_vries2572@example.nl|WID106|4|€275,88|€1335,27|carte_bancaire|ES|21%|€231,74
EU203529|28-01-2025|hans.garcia9773@example.it|WID154|5|€72,41|€438,09|paypal|NL|21%|€76,03
EU205431|28-01-2025|lucia.schmidt3431@example.de|WID179|3|€48,82|€178,68|paypal|IT|22%|€32,22
EU201031|28-01-2025|anna.schmidt1545@example.nl|WID157|2|€273,60|€662,10|paypal|ES|21%|€114,91
EU204951|28-01-2025|lucia.schmidt1301@example.fr|WID110|4|€117,67|€560,11|credit_card|DE|19%|€89,43
EU204038|28-01-2025|sofia.de_vries6327@example.es|WID134|1|€249,15|€303,96|paypal|IT|22%|€54,81
EU200740|28-01-2025|jan.schmidt2070@example.fr|WID197|3|€56,80|€204,49|carte_bancaire|FR|20%|€34,08
EU200464|28-01-2025|sofia.de_vries9822@example.nl|WID147|1|€112,37|€135,97|carte_bancaire|ES|21%|€23,60
EU199265|28-01-2025|lucia.rossi3914@example.es|WID105|1|€151,73|€180,56|credit_card|DE|19%|€28,83
EU202775|28-01-2025|carlos.schmidt6494@example.fr|WID169|4|€251,56|€1197,41|paypal|DE|19%|€191,18
EU201904|28-01-2025|hans.rossi8723@example.de|WID189|4|€256,73|€1222,05|paypal|DE|19%|€195,12
EU200812|28-01-2025|marie.rossi1670@example.es|WID126|1|€222,93|€265,29|paypal|DE|19%|€42,36
EU202093|28-01-2025|pierre.garcia7824@example.it|WID119|5|€50,78|€302,13|carte_bancaire|DE|19%|€48,24
EU203096|28-01-2025|jan.dupont1560@example.fr|WID119|4|€69,46|€336,18|bank_transfer|ES|21%|€58,35
EU203454|28-01-2025|carlos.schmidt4721@example.nl|WID169|1|€67,16|€80,59|carte_bancaire|FR|20%|€13,43
EU203374|28-01-2025|anna.rossi3591@example.es|WID132|2|€188,63|€456,49|credit_card|ES|21%|€79,23
EU201186|28-01-2025|anna.dupont9241@example.es|WID142|4|€69,70|€334,54|credit_card|FR|20%|€55,76
EU204955|28-01-2025|sofia.garcia5895@example.it|WID172|4|€204,12|€996,09|credit_card|IT|22%|€179,62
EU200669|28-01-2025|anna.schmidt8958@example.nl|WID185|2|€294,14|€711,82|credit_card|ES|21%|€123,54
EU203650|28-01-2025|jan.rossi5784@example.es|WID116|4|€199,91|€967,55|bank_transfer|ES|21%|€167,92
EU199223|28-01-2025|pierre.schmidt8762@example.de|WID137|2|€180,06|€432,14|bank_transfer|FR|20%|€72,02
EU204288|28-01-2025|marie.dupont1015@example.de|WID170|5|€242,29|€1465,82|carte_bancaire|NL|21%|€254,40
EU198795|28-01-2025|lucia.garcia9141@example.fr|WID171|5|€221,04|€1315,20|paypal|DE|19%|€209,99
EU201608|28-01-2025|hans.garcia9331@example.fr|WID153|2|€279,77|€671,46|carte_bancaire|FR|20%|€111,91
EU205884|28-01-2025|anna.rossi2670@example.de|WID139|3|€221,86|€798,70|carte_bancaire|FR|20%|€133,12
EU200704|28-01-2025|hans.de_vries1695@example.es|WID106|2|€63,67|€152,82|bank_transfer|FR|20%|€25,47
EU204254|28-01-2025|anna.rossi1677@example.nl|WID143|5|€100,85|€610,17|paypal|NL|21%|€105,90
EU201593|28-01-2025|lucia.schmidt4839@example.fr|WID112|5|€15,73|€95,15|paypal|ES|21%|€16,51
EU199611|28-01-2025|anna.schmidt9059@example.nl|WID138|3|€136,97|€497,21|bank_transfer|NL|21%|€86,29
EU199097|28-01-2025|jan.garcia5614@example.nl|WID135|3|€246,52|€887,46|bank_transfer|FR|20%|€147,91
EU204422|28-01-2025|carlos.dupont7340@example.fr|WID177|3|€243,56|€876,82|carte_bancaire|FR|20%|€146,14
EU200256|28-01-2025|sofia.rossi454@example.nl|WID129|3|€290,12|€1053,13|paypal|NL|21%|€182,77
EU203444|28-01-2025|hans.garcia9100@example.fr|WID100|4|€92,21|€446,30|paypal|NL|21%|€77,46
EU200295|28-01-2025|anna.schmidt3417@example.es|WID180|5|€14,72|€89,08|bank_transfer|ES|21%|€15,46
EU200304|28-01-2025|anna.garcia1083@example.de|WID192|1|€298,68|€358,41|bank_transfer|FR|20%|€59,74
EU200658|28-01-2025|sofia.schmidt5404@example.fr|WID149|1|€207,57|€253,24|carte_bancaire|IT|22%|€45,67
EU202982|28-01-2025|sofia.garcia175@example.fr|WID148|2|€86,92|€210,35|credit_card|ES|21%|€36,51
EU201861|28-01-2025|pierre.dupont3924@example.nl|WID126|1|€285,89|€340,21|credit_card|DE|19%|€54,32
EU204877|28-01-2025|anna.schmidt1110@example.de|WID183|3|€50,63|€185,30|bank_transfer|IT|22%|€33,42
EU201164|28-01-2025|carlos.rossi2417@example.de|WID149|1|€275,42|€333,26|carte_bancaire|NL|21%|€57,84
EU203923|28-01-2025|anna.de_vries7341@example.de|WID143|5|€200,63|€1223,82|credit_card|IT|22%|€220,69
EU199764|28-01-2025|lucia.de_vries5514@example.nl|WID117|2|€103,51|€246,35|bank_transfer|DE|19%|€39,33
EU203941|28-01-2025|anna.schmidt5392@example.it|WID154|3|€196,80|€714,37|credit_card|NL|21%|€123,98
EU201554|28-01-2025|lucia.garcia1138@example.fr|WID116|5|€126,86|€754,84|carte_bancaire|DE|19%|€120,52
EU205957|28-01-2025|marie.garcia5597@example.es|WID111|5|€243,69|€1449,96|carte_bancaire|DE|19%|€231,51
EU202685|28-01-2025|jan.schmidt4762@example.it|WID116|5|€193,44|€1170,31|carte_bancaire|NL|21%|€203,11
EU204198|28-01-2025|sofia.schmidt2134@example.de|WID153|3|€171,63|€623,03|paypal|ES|21%|€108,13
EU201163|28-01-2025|carlos.rossi4806@example.es|WID193|4|€104,36|€500,94|paypal|FR|20%|€83,49
EU200404|28-01-2025|carlos.rossi5694@example.es|WID111|5|€144,58|€867,49|credit_card|FR|20%|€144,58
EU201682|28-01-2025|carlos.dupont7410@example.nl|WID191|5|€154,30|€933,49|carte_bancaire|ES|21%|€162,01
EU200645|28-01-2025|anna.rossi7300@example.nl|WID109|5|€40,74|€248,49|credit_card|IT|22%|€44,81
EU203951|28-01-2025|sofia.schmidt6395@example.de|WID178|5|€110,84|€676,11|paypal|IT|22%|€121,92
EU206054|28-01-2025|jan.dupont9813@example.es|WID151|4|€89,05|€423,90|carte_bancaire|DE|19%|€67,68
EU204902|28-01-2025|carlos.schmidt674@example.es|WID155|4|€131,93|€638,52|credit_card|ES|21%|€110,82
EU202492|28-01-2025|anna.schmidt568@example.nl|WID187|5|€59,02|€357,10|carte_bancaire|NL|21%|€61,98
EU204914|28-01-2025|pierre.rossi8400@example.nl|WID126|3|€93,74|€337,47|paypal|FR|20%|€56,25
EU203156|28-01-2025|lucia.rossi82@example.es|WID108|4|€248,49|€1192,73|bank_transfer|FR|20%|€198,79
EU202051|28-01-2025|marie.rossi9591@example.nl|WID197|1|€183,75|€222,33|paypal|ES|21%|€38,59
EU199415|28-01-2025|pierre.rossi3131@example.de|WID178|5|€296,48|€1793,68|paypal|ES|21%|€311,30
EU205067|28-01-2025|lucia.rossi2287@example.de|WID133|1|€60,23|€72,28|bank_transfer|FR|20%|€12,05
EU205485|28-01-2025|carlos.rossi3448@example.nl|WID190|1|€55,04|€67,15|paypal|IT|22%|€12,11
EU201181|28-01-2025|sofia.rossi9038@example.it|WID131|2|€277,84|€666,82|bank_transfer|FR|20%|€111,14
EU200020|28-01-2025|hans.garcia3584@example.es|WID104|5|€130,61|€790,17|carte_bancaire|ES|21%|€137,14
EU201239|28-01-2025|carlos.de_vries4383@example.it|WID108|1|€42,51|€51,86|carte_bancaire|IT|22%|€9,35
EU202760|28-01-2025|pierre.garcia8637@example.nl|WID198|5|€128,13|€775,21|carte_bancaire|NL|21%|€134,54
EU203521|28-01-2025|marie.rossi6420@example.de|WID161|4|€299,96|€1451,80|carte_bancaire|ES|21%|€251,96
EU201900|28-01-2025|anna.garcia6181@example.es|WID177|5|€196,15|€1196,53|carte_bancaire|IT|22%|€215,77
EU202856|28-01-2025|hans.schmidt4791@example.de|WID176|1|€153,64|€185,91|credit_card|ES|21%|€32,26
EU204702|28-01-2025|lucia.schmidt4001@example.de|WID170|3|€116,86|€427,70|paypal|IT|22%|€77,13
EU202118|28-01-2025|sofia.garcia5503@example.nl|WID161|3|€88,02|€316,87|bank_transfer|FR|20%|€52,81
EU199522|28-01-2025|pierre.rossi9487@example.nl|WID134|1|€294,39|€356,21|paypal|ES|21%|€61,82
EU200147|28-01-2025|pierre.rossi9366@example.de|WID172|3|€9,36|€33,98|bank_transfer|ES|21%|€5,90
EU201471|28-01-2025|sofia.rossi6001@example.fr|WID187|1|€251,50|€301,80|bank_transfer|FR|20%|€50,30
EU201561|28-01-2025|pierre.schmidt8569@example.de|WID191|2|€206,14|€494,74|bank_transfer|FR|20%|€82,46
EU203636|28-01-2025|jan.rossi6610@example.it|WID115|5|€49,14|€294,86|carte_bancaire|FR|20%|€49,14
EU204779|28-01-2025|carlos.garcia7589@example.it|WID137|2|€119,20|€283,70|paypal|DE|19%|€45,30
EU202098|28-01-2025|lucia.garcia3861@example.es|WID136|4|€28,17|€136,33|credit_card|ES|21%|€23,66
EU200966|28-01-2025|carlos.dupont4172@example.es|WID161|5|€26,97|€160,47|bank_transfer|DE|19%|€25,62
EU202374|28-01-2025|anna.schmidt9844@example.de|WID149|4|€160,47|€763,86|credit_card|DE|19%|€121,96
EU204305|28-01-2025|sofia.rossi5821@example.es|WID139|1|€10,59|€12,60|credit_card|DE|19%|€2,01
EU201077|28-01-2025|jan.rossi9345@example.de|WID142|4|€149,87|€713,40|carte_bancaire|DE|19%|€113,90
EU200228|28-01-2025|sofia.de_vries7994@example.es|WID148|1|€181,56|€217,87|paypal|FR|20%|€36,31
EU198959|28-01-2025|marie.de_vries4626@example.es|WID184|5|€141,90|€851,41|carte_bancaire|FR|20%|€141,90
EU203188|28-01-2025|sofia.garcia5239@example.fr|WID128|4|€8,60|€40,94|carte_bancaire|DE|19%|€6,54
