order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU140472|20-01-2025|pierre.dupont7262@example.it|WID172|3|€200,75|€734,74|carte_bancaire|IT|22%|€132,49
EU141185|20-01-2025|jan.rossi2019@example.fr|WID190|3|€61,28|€222,43|carte_bancaire|NL|21%|€38,60
EU143913|20-01-2025|pierre.de_vries2338@example.fr|WID179|3|€180,02|€653,47|credit_card|NL|21%|€113,41
EU143785|20-01-2025|carlos.garcia8385@example.es|WID112|1|€164,18|€198,66|paypal|ES|21%|€34,48
EU140035|20-01-2025|marie.garcia6053@example.it|WID169|5|€129,60|€784,08|bank_transfer|NL|21%|€136,08
EU145501|20-01-2025|jan.schmidt111@example.it|WID170|4|€118,28|€572,48|carte_bancaire|NL|21%|€99,36
EU140597|20-01-2025|carlos.dupont8609@example.nl|WID163|5|€54,97|€327,06|carte_bancaire|DE|19%|€52,22
EU146544|20-01-2025|lucia.garcia9824@example.nl|WID158|2|€136,51|€333,09|bank_transfer|IT|22%|€60,07
EU145975|20-01-2025|pierre.garcia1993@example.de|WID132|3|€289,27|€1050,06|bank_transfer|NL|21%|€182,24
EU142824|20-01-2025|sofia.schmidt9667@example.es|WID117|3|€71,17|€258,36|bank_transfer|NL|21%|€44,84
EU143452|20-01-2025|carlos.rossi8074@example.es|WID158|5|€281,76|€1690,54|carte_bancaire|FR|20%|€281,76
EU142872|20-01-2025|sofia.de_vries6465@example.it|WID191|2|€68,65|€166,14|credit_card|NL|21%|€28,83
EU143248|20-01-2025|anna.de_vries8610@example.fr|WID107|5|€233,61|€1425,03|paypal|IT|22%|€256,97
EU142591|20-01-2025|anna.de_vries3976@example.nl|WID136|3|€115,36|€411,82|paypal|DE|19%|€65,75
EU142999|20-01-2025|sofia.garcia190@example.es|WID124|2|€109,50|€267,19|credit_card|IT|22%|€48,18
EU141142|20-01-2025|hans.dupont2680@example.es|WID169|3|€39,87|€142,35|paypal|DE|19%|€22,73
EU144096|20-01-2025|hans.dupont2791@example.it|WID123|2|€79,12|€191,48|paypal|NL|21%|€33,23
EU143789|20-01-2025|lucia.de_vries7594@example.nl|WID198|3|€115,55|€412,50|credit_card|DE|19%|€65,86
EU142405|20-01-2025|hans.dupont9407@example.it|WID109|4|€227,08|€1089,97|carte_bancaire|FR|20%|€181,66
EU145985|20-01-2025|marie.schmidt5657@example.fr|WID188|4|€191,42|€934,13|credit_card|IT|22%|€168,45
EU145010|20-01-2025|hans.de_vries2944@example.de|WID101|1|€137,03|€165,81|paypal|NL|21%|€28,78
EU144130|20-01-2025|jan.dupont8850@example.fr|WID161|1|€219,75|€265,90|credit_card|NL|21%|€46,15
EU146938|20-01-2025|pierre.rossi8160@example.it|WID184|1|€233,89|€278,32|carte_bancaire|DE|19%|€44,44
EU143806|20-01-2025|marie.schmidt5483@example.it|WID195|3|€248,26|€908,63|bank_transfer|IT|22%|€163,85
EU143387|20-01-2025|anna.schmidt126@example.de|WID182|2|€206,77|€504,53|bank_transfer|IT|22%|€90,98
EU142261|20-01-2025|anna.rossi614@example.nl|WID146|4|€114,09|€552,21|bank_transfer|ES|21%|€95,84
EU143968|20-01-2025|pierre.dupont8136@example.es|WID129|5|€118,90|€725,27|bank_transfer|IT|22%|€130,79
EU147084|20-01-2025|pierre.rossi5072@example.it|WID118|2|€193,59|€468,50|credit_card|ES|21%|€81,31
EU146966|20-01-2025|lucia.rossi749@example.it|WID151|2|€185,62|€441,79|bank_transfer|DE|19%|€70,54
EU145548|20-01-2025|sofia.rossi8470@example.nl|WID137|2|€65,49|€158,49|bank_transfer|NL|21%|€27,51
EU146054|20-01-2025|lucia.schmidt4392@example.nl|WID107|4|€250,83|€1193,94|bank_transfer|DE|19%|€190,63
EU143973|20-01-2025|carlos.schmidt2075@example.nl|WID190|3|€235,51|€840,77|carte_bancaire|DE|19%|€134,24
EU145411|20-01-2025|lucia.de_vries7645@example.de|WID126|3|€165,69|€601,45|bank_transfer|NL|21%|€104,38
EU144580|20-01-2025|pierre.rossi3013@example.it|WID114|4|€103,53|€492,83|paypal|DE|19%|€78,69
EU144033|20-01-2025|jan.garcia1341@example.de|WID189|2|€88,85|€213,25|carte_bancaire|FR|20%|€35,54
EU146853|20-01-2025|marie.dupont9227@example.de|WID176|5|€199,10|€1184,62|credit_card|DE|19%|€189,14
EU146814|20-01-2025|pierre.garcia9812@example.nl|WID181|2|€247,23|€588,41|carte_bancaire|DE|19%|€93,95
EU147175|20-01-2025|marie.rossi2002@example.it|WID194|5|€108,40|€650,39|credit_card|FR|20%|€108,40
EU142477|20-01-2025|anna.de_vries316@example.it|WID149|3|€76,80|€276,48|bank_transfer|FR|20%|€46,08
EU140604|20-01-2025|sofia.dupont9713@example.fr|WID192|3|€71,21|€258,49|carte_bancaire|ES|21%|€44,86
EU140461|20-01-2025|carlos.garcia3304@example.fr|WID157|3|€78,13|€283,61|bank_transfer|ES|21%|€49,22
EU144972|20-01-2025|sofia.de_vries7608@example.nl|WID133|1|€234,95|€279,59|credit_card|DE|19%|€44,64
EU140884|20-01-2025|pierre.schmidt3373@example.de|WID107|5|€131,00|€792,55|credit_card|ES|21%|€137,55
EU144823|20-01-2025|jan.dupont2329@example.es|WID174|4|€199,89|€951,49|bank_transfer|DE|19%|€151,92
EU141429|20-01-2025|marie.garcia6633@example.de|WID118|2|€112,97|€273,40|bank_transfer|ES|21%|€47,45
EU146105|20-01-2025|jan.de_vries1819@example.fr|WID110|2|€9,77|€23,64|carte_bancaire|NL|21%|€4,10
EU145661|20-01-2025|anna.dupont2924@example.nl|WID134|4|€121,68|€584,08|credit_card|FR|20%|€97,35
EU143161|20-01-2025|carlos.schmidt3363@example.de|WID160|2|€84,18|€203,72|carte_bancaire|NL|21%|€35,36
EU145566|20-01-2025|marie.rossi1358@example.de|WID188|1|€175,42|€212,25|paypal|ES|21%|€36,84
EU140004|20-01-2025|jan.schmidt9902@example.fr|WID137|5|€155,15|€930,88|paypal|FR|20%|€155,15
EU147128|20-01-2025|jan.dupont9768@example.fr|WID113|4|€123,28|€601,59|carte_bancaire|IT|22%|€108,48
EU146889|20-01-2025|hans.dupont6048@example.nl|WID158|5|€182,14|€1101,95|carte_bancaire|ES|21%|€191,25
EU144545|20-01-2025|hans.dupont275@example.it|WID124|2|€13,71|€33,17|carte_bancaire|ES|21%|€5,76
EU145613|20-01-2025|pierre.rossi9810@example.es|WID155|5|€32,33|€197,23|carte_bancaire|IT|22%|€35,57
EU141885|20-01-2025|jan.rossi4036@example.de|WID168|5|€144,77|€861,39|bank_transfer|DE|19%|€137,53
EU140709|20-01-2025|jan.rossi4715@example.de|WID150|4|€212,51|€1011,53|credit_card|DE|19%|€161,51
EU147033|20-01-2025|lucia.de_vries1027@example.de|WID115|1|€165,78|€202,25|credit_card|IT|22%|€36,47
EU144465|20-01-2025|marie.rossi4393@example.es|WID168|4|€195,98|€956,36|bank_transfer|IT|22%|€172,46
EU144587|20-01-2025|marie.dupont3803@example.de|WID107|5|€121,99|€744,14|bank_transfer|IT|22%|€134,19
EU140877|20-01-2025|jan.garcia2038@example.fr|WID151|4|€77,86|€376,84|bank_transfer|NL|21%|€65,40
EU145949|20-01-2025|sofia.de_vries2009@example.fr|WID189|5|€23,49|€140,96|bank_transfer|FR|20%|€23,49
EU144918|20-01-2025|lucia.de_vries4870@example.nl|WID107|4|€254,34|€1230,98|credit_card|NL|21%|€213,64
