order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU83559|12-01-2025|anna.de_vries4726@example.fr|WID163|5|€145,16|€885,47|paypal|IT|22%|€159,67
EU83364|12-01-2025|anna.de_vries9110@example.fr|WID184|5|€82,14|€488,76|carte_bancaire|DE|19%|€78,04
EU81502|12-01-2025|carlos.rossi2618@example.nl|WID110|4|€53,51|€256,86|paypal|FR|20%|€42,81
EU85963|12-01-2025|sofia.de_vries2089@example.it|WID189|2|€54,47|€131,83|bank_transfer|NL|21%|€22,88
EU83790|12-01-2025|jan.garcia660@example.nl|WID164|2|€126,29|€305,62|bank_transfer|NL|21%|€53,04
EU88136|12-01-2025|hans.schmidt1486@example.es|WID130|1|€289,90|€344,98|credit_card|DE|19%|€55,08
EU82140|12-01-2025|pierre.garcia6454@example.it|WID133|2|€70,32|€168,76|credit_card|FR|20%|€28,13
EU85678|12-01-2025|lucia.dupont8322@example.de|WID102|2|€84,24|€205,54|paypal|IT|22%|€37,07
EU88180|12-01-2025|carlos.dupont1431@example.it|WID130|3|€131,16|€476,12|paypal|ES|21%|€82,63
EU86045|12-01-2025|marie.dupont1524@example.es|WID108|3|€85,48|€310,28|bank_transfer|NL|21%|€53,85
EU86767|12-01-2025|pierre.de_vries1287@example.es|WID170|5|€179,46|€1076,74|bank_transfer|FR|20%|€179,46
EU83248|12-01-2025|anna.de_vries6719@example.de|WID120|3|€216,84|€774,12|paypal|DE|19%|€123,60
EU83284|12-01-2025|pierre.garcia9758@example.it|WID152|4|€109,44|€529,68|paypal|ES|21%|€91,93
EU81773|12-01-2025|hans.schmidt1828@example.es|WID159|1|€129,19|€157,61|credit_card|IT|22%|€28,42
EU86885|12-01-2025|sofia.de_vries419@example.fr|WID170|5|€92,80|€561,42|credit_card|ES|21%|€97,44
EU80987|12-01-2025|carlos.dupont5429@example.es|WID138|2|€212,87|€515,15|carte_bancaire|ES|21%|€89,41
EU87804|12-01-2025|pierre.de_vries7125@example.de|WID187|4|€15,76|€76,28|paypal|NL|21%|€13,24
EU87248|12-01-2025|anna.rossi3990@example.fr|WID102|2|€184,73|€450,74|credit_card|IT|22%|€81,28
EU84810|12-01-2025|jan.dupont6630@example.it|WID132|3|€82,05|€300,31|credit_card|IT|22%|€54,15
EU85246|12-01-2025|sofia.de_vries6704@example.nl|WID178|1|€234,27|€283,47|carte_bancaire|NL|21%|€49,20
EU84312|12-01-2025|carlos.schmidt7745@example.de|WID109|3|€196,48|€713,22|bank_transfer|ES|21%|€123,78
EU87173|12-01-2025|carlos.garcia4491@example.it|WID179|5|€62,06|€372,36|credit_card|FR|20%|€62,06
EU82172|12-01-2025|carlos.de_vries1350@example.es|WID138|2|€70,55|€172,15|bank_transfer|IT|22%|€31,04
EU82343|12-01-2025|pierre.rossi1524@example.de|WID167|2|€42,15|€101,16|bank_transfer|FR|20%|€16,86
EU86520|12-01-2025|carlos.rossi1402@example.nl|WID184|2|€105,80|€256,03|credit_card|NL|21%|€44,43
EU81665|12-01-2025|sofia.garcia9380@example.fr|WID109|5|€56,65|€342,73|carte_bancaire|ES|21%|€59,48
EU81890|12-01-2025|sofia.garcia2769@example.de|WID173|4|€36,41|€174,79|bank_transfer|FR|20%|€29,13
EU84201|12-01-2025|hans.schmidt6515@example.fr|WID149|4|€231,30|€1119,49|bank_transfer|NL|21%|€194,29
EU87498|12-01-2025|jan.de_vries3715@example.de|WID158|4|€159,01|€769,61|carte_bancaire|ES|21%|€133,57
EU87416|12-01-2025|jan.de_vries6610@example.nl|WID174|4|€200,31|€969,50|paypal|NL|21%|€168,26
EU81221|12-01-2025|carlos.garcia5990@example.es|WID151|3|€134,39|€487,82|paypal|ES|21%|€84,66
EU84427|12-01-2025|sofia.schmidt1750@example.it|WID193|2|€277,27|€670,98|carte_bancaire|NL|21%|€116,45
