order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU378502|21-02-2025|marie.de_vries498@example.fr|WID125|5|€20,31|€121,86|credit_card|FR|20%|€20,31
EU380281|21-02-2025|lucia.garcia3998@example.nl|WID181|2|€180,55|€436,92|paypal|ES|21%|€75,83
EU381450|21-02-2025|carlos.schmidt2610@example.nl|WID103|2|€293,97|€711,40|credit_card|ES|21%|€123,47
EU381885|21-02-2025|anna.de_vries5417@example.fr|WID102|2|€261,97|€623,49|bank_transfer|DE|19%|€99,55
EU378148|21-02-2025|sofia.garcia930@example.es|WID104|4|€181,84|€865,58|credit_card|DE|19%|€138,20
EU376280|21-02-2025|jan.de_vries4564@example.it|WID181|2|€110,01|€261,84|bank_transfer|DE|19%|€41,81
EU378459|21-02-2025|marie.rossi5518@example.nl|WID152|5|€121,84|€724,96|paypal|DE|19%|€115,75
EU380031|21-02-2025|marie.rossi7431@example.fr|WID114|3|€84,46|€304,06|paypal|FR|20%|€50,68
EU379431|21-02-2025|pierre.schmidt5745@example.fr|WID106|5|€119,30|€715,79|carte_bancaire|FR|20%|€119,30
EU375956|21-02-2025|carlos.rossi2413@example.nl|WID155|3|€275,03|€1006,63|credit_card|IT|22%|€181,52
EU376904|21-02-2025|hans.schmidt7138@example.fr|WID177|1|€224,88|€272,11|bank_transfer|NL|21%|€47,23
EU379070|21-02-2025|marie.de_vries6451@example.fr|WID199|4|€106,91|€508,87|bank_transfer|DE|19%|€81,25
EU380441|21-02-2025|anna.schmidt7649@example.nl|WID182|3|€161,54|€591,25|paypal|IT|22%|€106,62
EU379577|21-02-2025|carlos.schmidt2219@example.es|WID160|4|€241,96|€1151,75|bank_transfer|DE|19%|€183,89
EU380285|21-02-2025|sofia.schmidt8312@example.es|WID153|5|€296,52|€1764,28|bank_transfer|DE|19%|€281,69
EU379668|21-02-2025|marie.schmidt5231@example.es|WID132|5|€92,25|€553,49|paypal|FR|20%|€92,25
EU379585|21-02-2025|anna.garcia2856@example.fr|WID110|2|€292,00|€712,48|credit_card|IT|22%|€128,48
EU376134|21-02-2025|jan.de_vries5315@example.de|WID184|2|€260,65|€625,55|bank_transfer|FR|20%|€104,26
EU380593|21-02-2025|sofia.schmidt9555@example.nl|WID133|5|€95,22|€580,84|carte_bancaire|IT|22%|€104,74
EU381337|21-02-2025|anna.dupont3403@example.nl|WID194|3|€105,45|€382,79|credit_card|NL|21%|€66,43
EU377172|21-02-2025|sofia.rossi7925@example.it|WID186|1|€262,64|€320,42|paypal|IT|22%|€57,78
EU382548|21-02-2025|sofia.de_vries9991@example.es|WID188|1|€42,21|€51,07|bank_transfer|ES|21%|€8,86
EU375902|21-02-2025|jan.rossi7436@example.nl|WID116|3|€125,31|€454,88|carte_bancaire|NL|21%|€78,95
EU378486|21-02-2025|marie.schmidt3705@example.de|WID143|3|€74,04|€268,78|bank_transfer|ES|21%|€46,65
EU380007|21-02-2025|lucia.dupont7462@example.fr|WID100|3|€90,55|€323,26|bank_transfer|DE|19%|€51,61
EU375802|21-02-2025|carlos.rossi8380@example.de|WID100|4|€20,22|€98,68|credit_card|IT|22%|€17,80
EU381708|21-02-2025|lucia.schmidt8644@example.it|WID125|4|€200,32|€961,56|carte_bancaire|FR|20%|€160,26
EU376151|21-02-2025|carlos.garcia7647@example.nl|WID124|5|€34,52|€205,41|credit_card|DE|19%|€32,80
EU378118|21-02-2025|sofia.de_vries2884@example.es|WID120|1|€214,96|€260,10|bank_transfer|NL|21%|€45,14
EU378976|21-02-2025|sofia.garcia1603@example.it|WID105|1|€240,56|€291,08|credit_card|NL|21%|€50,52
EU379136|21-02-2025|hans.de_vries4979@example.es|WID129|1|€13,77|€16,53|credit_card|FR|20%|€2,75
EU380418|21-02-2025|pierre.rossi8794@example.es|WID168|5|€70,61|€427,22|credit_card|NL|21%|€74,15
EU376219|21-02-2025|lucia.rossi9538@example.it|WID143|2|€182,85|€438,83|carte_bancaire|FR|20%|€73,14
EU376493|21-02-2025|jan.garcia2219@example.nl|WID169|3|€70,28|€250,91|credit_card|DE|19%|€40,06
EU381863|21-02-2025|lucia.dupont308@example.nl|WID152|4|€168,21|€814,15|credit_card|NL|21%|€141,30
EU376829|21-02-2025|lucia.de_vries9892@example.de|WID179|3|€197,58|€705,37|bank_transfer|DE|19%|€112,62
EU381371|21-02-2025|hans.de_vries4556@example.fr|WID112|5|€215,51|€1303,83|credit_card|ES|21%|€226,28
EU378001|21-02-2025|lucia.rossi879@example.it|WID193|5|€242,98|€1470,05|paypal|NL|21%|€255,13
EU378072|21-02-2025|lucia.schmidt8043@example.es|WID144|4|€156,49|€763,69|carte_bancaire|IT|22%|€137,72
EU380345|21-02-2025|marie.de_vries9514@example.nl|WID149|3|€53,93|€195,78|carte_bancaire|ES|21%|€33,98
EU377368|21-02-2025|carlos.garcia3602@example.de|WID149|2|€128,28|€313,01|credit_card|IT|22%|€56,44
