order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU325938|14-02-2025|jan.de_vries8413@example.fr|WID185|5|€244,68|€1480,30|paypal|NL|21%|€256,91
EU330155|14-02-2025|carlos.de_vries3996@example.es|WID137|2|€98,16|€237,55|carte_bancaire|NL|21%|€41,23
EU326480|14-02-2025|anna.schmidt4354@example.fr|WID187|1|€84,88|€102,70|paypal|ES|21%|€17,82
EU326211|14-02-2025|sofia.garcia1654@example.de|WID111|5|€231,63|€1378,20|bank_transfer|DE|19%|€220,05
EU325579|14-02-2025|carlos.de_vries8165@example.es|WID181|5|€191,51|€1158,63|carte_bancaire|NL|21%|€201,08
EU325122|14-02-2025|pierre.de_vries1932@example.nl|WID135|5|€183,81|€1112,02|paypal|NL|21%|€193,00
EU326150|14-02-2025|hans.de_vries6383@example.it|WID124|3|€134,03|€486,52|paypal|NL|21%|€84,44
EU328105|14-02-2025|anna.garcia8073@example.de|WID120|5|€96,71|€589,94|bank_transfer|IT|22%|€106,38
EU326818|14-02-2025|lucia.schmidt1256@example.nl|WID178|2|€243,06|€593,06|carte_bancaire|IT|22%|€106,94
EU324995|14-02-2025|anna.garcia3765@example.fr|WID180|4|€23,70|€113,74|paypal|FR|20%|€18,96
EU330024|14-02-2025|pierre.garcia6169@example.de|WID179|1|€247,54|€302,00|credit_card|IT|22%|€54,46
EU328557|14-02-2025|marie.dupont5564@example.nl|WID152|2|€92,26|€223,26|bank_transfer|ES|21%|€38,75
EU324029|14-02-2025|jan.garcia4444@example.de|WID195|5|€276,96|€1675,63|paypal|ES|21%|€290,81
EU329679|14-02-2025|anna.rossi4593@example.nl|WID144|3|€234,72|€859,07|carte_bancaire|IT|22%|€154,91
EU329662|14-02-2025|sofia.rossi6742@example.de|WID150|1|€244,15|€290,54|credit_card|DE|19%|€46,39
EU324860|14-02-2025|sofia.rossi9356@example.es|WID159|4|€222,09|€1083,78|carte_bancaire|IT|22%|€195,44
EU330880|14-02-2025|pierre.dupont8363@example.es|WID194|3|€116,52|€422,96|paypal|NL|21%|€73,41
EU330858|14-02-2025|pierre.schmidt2775@example.es|WID196|2|€44,41|€105,70|bank_transfer|DE|19%|€16,88
EU330453|14-02-2025|carlos.garcia4730@example.nl|WID173|3|€131,38|€480,86|bank_transfer|IT|22%|€86,71
EU324677|14-02-2025|lucia.garcia9570@example.de|WID193|4|€206,20|€998,03|bank_transfer|ES|21%|€173,21
EU330637|14-02-2025|sofia.dupont6352@example.de|WID108|5|€7,89|€48,16|paypal|IT|22%|€8,68
EU324488|14-02-2025|carlos.garcia7002@example.es|WID124|2|€138,02|€334,00|carte_bancaire|ES|21%|€57,97
EU327716|14-02-2025|sofia.dupont4849@example.es|WID133|3|€38,05|€136,97|credit_card|FR|20%|€22,83
EU328055|14-02-2025|pierre.dupont7135@example.es|WID193|2|€116,86|€282,79|bank_transfer|NL|21%|€49,08
EU329176|14-02-2025|anna.garcia8819@example.nl|WID133|3|€62,53|€226,98|paypal|ES|21%|€39,39
EU329263|14-02-2025|jan.rossi1008@example.nl|WID139|4|€84,73|€410,08|bank_transfer|ES|21%|€71,17
EU324349|14-02-2025|hans.garcia4013@example.it|WID136|5|€153,10|€910,93|credit_card|DE|19%|€145,44
EU326353|14-02-2025|sofia.garcia1144@example.es|WID142|4|€111,72|€545,19|paypal|IT|22%|€98,31
EU324397|14-02-2025|hans.de_vries5334@example.it|WID190|4|€269,80|€1305,84|bank_transfer|ES|21%|€226,63
EU328057|14-02-2025|anna.rossi8900@example.fr|WID141|3|€184,76|€659,61|bank_transfer|DE|19%|€105,32
EU327165|14-02-2025|jan.rossi8470@example.es|WID155|3|€287,84|€1036,24|carte_bancaire|FR|20%|€172,71
EU325269|14-02-2025|jan.dupont9494@example.fr|WID133|5|€56,74|€337,59|credit_card|DE|19%|€53,90
EU325975|14-02-2025|hans.garcia4707@example.de|WID121|4|€40,49|€196,00|paypal|ES|21%|€34,02
EU325783|14-02-2025|lucia.schmidt7269@example.de|WID113|5|€56,79|€337,89|paypal|DE|19%|€53,95
EU326310|14-02-2025|jan.schmidt8070@example.es|WID103|1|€289,41|€350,18|carte_bancaire|NL|21%|€60,78
EU324107|14-02-2025|marie.de_vries6875@example.de|WID128|5|€27,15|€164,27|credit_card|NL|21%|€28,51
EU327009|14-02-2025|carlos.garcia5271@example.fr|WID139|5|€241,06|€1446,34|carte_bancaire|FR|20%|€241,06
EU325550|14-02-2025|pierre.schmidt3054@example.es|WID156|2|€49,40|€117,57|carte_bancaire|DE|19%|€18,77
EU327753|14-02-2025|carlos.schmidt6273@example.it|WID158|1|€191,85|€232,14|carte_bancaire|ES|21%|€40,29
EU327791|14-02-2025|anna.rossi1390@example.it|WID138|2|€220,65|€529,57|paypal|FR|20%|€88,26
EU329199|14-02-2025|jan.dupont6030@example.de|WID133|1|€288,12|€345,75|bank_transfer|FR|20%|€57,62
EU330654|14-02-2025|sofia.rossi4967@example.de|WID178|2|€232,73|€563,21|paypal|NL|21%|€97,75
EU329524|14-02-2025|pierre.schmidt8392@example.it|WID177|1|€186,92|€224,30|paypal|FR|20%|€37,38
EU329480|14-02-2025|pierre.schmidt373@example.it|WID171|2|€135,12|€326,99|bank_transfer|NL|21%|€56,75
EU325038|14-02-2025|anna.garcia4501@example.es|WID163|1|€68,75|€82,49|paypal|FR|20%|€13,75
EU328732|14-02-2025|carlos.schmidt4436@example.fr|WID187|1|€290,64|€354,58|bank_transfer|IT|22%|€63,94
EU324896|14-02-2025|pierre.garcia7943@example.es|WID120|1|€77,86|€94,99|carte_bancaire|IT|22%|€17,13
EU325612|14-02-2025|lucia.de_vries9397@example.de|WID142|3|€169,63|€605,58|bank_transfer|DE|19%|€96,69
EU327344|14-02-2025|lucia.schmidt2374@example.fr|WID180|1|€157,60|€190,70|paypal|ES|21%|€33,10
EU330997|14-02-2025|carlos.garcia6144@example.nl|WID137|3|€205,67|€746,59|carte_bancaire|ES|21%|€129,57
EU328202|14-02-2025|hans.de_vries1986@example.fr|WID189|4|€218,38|€1065,67|carte_bancaire|IT|22%|€192,17
EU324998|14-02-2025|pierre.schmidt79@example.nl|WID192|5|€30,09|€182,05|credit_card|ES|21%|€31,60
EU329446|14-02-2025|lucia.dupont4785@example.es|WID195|2|€156,61|€379,00|paypal|ES|21%|€65,78
EU330223|14-02-2025|sofia.de_vries4756@example.de|WID108|4|€186,11|€908,21|credit_card|IT|22%|€163,78
EU329064|14-02-2025|jan.rossi7961@example.es|WID120|5|€6,83|€41,34|credit_card|ES|21%|€7,17
EU329863|14-02-2025|sofia.garcia5512@example.nl|WID105|5|€146,97|€889,17|carte_bancaire|ES|21%|€154,32
EU330055|14-02-2025|pierre.rossi346@example.de|WID119|4|€92,91|€442,24|credit_card|DE|19%|€70,61
EU329693|14-02-2025|marie.rossi5003@example.de|WID175|4|€150,83|€736,05|credit_card|IT|22%|€132,73
EU331151|14-02-2025|sofia.schmidt8021@example.it|WID103|4|€124,55|€602,81|credit_card|NL|21%|€104,62
EU329894|14-02-2025|anna.de_vries4389@example.nl|WID139|2|€239,89|€580,54|credit_card|NL|21%|€100,75
EU328121|14-02-2025|carlos.de_vries7651@example.nl|WID124|4|€98,09|€474,75|paypal|ES|21%|€82,40
