order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU473597|06-03-2025|hans.dupont1724@example.it|WID104|4|€234,10|€1133,05|bank_transfer|NL|21%|€196,64
EU476666|06-03-2025|anna.garcia294@example.nl|WID152|4|€36,62|€175,77|carte_bancaire|FR|20%|€29,30
EU478154|06-03-2025|jan.dupont1355@example.de|WID185|2|€207,83|€494,63|bank_transfer|DE|19%|€78,97
EU474765|06-03-2025|hans.garcia5237@example.it|WID129|1|€270,85|€330,43|bank_transfer|IT|22%|€59,59
EU476956|06-03-2025|hans.de_vries2641@example.fr|WID101|5|€216,91|€1312,28|paypal|NL|21%|€227,75
EU477156|06-03-2025|jan.garcia7554@example.nl|WID132|5|€50,75|€301,98|bank_transfer|DE|19%|€48,21
EU476641|06-03-2025|marie.dupont3204@example.fr|WID165|2|€141,02|€335,63|paypal|DE|19%|€53,59
EU475542|06-03-2025|pierre.garcia3373@example.it|WID124|5|€271,09|€1640,10|paypal|NL|21%|€284,64
EU474467|06-03-2025|jan.dupont9143@example.es|WID105|3|€106,39|€379,83|bank_transfer|DE|19%|€60,64
EU478075|06-03-2025|carlos.schmidt832@example.de|WID170|1|€137,57|€165,08|bank_transfer|FR|20%|€27,51
EU473209|06-03-2025|carlos.rossi7117@example.de|WID165|3|€105,43|€385,86|bank_transfer|IT|22%|€69,58
EU476250|06-03-2025|jan.schmidt8278@example.fr|WID139|1|€254,21|€307,59|carte_bancaire|NL|21%|€53,38
EU476965|06-03-2025|marie.rossi2130@example.fr|WID199|3|€54,10|€194,75|credit_card|FR|20%|€32,46
EU472809|06-03-2025|pierre.rossi2997@example.nl|WID127|3|€116,03|€424,66|paypal|IT|22%|€76,58
EU472046|06-03-2025|marie.schmidt4963@example.it|WID155|5|€154,43|€934,30|credit_card|ES|21%|€162,15
EU472849|06-03-2025|marie.rossi1026@example.de|WID117|2|€15,21|€37,11|bank_transfer|IT|22%|€6,69
EU471574|06-03-2025|hans.garcia8436@example.fr|WID191|5|€50,48|€302,87|carte_bancaire|FR|20%|€50,48
EU474981|06-03-2025|pierre.garcia8028@example.fr|WID183|3|€133,10|€487,13|paypal|IT|22%|€87,84
EU471412|06-03-2025|jan.rossi9210@example.fr|WID198|2|€291,61|€711,53|carte_bancaire|IT|22%|€128,31
EU472382|06-03-2025|hans.de_vries9651@example.es|WID192|4|€158,48|€760,73|paypal|FR|20%|€126,79
EU473939|06-03-2025|marie.garcia1075@example.it|WID146|2|€140,44|€337,05|carte_bancaire|FR|20%|€56,17
