order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU343207|16-02-2025|jan.dupont7001@example.de|WID166|1|€143,74|€175,37|credit_card|IT|22%|€31,62
EU338717|16-02-2025|lucia.rossi3983@example.de|WID101|4|€267,46|€1294,49|paypal|NL|21%|€224,66
EU339197|16-02-2025|jan.schmidt7973@example.nl|WID136|5|€52,12|€317,96|credit_card|IT|22%|€57,34
EU342598|16-02-2025|hans.dupont1727@example.nl|WID193|2|€127,40|€308,30|paypal|NL|21%|€53,51
EU343454|16-02-2025|lucia.rossi50@example.nl|WID176|3|€187,46|€680,48|carte_bancaire|NL|21%|€118,10
EU339208|16-02-2025|marie.dupont6964@example.es|WID143|1|€240,62|€288,75|credit_card|FR|20%|€48,12
EU344871|16-02-2025|sofia.garcia9930@example.fr|WID163|3|€41,90|€149,59|bank_transfer|DE|19%|€23,88
EU343971|16-02-2025|anna.rossi9763@example.it|WID125|4|€109,41|€520,80|carte_bancaire|DE|19%|€83,15
EU340999|16-02-2025|jan.garcia7920@example.it|WID126|1|€30,61|€37,04|bank_transfer|ES|21%|€6,43
EU338942|16-02-2025|carlos.schmidt7611@example.it|WID116|2|€127,94|€304,50|bank_transfer|DE|19%|€48,62
EU341564|16-02-2025|pierre.rossi4050@example.it|WID194|2|€126,41|€305,91|paypal|NL|21%|€53,09
EU342965|16-02-2025|sofia.garcia7287@example.de|WID131|5|€267,21|€1603,27|credit_card|FR|20%|€267,21
EU344321|16-02-2025|marie.de_vries7744@example.it|WID104|5|€125,98|€755,86|carte_bancaire|FR|20%|€125,98
EU345896|16-02-2025|carlos.dupont4006@example.es|WID174|1|€34,24|€41,43|credit_card|NL|21%|€7,19
EU344208|16-02-2025|anna.schmidt9086@example.de|WID137|5|€44,06|€268,74|credit_card|IT|22%|€48,46
EU338796|16-02-2025|marie.garcia1816@example.it|WID140|2|€98,49|€238,34|carte_bancaire|NL|21%|€41,37
EU345406|16-02-2025|hans.garcia118@example.es|WID182|3|€107,07|€382,24|carte_bancaire|DE|19%|€61,03
EU341248|16-02-2025|carlos.de_vries7243@example.fr|WID138|5|€241,61|€1461,72|carte_bancaire|ES|21%|€253,69
