order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU427090|28-02-2025|lucia.garcia9041@example.it|WID126|2|€150,27|€363,66|credit_card|ES|21%|€63,11
EU431060|28-02-2025|jan.de_vries8960@example.fr|WID186|5|€185,35|€1121,36|credit_card|ES|21%|€194,62
EU430140|28-02-2025|jan.de_vries2513@example.es|WID119|5|€89,36|€540,64|credit_card|ES|21%|€93,83
EU429825|28-02-2025|anna.de_vries1535@example.it|WID187|2|€89,70|€218,87|paypal|IT|22%|€39,47
EU433768|28-02-2025|sofia.de_vries5246@example.nl|WID127|2|€77,59|€189,32|bank_transfer|IT|22%|€34,14
EU429793|28-02-2025|pierre.rossi9053@example.de|WID101|4|€92,19|€438,84|paypal|DE|19%|€70,07
EU429706|28-02-2025|marie.de_vries4627@example.es|WID153|4|€105,61|€511,14|bank_transfer|NL|21%|€88,71
EU432714|28-02-2025|sofia.rossi4297@example.es|WID172|5|€142,33|€861,07|carte_bancaire|ES|21%|€149,44
EU431044|28-02-2025|pierre.dupont5625@example.nl|WID190|2|€289,14|€705,50|bank_transfer|IT|22%|€127,22
EU427476|28-02-2025|marie.rossi710@example.nl|WID168|1|€266,80|€317,49|paypal|DE|19%|€50,69
EU427753|28-02-2025|pierre.garcia8963@example.fr|WID122|2|€173,39|€423,07|paypal|IT|22%|€76,29
EU430978|28-02-2025|pierre.dupont436@example.fr|WID158|1|€66,38|€79,66|bank_transfer|FR|20%|€13,28
EU434103|28-02-2025|sofia.dupont4428@example.de|WID101|4|€236,11|€1133,35|credit_card|FR|20%|€188,89
EU426959|28-02-2025|sofia.dupont6145@example.de|WID131|2|€159,11|€385,06|paypal|ES|21%|€66,83
EU427651|28-02-2025|sofia.schmidt8902@example.it|WID166|2|€80,95|€194,29|carte_bancaire|FR|20%|€32,38
EU429836|28-02-2025|lucia.rossi2354@example.it|WID130|4|€28,63|€137,44|paypal|FR|20%|€22,91
EU429303|28-02-2025|lucia.garcia277@example.fr|WID170|3|€68,96|€246,18|bank_transfer|DE|19%|€39,31
EU429792|28-02-2025|hans.garcia309@example.nl|WID179|3|€122,95|€438,93|bank_transfer|DE|19%|€70,08
EU433776|28-02-2025|anna.garcia5535@example.es|WID170|1|€192,38|€230,85|paypal|FR|20%|€38,48
EU429155|28-02-2025|anna.de_vries4181@example.nl|WID194|5|€118,33|€715,88|paypal|NL|21%|€124,24
EU429170|28-02-2025|carlos.garcia3258@example.nl|WID199|5|€152,06|€919,95|carte_bancaire|NL|21%|€159,66
EU426906|28-02-2025|lucia.rossi7804@example.es|WID118|3|€273,93|€986,14|carte_bancaire|FR|20%|€164,36
EU427166|28-02-2025|anna.garcia4973@example.it|WID194|1|€153,03|€186,70|credit_card|IT|22%|€33,67
EU427553|28-02-2025|carlos.rossi5160@example.it|WID176|2|€195,20|€476,30|bank_transfer|IT|22%|€85,89
EU429745|28-02-2025|carlos.schmidt3984@example.fr|WID125|5|€35,29|€211,75|carte_bancaire|FR|20%|€35,29
EU429648|28-02-2025|lucia.rossi9626@example.nl|WID181|3|€92,08|€328,73|paypal|DE|19%|€52,49
EU431391|28-02-2025|hans.garcia5404@example.it|WID100|5|€149,95|€899,71|credit_card|FR|20%|€149,95
EU430748|28-02-2025|pierre.dupont7052@example.de|WID191|2|€229,82|€556,17|paypal|ES|21%|€96,53
EU430020|28-02-2025|lucia.rossi6101@example.it|WID177|3|€164,06|€590,62|bank_transfer|FR|20%|€98,44
EU433172|28-02-2025|carlos.rossi6604@example.de|WID117|2|€27,22|€65,86|paypal|NL|21%|€11,43
EU433591|28-02-2025|hans.schmidt5039@example.fr|WID108|5|€98,42|€595,42|paypal|ES|21%|€103,34
EU431030|28-02-2025|pierre.schmidt4274@example.nl|WID166|1|€160,91|€196,31|credit_card|IT|22%|€35,40
EU429088|28-02-2025|carlos.dupont2601@example.de|WID138|1|€75,61|€91,48|paypal|ES|21%|€15,88
EU433684|28-02-2025|marie.schmidt7419@example.fr|WID170|1|€283,71|€343,28|bank_transfer|NL|21%|€59,58
EU432274|28-02-2025|sofia.schmidt431@example.de|WID144|4|€6,21|€29,56|bank_transfer|DE|19%|€4,72
EU430230|28-02-2025|pierre.rossi7191@example.fr|WID125|5|€62,50|€381,27|carte_bancaire|IT|22%|€68,75
EU433858|28-02-2025|hans.rossi5030@example.it|WID177|1|€239,63|€289,95|credit_card|NL|21%|€50,32
EU427570|28-02-2025|anna.dupont7939@example.fr|WID168|1|€78,88|€93,87|carte_bancaire|DE|19%|€14,99
EU434084|28-02-2025|carlos.de_vries1630@example.es|WID122|2|€282,75|€684,26|carte_bancaire|ES|21%|€118,76
EU431837|28-02-2025|hans.dupont7565@example.it|WID178|3|€240,12|€857,22|credit_card|DE|19%|€136,87
EU428733|28-02-2025|jan.rossi9423@example.nl|WID152|1|€148,86|€178,64|bank_transfer|FR|20%|€29,77
EU430710|28-02-2025|jan.rossi8217@example.es|WID150|5|€250,79|€1492,17|bank_transfer|DE|19%|€238,25
EU433109|28-02-2025|sofia.de_vries3729@example.nl|WID191|1|€116,41|€140,86|credit_card|ES|21%|€24,45
EU431574|28-02-2025|sofia.rossi7902@example.de|WID173|4|€178,76|€872,36|carte_bancaire|IT|22%|€157,31
EU430866|28-02-2025|marie.dupont3466@example.it|WID197|1|€166,98|€202,05|bank_transfer|NL|21%|€35,07
EU430163|28-02-2025|pierre.schmidt9189@example.fr|WID140|3|€141,69|€505,83|bank_transfer|DE|19%|€80,76
EU432966|28-02-2025|jan.schmidt7403@example.fr|WID156|2|€65,95|€156,96|paypal|DE|19%|€25,06
EU429596|28-02-2025|carlos.rossi5633@example.es|WID136|3|€273,05|€991,18|carte_bancaire|ES|21%|€172,02
EU432150|28-02-2025|marie.rossi7980@example.de|WID175|3|€206,02|€747,86|credit_card|NL|21%|€129,79
EU433078|28-02-2025|marie.rossi9600@example.it|WID126|2|€180,95|€437,89|paypal|ES|21%|€76,00
EU433377|28-02-2025|hans.de_vries200@example.nl|WID183|2|€56,21|€136,03|bank_transfer|ES|21%|€23,61
EU431487|28-02-2025|anna.garcia5670@example.de|WID109|4|€58,90|€280,38|paypal|DE|19%|€44,77
EU429414|28-02-2025|anna.schmidt5208@example.de|WID114|1|€275,24|€333,03|bank_transfer|ES|21%|€57,80
EU432021|28-02-2025|pierre.schmidt702@example.fr|WID112|2|€51,67|€124,00|carte_bancaire|FR|20%|€20,67
EU430954|28-02-2025|hans.garcia5033@example.de|WID192|1|€24,79|€30,00|credit_card|NL|21%|€5,21
EU429512|28-02-2025|pierre.schmidt3278@example.it|WID132|5|€136,89|€828,16|bank_transfer|ES|21%|€143,73
EU432008|28-02-2025|pierre.de_vries8302@example.es|WID170|4|€260,00|€1258,41|paypal|NL|21%|€218,40
EU426913|28-02-2025|hans.dupont4871@example.it|WID192|5|€265,57|€1580,13|bank_transfer|DE|19%|€252,29
EU427607|28-02-2025|carlos.garcia459@example.es|WID183|2|€29,91|€72,39|carte_bancaire|NL|21%|€12,56
EU433872|28-02-2025|lucia.rossi5982@example.de|WID140|1|€154,70|€187,19|paypal|NL|21%|€32,49
EU433957|28-02-2025|sofia.de_vries5785@example.de|WID121|3|€209,30|€747,21|paypal|DE|19%|€119,30
EU431402|28-02-2025|sofia.dupont5602@example.it|WID109|5|€88,63|€527,34|carte_bancaire|DE|19%|€84,20
EU432942|28-02-2025|carlos.garcia6279@example.it|WID109|2|€125,07|€297,67|bank_transfer|DE|19%|€47,53
EU433162|28-02-2025|hans.de_vries5060@example.es|WID145|4|€86,54|€418,84|paypal|NL|21%|€72,69
EU427627|28-02-2025|pierre.schmidt7394@example.de|WID159|4|€276,27|€1337,12|paypal|ES|21%|€232,06
EU429101|28-02-2025|pierre.schmidt2384@example.nl|WID157|2|€173,92|€417,40|carte_bancaire|FR|20%|€69,57
EU428127|28-02-2025|hans.de_vries2525@example.nl|WID197|3|€206,25|€748,69|credit_card|NL|21%|€129,94
EU432832|28-02-2025|sofia.rossi6755@example.it|WID158|4|€212,81|€1030,02|bank_transfer|NL|21%|€178,76
EU428356|28-02-2025|sofia.de_vries7078@example.nl|WID181|5|€131,44|€801,79|carte_bancaire|IT|22%|€144,59
EU431202|28-02-2025|marie.schmidt8169@example.fr|WID133|3|€268,51|€974,68|carte_bancaire|NL|21%|€169,16
EU427611|28-02-2025|carlos.de_vries5308@example.fr|WID198|4|€252,55|€1232,46|carte_bancaire|IT|22%|€222,25
EU432831|28-02-2025|lucia.dupont5723@example.nl|WID176|2|€214,66|€519,48|carte_bancaire|ES|21%|€90,16
EU432911|28-02-2025|sofia.rossi4660@example.es|WID137|1|€284,39|€344,11|carte_bancaire|ES|21%|€59,72
EU433936|28-02-2025|hans.schmidt6379@example.fr|WID129|4|€132,02|€628,42|credit_card|DE|19%|€100,34
EU433392|28-02-2025|anna.dupont7183@example.es|WID102|2|€144,27|€349,14|bank_transfer|NL|21%|€60,59
EU433018|28-02-2025|sofia.de_vries1196@example.es|WID158|1|€190,49|€232,39|bank_transfer|IT|22%|€41,91
EU434050|28-02-2025|pierre.dupont4641@example.nl|WID188|5|€278,14|€1696,65|bank_transfer|IT|22%|€305,95
EU427023|28-02-2025|anna.de_vries4183@example.it|WID171|2|€90,52|€219,07|paypal|NL|21%|€38,02
EU428116|28-02-2025|carlos.schmidt8555@example.it|WID105|1|€289,73|€347,68|paypal|FR|20%|€57,95
EU430077|28-02-2025|lucia.rossi7390@example.nl|WID182|2|€297,83|€720,74|carte_bancaire|ES|21%|€125,09
EU432099|28-02-2025|anna.schmidt9759@example.nl|WID197|3|€35,47|€126,63|carte_bancaire|DE|19%|€20,22
EU432742|28-02-2025|pierre.dupont2981@example.es|WID126|2|€56,98|€135,61|paypal|DE|19%|€21,65
EU433131|28-02-2025|lucia.rossi8123@example.nl|WID153|1|€171,34|€207,32|bank_transfer|NL|21%|€35,98
EU431067|28-02-2025|marie.dupont2881@example.fr|WID195|4|€196,41|€958,47|carte_bancaire|IT|22%|€172,84
EU430462|28-02-2025|pierre.garcia7887@example.it|WID139|2|€55,15|€134,57|carte_bancaire|IT|22%|€24,27
EU429710|28-02-2025|jan.rossi8511@example.it|WID146|5|€93,98|€568,56|paypal|ES|21%|€98,68
EU432304|28-02-2025|pierre.schmidt4419@example.fr|WID132|3|€144,35|€515,34|credit_card|DE|19%|€82,28
EU430203|28-02-2025|carlos.garcia2069@example.it|WID145|4|€190,62|€907,34|bank_transfer|DE|19%|€144,87
EU427825|28-02-2025|sofia.rossi1186@example.nl|WID148|2|€124,74|€301,88|bank_transfer|NL|21%|€52,39
EU433859|28-02-2025|jan.rossi4781@example.fr|WID165|1|€180,73|€218,68|paypal|NL|21%|€37,95
EU427602|28-02-2025|sofia.garcia3802@example.es|WID135|1|€144,98|€176,87|paypal|IT|22%|€31,90
EU429985|28-02-2025|jan.rossi3226@example.nl|WID198|3|€286,00|€1038,17|credit_card|NL|21%|€180,18
EU433412|28-02-2025|hans.dupont6612@example.fr|WID168|3|€27,59|€100,16|carte_bancaire|ES|21%|€17,38
EU433468|28-02-2025|carlos.rossi7137@example.fr|WID120|4|€10,63|€50,62|credit_card|DE|19%|€8,08
EU428032|28-02-2025|pierre.rossi4613@example.de|WID164|2|€220,26|€528,63|carte_bancaire|FR|20%|€88,11
EU431346|28-02-2025|jan.dupont7564@example.it|WID147|2|€33,88|€82,00|paypal|NL|21%|€14,23
EU431535|28-02-2025|sofia.de_vries2019@example.es|WID120|4|€138,58|€670,74|paypal|NL|21%|€116,41
EU429217|28-02-2025|jan.dupont5895@example.nl|WID178|5|€287,83|€1741,35|credit_card|ES|21%|€302,22
EU432517|28-02-2025|anna.de_vries5232@example.de|WID198|5|€241,54|€1449,26|bank_transfer|FR|20%|€241,54
EU430635|28-02-2025|pierre.rossi5506@example.it|WID121|5|€83,77|€511,02|bank_transfer|IT|22%|€92,15
EU427192|28-02-2025|pierre.garcia3844@example.fr|WID109|4|€122,17|€591,33|credit_card|ES|21%|€102,63
EU429992|28-02-2025|jan.rossi5701@example.fr|WID143|4|€242,68|€1155,17|carte_bancaire|DE|19%|€184,44
EU429248|28-02-2025|hans.dupont3499@example.es|WID115|2|€113,90|€277,92|credit_card|IT|22%|€50,12
EU432658|28-02-2025|marie.rossi5959@example.es|WID142|1|€117,99|€143,95|bank_transfer|IT|22%|€25,96
EU429402|28-02-2025|marie.rossi6548@example.nl|WID112|4|€63,27|€303,71|carte_bancaire|FR|20%|€50,62
EU430350|28-02-2025|pierre.schmidt5034@example.it|WID150|2|€278,79|€674,67|paypal|ES|21%|€117,09
EU431580|28-02-2025|sofia.garcia2167@example.es|WID105|4|€82,59|€396,42|credit_card|FR|20%|€66,07
EU427868|28-02-2025|sofia.dupont1585@example.fr|WID187|2|€152,00|€367,85|carte_bancaire|NL|21%|€63,84
EU432587|28-02-2025|sofia.garcia9775@example.de|WID151|2|€256,16|€619,90|carte_bancaire|NL|21%|€107,59
EU429435|28-02-2025|anna.de_vries3893@example.de|WID154|4|€35,19|€171,71|bank_transfer|IT|22%|€30,96
EU430592|28-02-2025|pierre.schmidt7839@example.es|WID152|4|€252,69|€1223,00|carte_bancaire|NL|21%|€212,26
EU433720|28-02-2025|hans.schmidt1933@example.nl|WID143|3|€298,14|€1064,35|carte_bancaire|DE|19%|€169,94
EU430730|28-02-2025|hans.rossi2696@example.it|WID189|3|€131,12|€479,89|carte_bancaire|IT|22%|€86,54
EU429169|28-02-2025|jan.de_vries141@example.it|WID138|2|€126,22|€305,45|credit_card|ES|21%|€53,01
EU431902|28-02-2025|sofia.garcia8954@example.fr|WID150|1|€266,69|€317,36|bank_transfer|DE|19%|€50,67
EU432534|28-02-2025|anna.dupont8083@example.fr|WID199|2|€261,87|€623,26|bank_transfer|DE|19%|€99,51
EU429506|28-02-2025|marie.de_vries421@example.es|WID192|1|€192,92|€233,43|paypal|NL|21%|€40,51
EU427592|28-02-2025|sofia.rossi6742@example.fr|WID140|2|€152,90|€363,90|bank_transfer|DE|19%|€58,10
EU429140|28-02-2025|sofia.garcia2212@example.nl|WID126|3|€81,67|€294,01|carte_bancaire|FR|20%|€49,00
EU429359|28-02-2025|carlos.rossi527@example.de|WID165|3|€23,07|€82,34|carte_bancaire|DE|19%|€13,15
