order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU632467|27-03-2025|sofia.dupont8154@example.de|WID176|3|€109,93|€399,04|paypal|ES|21%|€69,25
EU632451|27-03-2025|sofia.dupont9285@example.es|WID129|5|€18,44|€111,54|credit_card|NL|21%|€19,36
EU631985|27-03-2025|hans.schmidt7995@example.it|WID152|5|€10,27|€61,11|bank_transfer|DE|19%|€9,76
EU632775|27-03-2025|jan.rossi1534@example.nl|WID135|4|€47,21|€228,48|bank_transfer|ES|21%|€39,65
EU629385|27-03-2025|jan.schmidt294@example.it|WID121|1|€225,45|€270,54|bank_transfer|FR|20%|€45,09
EU625995|27-03-2025|marie.schmidt4850@example.nl|WID189|1|€29,14|€34,97|carte_bancaire|FR|20%|€5,83
EU629985|27-03-2025|pierre.garcia313@example.nl|WID101|4|€283,04|€1347,26|credit_card|DE|19%|€215,11
EU627860|27-03-2025|marie.rossi1666@example.nl|WID152|5|€225,42|€1363,78|paypal|NL|21%|€236,69
EU630267|27-03-2025|pierre.de_vries4563@example.it|WID129|4|€127,82|€613,55|carte_bancaire|FR|20%|€102,26
EU632810|27-03-2025|jan.garcia4403@example.es|WID128|3|€102,90|€373,52|credit_card|ES|21%|€64,83
EU626523|27-03-2025|jan.dupont720@example.de|WID100|5|€30,25|€182,99|bank_transfer|ES|21%|€31,76
EU630742|27-03-2025|anna.de_vries8111@example.fr|WID153|1|€256,36|€310,20|credit_card|NL|21%|€53,84
EU627532|27-03-2025|hans.rossi1029@example.de|WID186|4|€71,61|€346,58|bank_transfer|ES|21%|€60,15
EU628293|27-03-2025|marie.schmidt9749@example.it|WID123|2|€138,22|€334,50|paypal|ES|21%|€58,05
EU630737|27-03-2025|sofia.garcia769@example.it|WID176|4|€96,20|€465,62|paypal|NL|21%|€80,81
EU630626|27-03-2025|carlos.rossi6976@example.fr|WID100|4|€182,56|€883,58|paypal|NL|21%|€153,35
EU628624|27-03-2025|carlos.dupont3973@example.es|WID197|3|€180,13|€653,86|bank_transfer|ES|21%|€113,48
EU626648|27-03-2025|hans.de_vries4380@example.de|WID173|3|€24,17|€87,02|bank_transfer|FR|20%|€14,50
EU631602|27-03-2025|marie.de_vries1007@example.nl|WID146|2|€108,89|€265,68|carte_bancaire|IT|22%|€47,91
EU626674|27-03-2025|lucia.garcia4105@example.nl|WID148|4|€50,49|€244,38|paypal|NL|21%|€42,41
EU628107|27-03-2025|hans.de_vries8965@example.es|WID189|1|€145,68|€177,72|carte_bancaire|IT|22%|€32,05
