order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU344480|16-02-2025|carlos.schmidt2649@example.fr|WID147|3|€253,07|€911,04|credit_card|FR|20%|€151,84
EU343774|16-02-2025|lucia.schmidt4840@example.de|WID193|5|€200,85|€1215,14|credit_card|NL|21%|€210,89
EU344647|16-02-2025|sofia.garcia9338@example.es|WID183|1|€86,67|€104,87|carte_bancaire|ES|21%|€18,20
EU344421|16-02-2025|anna.garcia5265@example.fr|WID137|1|€285,62|€342,74|bank_transfer|FR|20%|€57,12
EU341825|16-02-2025|hans.schmidt972@example.it|WID120|3|€107,06|€388,64|carte_bancaire|ES|21%|€67,45
EU339684|16-02-2025|sofia.garcia1547@example.it|WID137|2|€55,24|€133,69|carte_bancaire|ES|21%|€23,20
EU342222|16-02-2025|pierre.schmidt7773@example.es|WID174|2|€237,66|€579,88|carte_bancaire|IT|22%|€104,57
EU339697|16-02-2025|marie.garcia6728@example.nl|WID140|5|€182,22|€1084,19|credit_card|DE|19%|€173,11
EU342596|16-02-2025|sofia.schmidt5036@example.nl|WID155|2|€218,92|€521,03|carte_bancaire|DE|19%|€83,19
EU339080|16-02-2025|sofia.schmidt6800@example.es|WID199|1|€18,14|€21,95|bank_transfer|ES|21%|€3,81
EU344081|16-02-2025|hans.garcia3221@example.es|WID138|2|€240,08|€576,19|paypal|FR|20%|€96,03
EU339547|16-02-2025|jan.garcia5015@example.fr|WID105|3|€40,13|€146,87|bank_transfer|IT|22%|€26,48
EU341283|16-02-2025|hans.garcia4140@example.es|WID181|4|€55,52|€268,72|paypal|ES|21%|€46,64
EU340436|16-02-2025|hans.garcia1795@example.it|WID116|5|€21,65|€129,91|bank_transfer|FR|20%|€21,65
EU345093|16-02-2025|sofia.rossi287@example.nl|WID133|1|€189,38|€225,36|carte_bancaire|DE|19%|€35,98
EU344616|16-02-2025|marie.dupont2192@example.it|WID146|5|€62,49|€381,19|credit_card|IT|22%|€68,74
EU344824|16-02-2025|marie.schmidt1903@example.nl|WID159|3|€13,41|€48,27|paypal|FR|20%|€8,04
EU338587|16-02-2025|lucia.garcia9725@example.it|WID197|1|€31,61|€37,93|paypal|FR|20%|€6,32
EU343085|16-02-2025|anna.schmidt2316@example.it|WID142|4|€76,00|€361,74|bank_transfer|DE|19%|€57,76
EU340390|16-02-2025|hans.dupont5643@example.es|WID178|3|€187,88|€676,38|paypal|FR|20%|€112,73
EU342888|16-02-2025|carlos.dupont7345@example.fr|WID116|4|€92,24|€446,42|credit_card|NL|21%|€77,48
EU339852|16-02-2025|anna.garcia5403@example.fr|WID195|4|€119,65|€579,12|bank_transfer|ES|21%|€100,51
EU339482|16-02-2025|hans.de_vries6920@example.nl|WID121|5|€265,65|€1607,21|bank_transfer|NL|21%|€278,94
EU338924|16-02-2025|pierre.rossi2384@example.fr|WID118|5|€58,92|€356,47|bank_transfer|ES|21%|€61,87
EU341924|16-02-2025|hans.garcia1432@example.de|WID169|1|€35,46|€43,27|bank_transfer|IT|22%|€7,80
EU339718|16-02-2025|lucia.dupont345@example.nl|WID180|3|€219,78|€791,23|paypal|FR|20%|€131,87
EU342695|16-02-2025|jan.de_vries5747@example.es|WID149|1|€272,20|€326,64|carte_bancaire|FR|20%|€54,44
EU339965|16-02-2025|pierre.schmidt8757@example.fr|WID139|2|€273,51|€661,89|bank_transfer|ES|21%|€114,87
EU345236|16-02-2025|jan.dupont5239@example.nl|WID197|4|€298,96|€1446,97|bank_transfer|NL|21%|€251,13
EU341271|16-02-2025|hans.dupont2955@example.de|WID177|3|€297,48|€1079,85|bank_transfer|ES|21%|€187,41
EU339707|16-02-2025|anna.garcia8742@example.fr|WID133|2|€82,96|€200,76|paypal|NL|21%|€34,84
EU342865|16-02-2025|jan.dupont7232@example.de|WID187|1|€272,19|€326,63|bank_transfer|FR|20%|€54,44
EU345238|16-02-2025|pierre.de_vries2263@example.nl|WID120|5|€187,18|€1141,80|paypal|IT|22%|€205,90
EU339345|16-02-2025|hans.schmidt9174@example.it|WID165|5|€153,88|€930,95|paypal|ES|21%|€161,57
EU345769|16-02-2025|anna.de_vries33@example.de|WID170|5|€216,43|€1287,79|bank_transfer|DE|19%|€205,61
EU345799|16-02-2025|sofia.dupont3856@example.de|WID127|4|€201,65|€975,98|bank_transfer|NL|21%|€169,38
EU345704|16-02-2025|anna.rossi6633@example.de|WID127|5|€170,28|€1038,68|bank_transfer|IT|22%|€187,30
EU344948|16-02-2025|pierre.de_vries7402@example.de|WID192|2|€218,21|€519,33|carte_bancaire|DE|19%|€82,92
EU345206|16-02-2025|marie.schmidt3552@example.de|WID140|5|€18,59|€112,45|paypal|NL|21%|€19,52
EU342460|16-02-2025|sofia.de_vries6686@example.es|WID111|2|€219,41|€522,19|paypal|DE|19%|€83,37
EU344801|16-02-2025|jan.rossi7969@example.nl|WID162|3|€93,66|€339,97|carte_bancaire|ES|21%|€59,00
EU344483|16-02-2025|carlos.garcia8551@example.fr|WID136|4|€255,49|€1236,57|carte_bancaire|ES|21%|€214,61
EU343357|16-02-2025|jan.de_vries6233@example.de|WID115|5|€182,65|€1086,74|bank_transfer|DE|19%|€173,51
EU340234|16-02-2025|pierre.dupont7817@example.de|WID133|1|€24,83|€30,04|paypal|ES|21%|€5,21
EU340063|16-02-2025|sofia.dupont4867@example.de|WID175|4|€61,67|€298,48|carte_bancaire|NL|21%|€51,80
EU343692|16-02-2025|jan.de_vries6469@example.fr|WID119|4|€126,53|€612,42|credit_card|NL|21%|€106,29
