order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU573508|19-03-2025|hans.rossi4921@example.es|WID132|2|€222,60|€538,68|paypal|ES|21%|€93,49
EU572444|19-03-2025|pierre.schmidt5791@example.de|WID135|4|€145,44|€698,13|bank_transfer|FR|20%|€116,35
EU572914|19-03-2025|pierre.rossi2276@example.nl|WID146|5|€67,97|€411,19|paypal|NL|21%|€71,36
EU567840|19-03-2025|sofia.schmidt3687@example.it|WID111|4|€239,24|€1148,36|bank_transfer|FR|20%|€191,39
EU568990|19-03-2025|marie.dupont3038@example.es|WID188|1|€120,83|€146,21|carte_bancaire|NL|21%|€25,37
EU568555|19-03-2025|pierre.rossi4544@example.it|WID139|4|€40,54|€197,85|credit_card|IT|22%|€35,68
EU566808|19-03-2025|hans.dupont8489@example.fr|WID144|4|€124,56|€602,87|carte_bancaire|ES|21%|€104,63
EU573801|19-03-2025|sofia.garcia2853@example.fr|WID178|4|€117,81|€574,91|carte_bancaire|IT|22%|€103,67
EU573292|19-03-2025|carlos.schmidt9807@example.es|WID146|2|€204,59|€499,19|carte_bancaire|IT|22%|€90,02
EU570782|19-03-2025|anna.dupont6711@example.es|WID163|3|€159,35|€578,45|credit_card|NL|21%|€100,39
EU566972|19-03-2025|lucia.schmidt1868@example.de|WID182|2|€264,55|€634,91|paypal|FR|20%|€105,82
EU569450|19-03-2025|anna.dupont1479@example.nl|WID122|1|€244,44|€295,77|paypal|NL|21%|€51,33
EU568980|19-03-2025|carlos.rossi3248@example.de|WID150|2|€120,69|€294,48|paypal|IT|22%|€53,10
EU569936|19-03-2025|carlos.schmidt4706@example.fr|WID184|1|€187,35|€222,95|bank_transfer|DE|19%|€35,60
EU573188|19-03-2025|anna.dupont2015@example.it|WID148|3|€239,48|€876,49|bank_transfer|IT|22%|€158,05
EU570496|19-03-2025|carlos.schmidt4524@example.nl|WID182|3|€132,20|€483,85|credit_card|IT|22%|€87,25
EU567654|19-03-2025|jan.de_vries6677@example.de|WID127|1|€261,76|€319,35|carte_bancaire|IT|22%|€57,59
EU567335|19-03-2025|hans.garcia6979@example.fr|WID113|4|€225,00|€1070,98|bank_transfer|DE|19%|€171,00
EU572081|19-03-2025|anna.rossi4863@example.it|WID139|1|€117,75|€141,30|paypal|FR|20%|€23,55
EU567661|19-03-2025|hans.schmidt6412@example.de|WID180|4|€23,51|€111,92|bank_transfer|DE|19%|€17,87
EU571246|19-03-2025|hans.garcia3601@example.es|WID157|2|€181,27|€438,67|credit_card|ES|21%|€76,13
EU567834|19-03-2025|anna.garcia9821@example.fr|WID190|5|€167,29|€1003,72|carte_bancaire|FR|20%|€167,29
EU569798|19-03-2025|pierre.rossi2341@example.fr|WID177|3|€100,96|€363,44|carte_bancaire|FR|20%|€60,57
EU567253|19-03-2025|jan.dupont4624@example.nl|WID152|4|€47,95|€232,10|credit_card|NL|21%|€40,28
EU570134|19-03-2025|sofia.rossi1694@example.it|WID187|5|€181,24|€1078,38|paypal|DE|19%|€172,18
EU568677|19-03-2025|anna.schmidt1517@example.fr|WID128|5|€190,83|€1135,45|bank_transfer|DE|19%|€181,29
EU570347|19-03-2025|lucia.schmidt5418@example.de|WID155|2|€255,88|€609,00|credit_card|DE|19%|€97,24
EU569162|19-03-2025|lucia.rossi2707@example.de|WID108|5|€189,50|€1146,46|paypal|ES|21%|€198,97
EU567559|19-03-2025|pierre.rossi201@example.fr|WID159|3|€12,67|€45,98|carte_bancaire|ES|21%|€7,98
EU568802|19-03-2025|hans.de_vries4948@example.nl|WID171|2|€172,53|€414,07|paypal|FR|20%|€69,01
EU571575|19-03-2025|hans.schmidt9790@example.it|WID186|3|€113,82|€413,18|credit_card|ES|21%|€71,71
EU572975|19-03-2025|jan.schmidt7426@example.de|WID131|4|€269,58|€1304,75|paypal|ES|21%|€226,44
EU571240|19-03-2025|pierre.rossi5999@example.es|WID187|1|€221,58|€265,90|credit_card|FR|20%|€44,32
EU569405|19-03-2025|lucia.garcia1158@example.nl|WID175|5|€30,32|€183,41|carte_bancaire|ES|21%|€31,83
EU571812|19-03-2025|hans.de_vries8493@example.it|WID151|2|€67,71|€163,85|credit_card|NL|21%|€28,44
EU573971|19-03-2025|pierre.de_vries5510@example.de|WID185|3|€13,13|€47,27|paypal|FR|20%|€7,88
EU570985|19-03-2025|sofia.dupont5197@example.nl|WID165|2|€180,80|€437,54|bank_transfer|NL|21%|€75,94
EU573673|19-03-2025|anna.de_vries9896@example.es|WID152|2|€116,82|€280,38|credit_card|FR|20%|€46,73
EU570132|19-03-2025|hans.garcia6395@example.de|WID158|5|€60,19|€364,15|bank_transfer|NL|21%|€63,20
EU567904|19-03-2025|lucia.schmidt6059@example.nl|WID150|3|€131,10|€475,89|paypal|NL|21%|€82,59
EU572244|19-03-2025|marie.rossi9813@example.nl|WID137|4|€257,39|€1235,49|carte_bancaire|FR|20%|€205,92
EU573542|19-03-2025|anna.garcia368@example.es|WID109|1|€26,22|€31,46|paypal|FR|20%|€5,24
EU571507|19-03-2025|carlos.dupont7519@example.it|WID198|3|€48,28|€173,79|bank_transfer|FR|20%|€28,97
EU572263|19-03-2025|lucia.schmidt4301@example.es|WID171|1|€201,09|€241,31|carte_bancaire|FR|20%|€40,22
EU571689|19-03-2025|marie.garcia7913@example.de|WID148|1|€84,95|€102,79|paypal|NL|21%|€17,84
EU570506|19-03-2025|carlos.dupont4818@example.nl|WID121|1|€243,94|€295,17|paypal|ES|21%|€51,23
EU570338|19-03-2025|anna.dupont1423@example.de|WID187|3|€45,80|€163,52|paypal|DE|19%|€26,11
EU572645|19-03-2025|marie.de_vries1932@example.nl|WID145|5|€276,09|€1656,56|credit_card|FR|20%|€276,09
EU571205|19-03-2025|anna.garcia1196@example.es|WID160|4|€271,30|€1323,93|bank_transfer|IT|22%|€238,74
EU570917|19-03-2025|anna.garcia216@example.de|WID185|3|€19,35|€70,81|bank_transfer|IT|22%|€12,77
EU572227|19-03-2025|anna.dupont7178@example.nl|WID178|3|€101,39|€365,00|bank_transfer|FR|20%|€60,83
EU571365|19-03-2025|jan.de_vries7303@example.es|WID133|1|€213,43|€256,12|credit_card|FR|20%|€42,69
EU569972|19-03-2025|marie.rossi8138@example.es|WID130|2|€277,25|€670,96|credit_card|ES|21%|€116,45
EU570176|19-03-2025|pierre.dupont3991@example.fr|WID104|1|€286,92|€341,44|credit_card|DE|19%|€54,52
EU567558|19-03-2025|pierre.dupont8689@example.fr|WID165|2|€143,47|€341,46|paypal|DE|19%|€54,52
EU573163|19-03-2025|pierre.schmidt4166@example.de|WID133|3|€221,15|€802,78|paypal|NL|21%|€139,33
EU571243|19-03-2025|jan.de_vries967@example.it|WID158|2|€60,50|€147,63|carte_bancaire|IT|22%|€26,62
EU573220|19-03-2025|pierre.dupont6285@example.nl|WID168|1|€74,65|€89,58|paypal|FR|20%|€14,93
EU573275|19-03-2025|anna.garcia9866@example.nl|WID151|5|€242,65|€1468,06|credit_card|NL|21%|€254,79
EU569689|19-03-2025|hans.dupont7410@example.es|WID126|2|€92,87|€224,75|carte_bancaire|NL|21%|€39,01
EU573244|19-03-2025|marie.garcia124@example.nl|WID174|2|€226,10|€551,68|paypal|IT|22%|€99,48
EU568114|19-03-2025|lucia.de_vries2060@example.fr|WID122|3|€140,08|€500,08|paypal|DE|19%|€79,84
EU568992|19-03-2025|pierre.garcia1520@example.de|WID187|3|€11,02|€39,66|carte_bancaire|FR|20%|€6,61
EU574061|19-03-2025|hans.garcia5680@example.de|WID111|5|€176,92|€1052,67|paypal|DE|19%|€168,07
EU573804|19-03-2025|anna.rossi6032@example.es|WID187|4|€134,13|€649,19|credit_card|NL|21%|€112,67
EU571392|19-03-2025|hans.dupont8412@example.nl|WID127|3|€271,98|€970,98|carte_bancaire|DE|19%|€155,03
EU569527|19-03-2025|hans.schmidt9723@example.de|WID151|2|€13,20|€31,69|paypal|FR|20%|€5,28
EU566981|19-03-2025|lucia.dupont9923@example.fr|WID193|5|€138,70|€825,27|bank_transfer|DE|19%|€131,77
EU566786|19-03-2025|carlos.de_vries9633@example.nl|WID194|1|€89,77|€109,52|paypal|IT|22%|€19,75
EU569884|19-03-2025|anna.dupont5554@example.es|WID192|1|€215,93|€261,27|bank_transfer|NL|21%|€45,34
EU569192|19-03-2025|carlos.garcia5216@example.es|WID195|3|€135,87|€485,05|paypal|DE|19%|€77,45
EU567720|19-03-2025|pierre.dupont1627@example.fr|WID148|3|€292,19|€1043,11|paypal|DE|19%|€166,55
EU574066|19-03-2025|pierre.dupont6092@example.es|WID196|5|€148,12|€903,51|carte_bancaire|IT|22%|€162,93
EU567267|19-03-2025|marie.dupont5267@example.fr|WID143|3|€156,48|€572,72|paypal|IT|22%|€103,28
EU572989|19-03-2025|sofia.dupont3726@example.nl|WID133|5|€246,88|€1505,96|carte_bancaire|IT|22%|€271,57
EU572149|19-03-2025|lucia.schmidt9644@example.it|WID196|4|€115,27|€553,29|paypal|FR|20%|€92,22
EU568923|19-03-2025|marie.garcia5259@example.it|WID166|3|€146,25|€522,12|credit_card|DE|19%|€83,36
EU572155|19-03-2025|anna.garcia3495@example.nl|WID145|5|€265,22|€1604,61|carte_bancaire|NL|21%|€278,49
EU571758|19-03-2025|pierre.dupont2563@example.fr|WID107|3|€48,83|€178,73|bank_transfer|IT|22%|€32,23
EU568087|19-03-2025|pierre.rossi670@example.es|WID166|2|€10,42|€25,21|carte_bancaire|NL|21%|€4,38
EU572604|19-03-2025|pierre.dupont1363@example.it|WID131|5|€258,07|€1561,31|bank_transfer|ES|21%|€270,97
EU568050|19-03-2025|lucia.schmidt1419@example.nl|WID119|5|€141,77|€864,81|carte_bancaire|IT|22%|€155,95
EU571884|19-03-2025|carlos.schmidt4361@example.fr|WID177|3|€161,45|€576,38|carte_bancaire|DE|19%|€92,03
EU569099|19-03-2025|carlos.schmidt5017@example.es|WID179|3|€168,05|€615,06|credit_card|IT|22%|€110,91
EU568397|19-03-2025|jan.schmidt3532@example.nl|WID144|2|€12,44|€30,10|paypal|NL|21%|€5,22
EU570964|19-03-2025|pierre.de_vries6880@example.nl|WID110|4|€197,54|€964,00|credit_card|IT|22%|€173,84
EU573523|19-03-2025|sofia.dupont2264@example.it|WID148|5|€89,66|€542,43|bank_transfer|NL|21%|€94,14
EU567679|19-03-2025|hans.rossi4260@example.fr|WID179|4|€156,83|€746,53|carte_bancaire|DE|19%|€119,19
EU572511|19-03-2025|sofia.schmidt7924@example.es|WID121|5|€82,03|€496,26|paypal|NL|21%|€86,13
