order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU366985|19-02-2025|carlos.dupont8655@example.es|WID145|3|€107,82|€391,39|carte_bancaire|ES|21%|€67,93
EU360687|19-02-2025|jan.garcia9252@example.nl|WID111|5|€49,53|€297,16|bank_transfer|FR|20%|€49,53
EU363304|19-02-2025|pierre.schmidt9627@example.de|WID165|2|€295,58|€715,30|carte_bancaire|NL|21%|€124,14
EU361472|19-02-2025|anna.de_vries848@example.it|WID174|4|€192,36|€931,03|credit_card|NL|21%|€161,58
EU365043|19-02-2025|hans.schmidt598@example.nl|WID161|5|€261,25|€1554,42|carte_bancaire|DE|19%|€248,19
EU366256|19-02-2025|sofia.schmidt9338@example.it|WID138|5|€222,66|€1358,22|bank_transfer|IT|22%|€244,92
EU367502|19-02-2025|anna.dupont3098@example.es|WID115|2|€290,61|€691,64|credit_card|DE|19%|€110,43
EU364208|19-02-2025|marie.schmidt9720@example.it|WID156|3|€264,15|€958,88|carte_bancaire|ES|21%|€166,42
EU362131|19-02-2025|marie.dupont8962@example.de|WID184|1|€83,09|€100,54|bank_transfer|NL|21%|€17,45
EU365265|19-02-2025|carlos.de_vries669@example.it|WID140|3|€214,11|€764,37|carte_bancaire|DE|19%|€122,04
EU367903|19-02-2025|lucia.garcia2423@example.de|WID130|1|€131,56|€159,19|carte_bancaire|NL|21%|€27,63
EU362651|19-02-2025|hans.schmidt865@example.it|WID171|3|€242,72|€881,07|carte_bancaire|ES|21%|€152,91
EU364154|19-02-2025|sofia.dupont1431@example.fr|WID137|2|€256,36|€625,51|carte_bancaire|IT|22%|€112,80
EU367745|19-02-2025|jan.schmidt8833@example.fr|WID178|1|€53,77|€64,52|credit_card|FR|20%|€10,75
EU365792|19-02-2025|carlos.garcia396@example.de|WID153|3|€75,35|€269,01|credit_card|DE|19%|€42,95
EU363752|19-02-2025|lucia.schmidt5368@example.it|WID143|2|€106,31|€259,40|credit_card|IT|22%|€46,78
EU365340|19-02-2025|marie.rossi7598@example.de|WID157|4|€299,18|€1448,06|carte_bancaire|NL|21%|€251,32
EU360856|19-02-2025|pierre.rossi1943@example.de|WID105|4|€269,15|€1313,48|paypal|IT|22%|€236,86
EU366973|19-02-2025|jan.dupont9367@example.it|WID125|5|€268,22|€1622,71|paypal|ES|21%|€281,63
EU363742|19-02-2025|pierre.dupont8594@example.de|WID128|4|€19,97|€95,07|bank_transfer|DE|19%|€15,18
EU367502|19-02-2025|anna.dupont3098@example.es|WID115|2|€290,61|€691,64|credit_card|DE|19%|€110,43
EU361874|19-02-2025|jan.rossi1615@example.de|WID194|2|€98,96|€235,53|paypal|DE|19%|€37,61
EU365020|19-02-2025|hans.schmidt5027@example.nl|WID179|5|€168,06|€1008,36|credit_card|FR|20%|€168,06
EU364688|19-02-2025|carlos.rossi5129@example.nl|WID170|2|€281,68|€670,41|paypal|DE|19%|€107,04
EU367656|19-02-2025|marie.rossi8361@example.es|WID187|1|€194,71|€231,70|carte_bancaire|DE|19%|€36,99
EU364631|19-02-2025|hans.de_vries8785@example.nl|WID161|3|€218,51|€786,64|paypal|FR|20%|€131,11
EU366252|19-02-2025|hans.de_vries1758@example.es|WID119|3|€131,97|€479,05|bank_transfer|ES|21%|€83,14
EU364565|19-02-2025|sofia.garcia3722@example.es|WID163|1|€167,88|€201,45|bank_transfer|FR|20%|€33,58
EU364926|19-02-2025|jan.garcia5999@example.fr|WID101|3|€137,27|€502,40|paypal|IT|22%|€90,60
EU366915|19-02-2025|carlos.rossi8861@example.nl|WID124|1|€142,08|€171,92|paypal|ES|21%|€29,84
EU361588|19-02-2025|carlos.dupont8531@example.fr|WID109|2|€294,76|€713,31|paypal|NL|21%|€123,80
EU362090|19-02-2025|carlos.de_vries5033@example.fr|WID197|4|€146,97|€705,46|carte_bancaire|FR|20%|€117,58
EU364188|19-02-2025|lucia.garcia368@example.it|WID132|2|€267,52|€636,70|bank_transfer|DE|19%|€101,66
EU361189|19-02-2025|carlos.schmidt5857@example.es|WID117|3|€136,13|€485,98|credit_card|DE|19%|€77,59
EU360641|19-02-2025|lucia.dupont9400@example.es|WID197|3|€243,73|€870,13|credit_card|DE|19%|€138,93
EU362290|19-02-2025|pierre.garcia8368@example.es|WID129|5|€199,50|€1206,97|carte_bancaire|ES|21%|€209,47
EU363869|19-02-2025|sofia.de_vries9757@example.nl|WID161|5|€134,56|€814,11|bank_transfer|NL|21%|€141,29
EU361124|19-02-2025|carlos.de_vries1783@example.de|WID118|2|€115,42|€274,69|bank_transfer|DE|19%|€43,86
EU367846|19-02-2025|lucia.dupont7832@example.de|WID169|2|€117,33|€279,25|bank_transfer|DE|19%|€44,59
EU363570|19-02-2025|sofia.schmidt9734@example.nl|WID118|1|€178,79|€216,34|bank_transfer|NL|21%|€37,55
EU361382|19-02-2025|anna.de_vries6361@example.es|WID108|1|€220,31|€264,38|credit_card|FR|20%|€44,06
EU367343|19-02-2025|jan.rossi6596@example.it|WID145|3|€141,81|€510,53|credit_card|FR|20%|€85,09
EU361601|19-02-2025|marie.de_vries1702@example.it|WID174|3|€219,87|€798,13|bank_transfer|NL|21%|€138,52
EU367462|19-02-2025|marie.garcia2406@example.fr|WID179|3|€185,79|€668,86|carte_bancaire|FR|20%|€111,48
EU361698|19-02-2025|lucia.dupont9155@example.es|WID128|3|€298,35|€1074,06|credit_card|FR|20%|€179,01
EU363980|19-02-2025|anna.garcia8430@example.nl|WID114|2|€9,27|€22,63|paypal|IT|22%|€4,08
EU360984|19-02-2025|carlos.de_vries3891@example.de|WID112|2|€125,74|€299,26|bank_transfer|DE|19%|€47,78
EU363745|19-02-2025|hans.garcia4489@example.es|WID179|1|€106,98|€129,44|paypal|NL|21%|€22,47
EU364975|19-02-2025|carlos.de_vries8789@example.it|WID198|4|€169,14|€825,43|bank_transfer|IT|22%|€148,85
EU361517|19-02-2025|anna.rossi4137@example.nl|WID187|3|€83,30|€297,40|paypal|DE|19%|€47,48
EU367110|19-02-2025|marie.garcia4596@example.nl|WID121|3|€145,28|€522,99|carte_bancaire|FR|20%|€87,17
EU365860|19-02-2025|lucia.de_vries1409@example.fr|WID104|2|€170,29|€412,10|carte_bancaire|NL|21%|€71,52
EU363246|19-02-2025|pierre.garcia3419@example.it|WID123|4|€279,37|€1363,35|paypal|IT|22%|€245,85
EU363983|19-02-2025|carlos.garcia2886@example.de|WID141|3|€29,12|€106,59|bank_transfer|IT|22%|€19,22
EU364529|19-02-2025|marie.garcia907@example.es|WID188|4|€107,76|€521,54|paypal|NL|21%|€90,52
EU360645|19-02-2025|sofia.schmidt1755@example.fr|WID140|2|€285,15|€678,65|paypal|DE|19%|€108,36
EU361042|19-02-2025|marie.rossi8358@example.fr|WID169|5|€134,74|€821,93|credit_card|IT|22%|€148,22
EU366767|19-02-2025|lucia.schmidt3565@example.it|WID194|5|€264,81|€1575,60|paypal|DE|19%|€251,57
EU362091|19-02-2025|marie.garcia8041@example.it|WID100|2|€37,07|€89,71|paypal|ES|21%|€15,57
EU362981|19-02-2025|hans.de_vries7206@example.fr|WID126|4|€134,70|€641,17|carte_bancaire|DE|19%|€102,37
EU363018|19-02-2025|jan.schmidt2230@example.it|WID159|5|€198,95|€1203,68|paypal|NL|21%|€208,90
EU363854|19-02-2025|pierre.garcia6052@example.de|WID184|4|€32,00|€154,89|paypal|ES|21%|€26,88
EU366845|19-02-2025|carlos.rossi6165@example.de|WID117|3|€65,06|€236,16|carte_bancaire|NL|21%|€40,99
EU362398|19-02-2025|pierre.dupont8814@example.fr|WID193|4|€31,70|€154,70|carte_bancaire|IT|22%|€27,90
EU361354|19-02-2025|marie.dupont2258@example.de|WID111|3|€96,17|€351,96|paypal|IT|22%|€63,47
EU365092|19-02-2025|marie.garcia348@example.it|WID157|5|€16,15|€96,10|credit_card|DE|19%|€15,34
EU361451|19-02-2025|pierre.dupont8449@example.nl|WID176|1|€13,29|€15,95|paypal|FR|20%|€2,66
EU365939|19-02-2025|lucia.garcia4873@example.es|WID134|2|€62,21|€151,79|credit_card|IT|22%|€27,37
EU360870|19-02-2025|marie.dupont8964@example.es|WID129|1|€282,09|€341,33|carte_bancaire|NL|21%|€59,24
EU363896|19-02-2025|pierre.dupont7352@example.fr|WID107|1|€58,69|€70,43|paypal|FR|20%|€11,74
EU366643|19-02-2025|hans.rossi2252@example.de|WID135|5|€284,57|€1735,88|carte_bancaire|IT|22%|€313,03
EU366135|19-02-2025|sofia.schmidt1576@example.fr|WID171|2|€185,54|€449,02|bank_transfer|NL|21%|€77,93
EU360991|19-02-2025|carlos.de_vries7199@example.fr|WID150|5|€219,47|€1305,87|carte_bancaire|DE|19%|€208,50
EU367558|19-02-2025|carlos.rossi2611@example.nl|WID199|4|€141,27|€678,08|paypal|FR|20%|€113,01
EU363152|19-02-2025|jan.schmidt6802@example.de|WID162|4|€62,42|€297,13|paypal|DE|19%|€47,44
EU360731|19-02-2025|pierre.dupont9110@example.es|WID108|4|€92,69|€452,35|bank_transfer|IT|22%|€81,57
EU364873|19-02-2025|jan.garcia1558@example.es|WID122|1|€255,98|€307,17|paypal|FR|20%|€51,20
