order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU530722|14-03-2025|carlos.rossi339@example.it|WID112|4|€54,81|€265,30|paypal|ES|21%|€46,04
EU535369|14-03-2025|pierre.schmidt3896@example.es|WID131|2|€181,77|€443,51|carte_bancaire|IT|22%|€79,98
EU534780|14-03-2025|marie.schmidt6431@example.fr|WID109|3|€168,51|€611,69|bank_transfer|ES|21%|€106,16
EU531011|14-03-2025|marie.garcia608@example.nl|WID104|2|€21,96|€52,70|paypal|FR|20%|€8,78
EU534587|14-03-2025|anna.schmidt1276@example.es|WID135|4|€255,54|€1216,36|carte_bancaire|DE|19%|€194,21
EU536099|14-03-2025|lucia.schmidt852@example.de|WID197|3|€30,81|€111,85|carte_bancaire|NL|21%|€19,41
EU537191|14-03-2025|hans.garcia6537@example.it|WID137|2|€223,36|€544,99|paypal|IT|22%|€98,28
EU531790|14-03-2025|carlos.dupont6889@example.it|WID120|2|€92,68|€226,14|bank_transfer|IT|22%|€40,78
EU534391|14-03-2025|marie.schmidt559@example.es|WID135|5|€241,51|€1473,21|bank_transfer|IT|22%|€265,66
EU537216|14-03-2025|lucia.dupont5005@example.nl|WID162|1|€262,30|€317,39|bank_transfer|NL|21%|€55,08
EU530196|14-03-2025|anna.rossi2485@example.es|WID149|4|€207,86|€989,39|paypal|DE|19%|€157,97
EU531047|14-03-2025|anna.schmidt2471@example.de|WID176|4|€114,98|€556,49|bank_transfer|NL|21%|€96,58
EU534456|14-03-2025|sofia.de_vries3727@example.nl|WID175|2|€89,86|€217,46|carte_bancaire|ES|21%|€37,74
EU532031|14-03-2025|carlos.de_vries2231@example.fr|WID180|2|€212,60|€510,23|credit_card|FR|20%|€85,04
EU534503|14-03-2025|lucia.dupont7095@example.fr|WID118|1|€267,30|€323,43|bank_transfer|ES|21%|€56,13
EU532815|14-03-2025|marie.rossi2515@example.fr|WID172|2|€264,19|€639,35|paypal|ES|21%|€110,96
EU537038|14-03-2025|jan.rossi3460@example.de|WID167|5|€188,72|€1141,74|bank_transfer|NL|21%|€198,15
EU530087|14-03-2025|lucia.rossi8209@example.de|WID138|3|€30,47|€109,68|carte_bancaire|FR|20%|€18,28
EU532253|14-03-2025|marie.garcia270@example.it|WID155|5|€99,88|€594,30|carte_bancaire|DE|19%|€94,89
EU531655|14-03-2025|sofia.schmidt1227@example.es|WID105|4|€166,38|€805,27|paypal|NL|21%|€139,76
EU531510|14-03-2025|hans.rossi7467@example.fr|WID179|3|€256,84|€940,02|carte_bancaire|IT|22%|€169,51
EU535802|14-03-2025|sofia.de_vries2225@example.fr|WID129|1|€88,21|€107,61|paypal|IT|22%|€19,41
EU535501|14-03-2025|carlos.garcia7911@example.fr|WID105|1|€217,44|€263,11|bank_transfer|ES|21%|€45,66
EU532846|14-03-2025|sofia.rossi8869@example.de|WID156|5|€263,66|€1595,16|credit_card|NL|21%|€276,85
EU532871|14-03-2025|carlos.dupont1781@example.it|WID146|1|€227,61|€275,41|bank_transfer|ES|21%|€47,80
EU530525|14-03-2025|anna.schmidt898@example.fr|WID101|5|€263,38|€1606,62|credit_card|IT|22%|€289,72
EU536679|14-03-2025|sofia.de_vries1283@example.it|WID114|1|€152,93|€185,04|bank_transfer|NL|21%|€32,12
EU530268|14-03-2025|marie.garcia9397@example.es|WID171|1|€202,51|€240,99|credit_card|DE|19%|€38,48
EU532447|14-03-2025|lucia.schmidt4079@example.es|WID162|5|€297,26|€1798,43|carte_bancaire|ES|21%|€312,12
EU534998|14-03-2025|lucia.schmidt2712@example.es|WID150|2|€185,16|€448,10|carte_bancaire|NL|21%|€77,77
EU533945|14-03-2025|carlos.rossi1789@example.fr|WID170|4|€32,81|€160,13|paypal|IT|22%|€28,88
