order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU622101|26-03-2025|anna.de_vries3566@example.it|WID127|4|€250,62|€1213,02|carte_bancaire|ES|21%|€210,52
EU623175|26-03-2025|sofia.de_vries3378@example.nl|WID119|4|€134,85|€647,28|bank_transfer|FR|20%|€107,88
EU618558|26-03-2025|carlos.garcia4013@example.nl|WID182|3|€114,75|€416,53|paypal|ES|21%|€72,29
EU621384|26-03-2025|lucia.garcia4519@example.fr|WID142|2|€254,80|€621,70|credit_card|IT|22%|€112,11
EU624826|26-03-2025|jan.dupont8468@example.fr|WID182|3|€206,56|€737,41|bank_transfer|DE|19%|€117,74
EU620920|26-03-2025|sofia.garcia3081@example.nl|WID168|2|€244,38|€586,52|paypal|FR|20%|€97,75
EU623148|26-03-2025|pierre.de_vries2143@example.fr|WID178|2|€124,85|€304,64|paypal|IT|22%|€54,94
EU624946|26-03-2025|sofia.de_vries4880@example.fr|WID133|5|€224,84|€1337,79|carte_bancaire|DE|19%|€213,60
EU618466|26-03-2025|pierre.dupont1399@example.es|WID173|3|€152,17|€547,81|bank_transfer|FR|20%|€91,30
EU621854|26-03-2025|pierre.de_vries4439@example.it|WID178|4|€231,70|€1102,90|paypal|DE|19%|€176,09
EU618393|26-03-2025|sofia.schmidt4335@example.it|WID105|2|€12,09|€29,50|carte_bancaire|IT|22%|€5,32
EU625240|26-03-2025|carlos.schmidt7630@example.de|WID117|4|€278,88|€1360,93|bank_transfer|IT|22%|€245,41
EU624132|26-03-2025|jan.de_vries4697@example.es|WID129|3|€165,81|€591,93|paypal|DE|19%|€94,51
EU624832|26-03-2025|anna.schmidt7183@example.it|WID123|2|€127,01|€304,83|carte_bancaire|FR|20%|€50,80
EU619696|26-03-2025|hans.garcia5550@example.de|WID109|3|€107,97|€385,45|bank_transfer|DE|19%|€61,54
EU624421|26-03-2025|hans.rossi8612@example.es|WID134|5|€267,79|€1620,14|bank_transfer|ES|21%|€281,18
EU622624|26-03-2025|sofia.rossi3852@example.fr|WID196|2|€6,67|€16,15|carte_bancaire|NL|21%|€2,80
EU623367|26-03-2025|marie.dupont1061@example.es|WID196|4|€154,62|€735,98|paypal|DE|19%|€117,51
EU622912|26-03-2025|sofia.schmidt9085@example.fr|WID107|1|€249,35|€299,22|bank_transfer|FR|20%|€49,87
EU624766|26-03-2025|jan.schmidt6123@example.de|WID112|2|€159,90|€386,95|carte_bancaire|ES|21%|€67,16
EU623616|26-03-2025|sofia.schmidt547@example.fr|WID159|1|€68,25|€81,89|bank_transfer|FR|20%|€13,65
EU619053|26-03-2025|pierre.de_vries3136@example.es|WID154|1|€270,45|€327,25|carte_bancaire|ES|21%|€56,79
EU623463|26-03-2025|carlos.de_vries5014@example.de|WID155|3|€285,42|€1027,51|paypal|FR|20%|€171,25
EU623324|26-03-2025|hans.rossi4544@example.es|WID157|3|€254,56|€908,79|credit_card|DE|19%|€145,10
