order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU486605|08-03-2025|lucia.garcia144@example.es|WID163|1|€68,22|€82,55|paypal|NL|21%|€14,33
EU485999|08-03-2025|carlos.schmidt6177@example.fr|WID170|3|€14,22|€50,77|paypal|DE|19%|€8,11
EU491391|08-03-2025|anna.dupont3451@example.es|WID137|1|€211,15|€257,60|carte_bancaire|IT|22%|€46,45
EU488897|08-03-2025|marie.de_vries3036@example.fr|WID171|3|€241,10|€882,43|credit_card|IT|22%|€159,13
EU492412|08-03-2025|carlos.dupont9400@example.de|WID144|5|€155,51|€933,07|carte_bancaire|FR|20%|€155,51
EU489948|08-03-2025|marie.rossi4433@example.it|WID198|1|€50,78|€61,44|bank_transfer|ES|21%|€10,66
EU486603|08-03-2025|sofia.de_vries2850@example.nl|WID121|1|€200,34|€238,41|paypal|DE|19%|€38,07
EU489269|08-03-2025|jan.garcia6112@example.fr|WID136|2|€205,47|€497,25|carte_bancaire|ES|21%|€86,30
EU489825|08-03-2025|hans.rossi636@example.fr|WID177|5|€5,89|€35,64|credit_card|ES|21%|€6,19
EU489332|08-03-2025|lucia.schmidt9215@example.fr|WID121|5|€168,33|€1009,99|carte_bancaire|FR|20%|€168,33
EU489891|08-03-2025|jan.de_vries6950@example.de|WID100|3|€235,18|€853,69|bank_transfer|ES|21%|€148,16
EU486531|08-03-2025|lucia.garcia187@example.nl|WID109|1|€280,94|€337,13|bank_transfer|FR|20%|€56,19
EU490068|08-03-2025|marie.schmidt3209@example.de|WID120|1|€247,28|€299,21|credit_card|ES|21%|€51,93
EU489429|08-03-2025|sofia.rossi8130@example.de|WID162|1|€61,99|€75,01|paypal|ES|21%|€13,02
EU486490|08-03-2025|lucia.schmidt2298@example.es|WID129|3|€63,45|€230,31|credit_card|NL|21%|€39,97
EU491115|08-03-2025|pierre.schmidt190@example.it|WID181|4|€143,03|€686,56|carte_bancaire|FR|20%|€114,43
EU489719|08-03-2025|lucia.schmidt4741@example.it|WID104|1|€123,51|€146,98|credit_card|DE|19%|€23,47
EU489594|08-03-2025|anna.schmidt7722@example.es|WID156|2|€85,13|€206,02|credit_card|NL|21%|€35,75
EU491079|08-03-2025|anna.rossi8967@example.nl|WID152|4|€224,90|€1088,52|bank_transfer|NL|21%|€188,92
EU492007|08-03-2025|carlos.dupont1096@example.nl|WID108|4|€98,20|€467,41|credit_card|DE|19%|€74,63
EU490366|08-03-2025|carlos.de_vries2934@example.de|WID114|2|€183,89|€437,65|credit_card|DE|19%|€69,88
EU486285|08-03-2025|lucia.schmidt7750@example.es|WID164|2|€100,51|€243,24|paypal|NL|21%|€42,22
EU485983|08-03-2025|hans.rossi5381@example.fr|WID189|4|€285,17|€1368,80|credit_card|FR|20%|€228,13
EU487896|08-03-2025|sofia.garcia9587@example.nl|WID132|4|€234,70|€1145,34|bank_transfer|IT|22%|€206,54
EU487187|08-03-2025|lucia.schmidt6585@example.de|WID110|3|€269,42|€977,99|credit_card|ES|21%|€169,73
EU491796|08-03-2025|carlos.garcia3075@example.es|WID142|1|€78,58|€94,30|credit_card|FR|20%|€15,72
EU489530|08-03-2025|jan.de_vries8227@example.it|WID188|1|€195,93|€233,15|credit_card|DE|19%|€37,23
EU490885|08-03-2025|lucia.garcia1296@example.fr|WID152|1|€58,04|€69,07|bank_transfer|DE|19%|€11,03
EU492923|08-03-2025|marie.de_vries6489@example.nl|WID175|2|€150,58|€361,39|credit_card|FR|20%|€60,23
EU487236|08-03-2025|jan.schmidt68@example.nl|WID135|5|€61,72|€373,43|paypal|ES|21%|€64,81
EU491877|08-03-2025|anna.schmidt7702@example.fr|WID196|1|€145,67|€176,26|credit_card|ES|21%|€30,59
EU488348|08-03-2025|hans.de_vries9330@example.es|WID172|4|€226,72|€1097,31|paypal|ES|21%|€190,44
EU491203|08-03-2025|anna.de_vries5779@example.de|WID145|5|€224,14|€1367,25|paypal|IT|22%|€246,55
EU485830|08-03-2025|anna.de_vries6779@example.es|WID126|4|€229,07|€1117,84|bank_transfer|IT|22%|€201,58
EU486678|08-03-2025|marie.de_vries9917@example.nl|WID189|3|€267,50|€963,00|carte_bancaire|FR|20%|€160,50
EU487924|08-03-2025|sofia.de_vries5304@example.it|WID173|3|€31,19|€111,35|credit_card|DE|19%|€17,78
EU490752|08-03-2025|carlos.rossi81@example.nl|WID112|1|€158,24|€189,89|carte_bancaire|FR|20%|€31,65
EU487097|08-03-2025|lucia.de_vries3424@example.it|WID180|2|€294,56|€701,06|credit_card|DE|19%|€111,93
EU492938|08-03-2025|pierre.de_vries7983@example.es|WID122|5|€158,83|€960,92|credit_card|ES|21%|€166,77
EU488760|08-03-2025|hans.de_vries9985@example.de|WID184|5|€194,63|€1167,80|paypal|FR|20%|€194,63
EU488139|08-03-2025|hans.rossi1681@example.it|WID188|4|€183,80|€896,96|bank_transfer|IT|22%|€161,75
EU488226|08-03-2025|anna.schmidt9628@example.it|WID123|1|€235,80|€282,96|paypal|FR|20%|€47,16
EU486164|08-03-2025|sofia.dupont5732@example.fr|WID182|3|€195,30|€714,81|paypal|IT|22%|€128,90
EU490804|08-03-2025|jan.schmidt9427@example.es|WID107|4|€184,35|€892,23|carte_bancaire|NL|21%|€154,85
EU487843|08-03-2025|hans.rossi5710@example.fr|WID162|4|€29,72|€143,85|paypal|NL|21%|€24,97
EU487868|08-03-2025|lucia.rossi4272@example.fr|WID169|5|€219,36|€1316,19|bank_transfer|FR|20%|€219,36
EU489983|08-03-2025|pierre.schmidt6809@example.nl|WID167|3|€140,58|€506,07|carte_bancaire|FR|20%|€84,35
EU486376|08-03-2025|sofia.rossi9792@example.de|WID186|3|€230,19|€835,60|carte_bancaire|ES|21%|€145,02
EU489419|08-03-2025|anna.schmidt664@example.de|WID184|1|€173,83|€210,33|carte_bancaire|ES|21%|€36,50
EU488238|08-03-2025|sofia.rossi4427@example.it|WID160|1|€33,09|€40,03|paypal|ES|21%|€6,95
EU488811|08-03-2025|anna.rossi1805@example.nl|WID148|4|€97,97|€474,17|bank_transfer|NL|21%|€82,29
EU488396|08-03-2025|pierre.rossi4502@example.nl|WID184|1|€61,60|€73,30|credit_card|DE|19%|€11,70
EU490570|08-03-2025|jan.de_vries4585@example.de|WID167|4|€94,54|€457,56|bank_transfer|NL|21%|€79,41
EU486255|08-03-2025|hans.de_vries1714@example.es|WID190|2|€76,96|€184,70|carte_bancaire|FR|20%|€30,78
EU486039|08-03-2025|hans.de_vries5537@example.es|WID137|5|€161,74|€986,63|carte_bancaire|IT|22%|€177,92
EU485798|08-03-2025|lucia.dupont3303@example.fr|WID128|3|€287,63|€1026,84|bank_transfer|DE|19%|€163,95
EU487847|08-03-2025|pierre.de_vries1793@example.de|WID103|4|€222,37|€1076,25|paypal|ES|21%|€186,79
EU490856|08-03-2025|sofia.de_vries3686@example.es|WID158|2|€91,87|€222,34|bank_transfer|NL|21%|€38,59
EU486515|08-03-2025|marie.schmidt4910@example.nl|WID108|5|€36,73|€222,23|credit_card|ES|21%|€38,57
EU487634|08-03-2025|pierre.rossi2814@example.de|WID103|1|€221,65|€263,77|credit_card|DE|19%|€42,11
EU486292|08-03-2025|marie.schmidt9656@example.fr|WID193|2|€152,91|€370,03|carte_bancaire|ES|21%|€64,22
EU489037|08-03-2025|hans.dupont4441@example.fr|WID120|1|€92,59|€112,95|paypal|IT|22%|€20,37
EU486831|08-03-2025|carlos.schmidt5154@example.de|WID100|5|€208,85|€1263,55|bank_transfer|NL|21%|€219,29
EU488722|08-03-2025|marie.dupont1176@example.fr|WID174|4|€178,88|€858,62|carte_bancaire|FR|20%|€143,10
EU485940|08-03-2025|anna.de_vries3065@example.es|WID108|5|€102,79|€627,01|bank_transfer|IT|22%|€113,07
EU488270|08-03-2025|sofia.garcia5073@example.de|WID141|4|€283,50|€1360,78|carte_bancaire|FR|20%|€226,80
EU488029|08-03-2025|hans.rossi5942@example.fr|WID154|5|€177,74|€1075,34|paypal|ES|21%|€186,63
EU492905|08-03-2025|lucia.schmidt4226@example.es|WID150|4|€261,95|€1278,29|paypal|IT|22%|€230,51
EU488287|08-03-2025|jan.rossi4840@example.it|WID159|2|€38,57|€93,34|credit_card|ES|21%|€16,20
EU490809|08-03-2025|lucia.rossi5629@example.fr|WID133|2|€47,28|€115,36|bank_transfer|IT|22%|€20,80
EU490502|08-03-2025|sofia.rossi6750@example.fr|WID137|4|€23,66|€112,64|bank_transfer|DE|19%|€17,98
EU492102|08-03-2025|sofia.de_vries8046@example.de|WID126|4|€265,26|€1262,64|carte_bancaire|DE|19%|€201,60
EU489871|08-03-2025|anna.de_vries1860@example.es|WID114|1|€220,85|€269,44|paypal|IT|22%|€48,59
EU486347|08-03-2025|pierre.dupont3516@example.nl|WID150|4|€220,11|€1065,32|bank_transfer|ES|21%|€184,89
EU486290|08-03-2025|lucia.garcia5051@example.nl|WID104|5|€221,74|€1341,55|credit_card|ES|21%|€232,83
EU492173|08-03-2025|jan.garcia8894@example.fr|WID187|3|€98,61|€357,95|credit_card|ES|21%|€62,12
EU488749|08-03-2025|sofia.garcia2294@example.nl|WID148|1|€155,99|€188,74|paypal|ES|21%|€32,76
EU492028|08-03-2025|carlos.dupont9582@example.fr|WID115|3|€107,77|€394,45|carte_bancaire|IT|22%|€71,13
EU490144|08-03-2025|jan.rossi668@example.de|WID100|4|€212,39|€1027,95|credit_card|NL|21%|€178,40
EU487478|08-03-2025|carlos.rossi4827@example.es|WID144|1|€250,37|€300,44|bank_transfer|FR|20%|€50,07
EU491103|08-03-2025|hans.de_vries6144@example.de|WID112|4|€168,28|€807,77|carte_bancaire|FR|20%|€134,63
EU491231|08-03-2025|marie.rossi6881@example.nl|WID185|3|€280,81|€1027,75|carte_bancaire|IT|22%|€185,33
EU488237|08-03-2025|pierre.garcia6542@example.it|WID123|5|€202,25|€1223,60|paypal|ES|21%|€212,36
EU489067|08-03-2025|marie.de_vries6145@example.nl|WID119|1|€255,27|€306,33|carte_bancaire|FR|20%|€51,05
EU485845|08-03-2025|pierre.schmidt4810@example.it|WID157|2|€272,59|€654,20|paypal|FR|20%|€109,03
EU486001|08-03-2025|anna.dupont787@example.nl|WID107|4|€196,54|€951,26|paypal|ES|21%|€165,09
EU491337|08-03-2025|anna.schmidt9606@example.fr|WID171|3|€157,65|€577,00|credit_card|IT|22%|€104,05
EU492717|08-03-2025|sofia.schmidt294@example.nl|WID180|5|€53,12|€321,37|bank_transfer|NL|21%|€55,77
EU488899|08-03-2025|sofia.schmidt5629@example.de|WID128|4|€166,81|€794,03|paypal|DE|19%|€126,78
EU485870|08-03-2025|sofia.garcia9830@example.it|WID112|1|€186,39|€223,67|bank_transfer|FR|20%|€37,28
EU488009|08-03-2025|marie.de_vries841@example.fr|WID175|5|€242,06|€1476,55|paypal|IT|22%|€266,26
EU488384|08-03-2025|hans.schmidt1918@example.it|WID186|1|€125,63|€153,27|bank_transfer|IT|22%|€27,64
EU486088|08-03-2025|pierre.dupont2090@example.de|WID125|4|€61,98|€295,00|credit_card|DE|19%|€47,10
EU490144|08-03-2025|jan.rossi668@example.de|WID100|4|€212,39|€1027,95|credit_card|NL|21%|€178,40
EU487128|08-03-2025|marie.garcia6696@example.fr|WID182|1|€298,02|€360,61|credit_card|ES|21%|€62,58
EU491495|08-03-2025|lucia.schmidt4271@example.es|WID163|1|€109,23|€132,17|carte_bancaire|NL|21%|€22,94
EU490786|08-03-2025|jan.dupont9229@example.de|WID168|1|€260,74|€315,49|carte_bancaire|NL|21%|€54,76
EU492987|08-03-2025|marie.rossi9513@example.es|WID161|5|€93,54|€565,91|carte_bancaire|NL|21%|€98,22
EU491573|08-03-2025|sofia.dupont9040@example.it|WID100|2|€256,09|€624,85|bank_transfer|IT|22%|€112,68
EU486000|08-03-2025|pierre.schmidt577@example.nl|WID123|4|€161,05|€773,04|paypal|FR|20%|€128,84
