order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU407078|25-02-2025|pierre.dupont6956@example.es|WID161|5|€207,58|€1245,46|bank_transfer|FR|20%|€207,58
EU410509|25-02-2025|marie.rossi7634@example.es|WID184|3|€279,10|€996,39|paypal|DE|19%|€159,09
EU407737|25-02-2025|marie.schmidt2867@example.de|WID110|5|€262,24|€1560,33|paypal|DE|19%|€249,13
EU404898|25-02-2025|lucia.garcia2164@example.de|WID132|1|€130,57|€156,68|credit_card|FR|20%|€26,11
EU411427|25-02-2025|marie.garcia2543@example.nl|WID178|2|€115,15|€274,06|carte_bancaire|DE|19%|€43,76
EU411111|25-02-2025|anna.garcia8126@example.nl|WID110|4|€27,64|€131,57|bank_transfer|DE|19%|€21,01
EU411977|25-02-2025|jan.rossi8267@example.es|WID187|4|€62,81|€304,00|paypal|ES|21%|€52,76
EU406806|25-02-2025|sofia.dupont8953@example.nl|WID170|5|€212,97|€1277,83|paypal|FR|20%|€212,97
EU410275|25-02-2025|hans.dupont6470@example.nl|WID151|4|€108,86|€526,89|paypal|ES|21%|€91,44
EU409673|25-02-2025|jan.schmidt2685@example.it|WID103|5|€262,05|€1585,41|bank_transfer|ES|21%|€275,15
EU407406|25-02-2025|jan.dupont8991@example.it|WID187|3|€30,99|€112,48|paypal|ES|21%|€19,52
EU405582|25-02-2025|lucia.garcia1768@example.es|WID125|4|€274,60|€1340,06|carte_bancaire|IT|22%|€241,65
EU410224|25-02-2025|sofia.dupont5838@example.nl|WID139|5|€29,94|€181,11|credit_card|NL|21%|€31,43
EU409683|25-02-2025|lucia.schmidt4524@example.nl|WID150|3|€61,44|€223,02|carte_bancaire|ES|21%|€38,71
EU408251|25-02-2025|marie.rossi4696@example.es|WID156|2|€115,89|€282,78|bank_transfer|IT|22%|€50,99
EU407636|25-02-2025|hans.rossi2273@example.es|WID122|3|€215,75|€783,18|bank_transfer|NL|21%|€135,92
EU405848|25-02-2025|pierre.dupont5043@example.es|WID131|2|€192,97|€470,85|carte_bancaire|IT|22%|€84,91
EU409370|25-02-2025|pierre.de_vries2013@example.es|WID164|2|€21,90|€52,99|carte_bancaire|ES|21%|€9,20
EU406023|25-02-2025|pierre.rossi8146@example.es|WID141|2|€278,83|€674,78|credit_card|ES|21%|€117,11
EU407591|25-02-2025|pierre.rossi354@example.fr|WID187|3|€71,33|€258,92|bank_transfer|NL|21%|€44,94
EU406559|25-02-2025|marie.garcia1379@example.it|WID152|5|€159,05|€946,36|paypal|DE|19%|€151,10
EU410797|25-02-2025|marie.garcia1504@example.nl|WID163|3|€205,95|€747,59|bank_transfer|ES|21%|€129,75
EU408977|25-02-2025|sofia.garcia1353@example.de|WID103|1|€246,50|€295,79|credit_card|FR|20%|€49,30
EU404939|25-02-2025|lucia.rossi9756@example.nl|WID125|4|€21,94|€104,44|carte_bancaire|DE|19%|€16,68
EU406583|25-02-2025|hans.schmidt7147@example.it|WID143|1|€292,50|€353,92|credit_card|NL|21%|€61,42
EU405831|25-02-2025|anna.de_vries4714@example.fr|WID184|2|€280,28|€678,27|bank_transfer|ES|21%|€117,72
EU408346|25-02-2025|carlos.schmidt6787@example.fr|WID193|2|€125,87|€307,13|credit_card|IT|22%|€55,38
EU410647|25-02-2025|marie.dupont9591@example.fr|WID197|3|€24,15|€86,92|bank_transfer|FR|20%|€14,49
EU410632|25-02-2025|anna.garcia9523@example.it|WID147|5|€30,08|€181,97|credit_card|ES|21%|€31,58
EU404836|25-02-2025|lucia.rossi4623@example.de|WID134|1|€9,28|€11,32|paypal|IT|22%|€2,04
EU409834|25-02-2025|hans.schmidt511@example.it|WID199|3|€149,84|€539,41|carte_bancaire|FR|20%|€89,90
EU407481|25-02-2025|marie.de_vries7@example.es|WID145|2|€124,68|€299,24|credit_card|FR|20%|€49,87
EU405459|25-02-2025|marie.de_vries2533@example.it|WID103|2|€20,09|€48,62|bank_transfer|ES|21%|€8,44
EU407972|25-02-2025|marie.garcia1033@example.fr|WID117|2|€163,50|€395,67|paypal|ES|21%|€68,67
EU412036|25-02-2025|anna.de_vries1863@example.de|WID189|1|€207,42|€253,05|paypal|IT|22%|€45,63
EU407947|25-02-2025|carlos.dupont736@example.es|WID121|4|€195,12|€944,40|bank_transfer|ES|21%|€163,90
EU406976|25-02-2025|hans.garcia4896@example.it|WID145|3|€62,69|€227,58|bank_transfer|NL|21%|€39,50
EU407009|25-02-2025|lucia.de_vries1986@example.de|WID166|4|€95,63|€462,86|credit_card|NL|21%|€80,33
EU408374|25-02-2025|carlos.schmidt175@example.es|WID132|3|€158,96|€577,02|bank_transfer|NL|21%|€100,14
EU407541|25-02-2025|anna.schmidt3836@example.fr|WID151|1|€201,47|€245,80|paypal|IT|22%|€44,32
