order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU73951|11-01-2025|hans.schmidt193@example.de|WID129|2|€158,90|€378,19|bank_transfer|DE|19%|€60,38
EU73832|11-01-2025|jan.dupont9769@example.fr|WID128|1|€209,46|€249,26|bank_transfer|DE|19%|€39,80
EU74445|11-01-2025|jan.dupont2094@example.it|WID187|5|€78,34|€473,97|credit_card|NL|21%|€82,26
EU78386|11-01-2025|lucia.dupont838@example.es|WID194|2|€287,38|€701,21|bank_transfer|IT|22%|€126,45
EU76821|11-01-2025|marie.dupont2846@example.es|WID141|4|€248,50|€1182,88|credit_card|DE|19%|€188,86
EU75591|11-01-2025|pierre.de_vries5949@example.it|WID126|5|€41,46|€250,82|bank_transfer|NL|21%|€43,53
EU80792|11-01-2025|carlos.rossi7021@example.it|WID183|5|€108,79|€652,76|credit_card|FR|20%|€108,79
EU79789|11-01-2025|carlos.garcia9694@example.it|WID122|3|€220,88|€795,16|credit_card|FR|20%|€132,53
EU78600|11-01-2025|lucia.schmidt3227@example.es|WID131|5|€283,20|€1699,22|carte_bancaire|FR|20%|€283,20
EU79821|11-01-2025|sofia.rossi7060@example.fr|WID136|3|€265,58|€956,08|bank_transfer|FR|20%|€159,35
EU74070|11-01-2025|jan.de_vries532@example.it|WID169|3|€176,41|€640,38|credit_card|NL|21%|€111,14
EU75450|11-01-2025|marie.schmidt5767@example.nl|WID150|5|€32,49|€198,19|bank_transfer|IT|22%|€35,74
EU74817|11-01-2025|lucia.schmidt8548@example.de|WID108|1|€266,58|€319,89|credit_card|FR|20%|€53,32
EU80166|11-01-2025|jan.de_vries2150@example.it|WID139|1|€231,14|€275,06|bank_transfer|DE|19%|€43,92
EU80941|11-01-2025|jan.de_vries9659@example.it|WID156|1|€205,52|€244,57|paypal|DE|19%|€39,05
EU75650|11-01-2025|marie.rossi6994@example.fr|WID145|4|€14,49|€70,12|bank_transfer|NL|21%|€12,17
EU77931|11-01-2025|anna.rossi2889@example.it|WID157|1|€36,15|€43,75|credit_card|NL|21%|€7,59
EU74289|11-01-2025|pierre.rossi7015@example.de|WID183|4|€14,31|€69,85|bank_transfer|IT|22%|€12,60
EU74945|11-01-2025|hans.rossi6325@example.it|WID181|4|€166,09|€803,85|paypal|ES|21%|€139,51
EU74853|11-01-2025|carlos.dupont638@example.it|WID147|5|€167,46|€1013,13|paypal|ES|21%|€175,83
EU78503|11-01-2025|hans.dupont3876@example.fr|WID176|2|€124,72|€301,81|credit_card|NL|21%|€52,38
EU77553|11-01-2025|hans.schmidt3151@example.de|WID151|2|€145,07|€345,28|carte_bancaire|DE|19%|€55,13
EU76946|11-01-2025|sofia.schmidt734@example.es|WID188|3|€164,33|€596,53|credit_card|ES|21%|€103,53
EU77510|11-01-2025|pierre.garcia505@example.es|WID132|5|€247,10|€1494,93|paypal|ES|21%|€259,45
EU79424|11-01-2025|lucia.rossi2106@example.fr|WID154|4|€74,61|€364,09|bank_transfer|IT|22%|€65,66
EU73936|11-01-2025|jan.schmidt6478@example.de|WID134|2|€126,96|€307,24|paypal|NL|21%|€53,32
EU73997|11-01-2025|anna.rossi2832@example.it|WID177|5|€15,86|€94,37|carte_bancaire|DE|19%|€15,07
EU76842|11-01-2025|carlos.rossi421@example.it|WID199|2|€108,80|€258,95|credit_card|DE|19%|€41,34
EU79012|11-01-2025|sofia.rossi7253@example.nl|WID174|3|€65,98|€239,51|credit_card|NL|21%|€41,57
EU79284|11-01-2025|lucia.dupont6893@example.fr|WID198|2|€173,99|€424,53|bank_transfer|IT|22%|€76,55
EU74183|11-01-2025|hans.garcia2814@example.es|WID119|3|€225,71|€805,80|bank_transfer|DE|19%|€128,66
EU74371|11-01-2025|jan.dupont2590@example.it|WID164|2|€39,02|€93,64|carte_bancaire|FR|20%|€15,61
EU76364|11-01-2025|hans.rossi7584@example.nl|WID164|2|€69,53|€168,25|carte_bancaire|NL|21%|€29,20
