order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU623635|26-03-2025|lucia.de_vries2354@example.es|WID171|1|€299,84|€362,80|carte_bancaire|NL|21%|€62,97
EU622810|26-03-2025|anna.dupont4142@example.nl|WID122|3|€285,99|€1038,14|credit_card|ES|21%|€180,17
EU621950|26-03-2025|hans.de_vries6069@example.es|WID124|1|€14,68|€17,62|credit_card|FR|20%|€2,94
EU619152|26-03-2025|sofia.garcia6035@example.it|WID174|2|€193,06|€467,21|carte_bancaire|NL|21%|€81,09
EU620858|26-03-2025|pierre.garcia9693@example.it|WID111|2|€99,68|€241,23|carte_bancaire|ES|21%|€41,87
EU621806|26-03-2025|sofia.de_vries2338@example.de|WID139|5|€228,61|€1360,24|paypal|DE|19%|€217,18
EU620792|26-03-2025|pierre.schmidt7199@example.es|WID121|5|€219,27|€1315,63|bank_transfer|FR|20%|€219,27
EU623499|26-03-2025|lucia.de_vries3850@example.fr|WID118|4|€198,49|€960,68|paypal|NL|21%|€166,73
EU622095|26-03-2025|jan.dupont8473@example.nl|WID129|2|€195,37|€468,89|paypal|FR|20%|€78,15
EU620624|26-03-2025|marie.dupont3348@example.nl|WID131|4|€234,27|€1115,12|paypal|DE|19%|€178,04
EU618321|26-03-2025|carlos.dupont6703@example.de|WID164|2|€241,79|€585,12|paypal|ES|21%|€101,55
EU622620|26-03-2025|marie.de_vries987@example.nl|WID134|2|€171,16|€410,77|credit_card|FR|20%|€68,46
EU623881|26-03-2025|anna.garcia5510@example.fr|WID107|4|€81,08|€392,43|paypal|ES|21%|€68,11
EU619362|26-03-2025|marie.schmidt7231@example.es|WID102|3|€166,78|€595,39|credit_card|DE|19%|€95,06
EU624274|26-03-2025|pierre.de_vries6835@example.it|WID193|5|€210,92|€1254,97|credit_card|DE|19%|€200,37
EU619069|26-03-2025|pierre.garcia1442@example.es|WID171|1|€225,05|€267,80|carte_bancaire|DE|19%|€42,76
