order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU149873|21-01-2025|marie.rossi5986@example.de|WID179|1|€60,73|€74,09|credit_card|IT|22%|€13,36
EU150750|21-01-2025|carlos.dupont3911@example.de|WID125|1|€242,15|€290,58|bank_transfer|FR|20%|€48,43
EU152840|21-01-2025|sofia.dupont5363@example.de|WID193|1|€211,31|€255,68|carte_bancaire|NL|21%|€44,37
EU151527|21-01-2025|lucia.schmidt1443@example.de|WID126|3|€55,05|€199,83|carte_bancaire|NL|21%|€34,68
EU154252|21-01-2025|lucia.rossi1861@example.de|WID169|3|€245,36|€890,66|paypal|NL|21%|€154,58
EU149818|21-01-2025|lucia.garcia4114@example.fr|WID147|1|€84,29|€101,99|credit_card|NL|21%|€17,70
EU147836|21-01-2025|lucia.dupont2430@example.it|WID147|3|€262,88|€938,49|credit_card|DE|19%|€149,84
EU151029|21-01-2025|sofia.de_vries9565@example.nl|WID159|5|€250,88|€1505,28|paypal|FR|20%|€250,88
EU149452|21-01-2025|hans.dupont6538@example.es|WID181|1|€98,86|€118,63|credit_card|FR|20%|€19,77
EU149535|21-01-2025|carlos.dupont359@example.de|WID117|4|€150,86|€730,15|carte_bancaire|ES|21%|€126,72
EU150259|21-01-2025|hans.schmidt9259@example.nl|WID172|3|€158,48|€580,03|carte_bancaire|IT|22%|€104,60
EU152521|21-01-2025|lucia.dupont6889@example.de|WID102|3|€100,42|€364,51|carte_bancaire|ES|21%|€63,26
EU148256|21-01-2025|sofia.schmidt8558@example.es|WID151|4|€232,74|€1126,48|carte_bancaire|ES|21%|€195,50
EU152292|21-01-2025|carlos.schmidt5953@example.de|WID119|2|€70,82|€171,39|paypal|NL|21%|€29,75
EU151712|21-01-2025|lucia.garcia3838@example.fr|WID145|5|€56,12|€339,53|bank_transfer|NL|21%|€58,93
EU153256|21-01-2025|lucia.rossi1100@example.nl|WID177|2|€219,36|€522,08|paypal|DE|19%|€83,36
EU148257|21-01-2025|anna.garcia8188@example.nl|WID195|1|€278,55|€331,47|credit_card|DE|19%|€52,92
EU147556|21-01-2025|hans.schmidt4606@example.es|WID125|3|€228,40|€829,09|carte_bancaire|ES|21%|€143,89
EU147560|21-01-2025|lucia.de_vries6825@example.it|WID138|4|€74,77|€364,89|carte_bancaire|IT|22%|€65,80
EU149771|21-01-2025|hans.schmidt9422@example.de|WID178|4|€135,53|€655,95|credit_card|ES|21%|€113,84
EU148326|21-01-2025|carlos.rossi3547@example.nl|WID107|1|€226,14|€273,63|carte_bancaire|NL|21%|€47,49
EU153431|21-01-2025|lucia.rossi2785@example.nl|WID197|1|€178,26|€217,47|credit_card|IT|22%|€39,22
EU153970|21-01-2025|marie.dupont5323@example.de|WID105|1|€144,37|€173,25|carte_bancaire|FR|20%|€28,87
EU148216|21-01-2025|pierre.de_vries5953@example.fr|WID142|3|€119,83|€431,39|bank_transfer|FR|20%|€71,90
EU154059|21-01-2025|carlos.de_vries1965@example.de|WID110|4|€161,85|€783,37|carte_bancaire|ES|21%|€135,96
EU148300|21-01-2025|jan.garcia8424@example.nl|WID106|5|€282,26|€1693,55|credit_card|FR|20%|€282,26
EU151827|21-01-2025|anna.garcia8025@example.nl|WID130|2|€57,45|€137,89|bank_transfer|FR|20%|€22,98
EU153923|21-01-2025|sofia.de_vries5805@example.es|WID127|1|€124,59|€150,75|paypal|ES|21%|€26,16
EU148404|21-01-2025|lucia.dupont7818@example.de|WID122|5|€135,32|€825,47|credit_card|IT|22%|€148,85
EU153567|21-01-2025|carlos.garcia2065@example.de|WID155|1|€266,40|€317,01|credit_card|DE|19%|€50,62
EU152008|21-01-2025|jan.rossi3283@example.de|WID136|5|€269,93|€1633,05|paypal|ES|21%|€283,42
EU154003|21-01-2025|hans.schmidt3035@example.nl|WID114|4|€179,11|€859,72|carte_bancaire|FR|20%|€143,29
EU147697|21-01-2025|carlos.schmidt536@example.es|WID150|5|€241,27|€1471,73|paypal|IT|22%|€265,39
EU151813|21-01-2025|carlos.garcia5011@example.es|WID165|2|€80,15|€193,96|paypal|NL|21%|€33,66
EU152722|21-01-2025|jan.de_vries8105@example.nl|WID195|5|€229,81|€1367,39|credit_card|DE|19%|€218,32
EU148682|21-01-2025|carlos.schmidt7703@example.de|WID185|3|€88,33|€315,33|credit_card|DE|19%|€50,35
EU149246|21-01-2025|lucia.schmidt5334@example.it|WID176|4|€118,10|€571,60|credit_card|ES|21%|€99,20
EU148305|21-01-2025|sofia.garcia6650@example.de|WID155|1|€146,07|€178,21|credit_card|IT|22%|€32,14
EU150532|21-01-2025|marie.de_vries4823@example.it|WID106|3|€34,52|€125,30|credit_card|NL|21%|€21,75
EU152787|21-01-2025|marie.dupont5696@example.es|WID138|2|€80,95|€192,65|credit_card|DE|19%|€30,76
EU147735|21-01-2025|sofia.garcia3178@example.it|WID170|5|€202,23|€1223,49|bank_transfer|ES|21%|€212,34
EU152661|21-01-2025|marie.dupont2898@example.de|WID115|2|€26,42|€64,47|credit_card|IT|22%|€11,63
EU154009|21-01-2025|pierre.schmidt8151@example.nl|WID134|1|€168,54|€203,93|paypal|NL|21%|€35,39
EU152083|21-01-2025|lucia.de_vries4320@example.it|WID141|3|€237,77|€848,85|bank_transfer|DE|19%|€135,53
EU147597|21-01-2025|hans.rossi3994@example.fr|WID145|1|€142,79|€172,77|carte_bancaire|ES|21%|€29,99
