order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU373136|20-02-2025|anna.dupont7732@example.nl|WID118|5|€100,81|€604,89|paypal|FR|20%|€100,81
EU374547|20-02-2025|anna.dupont5758@example.de|WID169|3|€98,73|€355,43|credit_card|FR|20%|€59,24
EU372387|20-02-2025|hans.garcia7991@example.nl|WID191|2|€291,40|€693,52|bank_transfer|DE|19%|€110,73
EU370205|20-02-2025|pierre.dupont395@example.it|WID192|3|€172,21|€630,29|bank_transfer|IT|22%|€113,66
EU372093|20-02-2025|jan.schmidt8153@example.de|WID177|2|€129,73|€313,94|paypal|ES|21%|€54,49
EU369946|20-02-2025|marie.garcia7876@example.it|WID199|3|€176,05|€639,05|bank_transfer|NL|21%|€110,91
EU368014|20-02-2025|pierre.de_vries533@example.it|WID126|5|€189,35|€1145,59|carte_bancaire|ES|21%|€198,82
EU368138|20-02-2025|hans.de_vries311@example.nl|WID197|4|€39,88|€193,03|bank_transfer|ES|21%|€33,50
EU368996|20-02-2025|lucia.schmidt6351@example.fr|WID167|4|€285,46|€1370,22|carte_bancaire|FR|20%|€228,37
EU373147|20-02-2025|marie.garcia4747@example.nl|WID136|4|€218,19|€1056,05|carte_bancaire|ES|21%|€183,28
EU374130|20-02-2025|hans.schmidt3908@example.fr|WID120|2|€218,88|€529,68|carte_bancaire|NL|21%|€91,93
EU373814|20-02-2025|pierre.dupont8509@example.de|WID145|2|€170,83|€413,40|credit_card|NL|21%|€71,75
EU373698|20-02-2025|pierre.dupont3376@example.de|WID124|3|€103,04|€367,84|carte_bancaire|DE|19%|€58,73
EU371055|20-02-2025|carlos.rossi8191@example.es|WID192|2|€277,07|€659,42|paypal|DE|19%|€105,29
EU374455|20-02-2025|sofia.garcia3590@example.fr|WID108|5|€171,96|€1040,37|paypal|NL|21%|€180,56
EU368211|20-02-2025|marie.dupont8220@example.es|WID119|5|€139,46|€850,73|carte_bancaire|IT|22%|€153,41
EU371615|20-02-2025|jan.dupont4782@example.nl|WID144|4|€139,04|€672,96|credit_card|ES|21%|€116,80
EU369011|20-02-2025|anna.rossi2613@example.de|WID173|3|€73,77|€267,78|carte_bancaire|NL|21%|€46,48
EU369796|20-02-2025|jan.de_vries2984@example.it|WID136|2|€70,64|€170,94|bank_transfer|NL|21%|€29,67
EU368882|20-02-2025|jan.schmidt7103@example.de|WID179|5|€151,77|€903,06|credit_card|DE|19%|€144,19
EU371829|20-02-2025|carlos.garcia9738@example.fr|WID103|5|€198,56|€1181,41|carte_bancaire|DE|19%|€188,63
EU368639|20-02-2025|jan.garcia9305@example.es|WID147|3|€249,28|€889,91|paypal|DE|19%|€142,09
EU368206|20-02-2025|anna.dupont1157@example.de|WID102|5|€110,85|€670,61|paypal|NL|21%|€116,39
EU373971|20-02-2025|marie.garcia4083@example.es|WID109|4|€286,80|€1388,11|paypal|NL|21%|€240,91
EU372627|20-02-2025|marie.rossi6529@example.es|WID121|1|€43,75|€52,94|credit_card|ES|21%|€9,19
EU373282|20-02-2025|hans.schmidt610@example.it|WID116|1|€138,83|€165,21|bank_transfer|DE|19%|€26,38
EU373615|20-02-2025|lucia.de_vries2004@example.nl|WID169|2|€171,54|€415,12|credit_card|ES|21%|€72,05
EU375178|20-02-2025|pierre.schmidt9458@example.es|WID195|2|€163,79|€389,82|bank_transfer|DE|19%|€62,24
EU368449|20-02-2025|sofia.garcia5228@example.it|WID168|3|€222,93|€809,23|bank_transfer|NL|21%|€140,45
EU369559|20-02-2025|lucia.rossi8147@example.de|WID163|1|€13,01|€15,74|bank_transfer|ES|21%|€2,73
EU370026|20-02-2025|carlos.rossi6313@example.nl|WID156|2|€170,74|€406,37|carte_bancaire|DE|19%|€64,88
EU375053|20-02-2025|hans.schmidt9241@example.fr|WID156|4|€35,92|€172,40|bank_transfer|FR|20%|€28,73
EU372679|20-02-2025|carlos.rossi2678@example.de|WID170|4|€292,34|€1426,63|carte_bancaire|IT|22%|€257,26
EU372901|20-02-2025|lucia.rossi8475@example.es|WID157|4|€210,99|€1012,77|paypal|FR|20%|€168,79
EU370452|20-02-2025|anna.dupont8522@example.it|WID161|4|€272,07|€1316,81|paypal|ES|21%|€228,54
EU370242|20-02-2025|hans.garcia6781@example.it|WID130|1|€73,46|€88,15|credit_card|FR|20%|€14,69
EU369443|20-02-2025|lucia.rossi3603@example.es|WID132|4|€59,65|€286,34|paypal|FR|20%|€47,72
EU371380|20-02-2025|anna.dupont5089@example.de|WID102|2|€61,06|€147,76|carte_bancaire|NL|21%|€25,64
EU374632|20-02-2025|hans.rossi5735@example.fr|WID171|5|€33,60|€199,89|credit_card|DE|19%|€31,92
EU372259|20-02-2025|marie.garcia1311@example.it|WID127|5|€281,09|€1672,47|paypal|DE|19%|€267,03
EU370061|20-02-2025|marie.dupont2286@example.it|WID180|3|€232,92|€831,54|credit_card|DE|19%|€132,77
EU368888|20-02-2025|anna.garcia1671@example.de|WID155|3|€128,52|€458,80|credit_card|DE|19%|€73,25
EU373726|20-02-2025|lucia.rossi5083@example.fr|WID120|5|€191,60|€1140,02|credit_card|DE|19%|€182,02
EU368843|20-02-2025|lucia.de_vries5641@example.de|WID198|2|€29,63|€71,70|credit_card|NL|21%|€12,44
EU369363|20-02-2025|carlos.schmidt5989@example.nl|WID120|3|€41,64|€149,90|paypal|FR|20%|€24,98
EU372493|20-02-2025|marie.rossi7455@example.es|WID150|4|€278,59|€1348,40|credit_card|NL|21%|€234,02
EU372480|20-02-2025|pierre.de_vries7641@example.nl|WID188|5|€272,72|€1649,93|bank_transfer|ES|21%|€286,35
EU370294|20-02-2025|marie.garcia3734@example.nl|WID183|4|€231,65|€1102,68|credit_card|DE|19%|€176,06
EU374568|20-02-2025|jan.schmidt4332@example.es|WID161|2|€206,48|€495,56|bank_transfer|FR|20%|€82,59
EU374873|20-02-2025|lucia.garcia4896@example.nl|WID129|4|€88,07|€426,27|paypal|NL|21%|€73,98
EU369398|20-02-2025|sofia.dupont502@example.es|WID156|3|€139,11|€504,96|credit_card|ES|21%|€87,64
EU369933|20-02-2025|anna.garcia9569@example.it|WID160|3|€160,88|€584,01|bank_transfer|NL|21%|€101,36
EU368508|20-02-2025|lucia.de_vries271@example.de|WID123|1|€149,52|€179,42|paypal|FR|20%|€29,90
EU374678|20-02-2025|marie.rossi4513@example.de|WID120|2|€16,35|€38,91|carte_bancaire|DE|19%|€6,21
EU374288|20-02-2025|carlos.schmidt8298@example.nl|WID159|2|€87,95|€209,31|paypal|DE|19%|€33,42
EU373534|20-02-2025|carlos.garcia6916@example.de|WID148|2|€272,53|€654,07|paypal|FR|20%|€109,01
EU370623|20-02-2025|pierre.rossi8539@example.it|WID124|1|€61,74|€73,47|credit_card|DE|19%|€11,73
EU371410|20-02-2025|carlos.dupont1793@example.fr|WID148|3|€205,66|€734,21|paypal|DE|19%|€117,23
EU371182|20-02-2025|carlos.schmidt6216@example.it|WID186|5|€235,62|€1425,50|credit_card|ES|21%|€247,40
EU368150|20-02-2025|sofia.schmidt2936@example.nl|WID183|4|€59,04|€283,40|credit_card|FR|20%|€47,23
EU372577|20-02-2025|anna.schmidt2412@example.fr|WID135|3|€225,83|€819,76|credit_card|ES|21%|€142,27
EU369993|20-02-2025|carlos.dupont6615@example.fr|WID185|4|€257,25|€1234,79|paypal|FR|20%|€205,80
EU374882|20-02-2025|lucia.rossi4414@example.it|WID136|4|€215,80|€1044,45|bank_transfer|NL|21%|€181,27
EU370860|20-02-2025|anna.dupont7922@example.it|WID170|1|€274,29|€331,89|bank_transfer|ES|21%|€57,60
EU370918|20-02-2025|jan.garcia4664@example.fr|WID101|3|€295,76|€1082,50|bank_transfer|IT|22%|€195,20
EU368933|20-02-2025|lucia.rossi454@example.de|WID184|2|€247,55|€599,06|paypal|NL|21%|€103,97
EU371602|20-02-2025|hans.de_vries3542@example.de|WID149|1|€238,42|€283,72|carte_bancaire|DE|19%|€45,30
EU371594|20-02-2025|marie.rossi9744@example.fr|WID160|3|€81,54|€291,10|carte_bancaire|DE|19%|€46,48
EU373829|20-02-2025|sofia.schmidt5564@example.nl|WID119|5|€250,84|€1505,01|paypal|FR|20%|€250,84
EU370333|20-02-2025|jan.dupont6887@example.nl|WID178|5|€296,00|€1790,80|bank_transfer|ES|21%|€310,80
EU375121|20-02-2025|carlos.de_vries5635@example.fr|WID195|3|€243,34|€890,63|carte_bancaire|IT|22%|€160,61
EU368312|20-02-2025|anna.dupont256@example.fr|WID154|4|€24,44|€117,31|credit_card|FR|20%|€19,55
EU370390|20-02-2025|hans.garcia1079@example.es|WID136|2|€223,96|€537,51|paypal|FR|20%|€89,58
EU375006|20-02-2025|sofia.rossi3865@example.de|WID112|3|€298,59|€1092,85|bank_transfer|IT|22%|€197,07
EU370199|20-02-2025|sofia.dupont2697@example.nl|WID168|5|€93,42|€565,19|carte_bancaire|ES|21%|€98,09
EU371648|20-02-2025|jan.dupont6230@example.de|WID156|5|€45,47|€272,80|credit_card|FR|20%|€45,47
EU372430|20-02-2025|sofia.garcia2830@example.de|WID159|3|€198,72|€709,43|bank_transfer|DE|19%|€113,27
EU371254|20-02-2025|anna.dupont9159@example.de|WID192|3|€10,42|€37,53|carte_bancaire|FR|20%|€6,25
EU370455|20-02-2025|jan.de_vries2981@example.nl|WID116|1|€47,43|€56,92|paypal|FR|20%|€9,49
EU372572|20-02-2025|sofia.garcia7698@example.fr|WID138|5|€131,62|€783,12|credit_card|DE|19%|€125,04
EU372423|20-02-2025|lucia.garcia4593@example.es|WID102|4|€83,36|€406,82|bank_transfer|IT|22%|€73,36
EU371082|20-02-2025|pierre.garcia2851@example.de|WID192|3|€259,54|€942,14|bank_transfer|ES|21%|€163,51
EU372379|20-02-2025|jan.garcia5521@example.de|WID180|5|€145,23|€871,39|paypal|FR|20%|€145,23
EU371836|20-02-2025|hans.garcia2501@example.es|WID190|4|€130,84|€622,78|paypal|DE|19%|€99,44
EU374840|20-02-2025|sofia.dupont3144@example.fr|WID188|1|€179,18|€216,80|carte_bancaire|NL|21%|€37,63
EU373980|20-02-2025|anna.schmidt5219@example.it|WID171|5|€132,12|€786,09|bank_transfer|DE|19%|€125,51
EU369707|20-02-2025|pierre.rossi1138@example.nl|WID173|5|€71,11|€430,22|paypal|ES|21%|€74,67
EU373377|20-02-2025|carlos.dupont8104@example.es|WID123|4|€60,96|€290,17|credit_card|DE|19%|€46,33
EU374465|20-02-2025|carlos.garcia952@example.fr|WID181|4|€180,64|€859,83|paypal|DE|19%|€137,28
EU372398|20-02-2025|hans.de_vries8457@example.nl|WID104|3|€59,77|€216,98|paypal|NL|21%|€37,66
EU368196|20-02-2025|anna.dupont8068@example.nl|WID125|4|€52,33|€253,26|paypal|ES|21%|€43,95
EU371026|20-02-2025|sofia.garcia4885@example.es|WID143|1|€159,78|€194,93|paypal|IT|22%|€35,15
EU372594|20-02-2025|anna.schmidt9182@example.es|WID176|4|€226,75|€1079,33|bank_transfer|DE|19%|€172,33
EU369641|20-02-2025|carlos.garcia6565@example.de|WID146|3|€49,96|€182,86|carte_bancaire|IT|22%|€32,97
EU372879|20-02-2025|hans.dupont9977@example.es|WID175|3|€159,98|€585,53|bank_transfer|IT|22%|€105,59
EU369922|20-02-2025|sofia.de_vries8052@example.es|WID100|5|€53,92|€323,52|bank_transfer|FR|20%|€53,92
EU373826|20-02-2025|lucia.rossi1999@example.de|WID116|3|€233,08|€846,09|credit_card|NL|21%|€146,84
EU368897|20-02-2025|marie.garcia8769@example.fr|WID183|1|€136,33|€164,96|bank_transfer|NL|21%|€28,63
EU369004|20-02-2025|hans.dupont3222@example.it|WID170|4|€257,97|€1258,87|carte_bancaire|IT|22%|€227,01
EU372682|20-02-2025|carlos.schmidt5966@example.nl|WID123|1|€15,59|€19,02|credit_card|IT|22%|€3,43
EU368262|20-02-2025|carlos.dupont1649@example.it|WID149|5|€286,18|€1731,39|carte_bancaire|ES|21%|€300,49
EU374920|20-02-2025|anna.de_vries5831@example.nl|WID169|4|€188,23|€903,53|paypal|FR|20%|€150,59
EU372546|20-02-2025|lucia.dupont929@example.fr|WID137|4|€17,01|€82,31|credit_card|ES|21%|€14,28
EU368516|20-02-2025|lucia.dupont8844@example.es|WID177|3|€184,25|€668,84|paypal|ES|21%|€116,08
EU372416|20-02-2025|hans.de_vries3221@example.nl|WID144|5|€180,96|€1103,86|paypal|IT|22%|€199,06
EU373016|20-02-2025|marie.garcia6681@example.fr|WID165|5|€66,38|€404,93|bank_transfer|IT|22%|€73,02
EU372945|20-02-2025|jan.garcia8816@example.fr|WID143|5|€17,65|€106,78|credit_card|NL|21%|€18,53
EU368324|20-02-2025|lucia.schmidt45@example.fr|WID137|4|€148,56|€707,17|carte_bancaire|DE|19%|€112,91
EU373355|20-02-2025|lucia.garcia4082@example.nl|WID181|3|€125,80|€449,09|carte_bancaire|DE|19%|€71,70
EU373099|20-02-2025|lucia.garcia1172@example.fr|WID109|4|€157,68|€750,54|carte_bancaire|DE|19%|€119,83
EU373382|20-02-2025|sofia.de_vries7327@example.fr|WID132|5|€254,60|€1553,07|credit_card|IT|22%|€280,06
EU368861|20-02-2025|hans.dupont8055@example.es|WID191|5|€77,27|€471,34|paypal|IT|22%|€85,00
EU371598|20-02-2025|jan.rossi9651@example.de|WID165|5|€138,63|€845,63|paypal|IT|22%|€152,49
EU374199|20-02-2025|lucia.schmidt9027@example.nl|WID172|2|€64,19|€154,05|paypal|FR|20%|€25,67
EU371646|20-02-2025|pierre.dupont789@example.de|WID199|1|€41,70|€50,46|carte_bancaire|NL|21%|€8,76
EU372533|20-02-2025|lucia.rossi5292@example.it|WID148|3|€227,24|€811,25|credit_card|DE|19%|€129,53
EU373879|20-02-2025|carlos.rossi9103@example.it|WID102|5|€95,57|€573,43|credit_card|FR|20%|€95,57
EU371565|20-02-2025|pierre.schmidt9916@example.it|WID187|2|€172,72|€414,53|bank_transfer|FR|20%|€69,09
EU374736|20-02-2025|lucia.dupont9708@example.fr|WID151|4|€191,86|€928,58|paypal|ES|21%|€161,16
EU370373|20-02-2025|hans.rossi2622@example.it|WID176|5|€152,47|€907,20|credit_card|DE|19%|€144,85
EU371755|20-02-2025|marie.de_vries9299@example.it|WID116|4|€128,15|€620,26|paypal|ES|21%|€107,65
EU371530|20-02-2025|carlos.rossi9687@example.es|WID177|4|€164,54|€783,20|carte_bancaire|DE|19%|€125,05
EU372022|20-02-2025|pierre.schmidt4468@example.de|WID194|1|€82,59|€100,75|bank_transfer|IT|22%|€18,17
EU374559|20-02-2025|jan.rossi2457@example.de|WID132|5|€251,71|€1522,86|carte_bancaire|NL|21%|€264,30
EU373746|20-02-2025|hans.rossi1523@example.nl|WID104|1|€99,16|€120,98|carte_bancaire|IT|22%|€21,82
EU371475|20-02-2025|sofia.de_vries9812@example.de|WID175|4|€152,25|€724,69|paypal|DE|19%|€115,71
EU373186|20-02-2025|marie.schmidt9208@example.nl|WID107|4|€69,40|€335,87|credit_card|NL|21%|€58,29
EU373557|20-02-2025|marie.de_vries1950@example.fr|WID198|2|€207,65|€502,51|paypal|NL|21%|€87,21
EU370951|20-02-2025|marie.garcia2528@example.nl|WID158|5|€52,91|€320,14|bank_transfer|NL|21%|€55,56
EU369209|20-02-2025|hans.schmidt6665@example.es|WID115|1|€207,21|€248,65|carte_bancaire|FR|20%|€41,44
EU373262|20-02-2025|jan.schmidt469@example.it|WID183|3|€76,25|€279,08|credit_card|IT|22%|€50,33
EU368509|20-02-2025|pierre.de_vries5414@example.it|WID129|4|€14,78|€70,34|paypal|DE|19%|€11,23
EU370596|20-02-2025|sofia.rossi4967@example.fr|WID147|1|€15,77|€19,24|carte_bancaire|IT|22%|€3,47
EU372006|20-02-2025|pierre.de_vries7357@example.de|WID115|5|€78,02|€468,12|credit_card|FR|20%|€78,02
EU374841|20-02-2025|anna.garcia5609@example.de|WID146|3|€9,75|€35,40|carte_bancaire|ES|21%|€6,14
EU372029|20-02-2025|jan.dupont1771@example.it|WID151|5|€18,15|€110,72|credit_card|IT|22%|€19,97
EU373334|20-02-2025|jan.dupont7550@example.es|WID187|4|€260,43|€1239,66|bank_transfer|DE|19%|€197,93
EU369173|20-02-2025|jan.garcia3788@example.fr|WID167|1|€130,00|€157,30|credit_card|NL|21%|€27,30
EU374192|20-02-2025|carlos.de_vries4510@example.es|WID181|5|€164,39|€994,53|carte_bancaire|ES|21%|€172,61
EU368282|20-02-2025|marie.schmidt9116@example.nl|WID135|1|€56,83|€68,76|carte_bancaire|ES|21%|€11,93
EU374582|20-02-2025|lucia.rossi7684@example.it|WID178|1|€23,38|€27,83|paypal|DE|19%|€4,44
EU372873|20-02-2025|lucia.rossi6832@example.de|WID174|4|€64,30|€311,20|paypal|NL|21%|€54,01
EU370221|20-02-2025|pierre.dupont4840@example.it|WID122|2|€67,80|€164,08|paypal|NL|21%|€28,48
EU370085|20-02-2025|sofia.de_vries2179@example.nl|WID149|4|€84,60|€412,82|carte_bancaire|IT|22%|€74,44
EU372267|20-02-2025|hans.garcia2787@example.nl|WID102|2|€46,44|€113,31|bank_transfer|IT|22%|€20,43
EU375222|20-02-2025|carlos.rossi7310@example.de|WID131|4|€72,66|€351,65|bank_transfer|NL|21%|€61,03
EU369755|20-02-2025|anna.schmidt5299@example.es|WID149|1|€104,94|€128,03|bank_transfer|IT|22%|€23,09
EU369512|20-02-2025|anna.de_vries6618@example.es|WID110|5|€251,80|€1536,00|carte_bancaire|IT|22%|€276,98
EU369511|20-02-2025|sofia.schmidt9117@example.de|WID112|3|€6,39|€23,19|bank_transfer|NL|21%|€4,03
EU373206|20-02-2025|jan.rossi7062@example.fr|WID116|3|€100,65|€365,34|credit_card|ES|21%|€63,41
EU372090|20-02-2025|sofia.de_vries8932@example.nl|WID191|2|€232,71|€563,16|credit_card|NL|21%|€97,74
EU374021|20-02-2025|marie.schmidt8867@example.it|WID141|2|€163,54|€395,77|bank_transfer|NL|21%|€68,69
EU372501|20-02-2025|marie.de_vries6959@example.de|WID164|2|€172,37|€410,25|paypal|DE|19%|€65,50
EU368258|20-02-2025|jan.rossi3916@example.it|WID187|4|€156,73|€764,82|paypal|IT|22%|€137,92
EU368029|20-02-2025|hans.dupont7947@example.nl|WID100|2|€195,41|€476,79|bank_transfer|IT|22%|€85,98
EU374060|20-02-2025|jan.de_vries2168@example.it|WID173|2|€72,79|€177,61|credit_card|IT|22%|€32,03
EU372757|20-02-2025|jan.de_vries2942@example.es|WID116|1|€141,62|€169,94|paypal|FR|20%|€28,32
EU372622|20-02-2025|lucia.de_vries755@example.fr|WID159|2|€49,25|€119,19|carte_bancaire|NL|21%|€20,69
EU369645|20-02-2025|lucia.de_vries4344@example.nl|WID154|2|€267,93|€648,40|credit_card|NL|21%|€112,53
EU373521|20-02-2025|anna.schmidt7533@example.fr|WID122|3|€104,35|€372,55|carte_bancaire|DE|19%|€59,48
EU375179|20-02-2025|carlos.garcia8101@example.de|WID135|2|€147,70|€354,49|carte_bancaire|FR|20%|€59,08
EU369016|20-02-2025|marie.schmidt2276@example.it|WID161|1|€105,75|€129,01|carte_bancaire|IT|22%|€23,26
EU368330|20-02-2025|marie.dupont7596@example.it|WID162|2|€162,32|€389,56|credit_card|FR|20%|€64,93
EU373530|20-02-2025|sofia.dupont7587@example.it|WID148|5|€10,44|€63,13|paypal|ES|21%|€10,96
EU372966|20-02-2025|jan.garcia5292@example.it|WID192|4|€152,33|€731,17|credit_card|FR|20%|€121,86
EU369232|20-02-2025|sofia.schmidt8973@example.de|WID111|5|€52,24|€313,45|paypal|FR|20%|€52,24
EU370474|20-02-2025|pierre.rossi2240@example.nl|WID109|5|€5,16|€31,24|credit_card|ES|21%|€5,42
EU375229|20-02-2025|hans.rossi1434@example.es|WID183|4|€216,46|€1030,35|bank_transfer|DE|19%|€164,51
EU373538|20-02-2025|anna.de_vries1776@example.nl|WID124|2|€196,64|€475,86|paypal|NL|21%|€82,59
EU370245|20-02-2025|marie.rossi1006@example.nl|WID188|1|€190,21|€228,26|credit_card|FR|20%|€38,04
EU370265|20-02-2025|pierre.dupont4933@example.de|WID130|2|€281,84|€682,05|carte_bancaire|NL|21%|€118,37
EU371819|20-02-2025|jan.schmidt6000@example.de|WID198|2|€235,45|€569,78|carte_bancaire|ES|21%|€98,89
EU373960|20-02-2025|lucia.de_vries1452@example.nl|WID119|5|€287,32|€1723,92|bank_transfer|FR|20%|€287,32
EU368973|20-02-2025|lucia.garcia9232@example.de|WID145|2|€205,19|€496,57|credit_card|ES|21%|€86,18
EU368174|20-02-2025|hans.garcia4007@example.nl|WID147|2|€189,12|€461,45|credit_card|IT|22%|€83,21
EU370844|20-02-2025|sofia.dupont9080@example.de|WID199|1|€76,70|€92,81|bank_transfer|NL|21%|€16,11
EU374563|20-02-2025|marie.rossi2752@example.fr|WID166|2|€212,79|€514,96|paypal|NL|21%|€89,37
EU373705|20-02-2025|marie.dupont5770@example.de|WID119|1|€73,13|€88,49|paypal|NL|21%|€15,36
EU368285|20-02-2025|jan.dupont1124@example.it|WID165|2|€73,65|€176,76|paypal|FR|20%|€29,46
EU373813|20-02-2025|jan.garcia7218@example.it|WID103|3|€153,86|€558,52|credit_card|ES|21%|€96,93
