order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU255683|04-02-2025|hans.garcia1166@example.es|WID185|2|€166,35|€405,90|paypal|IT|22%|€73,19
EU257578|04-02-2025|anna.garcia8073@example.de|WID153|1|€243,53|€297,11|carte_bancaire|IT|22%|€53,58
EU255575|04-02-2025|anna.garcia6050@example.it|WID156|3|€233,30|€839,89|carte_bancaire|FR|20%|€139,98
EU254439|04-02-2025|lucia.garcia9675@example.de|WID118|5|€18,93|€113,61|bank_transfer|FR|20%|€18,93
EU250988|04-02-2025|sofia.dupont8510@example.nl|WID120|5|€291,66|€1764,57|paypal|ES|21%|€306,25
EU257491|04-02-2025|sofia.rossi6198@example.de|WID186|2|€234,64|€567,83|paypal|NL|21%|€98,55
EU252571|04-02-2025|lucia.rossi7745@example.es|WID195|2|€127,00|€307,34|carte_bancaire|NL|21%|€53,34
EU254388|04-02-2025|marie.dupont1985@example.nl|WID112|3|€90,85|€324,32|paypal|DE|19%|€51,78
EU252367|04-02-2025|anna.garcia333@example.es|WID140|2|€71,35|€169,82|carte_bancaire|DE|19%|€27,11
EU253743|04-02-2025|hans.rossi6878@example.fr|WID120|3|€71,74|€262,58|paypal|IT|22%|€47,35
EU257217|04-02-2025|anna.dupont5574@example.de|WID114|2|€26,60|€63,31|credit_card|DE|19%|€10,11
EU255655|04-02-2025|marie.schmidt2135@example.es|WID170|3|€199,51|€730,20|bank_transfer|IT|22%|€131,68
EU254160|04-02-2025|lucia.rossi9092@example.nl|WID120|2|€26,77|€65,31|bank_transfer|IT|22%|€11,78
EU250303|04-02-2025|carlos.dupont8547@example.fr|WID181|1|€91,63|€110,87|paypal|NL|21%|€19,24
EU254535|04-02-2025|anna.rossi862@example.de|WID174|4|€257,62|€1246,90|credit_card|ES|21%|€216,40
EU252446|04-02-2025|jan.schmidt8358@example.nl|WID110|2|€293,48|€704,35|credit_card|FR|20%|€117,39
EU255013|04-02-2025|anna.schmidt9978@example.es|WID149|4|€6,78|€32,83|carte_bancaire|ES|21%|€5,70
EU254377|04-02-2025|jan.garcia2356@example.fr|WID163|4|€48,12|€234,84|paypal|IT|22%|€42,35
EU251320|04-02-2025|hans.de_vries5443@example.es|WID153|1|€292,10|€353,44|paypal|NL|21%|€61,34
EU252577|04-02-2025|anna.garcia9486@example.fr|WID120|5|€224,45|€1357,95|carte_bancaire|ES|21%|€235,68
EU257584|04-02-2025|carlos.schmidt8253@example.nl|WID118|4|€74,92|€362,62|paypal|ES|21%|€62,93
EU251015|04-02-2025|hans.de_vries8411@example.nl|WID122|3|€31,78|€116,30|carte_bancaire|IT|22%|€20,97
EU254011|04-02-2025|marie.rossi8717@example.de|WID188|3|€91,21|€331,11|bank_transfer|NL|21%|€57,46
EU256372|04-02-2025|pierre.schmidt1238@example.nl|WID101|3|€100,87|€363,12|bank_transfer|FR|20%|€60,52
EU255878|04-02-2025|carlos.dupont4806@example.es|WID164|4|€88,24|€430,61|bank_transfer|IT|22%|€77,65
EU254513|04-02-2025|marie.dupont8821@example.es|WID152|4|€227,38|€1100,53|bank_transfer|NL|21%|€191,00
EU252239|04-02-2025|hans.garcia3515@example.de|WID195|4|€86,92|€417,24|credit_card|FR|20%|€69,54
EU256470|04-02-2025|sofia.dupont187@example.de|WID115|1|€142,15|€173,42|bank_transfer|IT|22%|€31,27
EU253666|04-02-2025|pierre.dupont5076@example.nl|WID148|4|€233,40|€1111,00|carte_bancaire|DE|19%|€177,39
EU253230|04-02-2025|pierre.de_vries5827@example.it|WID120|2|€199,40|€482,54|credit_card|NL|21%|€83,75
EU255551|04-02-2025|jan.garcia7600@example.fr|WID123|5|€116,71|€700,27|carte_bancaire|FR|20%|€116,71
EU255635|04-02-2025|anna.garcia3913@example.it|WID143|2|€27,30|€66,06|paypal|NL|21%|€11,46
EU251599|04-02-2025|jan.garcia2164@example.de|WID112|4|€209,87|€1015,79|paypal|NL|21%|€176,29
EU254980|04-02-2025|anna.garcia8758@example.fr|WID129|5|€35,57|€215,19|bank_transfer|NL|21%|€37,35
EU250627|04-02-2025|lucia.schmidt4922@example.fr|WID102|1|€24,45|€29,10|paypal|DE|19%|€4,65
EU256281|04-02-2025|anna.dupont4908@example.fr|WID106|1|€138,00|€166,98|bank_transfer|ES|21%|€28,98
EU255316|04-02-2025|jan.de_vries1861@example.es|WID129|4|€104,80|€498,86|bank_transfer|DE|19%|€79,65
EU255865|04-02-2025|marie.de_vries6021@example.es|WID185|2|€164,31|€394,34|carte_bancaire|FR|20%|€65,72
EU257549|04-02-2025|marie.garcia4953@example.it|WID123|2|€99,71|€241,31|credit_card|NL|21%|€41,88
EU253653|04-02-2025|anna.dupont2129@example.nl|WID198|2|€54,52|€131,94|credit_card|NL|21%|€22,90
EU257163|04-02-2025|marie.rossi604@example.es|WID167|1|€160,01|€190,41|paypal|DE|19%|€30,40
EU253036|04-02-2025|jan.rossi4397@example.fr|WID101|2|€277,55|€671,66|carte_bancaire|ES|21%|€116,57
EU255933|04-02-2025|lucia.schmidt206@example.fr|WID170|5|€224,76|€1348,58|credit_card|FR|20%|€224,76
EU251482|04-02-2025|sofia.schmidt4836@example.fr|WID141|1|€16,09|€19,47|credit_card|NL|21%|€3,38
EU254573|04-02-2025|pierre.rossi2435@example.nl|WID153|2|€76,51|€182,09|credit_card|DE|19%|€29,07
EU253805|04-02-2025|pierre.dupont7725@example.de|WID126|5|€123,38|€746,47|paypal|ES|21%|€129,55
EU250968|04-02-2025|jan.garcia3847@example.it|WID129|3|€55,25|€200,54|bank_transfer|ES|21%|€34,80
EU250574|04-02-2025|pierre.schmidt1955@example.nl|WID139|2|€251,07|€597,55|credit_card|DE|19%|€95,41
EU250730|04-02-2025|anna.garcia2729@example.es|WID112|3|€138,22|€497,58|carte_bancaire|FR|20%|€82,93
EU256840|04-02-2025|jan.garcia8153@example.es|WID154|5|€66,12|€403,34|credit_card|IT|22%|€72,73
EU251583|04-02-2025|pierre.rossi9289@example.de|WID132|2|€185,05|€444,13|paypal|FR|20%|€74,02
EU254291|04-02-2025|hans.de_vries6677@example.es|WID134|1|€33,01|€39,94|carte_bancaire|ES|21%|€6,93
EU251299|04-02-2025|pierre.rossi2908@example.fr|WID160|3|€290,82|€1038,22|carte_bancaire|DE|19%|€165,77
EU250305|04-02-2025|sofia.rossi6593@example.it|WID167|5|€201,94|€1211,61|carte_bancaire|FR|20%|€201,94
EU254701|04-02-2025|marie.schmidt9355@example.fr|WID123|3|€215,58|€782,55|carte_bancaire|ES|21%|€135,81
EU252586|04-02-2025|pierre.dupont3187@example.nl|WID123|5|€244,13|€1452,58|bank_transfer|DE|19%|€231,92
EU253772|04-02-2025|lucia.de_vries3262@example.it|WID149|3|€32,66|€119,54|carte_bancaire|IT|22%|€21,56
EU254391|04-02-2025|jan.schmidt1290@example.it|WID173|3|€146,88|€528,77|credit_card|FR|20%|€88,13
EU251706|04-02-2025|hans.garcia3723@example.nl|WID190|2|€177,61|€426,25|carte_bancaire|FR|20%|€71,04
