order_id|order_date|customer_email|product_code|quantity|unit_price|total_amount|payment_method|country_code|vat_rate|vat_amount
EU651579|30-03-2025|pierre.garcia7756@example.nl|WID175|4|€287,97|€1393,78|bank_transfer|NL|21%|€241,90
EU654805|30-03-2025|anna.dupont8937@example.es|WID199|5|€94,23|€574,79|paypal|IT|22%|€103,65
EU649974|30-03-2025|sofia.dupont689@example.nl|WID117|4|€266,12|€1288,03|paypal|ES|21%|€223,54
EU648010|30-03-2025|lucia.garcia1758@example.de|WID173|3|€224,56|€801,70|credit_card|DE|19%|€128,00
EU652173|30-03-2025|sofia.schmidt7214@example.fr|WID157|5|€242,86|€1457,17|bank_transfer|FR|20%|€242,86
EU652977|30-03-2025|pierre.schmidt2159@example.de|WID146|3|€26,77|€97,99|paypal|IT|22%|€17,67
EU649026|30-03-2025|marie.de_vries3422@example.fr|WID115|5|€136,89|€821,34|credit_card|FR|20%|€136,89
EU652567|30-03-2025|anna.rossi3946@example.de|WID113|5|€60,82|€364,94|credit_card|FR|20%|€60,82
EU653223|30-03-2025|marie.rossi1245@example.fr|WID177|2|€126,18|€300,32|carte_bancaire|DE|19%|€47,95
EU651967|30-03-2025|marie.garcia6838@example.nl|WID175|1|€295,30|€360,27|credit_card|IT|22%|€64,97
EU650688|30-03-2025|marie.dupont6069@example.es|WID195|5|€243,22|€1471,49|bank_transfer|ES|21%|€255,38
EU651416|30-03-2025|sofia.garcia1528@example.nl|WID131|2|€94,96|€229,80|carte_bancaire|ES|21%|€39,88
EU648110|30-03-2025|sofia.rossi5990@example.it|WID121|4|€96,48|€466,94|credit_card|NL|21%|€81,04
EU650116|30-03-2025|lucia.rossi5091@example.fr|WID109|5|€141,92|€844,40|paypal|DE|19%|€134,82
EU651450|30-03-2025|carlos.rossi792@example.es|WID199|4|€233,77|€1131,45|paypal|NL|21%|€196,37
EU649509|30-03-2025|marie.de_vries4692@example.fr|WID172|1|€225,04|€270,04|carte_bancaire|FR|20%|€45,01
EU654138|30-03-2025|anna.rossi1582@example.it|WID185|2|€203,54|€492,57|credit_card|NL|21%|€85,49
EU647910|30-03-2025|hans.garcia3646@example.it|WID185|2|€154,71|€371,30|paypal|FR|20%|€61,88
EU650995|30-03-2025|marie.garcia5022@example.de|WID138|1|€289,27|€352,91|paypal|IT|22%|€63,64
EU653300|30-03-2025|hans.rossi3624@example.fr|WID125|4|€205,18|€984,87|carte_bancaire|FR|20%|€164,15
EU649911|30-03-2025|carlos.dupont6188@example.de|WID192|1|€214,31|€261,46|carte_bancaire|IT|22%|€47,15
EU652093|30-03-2025|hans.rossi8093@example.es|WID113|3|€219,98|€798,54|bank_transfer|NL|21%|€138,59
EU651244|30-03-2025|sofia.rossi5589@example.de|WID167|3|€286,44|€1039,79|carte_bancaire|ES|21%|€180,46
EU650827|30-03-2025|sofia.rossi6650@example.de|WID130|5|€59,81|€364,87|paypal|IT|22%|€65,80
EU654161|30-03-2025|hans.schmidt8864@example.de|WID199|1|€187,15|€222,71|paypal|DE|19%|€35,56
EU651826|30-03-2025|anna.garcia6939@example.de|WID160|5|€61,01|€369,13|paypal|NL|21%|€64,06
EU654942|30-03-2025|hans.de_vries8290@example.nl|WID113|2|€291,19|€698,85|carte_bancaire|FR|20%|€116,47
