order_number	created_at	customer_info	line_items	payment_details	device_type
C469735	2025-02-14T02:55:43Z	"{""email"":""lee3183@example.jp"",""country"":""JP"",""phone"":""+81-90-8254-6742""}"	"[{""sku"":""WIDGET-164"",""qty"":2,""price"":17071}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":34142,""status"":""settled""}"	tablet
C471322	2025-02-14T16:40:09Z	"{""email"":""kim5482@example.jp"",""country"":""JP"",""phone"":""+81-90-7470-5268""}"	"[{""sku"":""WIDGET-119"",""qty"":5,""price"":29489}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":147445,""status"":""settled""}"	mobile
C464931	2025-02-14T20:40:04Z	"{""email"":""kim1290@example.kr"",""country"":""KR"",""phone"":""+82-10-1576-9760""}"	"[{""sku"":""WIDGET-121"",""qty"":1,""price"":29979}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":29979,""status"":""settled""}"	desktop
C467166	2025-02-14T11:30:08Z	"{""email"":""yamada7587@example.jp"",""country"":""JP"",""phone"":""+81-90-6562-4486""}"	"[{""sku"":""WIDGET-184"",""qty"":4,""price"":25330}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":101320,""status"":""completed""}"	tablet
C473572	2025-02-14T19:35:23Z	"{""email"":""kim3922@example.kr"",""country"":""KR"",""phone"":""+82-10-7107-4367""}"	"[{""sku"":""WIDGET-317"",""qty"":3,""price"":254347}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":763041,""status"":""pending""}"	desktop
C465134	2025-02-14T13:50:26Z	"{""email"":""lee3239@example.jp"",""country"":""JP"",""phone"":""+81-90-3027-1979""}"	"[{""sku"":""WIDGET-213"",""qty"":5,""price"":3752}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":18760,""status"":""settled""}"	desktop
C465541	2025-02-14T12:35:32Z	"{""email"":""kim6301@example.jp"",""country"":""JP"",""phone"":""+81-90-8739-3515""}"	"[{""sku"":""WIDGET-272"",""qty"":3,""price"":22507}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":67521,""status"":""completed""}"	tablet
C466249	2025-02-14T18:30:30Z	"{""email"":""yamada6624@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-199"",""qty"":5,""price"":12585}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":62925,""status"":""settled""}"	desktop
C473733	2025-02-14T07:45:35Z	"{""email"":""lee413@example.jp"",""country"":""JP"",""phone"":""+81-90-8834-4678""}"	"[{""sku"":""WIDGET-323"",""qty"":3,""price"":24272}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":72816,""status"":""settled""}"	tablet
C474227	2025-02-14T10:05:55Z	"{""email"":""kim6291@example.jp"",""country"":""JP"",""phone"":""+81-90-1916-6497""}"	"[{""sku"":""WIDGET-338"",""qty"":4,""price"":28502}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":114008,""status"":""completed""}"	desktop
