order_number	created_at	customer_info	line_items	payment_details	device_type
C260617	2025-01-25T04:45:31Z	"{""email"":""kim6@example.jp"",""country"":""JP"",""phone"":""+81-90-8933-1052""}"	"[{""sku"":""WIDGET-153"",""qty"":3,""price"":14050}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":42150,""status"":""settled""}"	mobile
C260788	2025-01-25T04:15:40Z	"{""email"":""yamada7418@example.jp"",""country"":""JP"",""phone"":""+81-90-1441-7446""}"	"[{""sku"":""WIDGET-365"",""qty"":3,""price"":22132}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":66396,""status"":""settled""}"	mobile
C256350	2025-01-25T20:10:06Z	"{""email"":""tanaka8460@example.jp"",""country"":""JP"",""phone"":""+81-90-2511-8052""}"	"[{""sku"":""WIDGET-397"",""qty"":4,""price"":2480}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":9920,""status"":""settled""}"	desktop
C257739	2025-01-25T18:10:39Z	"{""email"":""kim4296@example.jp"",""country"":""JP"",""phone"":""+81-90-5841-9371""}"	"[{""sku"":""WIDGET-214"",""qty"":1,""price"":12108}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":12108,""status"":""settled""}"	tablet
C258822	2025-01-25T02:35:33Z	"{""email"":""lee7965@example.kr"",""country"":""KR"",""phone"":""+82-10-7781-6891""}"	"[{""sku"":""WIDGET-330"",""qty"":1,""price"":130578}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":130578,""status"":""completed""}"	tablet
C260689	2025-01-25T06:35:42Z	"{""email"":""yamada9560@example.jp"",""country"":""JP"",""phone"":""+81-90-9978-3781""}"	"[{""sku"":""WIDGET-164"",""qty"":1,""price"":21460}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":21460,""status"":""completed""}"	mobile
C262930	2025-01-25T05:30:04Z	"{""email"":""lee6815@example.jp"",""country"":""JP"",""phone"":""+81-90-9498-2690""}"	"[{""sku"":""WIDGET-232"",""qty"":3,""price"":9827}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":29481,""status"":""settled""}"	mobile
C253725	2025-01-25T22:30:40Z	"{""email"":""suzuki8647@example.jp"",""country"":""JP"",""phone"":""+81-90-1496-2344""}"	"[{""sku"":""WIDGET-348"",""qty"":3,""price"":21871}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":65613,""status"":""settled""}"	mobile
C261541	2025-01-25T07:05:26Z	"{""email"":""lee3397@example.kr"",""country"":""KR"",""phone"":""+82-10-2215-7743""}"	"[{""sku"":""WIDGET-179"",""qty"":5,""price"":246808}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":1234040,""status"":""settled""}"	mobile
C255712	2025-01-25T10:05:04Z	"{""email"":""lee2230@example.jp"",""country"":""JP"",""phone"":""+81-90-8250-7885""}"	"[{""sku"":""WIDGET-210"",""qty"":3,""price"":17919}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":53757,""status"":""completed""}"	tablet
C258978	2025-01-25T13:35:31Z	"{""email"":""tanaka2171@example.kr"",""country"":""KR"",""phone"":""+82-10-2152-5964""}"	"[{""sku"":""WIDGET-160"",""qty"":5,""price"":91844}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":459220,""status"":""settled""}"	tablet
C261565	2025-01-25T11:15:22Z	"{""email"":""yamada4999@example.jp"",""country"":""JP"",""phone"":""+81-90-3734-4866""}"	"[{""sku"":""WIDGET-165"",""qty"":3,""price"":1099}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":3297,""status"":""settled""}"	desktop
C263158	2025-01-25T22:20:26Z	"{""email"":""park6924@example.jp"",""country"":""JP"",""phone"":""+81-90-2989-1816""}"	"[{""sku"":""WIDGET-341"",""qty"":4,""price"":24104}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":96416,""status"":""completed""}"	desktop
C258394	2025-01-25T17:40:33Z	"{""email"":""tanaka8199@example.jp"",""country"":""JP"",""phone"":""+81-90-4217-1773""}"	"[{""sku"":""WIDGET-173"",""qty"":2,""price"":5977}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":11954,""status"":""settled""}"	desktop
C258318	2025-01-25T06:10:03Z	"{""email"":""kim7990@example.kr"",""country"":""KR"",""phone"":""+82-10-1733-3766""}"	"[{""sku"":""WIDGET-367"",""qty"":2,""price"":114014}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":228028,""status"":""settled""}"	tablet
C253915	2025-01-25T11:00:47Z	"{""email"":""park6469@example.jp"",""country"":""JP"",""phone"":""+81-90-5984-9044""}"	"[{""sku"":""WIDGET-219"",""qty"":1,""price"":25677}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":25677,""status"":""completed""}"	mobile
C255744	2025-01-25T08:20:50Z	"{""email"":""park3776@example.jp"",""country"":""JP"",""phone"":""+81-90-9516-3222""}"	"[{""sku"":""WIDGET-357"",""qty"":5,""price"":3112}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":15560,""status"":""settled""}"	desktop
C259625	2025-01-25T04:00:50Z	"{""email"":""tanaka6361@example.kr"",""country"":""KR"",""phone"":""+82-10-6027-2066""}"	"[{""sku"":""WIDGET-386"",""qty"":2,""price"":57813}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":115626,""status"":""settled""}"	desktop
C263043	2025-01-25T07:40:14Z	"{""email"":""kim1437@example.jp"",""country"":""JP"",""phone"":""+81-90-8040-8798""}"	"[{""sku"":""WIDGET-116"",""qty"":3,""price"":27379}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":82137,""status"":""settled""}"	tablet
