order_number	created_at	customer_info	line_items	payment_details	device_type
C338178	2025-02-02T17:10:26Z	"{""email"":""kim4051@example.kr"",""country"":""KR"",""phone"":""+82-10-6384-5388""}"	"[{""sku"":""WIDGET-365"",""qty"":5,""price"":92225}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":461125,""status"":""settled""}"	desktop
C338653	2025-02-02T02:20:13Z	"{""email"":""suzuki8832@example.jp"",""country"":""JP"",""phone"":""+81-90-4334-7262""}"	"[{""sku"":""WIDGET-125"",""qty"":5,""price"":20838}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":104190,""status"":""completed""}"	mobile
C339430	2025-02-02T04:05:37Z	"{""email"":""park340@example.kr"",""country"":""KR"",""phone"":""+82-10-1885-9752""}"	"[{""sku"":""WIDGET-398"",""qty"":1,""price"":251025}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":251025,""status"":""settled""}"	tablet
C339893	2025-02-02T15:50:18Z	"{""email"":""yamada8823@example.kr"",""country"":""KR"",""phone"":""+82-10-8036-1414""}"	"[{""sku"":""WIDGET-131"",""qty"":3,""price"":190872}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":572616,""status"":""settled""}"	mobile
C339610	2025-02-02T12:55:19Z	"{""email"":""suzuki8786@example.kr"",""country"":""KR"",""phone"":""+82-10-6742-3768""}"	"[{""sku"":""WIDGET-333"",""qty"":4,""price"":198220}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":792880,""status"":""settled""}"	tablet
C348202	2025-02-02T10:00:11Z	"{""email"":""lee4544@example.kr"",""country"":""KR"",""phone"":""+82-10-8415-2733""}"	"[{""sku"":""WIDGET-220"",""qty"":2,""price"":107696}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":215392,""status"":""settled""}"	desktop
C345966	2025-02-02T14:50:48Z	"{""email"":""suzuki4297@example.kr"",""country"":""KR"",""phone"":""+82-10-7756-5238""}"	"[{""sku"":""WIDGET-308"",""qty"":3,""price"":33598}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":100794,""status"":""completed""}"	desktop
C346930	2025-02-02T07:15:01Z	"{""email"":""yamada7536@example.kr"",""country"":""KR"",""phone"":""+82-10-5637-3711""}"	"[{""sku"":""WIDGET-295"",""qty"":5,""price"":261108}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":1305540,""status"":""settled""}"	desktop
C345458	2025-02-02T19:40:30Z	"{""email"":""tanaka7278@example.kr"",""country"":""KR"",""phone"":""+82-10-4831-9142""}"	"[{""sku"":""WIDGET-374"",""qty"":3,""price"":151564}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":454692,""status"":""settled""}"	mobile
C338816	2025-02-02T01:45:21Z	"{""email"":""tanaka2806@example.jp"",""country"":""JP"",""phone"":""+81-90-7495-5766""}"	"[{""sku"":""WIDGET-397"",""qty"":3,""price"":22180}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":66540,""status"":""completed""}"	mobile
C342391	2025-02-02T16:35:49Z	"{""email"":""suzuki5333@example.kr"",""country"":""KR"",""phone"":""+82-10-6228-6271""}"	"[{""sku"":""WIDGET-271"",""qty"":3,""price"":166778}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":500334,""status"":""settled""}"	desktop
C343111	2025-02-02T04:45:23Z	"{""email"":""yamada811@example.jp"",""country"":""JP"",""phone"":""+81-90-1396-3271""}"	"[{""sku"":""WIDGET-231"",""qty"":4,""price"":12953}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":51812,""status"":""pending""}"	mobile
C341611	2025-02-02T22:10:46Z	"{""email"":""yamada4433@example.jp"",""country"":""JP"",""phone"":""+81-90-4694-6050""}"	"[{""sku"":""WIDGET-382"",""qty"":5,""price"":9394}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":46970,""status"":""settled""}"	tablet
C341533	2025-02-02T02:25:36Z	"{""email"":""suzuki9776@example.jp"",""country"":""JP"",""phone"":""+81-90-4386-9376""}"	"[{""sku"":""WIDGET-111"",""qty"":4,""price"":20135}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":80540,""status"":""completed""}"	desktop
C345104	2025-02-02T03:35:23Z	"{""email"":""tanaka7539@example.kr"",""country"":""KR"",""phone"":""+82-10-2263-2162""}"	"[{""sku"":""WIDGET-345"",""qty"":3,""price"":190237}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":570711,""status"":""settled""}"	desktop
C347069	2025-02-02T19:25:39Z	"{""email"":""kim3449@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-363"",""qty"":3,""price"":12371}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":37113,""status"":""completed""}"	tablet
C346836	2025-02-02T01:20:16Z	"{""email"":""suzuki8351@example.jp"",""country"":""JP"",""phone"":""+81-90-2970-6732""}"	"[{""sku"":""WIDGET-379"",""qty"":4,""price"":18886}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":75544,""status"":""completed""}"	tablet
C338464	2025-02-02T14:00:23Z	"{""email"":""suzuki7586@example.kr"",""country"":""KR"",""phone"":""+82-10-6372-9199""}"	"[{""sku"":""WIDGET-306"",""qty"":3,""price"":239566}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":718698,""status"":""settled""}"	tablet
C346587	2025-02-02T04:10:08Z	"{""email"":""park4087@example.jp"",""country"":""JP"",""phone"":""+81-90-1793-8160""}"	"[{""sku"":""WIDGET-290"",""qty"":3,""price"":16023}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":48069,""status"":""pending""}"	mobile
C339179	2025-02-02T11:55:47Z	"{""email"":""park8169@example.jp"",""country"":""JP"",""phone"":""+81-90-3539-7430""}"	"[{""sku"":""WIDGET-264"",""qty"":1,""price"":10322}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":10322,""status"":""completed""}"	mobile
C345713	2025-02-02T19:40:53Z	"{""email"":""tanaka6760@example.kr"",""country"":""KR"",""phone"":""+82-10-8875-2340""}"	"[{""sku"":""WIDGET-396"",""qty"":1,""price"":104172}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":104172,""status"":""settled""}"	tablet
C339643	2025-02-02T15:55:38Z	"{""email"":""tanaka5536@example.jp"",""country"":""JP"",""phone"":""+81-90-9668-5733""}"	"[{""sku"":""WIDGET-197"",""qty"":1,""price"":17471}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":17471,""status"":""settled""}"	desktop
