order_number	created_at	customer_info	line_items	payment_details	device_type
C927569	2025-03-29T04:10:28Z	"{""email"":""kim8701@example.kr"",""country"":""KR"",""phone"":""+82-10-5747-6411""}"	"[{""sku"":""WIDGET-286"",""qty"":3,""price"":221606}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":664818,""status"":""settled""}"	mobile
C918903	2025-03-29T01:50:18Z	"{""email"":""lee5881@example.kr"",""country"":""KR"",""phone"":""+82-10-2581-9954""}"	"[{""sku"":""WIDGET-320"",""qty"":5,""price"":86390}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":431950,""status"":""settled""}"	desktop
C928863	2025-03-29T03:35:14Z	"{""email"":""tanaka3739@example.kr"",""country"":""KR"",""phone"":""+82-10-7554-2284""}"	"[{""sku"":""WIDGET-111"",""qty"":3,""price"":182363}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":547089,""status"":""pending""}"	mobile
C922961	2025-03-29T16:40:11Z	"{""email"":""lee5738@example.jp"",""country"":""JP"",""phone"":""+81-90-7160-1067""}"	"[{""sku"":""WIDGET-140"",""qty"":1,""price"":4527}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":4527,""status"":""settled""}"	desktop
C921232	2025-03-29T20:15:18Z	"{""email"":""lee8159@example.jp"",""country"":""JP"",""phone"":""+81-90-9703-4369""}"	"[{""sku"":""WIDGET-200"",""qty"":4,""price"":1354}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":5416,""status"":""completed""}"	desktop
C928382	2025-03-29T02:25:11Z	"{""email"":""suzuki1630@example.jp"",""country"":""JP"",""phone"":""+81-90-2277-7006""}"	"[{""sku"":""WIDGET-218"",""qty"":1,""price"":10953}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":10953,""status"":""completed""}"	tablet
C929027	2025-03-29T15:00:36Z	"{""email"":""suzuki3302@example.jp"",""country"":""JP"",""phone"":""+81-90-9720-5608""}"	"[{""sku"":""WIDGET-258"",""qty"":4,""price"":27253}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":109012,""status"":""settled""}"	tablet
C927556	2025-03-29T14:20:38Z	"{""email"":""kim9832@example.kr"",""country"":""KR"",""phone"":""+82-10-6360-5739""}"	"[{""sku"":""WIDGET-215"",""qty"":3,""price"":212124}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":636372,""status"":""settled""}"	desktop
C919870	2025-03-29T06:45:47Z	"{""email"":""lee5535@example.jp"",""country"":""JP"",""phone"":""+81-90-1176-2605""}"	"[{""sku"":""WIDGET-132"",""qty"":1,""price"":9854}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":9854,""status"":""pending""}"	mobile
C924827	2025-03-29T10:20:02Z	"{""email"":""park6096@example.jp"",""country"":""JP"",""phone"":""+81-90-6551-8174""}"	"[{""sku"":""WIDGET-259"",""qty"":1,""price"":23529}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":23529,""status"":""settled""}"	tablet
C926560	2025-03-29T22:25:33Z	"{""email"":""lee283@example.jp"",""country"":""JP"",""phone"":""+81-90-6547-5099""}"	"[{""sku"":""WIDGET-137"",""qty"":2,""price"":1219}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":2438,""status"":""settled""}"	tablet
