order_number	created_at	customer_info	line_items	payment_details	device_type
C927563	2025-03-29T15:40:17Z	"{""email"":""suzuki6308@example.jp"",""country"":""JP"",""phone"":""+81-90-9600-5617""}"	"[{""sku"":""WIDGET-333"",""qty"":5,""price"":17054}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":85270,""status"":""settled""}"	mobile
C928426	2025-03-29T20:40:51Z	"{""email"":""yamada6258@example.kr"",""country"":""KR"",""phone"":""+82-10-3712-9218""}"	"[{""sku"":""WIDGET-259"",""qty"":5,""price"":173712}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":868560,""status"":""settled""}"	mobile
C928035	2025-03-29T07:45:32Z	"{""email"":""suzuki8987@example.kr"",""country"":""KR"",""phone"":""+82-10-4384-5808""}"	"[{""sku"":""WIDGET-225"",""qty"":2,""price"":78849}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":157698,""status"":""completed""}"	tablet
C921479	2025-03-29T15:15:50Z	"{""email"":""tanaka442@example.jp"",""country"":""JP"",""phone"":""+81-90-6622-6623""}"	"[{""sku"":""WIDGET-349"",""qty"":5,""price"":17714}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":88570,""status"":""completed""}"	desktop
C927757	2025-03-29T12:15:52Z	"{""email"":""tanaka4691@example.kr"",""country"":""KR"",""phone"":""+82-10-1569-5771""}"	"[{""sku"":""WIDGET-193"",""qty"":5,""price"":240281}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":1201405,""status"":""settled""}"	tablet
C922558	2025-03-29T04:30:24Z	"{""email"":""kim4018@example.kr"",""country"":""KR"",""phone"":""+82-10-1574-5551""}"	"[{""sku"":""WIDGET-121"",""qty"":3,""price"":187495}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":562485,""status"":""pending""}"	tablet
C927525	2025-03-29T15:10:32Z	"{""email"":""yamada7758@example.kr"",""country"":""KR"",""phone"":""+82-10-4307-6453""}"	"[{""sku"":""WIDGET-388"",""qty"":1,""price"":202492}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":202492,""status"":""settled""}"	tablet
C921077	2025-03-29T03:35:48Z	"{""email"":""yamada8192@example.jp"",""country"":""JP"",""phone"":""+81-90-5546-5559""}"	"[{""sku"":""WIDGET-136"",""qty"":3,""price"":23727}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":71181,""status"":""settled""}"	mobile
C925835	2025-03-29T20:50:49Z	"{""email"":""yamada7652@example.jp"",""country"":""JP"",""phone"":""+81-90-4695-9512""}"	"[{""sku"":""WIDGET-187"",""qty"":4,""price"":1246}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":4984,""status"":""completed""}"	tablet
C927068	2025-03-29T09:15:57Z	"{""email"":""suzuki2138@example.kr"",""country"":""KR"",""phone"":""+82-10-9320-7181""}"	"[{""sku"":""WIDGET-375"",""qty"":5,""price"":64864}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":324320,""status"":""settled""}"	mobile
C925720	2025-03-29T02:05:16Z	"{""email"":""tanaka4983@example.kr"",""country"":""KR"",""phone"":""+82-10-3146-7770""}"	"[{""sku"":""WIDGET-266"",""qty"":3,""price"":16677}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":50031,""status"":""pending""}"	desktop
C920001	2025-03-29T11:00:09Z	"{""email"":""tanaka4200@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-113"",""qty"":5,""price"":67544}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":337720,""status"":""completed""}"	mobile
C919587	2025-03-29T18:00:43Z	"{""email"":""park7127@example.jp"",""country"":""JP"",""phone"":""+81-90-5807-5319""}"	"[{""sku"":""WIDGET-118"",""qty"":2,""price"":9625}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":19250,""status"":""completed""}"	tablet
C924404	2025-03-29T03:55:48Z	"{""email"":""lee1649@example.kr"",""country"":""KR"",""phone"":""+82-10-1204-8247""}"	"[{""sku"":""WIDGET-283"",""qty"":3,""price"":108093}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":324279,""status"":""settled""}"	tablet
C920434	2025-03-29T07:45:49Z	"{""email"":""suzuki1924@example.kr"",""country"":""KR"",""phone"":""+82-10-7219-7704""}"	"[{""sku"":""WIDGET-206"",""qty"":3,""price"":52904}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":158712,""status"":""completed""}"	desktop
C925662	2025-03-29T16:20:41Z	"{""email"":""lee4258@example.kr"",""country"":""KR"",""phone"":""+82-10-5834-3816""}"	"[{""sku"":""WIDGET-295"",""qty"":3,""price"":101138}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":303414,""status"":""settled""}"	tablet
C922346	2025-03-29T17:05:57Z	"{""email"":""kim2881@example.jp"",""country"":""JP"",""phone"":""+81-90-7106-5997""}"	"[{""sku"":""WIDGET-145"",""qty"":1,""price"":17437}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":17437,""status"":""pending""}"	mobile
C924747	2025-03-29T10:45:30Z	"{""email"":""lee7295@example.jp"",""country"":""JP"",""phone"":""+81-90-5620-3698""}"	"[{""sku"":""WIDGET-145"",""qty"":4,""price"":17569}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":70276,""status"":""settled""}"	mobile
C928614	2025-03-29T22:10:13Z	"{""email"":""suzuki5601@example.jp"",""country"":""JP"",""phone"":""+81-90-9291-8673""}"	"[{""sku"":""WIDGET-280"",""qty"":5,""price"":6610}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":33050,""status"":""settled""}"	desktop
C925610	2025-03-29T06:55:54Z	"{""email"":""yamada8424@example.kr"",""country"":""KR"",""phone"":""+82-10-7594-7237""}"	"[{""sku"":""WIDGET-332"",""qty"":3,""price"":27478}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":82434,""status"":""settled""}"	desktop
C925098	2025-03-29T08:30:04Z	"{""email"":""kim9086@example.kr"",""country"":""KR"",""phone"":""+82-10-5992-2683""}"	"[{""sku"":""WIDGET-339"",""qty"":3,""price"":209930}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":629790,""status"":""settled""}"	mobile
C928763	2025-03-29T06:20:00Z	"{""email"":""park8972@example.kr"",""country"":""KR"",""phone"":""+82-10-5332-6205""}"	"[{""sku"":""WIDGET-391"",""qty"":4,""price"":166987}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":667948,""status"":""settled""}"	mobile
C926711	2025-03-29T08:50:40Z	"{""email"":""lee9907@example.kr"",""country"":""KR"",""phone"":""+82-10-3239-2583""}"	"[{""sku"":""WIDGET-369"",""qty"":1,""price"":66886}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":66886,""status"":""completed""}"	desktop
C919433	2025-03-29T02:35:10Z	"{""email"":""yamada6185@example.kr"",""country"":""KR"",""phone"":""+82-10-6082-3347""}"	"[{""sku"":""WIDGET-337"",""qty"":5,""price"":191264}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":956320,""status"":""completed""}"	desktop
C928453	2025-03-29T09:35:22Z	"{""email"":""yamada3187@example.kr"",""country"":""KR"",""phone"":""+82-10-8951-4520""}"	"[{""sku"":""WIDGET-313"",""qty"":1,""price"":79559}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":79559,""status"":""settled""}"	tablet
C921593	2025-03-29T01:10:27Z	"{""email"":""suzuki4863@example.jp"",""country"":""JP"",""phone"":""+81-90-9948-4047""}"	"[{""sku"":""WIDGET-164"",""qty"":4,""price"":3049}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":12196,""status"":""settled""}"	tablet
C928229	2025-03-29T04:05:13Z	"{""email"":""park1316@example.jp"",""country"":""JP"",""phone"":""+81-90-7029-1647""}"	"[{""sku"":""WIDGET-213"",""qty"":3,""price"":14500}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":43500,""status"":""settled""}"	desktop
C927576	2025-03-29T20:25:13Z	"{""email"":""tanaka4736@example.kr"",""country"":""KR"",""phone"":""+82-10-9048-9887""}"	"[{""sku"":""WIDGET-211"",""qty"":4,""price"":8148}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":32592,""status"":""settled""}"	tablet
C926077	2025-03-29T02:45:08Z	"{""email"":""suzuki1811@example.kr"",""country"":""KR"",""phone"":""+82-10-3782-2564""}"	"[{""sku"":""WIDGET-310"",""qty"":3,""price"":80314}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":240942,""status"":""completed""}"	mobile
C928119	2025-03-29T07:30:47Z	"{""email"":""park8997@example.kr"",""country"":""KR"",""phone"":""+82-10-3011-6097""}"	"[{""sku"":""WIDGET-297"",""qty"":4,""price"":206561}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":826244,""status"":""settled""}"	tablet
C926274	2025-03-29T05:25:59Z	"{""email"":""suzuki3244@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-333"",""qty"":4,""price"":24279}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":97116,""status"":""completed""}"	tablet
C923765	2025-03-29T21:40:20Z	"{""email"":""tanaka5233@example.kr"",""country"":""KR"",""phone"":""+82-10-4191-1609""}"	"[{""sku"":""WIDGET-342"",""qty"":2,""price"":63126}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":126252,""status"":""settled""}"	desktop
C928209	2025-03-29T20:25:25Z	"{""email"":""lee7615@example.jp"",""country"":""JP"",""phone"":""+81-90-8045-4066""}"	"[{""sku"":""WIDGET-278"",""qty"":2,""price"":4832}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":9664,""status"":""settled""}"	mobile
C919187	2025-03-29T19:25:01Z	"{""email"":""tanaka2065@example.kr"",""country"":""KR"",""phone"":""+82-10-1009-3132""}"	"[{""sku"":""WIDGET-118"",""qty"":3,""price"":165490}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":496470,""status"":""settled""}"	mobile
C919147	2025-03-29T23:15:53Z	"{""email"":""kim3145@example.jp"",""country"":""JP"",""phone"":""+81-90-4625-9692""}"	"[{""sku"":""WIDGET-127"",""qty"":3,""price"":8158}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":24474,""status"":""completed""}"	tablet
C920549	2025-03-29T16:55:12Z	"{""email"":""tanaka6529@example.kr"",""country"":""KR"",""phone"":""+82-10-8882-1844""}"	"[{""sku"":""WIDGET-142"",""qty"":2,""price"":14673}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":29346,""status"":""settled""}"	tablet
C926416	2025-03-29T19:25:14Z	"{""email"":""kim9227@example.kr"",""country"":""KR"",""phone"":""+82-10-6658-5031""}"	"[{""sku"":""WIDGET-162"",""qty"":4,""price"":24859}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":99436,""status"":""completed""}"	desktop
C928973	2025-03-29T07:25:48Z	"{""email"":""suzuki4142@example.kr"",""country"":""KR"",""phone"":""+82-10-7329-4521""}"	"[{""sku"":""WIDGET-310"",""qty"":4,""price"":81908}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":327632,""status"":""settled""}"	desktop
C920919	2025-03-29T13:20:19Z	"{""email"":""lee1431@example.jp"",""country"":""JP"",""phone"":""+81-90-3157-2895""}"	"[{""sku"":""WIDGET-244"",""qty"":5,""price"":25766}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":128830,""status"":""completed""}"	tablet
C926573	2025-03-29T09:30:09Z	"{""email"":""kim5481@example.kr"",""country"":""KR"",""phone"":""+82-10-3077-3910""}"	"[{""sku"":""WIDGET-303"",""qty"":5,""price"":239965}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":1199825,""status"":""settled""}"	desktop
C927319	2025-03-29T09:20:41Z	"{""email"":""tanaka4630@example.jp"",""country"":""JP"",""phone"":""+81-90-4048-4899""}"	"[{""sku"":""WIDGET-334"",""qty"":3,""price"":18485}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":55455,""status"":""settled""}"	tablet
C926365	2025-03-29T19:40:39Z	"{""email"":""kim7931@example.kr"",""country"":""KR"",""phone"":""+82-10-6589-3026""}"	"[{""sku"":""WIDGET-116"",""qty"":4,""price"":214858}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":859432,""status"":""settled""}"	tablet
C925886	2025-03-29T07:45:33Z	"{""email"":""yamada8185@example.kr"",""country"":""KR"",""phone"":""+82-10-7799-7963""}"	"[{""sku"":""WIDGET-240"",""qty"":2,""price"":216969}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":433938,""status"":""settled""}"	tablet
C927514	2025-03-29T05:25:20Z	"{""email"":""tanaka6893@example.jp"",""country"":""JP"",""phone"":""+81-90-2259-9839""}"	"[{""sku"":""WIDGET-208"",""qty"":1,""price"":1856}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":1856,""status"":""settled""}"	tablet
C920682	2025-03-29T02:40:56Z	"{""email"":""lee4187@example.jp"",""country"":""JP"",""phone"":""+81-90-5619-6797""}"	"[{""sku"":""WIDGET-323"",""qty"":1,""price"":4664}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":4664,""status"":""settled""}"	desktop
C920308	2025-03-29T22:45:02Z	"{""email"":""kim3689@example.jp"",""country"":""JP"",""phone"":""+81-90-2989-4031""}"	"[{""sku"":""WIDGET-389"",""qty"":5,""price"":15627}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":78135,""status"":""pending""}"	tablet
C925106	2025-03-29T11:05:42Z	"{""email"":""yamada8161@example.jp"",""country"":""JP"",""phone"":""+81-90-8412-8470""}"	"[{""sku"":""WIDGET-273"",""qty"":5,""price"":5971}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":29855,""status"":""settled""}"	desktop
C924723	2025-03-29T23:35:36Z	"{""email"":""suzuki334@example.kr"",""country"":""KR"",""phone"":""+82-10-3376-3528""}"	"[{""sku"":""WIDGET-347"",""qty"":2,""price"":249618}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":499236,""status"":""pending""}"	mobile
C922281	2025-03-29T09:05:18Z	"{""email"":""lee3132@example.kr"",""country"":""KR"",""phone"":""+82-10-7593-9412""}"	"[{""sku"":""WIDGET-305"",""qty"":4,""price"":240507}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":962028,""status"":""settled""}"	tablet
C923438	2025-03-29T21:00:01Z	"{""email"":""kim2374@example.jp"",""country"":""JP"",""phone"":""+81-90-1902-9172""}"	"[{""sku"":""WIDGET-333"",""qty"":1,""price"":1324}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":1324,""status"":""completed""}"	tablet
C926389	2025-03-29T01:50:27Z	"{""email"":""suzuki7977@example.jp"",""country"":""JP"",""phone"":""+81-90-1412-2400""}"	"[{""sku"":""WIDGET-217"",""qty"":4,""price"":15271}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":61084,""status"":""settled""}"	tablet
C925193	2025-03-29T14:05:34Z	"{""email"":""lee4372@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-306"",""qty"":4,""price"":34249}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":136996,""status"":""completed""}"	mobile
C927669	2025-03-29T19:10:08Z	"{""email"":""yamada1820@example.kr"",""country"":""KR"",""phone"":""+82-10-3289-2391""}"	"[{""sku"":""WIDGET-248"",""qty"":4,""price"":32636}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":130544,""status"":""settled""}"	desktop
C924384	2025-03-29T18:15:33Z	"{""email"":""lee1555@example.kr"",""country"":""KR"",""phone"":""+82-10-7929-8037""}"	"[{""sku"":""WIDGET-260"",""qty"":5,""price"":197142}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":985710,""status"":""completed""}"	tablet
C921167	2025-03-29T05:55:42Z	"{""email"":""kim9349@example.kr"",""country"":""KR"",""phone"":""+82-10-1324-9754""}"	"[{""sku"":""WIDGET-163"",""qty"":4,""price"":230792}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":923168,""status"":""settled""}"	mobile
C925544	2025-03-29T07:20:56Z	"{""email"":""suzuki6107@example.jp"",""country"":""JP"",""phone"":""+81-90-6854-3057""}"	"[{""sku"":""WIDGET-320"",""qty"":3,""price"":20778}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":62334,""status"":""settled""}"	tablet
C926437	2025-03-29T04:40:19Z	"{""email"":""tanaka1031@example.kr"",""country"":""KR"",""phone"":""+82-10-3508-4037""}"	"[{""sku"":""WIDGET-207"",""qty"":2,""price"":50871}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":101742,""status"":""completed""}"	tablet
C926779	2025-03-29T19:55:53Z	"{""email"":""suzuki8651@example.jp"",""country"":""JP"",""phone"":""+81-90-5624-8033""}"	"[{""sku"":""WIDGET-229"",""qty"":3,""price"":21988}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":65964,""status"":""settled""}"	mobile
C921603	2025-03-29T18:00:24Z	"{""email"":""yamada5845@example.kr"",""country"":""KR"",""phone"":""+82-10-1968-2670""}"	"[{""sku"":""WIDGET-190"",""qty"":3,""price"":87187}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":261561,""status"":""settled""}"	desktop
C924032	2025-03-29T08:15:42Z	"{""email"":""suzuki4416@example.jp"",""country"":""JP"",""phone"":""+81-90-9013-8102""}"	"[{""sku"":""WIDGET-231"",""qty"":2,""price"":5249}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":10498,""status"":""completed""}"	mobile
C928187	2025-03-29T00:05:21Z	"{""email"":""lee7303@example.kr"",""country"":""KR"",""phone"":""+82-10-5339-3093""}"	"[{""sku"":""WIDGET-320"",""qty"":4,""price"":130498}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":521992,""status"":""settled""}"	tablet
C924023	2025-03-29T06:45:45Z	"{""email"":""yamada2691@example.jp"",""country"":""JP"",""phone"":""+81-90-2649-2043""}"	"[{""sku"":""WIDGET-238"",""qty"":3,""price"":5314}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":15942,""status"":""settled""}"	mobile
C927647	2025-03-29T11:00:37Z	"{""email"":""kim1786@example.kr"",""country"":""KR"",""phone"":""+82-10-1114-2517""}"	"[{""sku"":""WIDGET-347"",""qty"":5,""price"":253756}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":1268780,""status"":""settled""}"	mobile
