order_number	created_at	customer_info	line_items	payment_details	device_type
C624079	2025-03-01T20:30:07Z	"{""email"":""tanaka8827@example.kr"",""country"":""KR"",""phone"":""+82-10-7414-6741""}"	"[{""sku"":""WIDGET-391"",""qty"":1,""price"":215669}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":215669,""status"":""settled""}"	tablet
C623898	2025-03-01T02:10:29Z	"{""email"":""park2585@example.jp"",""country"":""JP"",""phone"":""+81-90-9183-6398""}"	"[{""sku"":""WIDGET-209"",""qty"":2,""price"":12729}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":25458,""status"":""completed""}"	mobile
C626232	2025-03-01T11:05:25Z	"{""email"":""park3696@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-335"",""qty"":2,""price"":6450}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":12900,""status"":""completed""}"	desktop
C623128	2025-03-01T07:25:25Z	"{""email"":""lee2747@example.kr"",""country"":""KR"",""phone"":""+82-10-8396-6612""}"	"[{""sku"":""WIDGET-109"",""qty"":5,""price"":255474}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":1277370,""status"":""completed""}"	tablet
C628050	2025-03-01T23:10:17Z	"{""email"":""park1959@example.jp"",""country"":""JP"",""phone"":""+81-90-3040-5291""}"	"[{""sku"":""WIDGET-293"",""qty"":1,""price"":28935}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":28935,""status"":""completed""}"	tablet
C629840	2025-03-01T05:30:02Z	"{""email"":""suzuki3831@example.jp"",""country"":""JP"",""phone"":""+81-90-1655-5599""}"	"[{""sku"":""WIDGET-323"",""qty"":1,""price"":7362}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":7362,""status"":""settled""}"	desktop
C632804	2025-03-01T02:00:11Z	"{""email"":""lee7446@example.kr"",""country"":""KR"",""phone"":""+82-10-7156-7727""}"	"[{""sku"":""WIDGET-358"",""qty"":4,""price"":92367}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":369468,""status"":""completed""}"	tablet
C625737	2025-03-01T23:55:30Z	"{""email"":""kim7767@example.jp"",""country"":""JP"",""phone"":""+81-90-2109-5783""}"	"[{""sku"":""WIDGET-380"",""qty"":4,""price"":17437}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":69748,""status"":""settled""}"	tablet
C628546	2025-03-01T13:15:33Z	"{""email"":""tanaka1610@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-143"",""qty"":3,""price"":15416}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":46248,""status"":""completed""}"	desktop
C630817	2025-03-01T00:45:41Z	"{""email"":""tanaka7827@example.jp"",""country"":""JP"",""phone"":""+81-90-3622-8479""}"	"[{""sku"":""WIDGET-395"",""qty"":3,""price"":24883}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":74649,""status"":""settled""}"	tablet
C623507	2025-03-01T22:15:48Z	"{""email"":""suzuki2305@example.jp"",""country"":""JP"",""phone"":""+81-90-6847-9436""}"	"[{""sku"":""WIDGET-366"",""qty"":1,""price"":27834}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":27834,""status"":""pending""}"	mobile
C626838	2025-03-01T09:55:59Z	"{""email"":""kim1621@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-320"",""qty"":1,""price"":23088}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":23088,""status"":""settled""}"	tablet
C630947	2025-03-01T02:30:14Z	"{""email"":""tanaka3937@example.jp"",""country"":""JP"",""phone"":""+81-90-2457-1388""}"	"[{""sku"":""WIDGET-307"",""qty"":3,""price"":28202}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":84606,""status"":""completed""}"	tablet
C628025	2025-03-01T03:10:26Z	"{""email"":""kim5755@example.jp"",""country"":""JP"",""phone"":""+81-90-5001-9451""}"	"[{""sku"":""WIDGET-308"",""qty"":2,""price"":7861}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":15722,""status"":""completed""}"	mobile
C629744	2025-03-01T07:50:38Z	"{""email"":""tanaka6607@example.kr"",""country"":""KR"",""phone"":""+82-10-3814-1641""}"	"[{""sku"":""WIDGET-249"",""qty"":1,""price"":37098}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":37098,""status"":""completed""}"	desktop
C624967	2025-03-01T04:35:52Z	"{""email"":""lee8889@example.kr"",""country"":""KR"",""phone"":""+82-10-9466-3614""}"	"[{""sku"":""WIDGET-271"",""qty"":5,""price"":71893}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":359465,""status"":""completed""}"	tablet
C633209	2025-03-01T03:35:52Z	"{""email"":""kim1570@example.kr"",""country"":""KR"",""phone"":""+82-10-7266-3109""}"	"[{""sku"":""WIDGET-321"",""qty"":1,""price"":205028}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":205028,""status"":""settled""}"	tablet
C623892	2025-03-01T04:45:23Z	"{""email"":""lee3485@example.kr"",""country"":""KR"",""phone"":""+82-10-2266-8701""}"	"[{""sku"":""WIDGET-262"",""qty"":3,""price"":123314}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":369942,""status"":""settled""}"	desktop
C631195	2025-03-01T01:35:11Z	"{""email"":""park3991@example.kr"",""country"":""KR"",""phone"":""+82-10-1068-1755""}"	"[{""sku"":""WIDGET-216"",""qty"":5,""price"":203113}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":1015565,""status"":""settled""}"	tablet
C625439	2025-03-01T19:20:09Z	"{""email"":""park9238@example.jp"",""country"":""JP"",""phone"":""+81-90-9035-8385""}"	"[{""sku"":""WIDGET-394"",""qty"":2,""price"":6393}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":12786,""status"":""settled""}"	mobile
C633377	2025-03-01T08:45:34Z	"{""email"":""kim6696@example.kr"",""country"":""KR"",""phone"":""+82-10-8596-5531""}"	"[{""sku"":""WIDGET-187"",""qty"":2,""price"":224263}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":448526,""status"":""settled""}"	tablet
C631497	2025-03-01T20:35:03Z	"{""email"":""kim1678@example.jp"",""country"":""JP"",""phone"":""+81-90-7961-4674""}"	"[{""sku"":""WIDGET-287"",""qty"":4,""price"":10690}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":42760,""status"":""completed""}"	desktop
C631955	2025-03-01T01:50:50Z	"{""email"":""kim9517@example.kr"",""country"":""KR"",""phone"":""+82-10-1125-9887""}"	"[{""sku"":""WIDGET-120"",""qty"":1,""price"":134548}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":134548,""status"":""completed""}"	tablet
C630866	2025-03-01T08:10:21Z	"{""email"":""tanaka4099@example.jp"",""country"":""JP"",""phone"":""+81-90-1879-3318""}"	"[{""sku"":""WIDGET-141"",""qty"":3,""price"":13991}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":41973,""status"":""completed""}"	tablet
C633075	2025-03-01T13:30:24Z	"{""email"":""yamada1008@example.jp"",""country"":""JP"",""phone"":""+81-90-1953-6909""}"	"[{""sku"":""WIDGET-378"",""qty"":5,""price"":10643}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":53215,""status"":""completed""}"	desktop
C626335	2025-03-01T09:25:09Z	"{""email"":""lee955@example.jp"",""country"":""JP"",""phone"":""+81-90-2392-9496""}"	"[{""sku"":""WIDGET-291"",""qty"":5,""price"":6405}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":32025,""status"":""settled""}"	tablet
C633460	2025-03-01T05:40:20Z	"{""email"":""kim9239@example.jp"",""country"":""JP"",""phone"":""+81-90-9639-1781""}"	"[{""sku"":""WIDGET-370"",""qty"":4,""price"":27517}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":110068,""status"":""settled""}"	mobile
C629886	2025-03-01T04:10:39Z	"{""email"":""park760@example.jp"",""country"":""JP"",""phone"":""+81-90-3523-5353""}"	"[{""sku"":""WIDGET-281"",""qty"":2,""price"":9092}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":18184,""status"":""settled""}"	desktop
C627021	2025-03-01T05:05:47Z	"{""email"":""park7866@example.jp"",""country"":""JP"",""phone"":""+81-90-5141-8211""}"	"[{""sku"":""WIDGET-348"",""qty"":4,""price"":11717}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":46868,""status"":""settled""}"	desktop
C632326	2025-03-01T20:00:07Z	"{""email"":""park7400@example.kr"",""country"":""KR"",""phone"":""+82-10-3226-6008""}"	"[{""sku"":""WIDGET-154"",""qty"":1,""price"":133502}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":133502,""status"":""completed""}"	desktop
C624016	2025-03-01T14:05:15Z	"{""email"":""park8291@example.kr"",""country"":""KR"",""phone"":""+82-10-1981-3987""}"	"[{""sku"":""WIDGET-108"",""qty"":4,""price"":81400}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":325600,""status"":""completed""}"	desktop
C628712	2025-03-01T11:20:43Z	"{""email"":""park5654@example.kr"",""country"":""KR"",""phone"":""+82-10-7374-4575""}"	"[{""sku"":""WIDGET-181"",""qty"":5,""price"":231480}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":1157400,""status"":""completed""}"	tablet
