order_number	created_at	customer_info	line_items	payment_details	device_type
C939913	2025-03-31T04:40:58Z	"{""email"":""park5337@example.jp"",""country"":""JP"",""phone"":""+81-90-1611-8170""}"	"[{""sku"":""WIDGET-367"",""qty"":2,""price"":15235}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":30470,""status"":""pending""}"	tablet
C945860	2025-03-31T15:10:51Z	"{""email"":""yamada7602@example.kr"",""country"":""KR"",""phone"":""+82-10-7316-1257""}"	"[{""sku"":""WIDGET-201"",""qty"":5,""price"":71694}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":358470,""status"":""settled""}"	mobile
C946478	2025-03-31T01:05:43Z	"{""email"":""yamada6784@example.kr"",""country"":""KR"",""phone"":""+82-10-6079-3999""}"	"[{""sku"":""WIDGET-278"",""qty"":4,""price"":91022}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":364088,""status"":""settled""}"	tablet
C949020	2025-03-31T21:55:06Z	"{""email"":""lee9790@example.kr"",""country"":""KR"",""phone"":""+82-10-4724-2203""}"	"[{""sku"":""WIDGET-235"",""qty"":5,""price"":129002}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":645010,""status"":""settled""}"	mobile
C943127	2025-03-31T11:55:58Z	"{""email"":""tanaka9696@example.jp"",""country"":""JP"",""phone"":""+81-90-6926-7661""}"	"[{""sku"":""WIDGET-369"",""qty"":5,""price"":5351}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":26755,""status"":""settled""}"	tablet
C948753	2025-03-31T03:20:04Z	"{""email"":""yamada5030@example.jp"",""country"":""JP"",""phone"":""+81-90-9563-4409""}"	"[{""sku"":""WIDGET-249"",""qty"":1,""price"":27703}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":27703,""status"":""completed""}"	desktop
C943968	2025-03-31T09:05:21Z	"{""email"":""kim8803@example.kr"",""country"":""KR"",""phone"":""+82-10-1890-1746""}"	"[{""sku"":""WIDGET-398"",""qty"":2,""price"":133457}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":266914,""status"":""settled""}"	tablet
C949097	2025-03-31T05:45:22Z	"{""email"":""tanaka6456@example.kr"",""country"":""KR"",""phone"":""+82-10-1881-4939""}"	"[{""sku"":""WIDGET-247"",""qty"":5,""price"":153095}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":765475,""status"":""settled""}"	mobile
C942534	2025-03-31T03:15:41Z	"{""email"":""yamada4633@example.kr"",""country"":""KR"",""phone"":""+82-10-3593-8581""}"	"[{""sku"":""WIDGET-226"",""qty"":3,""price"":172392}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":517176,""status"":""completed""}"	tablet
C945622	2025-03-31T03:50:45Z	"{""email"":""kim243@example.kr"",""country"":""KR"",""phone"":""+82-10-8115-2588""}"	"[{""sku"":""WIDGET-157"",""qty"":4,""price"":8968}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":35872,""status"":""completed""}"	mobile
C941428	2025-03-31T05:15:03Z	"{""email"":""lee478@example.jp"",""country"":""JP"",""phone"":""+81-90-2880-3583""}"	"[{""sku"":""WIDGET-350"",""qty"":3,""price"":12313}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":36939,""status"":""settled""}"	mobile
C940503	2025-03-31T23:25:18Z	"{""email"":""kim3400@example.jp"",""country"":""JP"",""phone"":""+81-90-1397-3152""}"	"[{""sku"":""WIDGET-232"",""qty"":4,""price"":9253}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":37012,""status"":""settled""}"	tablet
C947776	2025-03-31T00:50:21Z	"{""email"":""tanaka6393@example.kr"",""country"":""KR"",""phone"":""+82-10-1442-6767""}"	"[{""sku"":""WIDGET-195"",""qty"":5,""price"":16037}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":80185,""status"":""settled""}"	mobile
C940634	2025-03-31T01:05:37Z	"{""email"":""suzuki7598@example.kr"",""country"":""KR"",""phone"":""+82-10-1987-2517""}"	"[{""sku"":""WIDGET-185"",""qty"":3,""price"":29215}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":87645,""status"":""completed""}"	desktop
C945740	2025-03-31T01:05:21Z	"{""email"":""tanaka6299@example.kr"",""country"":""KR"",""phone"":""+82-10-8875-6080""}"	"[{""sku"":""WIDGET-220"",""qty"":5,""price"":174502}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":872510,""status"":""completed""}"	mobile
C943740	2025-03-31T16:15:39Z	"{""email"":""park5192@example.jp"",""country"":""JP"",""phone"":""+81-90-3171-7649""}"	"[{""sku"":""WIDGET-303"",""qty"":1,""price"":5351}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":5351,""status"":""completed""}"	desktop
C942852	2025-03-31T03:55:55Z	"{""email"":""suzuki7185@example.jp"",""country"":""JP"",""phone"":""+81-90-2488-1556""}"	"[{""sku"":""WIDGET-208"",""qty"":1,""price"":7781}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":7781,""status"":""settled""}"	tablet
C946810	2025-03-31T22:20:07Z	"{""email"":""tanaka7836@example.jp"",""country"":""JP"",""phone"":""+81-90-5341-3444""}"	"[{""sku"":""WIDGET-158"",""qty"":3,""price"":13762}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":41286,""status"":""settled""}"	mobile
C945180	2025-03-31T14:00:38Z	"{""email"":""yamada2996@example.kr"",""country"":""KR"",""phone"":""+82-10-8847-3188""}"	"[{""sku"":""WIDGET-307"",""qty"":2,""price"":36145}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":72290,""status"":""settled""}"	mobile
C941648	2025-03-31T18:10:45Z	"{""email"":""lee4436@example.jp"",""country"":""JP"",""phone"":""+81-90-3837-4693""}"	"[{""sku"":""WIDGET-272"",""qty"":5,""price"":6462}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":32310,""status"":""settled""}"	mobile
C944379	2025-03-31T05:15:38Z	"{""email"":""kim2808@example.jp"",""country"":""JP"",""phone"":""+81-90-4266-8518""}"	"[{""sku"":""WIDGET-127"",""qty"":1,""price"":7817}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":7817,""status"":""settled""}"	desktop
C947863	2025-03-31T09:20:20Z	"{""email"":""lee5667@example.kr"",""country"":""KR"",""phone"":""+82-10-9549-5845""}"	"[{""sku"":""WIDGET-214"",""qty"":1,""price"":204421}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":204421,""status"":""settled""}"	desktop
C939875	2025-03-31T10:50:00Z	"{""email"":""tanaka2878@example.kr"",""country"":""KR"",""phone"":""+82-10-8900-6385""}"	"[{""sku"":""WIDGET-390"",""qty"":3,""price"":89311}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":267933,""status"":""settled""}"	tablet
C945702	2025-03-31T03:15:30Z	"{""email"":""yamada5245@example.jp"",""country"":""JP"",""phone"":""+81-90-4657-1153""}"	"[{""sku"":""WIDGET-176"",""qty"":5,""price"":9796}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":48980,""status"":""settled""}"	desktop
C940097	2025-03-31T19:20:30Z	"{""email"":""park8704@example.jp"",""country"":""JP"",""phone"":""+81-90-4034-5734""}"	"[{""sku"":""WIDGET-148"",""qty"":4,""price"":15795}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":63180,""status"":""settled""}"	desktop
C947721	2025-03-31T19:05:37Z	"{""email"":""park4198@example.kr"",""country"":""KR"",""phone"":""+82-10-3041-5876""}"	"[{""sku"":""WIDGET-340"",""qty"":1,""price"":162901}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":162901,""status"":""settled""}"	tablet
C943074	2025-03-31T05:25:25Z	"{""email"":""yamada8576@example.kr"",""country"":""KR"",""phone"":""+82-10-8492-8664""}"	"[{""sku"":""WIDGET-320"",""qty"":2,""price"":50870}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":101740,""status"":""pending""}"	tablet
C946790	2025-03-31T18:30:00Z	"{""email"":""park3189@example.jp"",""country"":""JP"",""phone"":""+81-90-4374-8607""}"	"[{""sku"":""WIDGET-328"",""qty"":3,""price"":23945}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":71835,""status"":""settled""}"	mobile
