order_number	created_at	customer_info	line_items	payment_details	device_type
C458111	2025-02-13T18:40:22Z	"{""email"":""tanaka1907@example.kr"",""country"":""KR"",""phone"":""+82-10-5290-3400""}"	"[{""sku"":""WIDGET-391"",""qty"":2,""price"":206766}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":413532,""status"":""pending""}"	mobile
C454557	2025-02-13T10:50:24Z	"{""email"":""suzuki6883@example.kr"",""country"":""KR"",""phone"":""+82-10-5932-6251""}"	"[{""sku"":""WIDGET-384"",""qty"":1,""price"":88352}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":88352,""status"":""pending""}"	desktop
C456177	2025-02-13T05:30:51Z	"{""email"":""park8739@example.kr"",""country"":""KR"",""phone"":""+82-10-1347-1013""}"	"[{""sku"":""WIDGET-263"",""qty"":3,""price"":80952}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":242856,""status"":""completed""}"	desktop
C463936	2025-02-13T10:30:45Z	"{""email"":""lee5748@example.jp"",""country"":""JP"",""phone"":""+81-90-3457-7249""}"	"[{""sku"":""WIDGET-393"",""qty"":5,""price"":5888}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":29440,""status"":""completed""}"	mobile
C458438	2025-02-13T00:35:02Z	"{""email"":""suzuki8488@example.jp"",""country"":""JP"",""phone"":""+81-90-9764-7131""}"	"[{""sku"":""WIDGET-245"",""qty"":4,""price"":4730}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":18920,""status"":""settled""}"	tablet
C462878	2025-02-13T00:05:50Z	"{""email"":""kim5963@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-281"",""qty"":4,""price"":6775}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":27100,""status"":""settled""}"	desktop
C458062	2025-02-13T11:05:51Z	"{""email"":""suzuki115@example.kr"",""country"":""KR"",""phone"":""+82-10-7680-8484""}"	"[{""sku"":""WIDGET-113"",""qty"":5,""price"":223452}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":1117260,""status"":""completed""}"	mobile
C454701	2025-02-13T02:25:12Z	"{""email"":""tanaka4906@example.jp"",""country"":""JP"",""phone"":""+81-90-9619-9764""}"	"[{""sku"":""WIDGET-152"",""qty"":4,""price"":14678}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":58712,""status"":""settled""}"	desktop
C458554	2025-02-13T01:20:44Z	"{""email"":""suzuki2042@example.kr"",""country"":""KR"",""phone"":""+82-10-2386-5037""}"	"[{""sku"":""WIDGET-348"",""qty"":5,""price"":120862}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":604310,""status"":""completed""}"	tablet
C462338	2025-02-13T08:30:49Z	"{""email"":""kim9024@example.kr"",""country"":""KR"",""phone"":""+82-10-4392-1167""}"	"[{""sku"":""WIDGET-336"",""qty"":4,""price"":142991}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":571964,""status"":""settled""}"	desktop
