order_number	created_at	customer_info	line_items	payment_details	device_type
C113151	2025-01-11T19:35:20Z	"{""email"":""yamada353@example.kr"",""country"":""KR"",""phone"":""+82-10-3509-8777""}"	"[{""sku"":""WIDGET-287"",""qty"":3,""price"":28008}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":84024,""status"":""settled""}"	desktop
C111787	2025-01-11T05:30:27Z	"{""email"":""lee413@example.jp"",""country"":""JP"",""phone"":""+81-90-3371-5024""}"	"[{""sku"":""WIDGET-218"",""qty"":2,""price"":18132}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":36264,""status"":""pending""}"	mobile
C107924	2025-01-11T06:50:03Z	"{""email"":""kim2613@example.kr"",""country"":""KR"",""phone"":""+82-10-4809-8641""}"	"[{""sku"":""WIDGET-216"",""qty"":3,""price"":203741}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":611223,""status"":""settled""}"	mobile
C110199	2025-01-11T05:40:20Z	"{""email"":""yamada5325@example.jp"",""country"":""JP"",""phone"":""+81-90-1955-1392""}"	"[{""sku"":""WIDGET-307"",""qty"":3,""price"":9138}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":27414,""status"":""completed""}"	mobile
C113488	2025-01-11T19:40:07Z	"{""email"":""kim5227@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-225"",""qty"":2,""price"":16679}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":33358,""status"":""completed""}"	desktop
C107611	2025-01-11T15:20:41Z	"{""email"":""yamada6500@example.kr"",""country"":""KR"",""phone"":""+82-10-2613-7941""}"	"[{""sku"":""WIDGET-168"",""qty"":2,""price"":38302}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":76604,""status"":""pending""}"	mobile
C108607	2025-01-11T23:30:44Z	"{""email"":""kim2720@example.kr"",""country"":""KR"",""phone"":""+82-10-7655-8630""}"	"[{""sku"":""WIDGET-340"",""qty"":1,""price"":29846}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":29846,""status"":""settled""}"	mobile
C115216	2025-01-11T13:00:21Z	"{""email"":""yamada1543@example.jp"",""country"":""JP"",""phone"":""+81-90-6422-8492""}"	"[{""sku"":""WIDGET-190"",""qty"":5,""price"":19537}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":97685,""status"":""pending""}"	mobile
C110536	2025-01-11T01:25:26Z	"{""email"":""lee5596@example.jp"",""country"":""JP"",""phone"":""+81-90-6010-1811""}"	"[{""sku"":""WIDGET-297"",""qty"":3,""price"":25769}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":77307,""status"":""settled""}"	desktop
C109361	2025-01-11T10:15:11Z	"{""email"":""suzuki8807@example.kr"",""country"":""KR"",""phone"":""+82-10-5591-3773""}"	"[{""sku"":""WIDGET-377"",""qty"":2,""price"":130319}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":260638,""status"":""completed""}"	mobile
C111657	2025-01-11T11:45:26Z	"{""email"":""lee5370@example.kr"",""country"":""KR"",""phone"":""+82-10-2544-8523""}"	"[{""sku"":""WIDGET-341"",""qty"":4,""price"":262100}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":1048400,""status"":""settled""}"	desktop
C108483	2025-01-11T19:40:29Z	"{""email"":""lee2408@example.jp"",""country"":""JP"",""phone"":""+81-90-3479-8184""}"	"[{""sku"":""WIDGET-167"",""qty"":2,""price"":19629}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":39258,""status"":""settled""}"	tablet
C112091	2025-01-11T00:15:35Z	"{""email"":""lee567@example.kr"",""country"":""KR"",""phone"":""+82-10-3799-6175""}"	"[{""sku"":""WIDGET-146"",""qty"":2,""price"":68255}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":136510,""status"":""settled""}"	mobile
C111515	2025-01-11T20:40:49Z	"{""email"":""park9550@example.kr"",""country"":""KR"",""phone"":""+82-10-8310-3677""}"	"[{""sku"":""WIDGET-107"",""qty"":5,""price"":134302}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":671510,""status"":""settled""}"	mobile
C110722	2025-01-11T03:05:35Z	"{""email"":""kim8822@example.jp"",""country"":""JP"",""phone"":""+81-90-3989-2766""}"	"[{""sku"":""WIDGET-122"",""qty"":3,""price"":27239}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":81717,""status"":""settled""}"	tablet
C107401	2025-01-11T07:25:14Z	"{""email"":""suzuki2182@example.jp"",""country"":""JP"",""phone"":""+81-90-3143-9438""}"	"[{""sku"":""WIDGET-142"",""qty"":5,""price"":17012}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":85060,""status"":""settled""}"	tablet
C112766	2025-01-11T01:45:17Z	"{""email"":""park2096@example.kr"",""country"":""KR"",""phone"":""+82-10-5075-5717""}"	"[{""sku"":""WIDGET-106"",""qty"":4,""price"":119098}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":476392,""status"":""settled""}"	desktop
C107929	2025-01-11T19:35:55Z	"{""email"":""yamada9847@example.kr"",""country"":""KR"",""phone"":""+82-10-5045-1450""}"	"[{""sku"":""WIDGET-387"",""qty"":5,""price"":158942}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":794710,""status"":""settled""}"	desktop
C105692	2025-01-11T12:55:09Z	"{""email"":""park5191@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-190"",""qty"":5,""price"":25257}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":126285,""status"":""settled""}"	desktop
C116057	2025-01-11T18:40:35Z	"{""email"":""tanaka8101@example.kr"",""country"":""KR"",""phone"":""+82-10-1780-6183""}"	"[{""sku"":""WIDGET-158"",""qty"":1,""price"":219387}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":219387,""status"":""settled""}"	mobile
C110197	2025-01-11T03:10:12Z	"{""email"":""park5723@example.jp"",""country"":""JP"",""phone"":""+81-90-8785-1809""}"	"[{""sku"":""WIDGET-217"",""qty"":3,""price"":4117}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":12351,""status"":""completed""}"	tablet
C109791	2025-01-11T09:00:52Z	"{""email"":""yamada6986@example.jp"",""country"":""JP"",""phone"":""+81-90-7501-6353""}"	"[{""sku"":""WIDGET-231"",""qty"":5,""price"":15488}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":77440,""status"":""pending""}"	desktop
C115945	2025-01-11T05:00:14Z	"{""email"":""kim8882@example.kr"",""country"":""KR"",""phone"":""+82-10-9327-5764""}"	"[{""sku"":""WIDGET-172"",""qty"":3,""price"":74806}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":224418,""status"":""settled""}"	mobile
C108348	2025-01-11T22:55:49Z	"{""email"":""lee1737@example.kr"",""country"":""KR"",""phone"":""+82-10-3286-1103""}"	"[{""sku"":""WIDGET-138"",""qty"":3,""price"":172128}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":516384,""status"":""settled""}"	tablet
C114335	2025-01-11T05:05:50Z	"{""email"":""suzuki1001@example.jp"",""country"":""JP"",""phone"":""+81-90-6367-5312""}"	"[{""sku"":""WIDGET-286"",""qty"":3,""price"":2091}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":6273,""status"":""settled""}"	tablet
C109660	2025-01-11T10:35:37Z	"{""email"":""suzuki9379@example.jp"",""country"":""JP"",""phone"":""+81-90-1762-6078""}"	"[{""sku"":""WIDGET-213"",""qty"":1,""price"":24912}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":24912,""status"":""completed""}"	mobile
C107456	2025-01-11T10:55:53Z	"{""email"":""tanaka5193@example.kr"",""country"":""KR"",""phone"":""+82-10-2996-9119""}"	"[{""sku"":""WIDGET-134"",""qty"":4,""price"":108223}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":432892,""status"":""completed""}"	mobile
C114542	2025-01-11T03:05:38Z	"{""email"":""lee9046@example.kr"",""country"":""KR"",""phone"":""+82-10-3536-6032""}"	"[{""sku"":""WIDGET-376"",""qty"":1,""price"":205291}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":205291,""status"":""completed""}"	desktop
C107041	2025-01-11T05:30:51Z	"{""email"":""tanaka5596@example.jp"",""country"":""JP"",""phone"":""+81-90-4269-3902""}"	"[{""sku"":""WIDGET-253"",""qty"":4,""price"":21193}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":84772,""status"":""completed""}"	desktop
C113915	2025-01-11T16:50:26Z	"{""email"":""park3956@example.kr"",""country"":""KR"",""phone"":""+82-10-5574-2634""}"	"[{""sku"":""WIDGET-381"",""qty"":2,""price"":19866}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":39732,""status"":""pending""}"	desktop
C112857	2025-01-11T04:55:17Z	"{""email"":""yamada5195@example.jp"",""country"":""JP"",""phone"":""+81-90-1953-2805""}"	"[{""sku"":""WIDGET-243"",""qty"":4,""price"":25594}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":102376,""status"":""completed""}"	tablet
C107591	2025-01-11T19:40:21Z	"{""email"":""yamada532@example.jp"",""country"":""JP"",""phone"":""+81-90-1545-4811""}"	"[{""sku"":""WIDGET-219"",""qty"":4,""price"":8298}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":33192,""status"":""settled""}"	desktop
C112919	2025-01-11T20:20:37Z	"{""email"":""lee7288@example.jp"",""country"":""JP"",""phone"":""+81-90-9991-8979""}"	"[{""sku"":""WIDGET-154"",""qty"":1,""price"":25541}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":25541,""status"":""settled""}"	desktop
C111098	2025-01-11T03:55:54Z	"{""email"":""park8938@example.jp"",""country"":""JP"",""phone"":""+81-90-5525-5008""}"	"[{""sku"":""WIDGET-384"",""qty"":1,""price"":12518}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":12518,""status"":""settled""}"	mobile
C113554	2025-01-11T04:25:21Z	"{""email"":""lee9509@example.jp"",""country"":""JP"",""phone"":""+81-90-5080-6115""}"	"[{""sku"":""WIDGET-286"",""qty"":3,""price"":22916}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":68748,""status"":""settled""}"	tablet
C113148	2025-01-11T06:35:46Z	"{""email"":""lee2827@example.jp"",""country"":""JP"",""phone"":""+81-90-3293-8552""}"	"[{""sku"":""WIDGET-239"",""qty"":5,""price"":28654}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":143270,""status"":""pending""}"	desktop
C114831	2025-01-11T05:45:56Z	"{""email"":""lee7803@example.kr"",""country"":""KR"",""phone"":""+82-10-8553-2529""}"	"[{""sku"":""WIDGET-273"",""qty"":2,""price"":132091}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":264182,""status"":""settled""}"	desktop
C113008	2025-01-11T17:20:01Z	"{""email"":""suzuki4706@example.jp"",""country"":""JP"",""phone"":""+81-90-8431-7908""}"	"[{""sku"":""WIDGET-314"",""qty"":1,""price"":19243}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":19243,""status"":""settled""}"	mobile
C111415	2025-01-11T14:20:44Z	"{""email"":""kim7702@example.kr"",""country"":""KR"",""phone"":""+82-10-1548-4061""}"	"[{""sku"":""WIDGET-200"",""qty"":1,""price"":216839}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":216839,""status"":""completed""}"	mobile
C114779	2025-01-11T05:40:06Z	"{""email"":""tanaka1072@example.kr"",""country"":""KR"",""phone"":""+82-10-4727-4325""}"	"[{""sku"":""WIDGET-352"",""qty"":2,""price"":89609}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":179218,""status"":""settled""}"	desktop
C109412	2025-01-11T22:40:54Z	"{""email"":""lee1494@example.jp"",""country"":""JP"",""phone"":""+81-90-8175-6523""}"	"[{""sku"":""WIDGET-266"",""qty"":4,""price"":13617}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":54468,""status"":""settled""}"	desktop
C108436	2025-01-11T09:35:48Z	"{""email"":""park1056@example.kr"",""country"":""KR"",""phone"":""+82-10-9874-9302""}"	"[{""sku"":""WIDGET-378"",""qty"":4,""price"":194409}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":777636,""status"":""settled""}"	mobile
C105651	2025-01-11T02:20:05Z	"{""email"":""park8123@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-368"",""qty"":2,""price"":19043}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":38086,""status"":""settled""}"	desktop
C107686	2025-01-11T13:40:02Z	"{""email"":""lee7108@example.kr"",""country"":""KR"",""phone"":""+82-10-1884-8417""}"	"[{""sku"":""WIDGET-355"",""qty"":4,""price"":257953}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":1031812,""status"":""completed""}"	mobile
C107040	2025-01-11T11:50:21Z	"{""email"":""park3931@example.jp"",""country"":""JP"",""phone"":""+81-90-5575-7446""}"	"[{""sku"":""WIDGET-232"",""qty"":3,""price"":8701}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":26103,""status"":""settled""}"	desktop
C109099	2025-01-11T15:35:43Z	"{""email"":""kim671@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-286"",""qty"":4,""price"":88727}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":354908,""status"":""settled""}"	desktop
C112508	2025-01-11T19:25:34Z	"{""email"":""lee2631@example.kr"",""country"":""KR"",""phone"":""+82-10-6061-3316""}"	"[{""sku"":""WIDGET-250"",""qty"":2,""price"":206983}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":413966,""status"":""settled""}"	mobile
C106215	2025-01-11T14:25:46Z	"{""email"":""suzuki4282@example.jp"",""country"":""JP"",""phone"":""+81-90-5463-4324""}"	"[{""sku"":""WIDGET-294"",""qty"":3,""price"":28564}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":85692,""status"":""completed""}"	tablet
C112836	2025-01-11T07:05:54Z	"{""email"":""suzuki9239@example.jp"",""country"":""JP"",""phone"":""+81-90-4808-7268""}"	"[{""sku"":""WIDGET-350"",""qty"":1,""price"":28581}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":28581,""status"":""settled""}"	desktop
C115316	2025-01-11T11:55:32Z	"{""email"":""kim841@example.kr"",""country"":""KR"",""phone"":""+82-10-7986-6281""}"	"[{""sku"":""WIDGET-192"",""qty"":5,""price"":216812}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":1084060,""status"":""settled""}"	mobile
C106722	2025-01-11T19:10:53Z	"{""email"":""suzuki6797@example.jp"",""country"":""JP"",""phone"":""+81-90-2004-2986""}"	"[{""sku"":""WIDGET-218"",""qty"":3,""price"":19455}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":58365,""status"":""settled""}"	desktop
C113187	2025-01-11T03:20:14Z	"{""email"":""suzuki7883@example.jp"",""country"":""JP"",""phone"":""+81-90-8320-4116""}"	"[{""sku"":""WIDGET-389"",""qty"":5,""price"":7266}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":36330,""status"":""completed""}"	mobile
C109539	2025-01-11T23:00:55Z	"{""email"":""kim2094@example.jp"",""country"":""JP"",""phone"":""+81-90-8230-2700""}"	"[{""sku"":""WIDGET-149"",""qty"":2,""price"":9992}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":19984,""status"":""settled""}"	tablet
C105869	2025-01-11T19:00:33Z	"{""email"":""yamada3427@example.jp"",""country"":""JP"",""phone"":""+81-90-3557-2388""}"	"[{""sku"":""WIDGET-153"",""qty"":5,""price"":1842}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":9210,""status"":""settled""}"	desktop
C113150	2025-01-11T14:45:53Z	"{""email"":""lee973@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-161"",""qty"":3,""price"":85782}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":257346,""status"":""pending""}"	desktop
C109007	2025-01-11T01:55:18Z	"{""email"":""lee3490@example.jp"",""country"":""JP"",""phone"":""+81-90-8318-3401""}"	"[{""sku"":""WIDGET-193"",""qty"":5,""price"":790}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":3950,""status"":""completed""}"	mobile
C113792	2025-01-11T11:25:58Z	"{""email"":""yamada8580@example.jp"",""country"":""JP"",""phone"":""+81-90-1096-3201""}"	"[{""sku"":""WIDGET-353"",""qty"":5,""price"":24556}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":122780,""status"":""completed""}"	tablet
C110892	2025-01-11T17:10:05Z	"{""email"":""kim7220@example.jp"",""country"":""JP"",""phone"":""+81-90-3483-5162""}"	"[{""sku"":""WIDGET-385"",""qty"":3,""price"":11173}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":33519,""status"":""pending""}"	tablet
C110463	2025-01-11T04:40:15Z	"{""email"":""lee7127@example.kr"",""country"":""KR"",""phone"":""+82-10-7805-1526""}"	"[{""sku"":""WIDGET-154"",""qty"":5,""price"":194838}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":974190,""status"":""settled""}"	tablet
C109571	2025-01-11T11:30:32Z	"{""email"":""park4712@example.jp"",""country"":""JP"",""phone"":""+81-90-4888-9947""}"	"[{""sku"":""WIDGET-253"",""qty"":5,""price"":13859}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":69295,""status"":""completed""}"	tablet
C106187	2025-01-11T02:10:05Z	"{""email"":""yamada2911@example.jp"",""country"":""JP"",""phone"":""+81-90-2246-7332""}"	"[{""sku"":""WIDGET-220"",""qty"":1,""price"":7094}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":7094,""status"":""settled""}"	mobile
C114068	2025-01-11T00:30:13Z	"{""email"":""lee1784@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-201"",""qty"":4,""price"":10368}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":41472,""status"":""settled""}"	mobile
C106840	2025-01-11T14:40:55Z	"{""email"":""suzuki9507@example.jp"",""country"":""JP"",""phone"":""+81-90-8552-6456""}"	"[{""sku"":""WIDGET-100"",""qty"":4,""price"":16390}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":65560,""status"":""settled""}"	desktop
C108716	2025-01-11T05:00:31Z	"{""email"":""tanaka6416@example.kr"",""country"":""KR"",""phone"":""+82-10-4262-3032""}"	"[{""sku"":""WIDGET-104"",""qty"":4,""price"":113172}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":452688,""status"":""settled""}"	tablet
C106596	2025-01-11T10:35:38Z	"{""email"":""yamada6973@example.kr"",""country"":""KR"",""phone"":""+82-10-8784-4516""}"	"[{""sku"":""WIDGET-157"",""qty"":1,""price"":237682}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":237682,""status"":""settled""}"	desktop
C113301	2025-01-11T06:20:13Z	"{""email"":""yamada4728@example.jp"",""country"":""JP"",""phone"":""+81-90-3531-9331""}"	"[{""sku"":""WIDGET-111"",""qty"":1,""price"":22886}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":22886,""status"":""pending""}"	mobile
C107352	2025-01-11T04:40:28Z	"{""email"":""kim358@example.kr"",""country"":""KR"",""phone"":""+82-10-3564-2903""}"	"[{""sku"":""WIDGET-247"",""qty"":1,""price"":104075}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":104075,""status"":""completed""}"	tablet
C105629	2025-01-11T15:50:33Z	"{""email"":""park9202@example.kr"",""country"":""KR"",""phone"":""+82-10-9174-4849""}"	"[{""sku"":""WIDGET-237"",""qty"":4,""price"":17078}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":68312,""status"":""settled""}"	tablet
C110435	2025-01-11T03:35:33Z	"{""email"":""yamada4615@example.jp"",""country"":""JP"",""phone"":""+81-90-5892-5101""}"	"[{""sku"":""WIDGET-227"",""qty"":1,""price"":17040}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":17040,""status"":""completed""}"	mobile
C115527	2025-01-11T15:35:33Z	"{""email"":""park3312@example.kr"",""country"":""KR"",""phone"":""+82-10-6767-5272""}"	"[{""sku"":""WIDGET-274"",""qty"":4,""price"":215136}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":860544,""status"":""completed""}"	desktop
C107610	2025-01-11T18:15:48Z	"{""email"":""lee7774@example.jp"",""country"":""JP"",""phone"":""+81-90-2135-5385""}"	"[{""sku"":""WIDGET-162"",""qty"":2,""price"":2797}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":5594,""status"":""completed""}"	tablet
C105738	2025-01-11T22:15:18Z	"{""email"":""park1610@example.jp"",""country"":""JP"",""phone"":""+81-90-5347-3699""}"	"[{""sku"":""WIDGET-174"",""qty"":5,""price"":12956}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":64780,""status"":""settled""}"	tablet
C113216	2025-01-11T03:50:08Z	"{""email"":""park822@example.kr"",""country"":""KR"",""phone"":""+82-10-6722-2867""}"	"[{""sku"":""WIDGET-100"",""qty"":4,""price"":126570}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":506280,""status"":""settled""}"	desktop
C113123	2025-01-11T14:20:32Z	"{""email"":""yamada1138@example.kr"",""country"":""KR"",""phone"":""+82-10-5078-8188""}"	"[{""sku"":""WIDGET-265"",""qty"":1,""price"":109961}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":109961,""status"":""completed""}"	mobile
