order_number	created_at	customer_info	line_items	payment_details	device_type
C517129	2025-02-18T16:00:29Z	"{""email"":""lee6742@example.kr"",""country"":""KR"",""phone"":""+82-10-6884-7556""}"	"[{""sku"":""WIDGET-302"",""qty"":1,""price"":234675}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":234675,""status"":""settled""}"	desktop
C516177	2025-02-18T17:00:31Z	"{""email"":""park817@example.kr"",""country"":""KR"",""phone"":""+82-10-1364-3488""}"	"[{""sku"":""WIDGET-241"",""qty"":4,""price"":170543}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":682172,""status"":""pending""}"	mobile
C509683	2025-02-18T18:20:08Z	"{""email"":""lee8584@example.jp"",""country"":""JP"",""phone"":""+81-90-1655-4265""}"	"[{""sku"":""WIDGET-148"",""qty"":2,""price"":17934}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":35868,""status"":""completed""}"	tablet
C510723	2025-02-18T01:35:07Z	"{""email"":""lee8246@example.jp"",""country"":""JP"",""phone"":""+81-90-3633-2712""}"	"[{""sku"":""WIDGET-106"",""qty"":1,""price"":6581}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":6581,""status"":""settled""}"	tablet
C512650	2025-02-18T00:25:19Z	"{""email"":""yamada5114@example.kr"",""country"":""KR"",""phone"":""+82-10-6677-1910""}"	"[{""sku"":""WIDGET-316"",""qty"":1,""price"":196552}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":196552,""status"":""settled""}"	mobile
C512653	2025-02-18T00:15:46Z	"{""email"":""yamada835@example.kr"",""country"":""KR"",""phone"":""+82-10-2901-3461""}"	"[{""sku"":""WIDGET-218"",""qty"":3,""price"":251553}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":754659,""status"":""settled""}"	mobile
C509625	2025-02-18T23:05:14Z	"{""email"":""tanaka2224@example.kr"",""country"":""KR"",""phone"":""+82-10-1830-1250""}"	"[{""sku"":""WIDGET-357"",""qty"":1,""price"":60008}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":60008,""status"":""settled""}"	mobile
C514668	2025-02-18T03:40:26Z	"{""email"":""suzuki6170@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-348"",""qty"":3,""price"":20499}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":61497,""status"":""completed""}"	desktop
C511474	2025-02-18T02:05:13Z	"{""email"":""park3556@example.jp"",""country"":""JP"",""phone"":""+81-90-4583-1366""}"	"[{""sku"":""WIDGET-286"",""qty"":3,""price"":1915}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":5745,""status"":""settled""}"	mobile
C511142	2025-02-18T13:20:37Z	"{""email"":""suzuki704@example.jp"",""country"":""JP"",""phone"":""+81-90-8109-1012""}"	"[{""sku"":""WIDGET-351"",""qty"":2,""price"":13426}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":26852,""status"":""completed""}"	mobile
C512046	2025-02-18T14:00:44Z	"{""email"":""suzuki7983@example.jp"",""country"":""JP"",""phone"":""+81-90-5063-7698""}"	"[{""sku"":""WIDGET-333"",""qty"":5,""price"":23556}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":117780,""status"":""settled""}"	desktop
C509048	2025-02-18T09:45:20Z	"{""email"":""lee3033@example.kr"",""country"":""KR"",""phone"":""+82-10-8250-2969""}"	"[{""sku"":""WIDGET-132"",""qty"":2,""price"":56605}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":113210,""status"":""settled""}"	desktop
C513102	2025-02-18T08:45:36Z	"{""email"":""tanaka9296@example.jp"",""country"":""JP"",""phone"":""+81-90-7523-3527""}"	"[{""sku"":""WIDGET-271"",""qty"":1,""price"":27097}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":27097,""status"":""settled""}"	desktop
C515677	2025-02-18T03:00:44Z	"{""email"":""yamada2807@example.kr"",""country"":""KR"",""phone"":""+82-10-6252-1447""}"	"[{""sku"":""WIDGET-363"",""qty"":5,""price"":12907}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":64535,""status"":""pending""}"	mobile
