order_number	created_at	customer_info	line_items	payment_details	device_type
C527626	2025-02-19T02:20:07Z	"{""email"":""suzuki3855@example.jp"",""country"":""JP"",""phone"":""+81-90-3368-2862""}"	"[{""sku"":""WIDGET-298"",""qty"":3,""price"":29700}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":89100,""status"":""completed""}"	mobile
C522018	2025-02-19T05:55:44Z	"{""email"":""tanaka2325@example.jp"",""country"":""JP"",""phone"":""+81-90-5717-9016""}"	"[{""sku"":""WIDGET-187"",""qty"":4,""price"":5933}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":23732,""status"":""settled""}"	tablet
C521488	2025-02-19T01:00:04Z	"{""email"":""tanaka9963@example.kr"",""country"":""KR"",""phone"":""+82-10-9043-5562""}"	"[{""sku"":""WIDGET-232"",""qty"":3,""price"":80772}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":242316,""status"":""settled""}"	tablet
C518683	2025-02-19T01:50:51Z	"{""email"":""lee591@example.jp"",""country"":""JP"",""phone"":""+81-90-4162-7659""}"	"[{""sku"":""WIDGET-329"",""qty"":2,""price"":27751}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":55502,""status"":""settled""}"	tablet
C524602	2025-02-19T15:10:33Z	"{""email"":""suzuki7417@example.jp"",""country"":""JP"",""phone"":""+81-90-6669-6482""}"	"[{""sku"":""WIDGET-172"",""qty"":1,""price"":29920}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":29920,""status"":""settled""}"	tablet
C523220	2025-02-19T19:25:06Z	"{""email"":""kim8950@example.kr"",""country"":""KR"",""phone"":""+82-10-7463-4706""}"	"[{""sku"":""WIDGET-103"",""qty"":2,""price"":137457}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":274914,""status"":""pending""}"	mobile
C526054	2025-02-19T10:35:53Z	"{""email"":""tanaka3328@example.jp"",""country"":""JP"",""phone"":""+81-90-5908-2436""}"	"[{""sku"":""WIDGET-324"",""qty"":4,""price"":11840}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":47360,""status"":""completed""}"	tablet
C521246	2025-02-19T09:45:57Z	"{""email"":""kim2120@example.jp"",""country"":""JP"",""phone"":""+81-90-4652-8440""}"	"[{""sku"":""WIDGET-283"",""qty"":5,""price"":17508}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":87540,""status"":""completed""}"	tablet
C526490	2025-02-19T06:35:00Z	"{""email"":""suzuki6582@example.kr"",""country"":""KR"",""phone"":""+82-10-8692-4300""}"	"[{""sku"":""WIDGET-101"",""qty"":4,""price"":73736}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":294944,""status"":""completed""}"	tablet
C521308	2025-02-19T02:00:11Z	"{""email"":""park3781@example.kr"",""country"":""KR"",""phone"":""+82-10-5775-1772""}"	"[{""sku"":""WIDGET-333"",""qty"":3,""price"":90935}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":272805,""status"":""completed""}"	tablet
C521697	2025-02-19T18:10:37Z	"{""email"":""tanaka9111@example.jp"",""country"":""JP"",""phone"":""+81-90-7896-4015""}"	"[{""sku"":""WIDGET-289"",""qty"":2,""price"":5242}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":10484,""status"":""settled""}"	desktop
C522855	2025-02-19T17:15:00Z	"{""email"":""lee8318@example.jp"",""country"":""JP"",""phone"":""+81-90-8300-3621""}"	"[{""sku"":""WIDGET-263"",""qty"":2,""price"":9153}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":18306,""status"":""settled""}"	desktop
C518659	2025-02-19T09:05:36Z	"{""email"":""tanaka9415@example.jp"",""country"":""JP"",""phone"":""+81-90-4049-7034""}"	"[{""sku"":""WIDGET-190"",""qty"":1,""price"":13661}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":13661,""status"":""completed""}"	tablet
C522608	2025-02-19T10:50:41Z	"{""email"":""yamada4108@example.kr"",""country"":""KR"",""phone"":""+82-10-2267-4537""}"	"[{""sku"":""WIDGET-326"",""qty"":2,""price"":216997}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":433994,""status"":""settled""}"	tablet
C525490	2025-02-19T21:15:27Z	"{""email"":""tanaka9717@example.kr"",""country"":""KR"",""phone"":""+82-10-3653-6153""}"	"[{""sku"":""WIDGET-167"",""qty"":4,""price"":162439}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":649756,""status"":""settled""}"	tablet
C521557	2025-02-19T15:00:24Z	"{""email"":""lee5277@example.jp"",""country"":""JP"",""phone"":""+81-90-6237-5042""}"	"[{""sku"":""WIDGET-235"",""qty"":2,""price"":20000}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":40000,""status"":""completed""}"	mobile
C527889	2025-02-19T14:20:05Z	"{""email"":""kim8665@example.jp"",""country"":""JP"",""phone"":""+81-90-5300-8718""}"	"[{""sku"":""WIDGET-332"",""qty"":4,""price"":19940}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":79760,""status"":""settled""}"	desktop
C521322	2025-02-19T00:15:32Z	"{""email"":""lee8805@example.jp"",""country"":""JP"",""phone"":""+81-90-9827-6541""}"	"[{""sku"":""WIDGET-162"",""qty"":4,""price"":9365}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":37460,""status"":""settled""}"	tablet
C523709	2025-02-19T18:25:16Z	"{""email"":""kim942@example.jp"",""country"":""JP"",""phone"":""+81-90-6216-4841""}"	"[{""sku"":""WIDGET-101"",""qty"":4,""price"":8608}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":34432,""status"":""settled""}"	tablet
C527572	2025-02-19T02:45:36Z	"{""email"":""park5060@example.kr"",""country"":""KR"",""phone"":""+82-10-3345-1729""}"	"[{""sku"":""WIDGET-110"",""qty"":1,""price"":40978}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":40978,""status"":""settled""}"	tablet
C519106	2025-02-19T05:50:37Z	"{""email"":""tanaka1589@example.kr"",""country"":""KR"",""phone"":""+82-10-6831-3355""}"	"[{""sku"":""WIDGET-118"",""qty"":3,""price"":150345}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":451035,""status"":""settled""}"	mobile
C519129	2025-02-19T15:55:45Z	"{""email"":""lee5460@example.kr"",""country"":""KR"",""phone"":""+82-10-9562-5675""}"	"[{""sku"":""WIDGET-150"",""qty"":4,""price"":67777}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":271108,""status"":""completed""}"	tablet
C527732	2025-02-19T14:05:36Z	"{""email"":""suzuki3886@example.kr"",""country"":""KR"",""phone"":""+82-10-3641-7147""}"	"[{""sku"":""WIDGET-109"",""qty"":5,""price"":171449}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":857245,""status"":""settled""}"	mobile
C522308	2025-02-19T12:45:49Z	"{""email"":""kim7326@example.jp"",""country"":""JP"",""phone"":""+81-90-1077-9042""}"	"[{""sku"":""WIDGET-363"",""qty"":3,""price"":16694}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":50082,""status"":""pending""}"	mobile
C520200	2025-02-19T08:35:52Z	"{""email"":""suzuki6757@example.jp"",""country"":""JP"",""phone"":""+81-90-9408-9180""}"	"[{""sku"":""WIDGET-226"",""qty"":4,""price"":29335}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":117340,""status"":""completed""}"	desktop
C525151	2025-02-19T14:05:12Z	"{""email"":""park1625@example.kr"",""country"":""KR"",""phone"":""+82-10-3610-8839""}"	"[{""sku"":""WIDGET-371"",""qty"":4,""price"":247226}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":988904,""status"":""settled""}"	tablet
C519520	2025-02-19T10:45:22Z	"{""email"":""kim6185@example.kr"",""country"":""KR"",""phone"":""+82-10-9545-9262""}"	"[{""sku"":""WIDGET-244"",""qty"":2,""price"":9334}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":18668,""status"":""settled""}"	mobile
C520927	2025-02-19T07:30:46Z	"{""email"":""suzuki3785@example.jp"",""country"":""JP"",""phone"":""+81-90-1150-4251""}"	"[{""sku"":""WIDGET-135"",""qty"":5,""price"":13254}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":66270,""status"":""settled""}"	desktop
C523199	2025-02-19T20:15:24Z	"{""email"":""lee3077@example.kr"",""country"":""KR"",""phone"":""+82-10-8113-8455""}"	"[{""sku"":""WIDGET-262"",""qty"":4,""price"":9822}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":39288,""status"":""settled""}"	mobile
C517907	2025-02-19T21:15:34Z	"{""email"":""yamada442@example.kr"",""country"":""KR"",""phone"":""+82-10-6135-4323""}"	"[{""sku"":""WIDGET-120"",""qty"":4,""price"":82276}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":329104,""status"":""pending""}"	desktop
C521579	2025-02-19T07:40:16Z	"{""email"":""yamada7027@example.jp"",""country"":""JP"",""phone"":""+81-90-5637-3938""}"	"[{""sku"":""WIDGET-123"",""qty"":1,""price"":23389}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":23389,""status"":""completed""}"	mobile
C526119	2025-02-19T09:35:27Z	"{""email"":""kim8305@example.kr"",""country"":""KR"",""phone"":""+82-10-5352-9487""}"	"[{""sku"":""WIDGET-150"",""qty"":5,""price"":102214}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":511070,""status"":""settled""}"	desktop
C521395	2025-02-19T23:20:38Z	"{""email"":""tanaka1693@example.jp"",""country"":""JP"",""phone"":""+81-90-1980-6408""}"	"[{""sku"":""WIDGET-384"",""qty"":2,""price"":10147}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":20294,""status"":""settled""}"	desktop
C527982	2025-02-19T16:55:08Z	"{""email"":""kim4488@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-281"",""qty"":5,""price"":244705}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":1223525,""status"":""completed""}"	mobile
C521798	2025-02-19T21:15:47Z	"{""email"":""kim7943@example.kr"",""country"":""KR"",""phone"":""+82-10-5519-3749""}"	"[{""sku"":""WIDGET-207"",""qty"":4,""price"":76695}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":306780,""status"":""completed""}"	mobile
