order_number	created_at	customer_info	line_items	payment_details	device_type
C831474	2025-03-20T21:15:15Z	"{""email"":""park1760@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-140"",""qty"":3,""price"":25835}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":77505,""status"":""settled""}"	mobile
C827393	2025-03-20T15:35:31Z	"{""email"":""lee2087@example.kr"",""country"":""KR"",""phone"":""+82-10-4086-3024""}"	"[{""sku"":""WIDGET-285"",""qty"":2,""price"":150276}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":300552,""status"":""settled""}"	desktop
C832537	2025-03-20T04:50:31Z	"{""email"":""lee6834@example.kr"",""country"":""KR"",""phone"":""+82-10-1294-8482""}"	"[{""sku"":""WIDGET-271"",""qty"":4,""price"":208945}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":835780,""status"":""pending""}"	desktop
C829358	2025-03-20T03:50:35Z	"{""email"":""tanaka1230@example.kr"",""country"":""KR"",""phone"":""+82-10-7506-5345""}"	"[{""sku"":""WIDGET-268"",""qty"":5,""price"":62222}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":311110,""status"":""settled""}"	mobile
C825707	2025-03-20T01:00:07Z	"{""email"":""kim5603@example.jp"",""country"":""JP"",""phone"":""+81-90-6701-5803""}"	"[{""sku"":""WIDGET-234"",""qty"":4,""price"":3415}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":13660,""status"":""settled""}"	mobile
C827180	2025-03-20T16:50:55Z	"{""email"":""tanaka2640@example.kr"",""country"":""KR"",""phone"":""+82-10-8468-2028""}"	"[{""sku"":""WIDGET-113"",""qty"":2,""price"":215614}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":431228,""status"":""completed""}"	mobile
C825197	2025-03-20T00:00:03Z	"{""email"":""park9680@example.kr"",""country"":""KR"",""phone"":""+82-10-3386-1650""}"	"[{""sku"":""WIDGET-177"",""qty"":5,""price"":113279}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":566395,""status"":""completed""}"	desktop
C824772	2025-03-20T00:30:51Z	"{""email"":""tanaka3059@example.jp"",""country"":""JP"",""phone"":""+81-90-3378-3967""}"	"[{""sku"":""WIDGET-247"",""qty"":2,""price"":16792}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":33584,""status"":""completed""}"	mobile
C826876	2025-03-20T12:25:37Z	"{""email"":""yamada3259@example.kr"",""country"":""KR"",""phone"":""+82-10-2905-4363""}"	"[{""sku"":""WIDGET-140"",""qty"":4,""price"":213357}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":853428,""status"":""completed""}"	mobile
C832848	2025-03-20T04:15:13Z	"{""email"":""kim6662@example.kr"",""country"":""KR"",""phone"":""+82-10-5937-6061""}"	"[{""sku"":""WIDGET-317"",""qty"":2,""price"":141885}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":283770,""status"":""settled""}"	desktop
