order_number	created_at	customer_info	line_items	payment_details	device_type
C452203	2025-02-12T19:15:43Z	"{""email"":""suzuki4246@example.jp"",""country"":""JP"",""phone"":""+81-90-4825-5570""}"	"[{""sku"":""WIDGET-366"",""qty"":5,""price"":27054}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":135270,""status"":""settled""}"	desktop
C453044	2025-02-12T10:15:57Z	"{""email"":""kim4852@example.kr"",""country"":""KR"",""phone"":""+82-10-8179-2250""}"	"[{""sku"":""WIDGET-235"",""qty"":1,""price"":255003}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":255003,""status"":""settled""}"	desktop
C451723	2025-02-12T15:15:28Z	"{""email"":""suzuki9192@example.kr"",""country"":""KR"",""phone"":""+82-10-8001-2625""}"	"[{""sku"":""WIDGET-326"",""qty"":1,""price"":50090}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":50090,""status"":""completed""}"	tablet
C450620	2025-02-12T00:25:56Z	"{""email"":""suzuki2279@example.kr"",""country"":""KR"",""phone"":""+82-10-7868-1749""}"	"[{""sku"":""WIDGET-286"",""qty"":4,""price"":100920}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":403680,""status"":""settled""}"	mobile
C453736	2025-02-12T04:25:24Z	"{""email"":""yamada4168@example.kr"",""country"":""KR"",""phone"":""+82-10-2109-7445""}"	"[{""sku"":""WIDGET-247"",""qty"":2,""price"":87291}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":174582,""status"":""pending""}"	mobile
C451607	2025-02-12T14:55:54Z	"{""email"":""suzuki2673@example.jp"",""country"":""JP"",""phone"":""+81-90-3577-2803""}"	"[{""sku"":""WIDGET-338"",""qty"":2,""price"":15626}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":31252,""status"":""pending""}"	mobile
C447477	2025-02-12T23:05:28Z	"{""email"":""lee8713@example.jp"",""country"":""JP"",""phone"":""+81-90-6170-5669""}"	"[{""sku"":""WIDGET-228"",""qty"":3,""price"":12023}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":36069,""status"":""settled""}"	tablet
C446925	2025-02-12T04:25:58Z	"{""email"":""tanaka6516@example.jp"",""country"":""JP"",""phone"":""+81-90-4073-1423""}"	"[{""sku"":""WIDGET-166"",""qty"":1,""price"":20332}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":20332,""status"":""completed""}"	tablet
C450809	2025-02-12T03:55:33Z	"{""email"":""lee6369@example.kr"",""country"":""KR"",""phone"":""+82-10-3407-1812""}"	"[{""sku"":""WIDGET-277"",""qty"":3,""price"":91108}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":273324,""status"":""settled""}"	desktop
C446347	2025-02-12T01:05:01Z	"{""email"":""yamada9054@example.kr"",""country"":""KR"",""phone"":""+82-10-9813-1022""}"	"[{""sku"":""WIDGET-184"",""qty"":1,""price"":226186}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":226186,""status"":""settled""}"	desktop
C447642	2025-02-12T20:55:04Z	"{""email"":""kim6615@example.kr"",""country"":""KR"",""phone"":""+82-10-6948-1700""}"	"[{""sku"":""WIDGET-249"",""qty"":1,""price"":29248}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":29248,""status"":""settled""}"	mobile
C448457	2025-02-12T10:40:06Z	"{""email"":""kim7892@example.jp"",""country"":""JP"",""phone"":""+81-90-8096-6625""}"	"[{""sku"":""WIDGET-247"",""qty"":4,""price"":18760}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":75040,""status"":""pending""}"	mobile
C450252	2025-02-12T02:25:35Z	"{""email"":""tanaka2990@example.kr"",""country"":""KR"",""phone"":""+82-10-7410-5361""}"	"[{""sku"":""WIDGET-383"",""qty"":3,""price"":27225}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":81675,""status"":""completed""}"	mobile
C445325	2025-02-12T04:00:01Z	"{""email"":""kim2237@example.jp"",""country"":""JP"",""phone"":""+81-90-5509-9243""}"	"[{""sku"":""WIDGET-167"",""qty"":3,""price"":1924}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":5772,""status"":""pending""}"	tablet
C444998	2025-02-12T22:45:44Z	"{""email"":""suzuki4415@example.jp"",""country"":""JP"",""phone"":""+81-90-6924-8620""}"	"[{""sku"":""WIDGET-392"",""qty"":4,""price"":13267}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":53068,""status"":""settled""}"	tablet
