order_number	created_at	customer_info	line_items	payment_details	device_type
C924445	2025-03-29T02:30:40Z	"{""email"":""park6042@example.kr"",""country"":""KR"",""phone"":""+82-10-8107-5716""}"	"[{""sku"":""WIDGET-233"",""qty"":4,""price"":252459}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":1009836,""status"":""completed""}"	desktop
C925568	2025-03-29T14:00:12Z	"{""email"":""yamada4002@example.kr"",""country"":""KR"",""phone"":""+82-10-6520-5005""}"	"[{""sku"":""WIDGET-346"",""qty"":4,""price"":231119}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":924476,""status"":""completed""}"	desktop
C925013	2025-03-29T01:20:04Z	"{""email"":""suzuki3764@example.kr"",""country"":""KR"",""phone"":""+82-10-3524-6677""}"	"[{""sku"":""WIDGET-354"",""qty"":5,""price"":123819}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":619095,""status"":""completed""}"	tablet
C919038	2025-03-29T13:25:23Z	"{""email"":""suzuki76@example.jp"",""country"":""JP"",""phone"":""+81-90-1525-3015""}"	"[{""sku"":""WIDGET-160"",""qty"":5,""price"":11061}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":55305,""status"":""settled""}"	mobile
C922212	2025-03-29T16:35:45Z	"{""email"":""lee9936@example.jp"",""country"":""JP"",""phone"":""+81-90-2864-1133""}"	"[{""sku"":""WIDGET-111"",""qty"":4,""price"":7848}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":31392,""status"":""completed""}"	mobile
C925929	2025-03-29T12:35:50Z	"{""email"":""tanaka3303@example.jp"",""country"":""JP"",""phone"":""+81-90-3515-2319""}"	"[{""sku"":""WIDGET-199"",""qty"":2,""price"":1550}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":3100,""status"":""completed""}"	desktop
C919752	2025-03-29T04:55:47Z	"{""email"":""park7430@example.kr"",""country"":""KR"",""phone"":""+82-10-4088-5474""}"	"[{""sku"":""WIDGET-100"",""qty"":3,""price"":191792}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":575376,""status"":""completed""}"	tablet
C928494	2025-03-29T10:05:35Z	"{""email"":""park8612@example.kr"",""country"":""KR"",""phone"":""+82-10-9796-8613""}"	"[{""sku"":""WIDGET-311"",""qty"":3,""price"":200025}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":600075,""status"":""completed""}"	mobile
C928049	2025-03-29T20:30:11Z	"{""email"":""tanaka898@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-221"",""qty"":3,""price"":19409}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":58227,""status"":""settled""}"	desktop
C919305	2025-03-29T15:35:16Z	"{""email"":""lee6894@example.kr"",""country"":""KR"",""phone"":""+82-10-9885-4115""}"	"[{""sku"":""WIDGET-166"",""qty"":2,""price"":207334}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":414668,""status"":""settled""}"	mobile
C926483	2025-03-29T16:55:33Z	"{""email"":""park8082@example.kr"",""country"":""KR"",""phone"":""+82-10-9343-2299""}"	"[{""sku"":""WIDGET-221"",""qty"":4,""price"":88528}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":354112,""status"":""settled""}"	desktop
C927147	2025-03-29T01:30:31Z	"{""email"":""yamada2588@example.jp"",""country"":""JP"",""phone"":""+81-90-9662-9214""}"	"[{""sku"":""WIDGET-347"",""qty"":5,""price"":14026}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":70130,""status"":""settled""}"	mobile
C922022	2025-03-29T05:35:02Z	"{""email"":""lee5514@example.jp"",""country"":""JP"",""phone"":""+81-90-1363-4100""}"	"[{""sku"":""WIDGET-169"",""qty"":1,""price"":9003}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":9003,""status"":""pending""}"	tablet
C928224	2025-03-29T19:05:55Z	"{""email"":""park1490@example.jp"",""country"":""JP"",""phone"":""+81-90-6712-5902""}"	"[{""sku"":""WIDGET-142"",""qty"":3,""price"":5577}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":16731,""status"":""settled""}"	tablet
C924033	2025-03-29T21:25:55Z	"{""email"":""yamada7926@example.kr"",""country"":""KR"",""phone"":""+82-10-4152-2465""}"	"[{""sku"":""WIDGET-147"",""qty"":1,""price"":7671}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":7671,""status"":""settled""}"	tablet
C919712	2025-03-29T22:35:42Z	"{""email"":""lee8983@example.jp"",""country"":""JP"",""phone"":""+81-90-6521-3266""}"	"[{""sku"":""WIDGET-307"",""qty"":3,""price"":4227}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":12681,""status"":""settled""}"	desktop
