order_number	created_at	customer_info	line_items	payment_details	device_type
C895239	2025-03-26T06:00:42Z	"{""email"":""kim4651@example.kr"",""country"":""KR"",""phone"":""+82-10-9236-6514""}"	"[{""sku"":""WIDGET-128"",""qty"":1,""price"":94882}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":94882,""status"":""settled""}"	desktop
C892068	2025-03-26T18:55:25Z	"{""email"":""park7629@example.kr"",""country"":""KR"",""phone"":""+82-10-3811-2366""}"	"[{""sku"":""WIDGET-147"",""qty"":2,""price"":184030}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":368060,""status"":""settled""}"	tablet
C897523	2025-03-26T14:55:44Z	"{""email"":""yamada1016@example.jp"",""country"":""JP"",""phone"":""+81-90-3140-8309""}"	"[{""sku"":""WIDGET-140"",""qty"":4,""price"":6672}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":26688,""status"":""completed""}"	tablet
C895905	2025-03-26T10:55:10Z	"{""email"":""yamada8252@example.kr"",""country"":""KR"",""phone"":""+82-10-2586-2733""}"	"[{""sku"":""WIDGET-211"",""qty"":5,""price"":234546}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":1172730,""status"":""settled""}"	tablet
C893995	2025-03-26T20:40:59Z	"{""email"":""kim7186@example.kr"",""country"":""KR"",""phone"":""+82-10-4727-7017""}"	"[{""sku"":""WIDGET-224"",""qty"":5,""price"":72904}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":364520,""status"":""settled""}"	mobile
C894734	2025-03-26T01:45:53Z	"{""email"":""park655@example.jp"",""country"":""JP"",""phone"":""+81-90-1668-7843""}"	"[{""sku"":""WIDGET-137"",""qty"":1,""price"":29919}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":29919,""status"":""settled""}"	desktop
C895681	2025-03-26T17:30:20Z	"{""email"":""kim1525@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-111"",""qty"":4,""price"":17195}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":68780,""status"":""settled""}"	tablet
C896959	2025-03-26T21:00:56Z	"{""email"":""suzuki5618@example.kr"",""country"":""KR"",""phone"":""+82-10-5229-4600""}"	"[{""sku"":""WIDGET-187"",""qty"":5,""price"":237714}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":1188570,""status"":""settled""}"	desktop
C895185	2025-03-26T11:20:09Z	"{""email"":""yamada4333@example.jp"",""country"":""JP"",""phone"":""+81-90-6428-7035""}"	"[{""sku"":""WIDGET-242"",""qty"":1,""price"":2985}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":2985,""status"":""pending""}"	mobile
C888055	2025-03-26T19:05:41Z	"{""email"":""tanaka4385@example.jp"",""country"":""JP"",""phone"":""+81-90-6673-1936""}"	"[{""sku"":""WIDGET-311"",""qty"":4,""price"":958}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":3832,""status"":""settled""}"	desktop
C894197	2025-03-26T19:20:34Z	"{""email"":""park8977@example.jp"",""country"":""JP"",""phone"":""+81-90-8698-9487""}"	"[{""sku"":""WIDGET-302"",""qty"":4,""price"":2319}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":9276,""status"":""settled""}"	mobile
C888201	2025-03-26T15:05:07Z	"{""email"":""kim7776@example.kr"",""country"":""KR"",""phone"":""+82-10-1515-5571""}"	"[{""sku"":""WIDGET-302"",""qty"":5,""price"":27293}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":136465,""status"":""settled""}"	desktop
C889628	2025-03-26T09:45:07Z	"{""email"":""yamada5345@example.jp"",""country"":""JP"",""phone"":""+81-90-1741-6407""}"	"[{""sku"":""WIDGET-277"",""qty"":1,""price"":26018}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":26018,""status"":""pending""}"	tablet
C889948	2025-03-26T09:30:02Z	"{""email"":""tanaka626@example.jp"",""country"":""JP"",""phone"":""+81-90-3761-3399""}"	"[{""sku"":""WIDGET-344"",""qty"":5,""price"":26266}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":131330,""status"":""settled""}"	desktop
C897450	2025-03-26T01:20:11Z	"{""email"":""suzuki8602@example.kr"",""country"":""KR"",""phone"":""+82-10-1290-9973""}"	"[{""sku"":""WIDGET-220"",""qty"":3,""price"":115014}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":345042,""status"":""settled""}"	desktop
C896849	2025-03-26T19:35:31Z	"{""email"":""tanaka3309@example.jp"",""country"":""JP"",""phone"":""+81-90-4774-6375""}"	"[{""sku"":""WIDGET-160"",""qty"":5,""price"":16550}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":82750,""status"":""settled""}"	tablet
C888915	2025-03-26T16:30:16Z	"{""email"":""park7806@example.jp"",""country"":""JP"",""phone"":""+81-90-1229-3279""}"	"[{""sku"":""WIDGET-379"",""qty"":4,""price"":16980}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":67920,""status"":""completed""}"	desktop
C897064	2025-03-26T12:10:24Z	"{""email"":""suzuki3888@example.kr"",""country"":""KR"",""phone"":""+82-10-3742-9482""}"	"[{""sku"":""WIDGET-304"",""qty"":1,""price"":246684}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":246684,""status"":""settled""}"	tablet
C894847	2025-03-26T00:45:59Z	"{""email"":""lee6369@example.jp"",""country"":""JP"",""phone"":""+81-90-7509-5854""}"	"[{""sku"":""WIDGET-235"",""qty"":3,""price"":23460}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":70380,""status"":""settled""}"	tablet
C897549	2025-03-26T09:25:54Z	"{""email"":""tanaka8114@example.jp"",""country"":""JP"",""phone"":""+81-90-9786-9369""}"	"[{""sku"":""WIDGET-221"",""qty"":2,""price"":21473}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":42946,""status"":""completed""}"	mobile
C895423	2025-03-26T08:00:49Z	"{""email"":""suzuki1620@example.jp"",""country"":""JP"",""phone"":""+81-90-9602-7545""}"	"[{""sku"":""WIDGET-198"",""qty"":5,""price"":19828}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":99140,""status"":""settled""}"	mobile
C891382	2025-03-26T16:00:47Z	"{""email"":""suzuki7107@example.jp"",""country"":""JP"",""phone"":""+81-90-4375-6393""}"	"[{""sku"":""WIDGET-365"",""qty"":3,""price"":17064}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":51192,""status"":""completed""}"	tablet
C889416	2025-03-26T13:05:47Z	"{""email"":""tanaka9993@example.kr"",""country"":""KR"",""phone"":""+82-10-4353-6292""}"	"[{""sku"":""WIDGET-320"",""qty"":4,""price"":119784}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":479136,""status"":""settled""}"	mobile
C890248	2025-03-26T20:45:16Z	"{""email"":""yamada62@example.kr"",""country"":""KR"",""phone"":""+82-10-8209-6410""}"	"[{""sku"":""WIDGET-372"",""qty"":2,""price"":73838}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":147676,""status"":""settled""}"	mobile
C890442	2025-03-26T05:40:16Z	"{""email"":""kim2537@example.jp"",""country"":""JP"",""phone"":""+81-90-4570-6087""}"	"[{""sku"":""WIDGET-391"",""qty"":1,""price"":6879}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":6879,""status"":""settled""}"	tablet
C890911	2025-03-26T16:05:44Z	"{""email"":""suzuki6967@example.jp"",""country"":""JP"",""phone"":""+81-90-2727-9049""}"	"[{""sku"":""WIDGET-219"",""qty"":5,""price"":29295}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":146475,""status"":""settled""}"	desktop
C892150	2025-03-26T22:40:16Z	"{""email"":""park8828@example.jp"",""country"":""JP"",""phone"":""+81-90-5309-6196""}"	"[{""sku"":""WIDGET-238"",""qty"":5,""price"":23004}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":115020,""status"":""completed""}"	desktop
