order_number	created_at	customer_info	line_items	payment_details	device_type
C481317	2025-02-15T00:45:40Z	"{""email"":""kim6983@example.kr"",""country"":""KR"",""phone"":""+82-10-5269-7301""}"	"[{""sku"":""WIDGET-192"",""qty"":5,""price"":77111}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":385555,""status"":""settled""}"	desktop
C479946	2025-02-15T10:05:22Z	"{""email"":""yamada8495@example.jp"",""country"":""JP"",""phone"":""+81-90-4114-8348""}"	"[{""sku"":""WIDGET-343"",""qty"":3,""price"":14029}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":42087,""status"":""completed""}"	mobile
C483800	2025-02-15T01:40:51Z	"{""email"":""tanaka6961@example.jp"",""country"":""JP"",""phone"":""+81-90-8403-3470""}"	"[{""sku"":""WIDGET-334"",""qty"":5,""price"":21522}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":107610,""status"":""pending""}"	mobile
C477977	2025-02-15T11:50:06Z	"{""email"":""park4506@example.kr"",""country"":""KR"",""phone"":""+82-10-9049-7550""}"	"[{""sku"":""WIDGET-126"",""qty"":3,""price"":28544}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":85632,""status"":""completed""}"	tablet
C478776	2025-02-15T16:40:56Z	"{""email"":""kim4439@example.jp"",""country"":""JP"",""phone"":""+81-90-5033-5539""}"	"[{""sku"":""WIDGET-332"",""qty"":3,""price"":9462}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":28386,""status"":""settled""}"	tablet
C478249	2025-02-15T03:20:14Z	"{""email"":""tanaka7349@example.jp"",""country"":""JP"",""phone"":""+81-90-7388-1602""}"	"[{""sku"":""WIDGET-228"",""qty"":4,""price"":16921}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":67684,""status"":""completed""}"	tablet
C484553	2025-02-15T18:25:51Z	"{""email"":""tanaka8618@example.kr"",""country"":""KR"",""phone"":""+82-10-7287-4340""}"	"[{""sku"":""WIDGET-201"",""qty"":1,""price"":238000}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":238000,""status"":""completed""}"	tablet
C484975	2025-02-15T05:30:18Z	"{""email"":""yamada2900@example.kr"",""country"":""KR"",""phone"":""+82-10-6741-7047""}"	"[{""sku"":""WIDGET-192"",""qty"":5,""price"":61296}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":306480,""status"":""settled""}"	tablet
C483504	2025-02-15T00:35:18Z	"{""email"":""park6067@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-269"",""qty"":5,""price"":127921}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":639605,""status"":""settled""}"	tablet
C475687	2025-02-15T06:45:24Z	"{""email"":""park749@example.jp"",""country"":""JP"",""phone"":""+81-90-8918-2235""}"	"[{""sku"":""WIDGET-261"",""qty"":2,""price"":2062}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":4124,""status"":""completed""}"	mobile
C476812	2025-02-15T07:20:13Z	"{""email"":""lee9703@example.kr"",""country"":""KR"",""phone"":""+82-10-2793-3196""}"	"[{""sku"":""WIDGET-272"",""qty"":5,""price"":162752}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":813760,""status"":""settled""}"	desktop
C478039	2025-02-15T17:45:05Z	"{""email"":""suzuki9072@example.kr"",""country"":""KR"",""phone"":""+82-10-8083-3384""}"	"[{""sku"":""WIDGET-348"",""qty"":2,""price"":46530}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":93060,""status"":""settled""}"	mobile
C479568	2025-02-15T10:10:29Z	"{""email"":""lee4649@example.kr"",""country"":""KR"",""phone"":""+82-10-5821-8976""}"	"[{""sku"":""WIDGET-397"",""qty"":5,""price"":223011}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":1115055,""status"":""completed""}"	mobile
C483309	2025-02-15T03:10:10Z	"{""email"":""tanaka4477@example.jp"",""country"":""JP"",""phone"":""+81-90-6849-9819""}"	"[{""sku"":""WIDGET-126"",""qty"":2,""price"":10754}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":21508,""status"":""pending""}"	desktop
C476592	2025-02-15T01:55:58Z	"{""email"":""lee6979@example.jp"",""country"":""JP"",""phone"":""+81-90-2678-2974""}"	"[{""sku"":""WIDGET-156"",""qty"":1,""price"":11659}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":11659,""status"":""settled""}"	mobile
C476974	2025-02-15T18:35:14Z	"{""email"":""suzuki3920@example.kr"",""country"":""KR"",""phone"":""+82-10-8120-6975""}"	"[{""sku"":""WIDGET-263"",""qty"":2,""price"":57165}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":114330,""status"":""completed""}"	tablet
C481649	2025-02-15T10:40:41Z	"{""email"":""kim722@example.jp"",""country"":""JP"",""phone"":""+81-90-7644-2248""}"	"[{""sku"":""WIDGET-259"",""qty"":1,""price"":23736}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":23736,""status"":""settled""}"	mobile
C481585	2025-02-15T11:55:27Z	"{""email"":""park2134@example.kr"",""country"":""KR"",""phone"":""+82-10-4306-5193""}"	"[{""sku"":""WIDGET-273"",""qty"":3,""price"":122560}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":367680,""status"":""completed""}"	tablet
C480001	2025-02-15T03:05:24Z	"{""email"":""tanaka5323@example.jp"",""country"":""JP"",""phone"":""+81-90-9931-5497""}"	"[{""sku"":""WIDGET-299"",""qty"":2,""price"":1779}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":3558,""status"":""settled""}"	mobile
C475377	2025-02-15T06:25:46Z	"{""email"":""suzuki9852@example.jp"",""country"":""JP"",""phone"":""+81-90-3423-5285""}"	"[{""sku"":""WIDGET-132"",""qty"":4,""price"":4989}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":19956,""status"":""settled""}"	desktop
C479647	2025-02-15T10:25:57Z	"{""email"":""yamada2322@example.kr"",""country"":""KR"",""phone"":""+82-10-9347-7308""}"	"[{""sku"":""WIDGET-208"",""qty"":5,""price"":189512}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":947560,""status"":""settled""}"	mobile
C477891	2025-02-15T03:40:45Z	"{""email"":""tanaka1628@example.jp"",""country"":""JP"",""phone"":""+81-90-8942-2704""}"	"[{""sku"":""WIDGET-181"",""qty"":3,""price"":29270}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":87810,""status"":""completed""}"	tablet
C476364	2025-02-15T00:05:36Z	"{""email"":""yamada3276@example.kr"",""country"":""KR"",""phone"":""+82-10-2387-4815""}"	"[{""sku"":""WIDGET-271"",""qty"":2,""price"":94020}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":188040,""status"":""pending""}"	mobile
C485011	2025-02-15T22:20:20Z	"{""email"":""park9893@example.kr"",""country"":""KR"",""phone"":""+82-10-3917-3556""}"	"[{""sku"":""WIDGET-300"",""qty"":2,""price"":145595}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":291190,""status"":""settled""}"	mobile
C485325	2025-02-15T20:45:13Z	"{""email"":""suzuki7300@example.kr"",""country"":""KR"",""phone"":""+82-10-2379-2912""}"	"[{""sku"":""WIDGET-225"",""qty"":5,""price"":138275}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":691375,""status"":""settled""}"	tablet
C481188	2025-02-15T07:15:14Z	"{""email"":""park8954@example.kr"",""country"":""KR"",""phone"":""+82-10-9187-3052""}"	"[{""sku"":""WIDGET-246"",""qty"":3,""price"":52938}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":158814,""status"":""settled""}"	desktop
C475524	2025-02-15T11:25:18Z	"{""email"":""tanaka7060@example.jp"",""country"":""JP"",""phone"":""+81-90-2180-3605""}"	"[{""sku"":""WIDGET-361"",""qty"":3,""price"":16608}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":49824,""status"":""settled""}"	tablet
C480093	2025-02-15T11:20:13Z	"{""email"":""park8665@example.kr"",""country"":""KR"",""phone"":""+82-10-1693-2624""}"	"[{""sku"":""WIDGET-388"",""qty"":5,""price"":79287}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":396435,""status"":""pending""}"	desktop
C482806	2025-02-15T21:40:21Z	"{""email"":""tanaka1682@example.kr"",""country"":""KR"",""phone"":""+82-10-1679-5724""}"	"[{""sku"":""WIDGET-254"",""qty"":3,""price"":44478}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":133434,""status"":""pending""}"	mobile
C484603	2025-02-15T21:15:56Z	"{""email"":""tanaka534@example.jp"",""country"":""JP"",""phone"":""+81-90-7755-2587""}"	"[{""sku"":""WIDGET-347"",""qty"":3,""price"":24381}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":73143,""status"":""settled""}"	mobile
C482758	2025-02-15T15:25:29Z	"{""email"":""suzuki3224@example.jp"",""country"":""JP"",""phone"":""+81-90-3665-5506""}"	"[{""sku"":""WIDGET-170"",""qty"":4,""price"":26780}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":107120,""status"":""settled""}"	mobile
C478693	2025-02-15T08:50:14Z	"{""email"":""yamada9987@example.kr"",""country"":""KR"",""phone"":""+82-10-2500-7408""}"	"[{""sku"":""WIDGET-115"",""qty"":1,""price"":47321}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":47321,""status"":""completed""}"	desktop
C481114	2025-02-15T02:25:23Z	"{""email"":""lee9458@example.jp"",""country"":""JP"",""phone"":""+81-90-4278-4822""}"	"[{""sku"":""WIDGET-122"",""qty"":2,""price"":4617}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":9234,""status"":""completed""}"	mobile
C481670	2025-02-15T15:50:24Z	"{""email"":""park1743@example.jp"",""country"":""JP"",""phone"":""+81-90-8780-7665""}"	"[{""sku"":""WIDGET-242"",""qty"":1,""price"":7368}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":7368,""status"":""completed""}"	tablet
C475378	2025-02-15T07:30:37Z	"{""email"":""suzuki8339@example.jp"",""country"":""JP"",""phone"":""+81-90-3801-7123""}"	"[{""sku"":""WIDGET-322"",""qty"":2,""price"":5230}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":10460,""status"":""settled""}"	desktop
C478820	2025-02-15T06:40:31Z	"{""email"":""park6803@example.kr"",""country"":""KR"",""phone"":""+82-10-8893-5013""}"	"[{""sku"":""WIDGET-356"",""qty"":4,""price"":100435}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":401740,""status"":""settled""}"	mobile
