order_number	created_at	customer_info	line_items	payment_details	device_type
C252603	2025-01-24T17:15:54Z	"{""email"":""kim2564@example.kr"",""country"":""KR"",""phone"":""+82-10-5831-6003""}"	"[{""sku"":""WIDGET-178"",""qty"":2,""price"":186990}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":373980,""status"":""completed""}"	desktop
C245972	2025-01-24T05:45:25Z	"{""email"":""park6271@example.jp"",""country"":""JP"",""phone"":""+81-90-9005-6108""}"	"[{""sku"":""WIDGET-378"",""qty"":4,""price"":17673}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":70692,""status"":""settled""}"	desktop
C244581	2025-01-24T03:50:39Z	"{""email"":""yamada5970@example.jp"",""country"":""JP"",""phone"":""+81-90-4684-3839""}"	"[{""sku"":""WIDGET-326"",""qty"":4,""price"":16035}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":64140,""status"":""completed""}"	tablet
C244921	2025-01-24T07:05:00Z	"{""email"":""park3699@example.kr"",""country"":""KR"",""phone"":""+82-10-5941-1779""}"	"[{""sku"":""WIDGET-104"",""qty"":4,""price"":160949}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":643796,""status"":""completed""}"	mobile
C250230	2025-01-24T15:25:10Z	"{""email"":""park9664@example.jp"",""country"":""JP"",""phone"":""+81-90-7169-6153""}"	"[{""sku"":""WIDGET-323"",""qty"":2,""price"":21718}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":43436,""status"":""completed""}"	desktop
C251996	2025-01-24T17:55:08Z	"{""email"":""tanaka4778@example.jp"",""country"":""JP"",""phone"":""+81-90-7562-3353""}"	"[{""sku"":""WIDGET-353"",""qty"":3,""price"":9017}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":27051,""status"":""settled""}"	tablet
C248222	2025-01-24T06:15:39Z	"{""email"":""tanaka5212@example.jp"",""country"":""JP"",""phone"":""+81-90-1650-1094""}"	"[{""sku"":""WIDGET-236"",""qty"":3,""price"":20763}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":62289,""status"":""settled""}"	desktop
C250536	2025-01-24T07:35:35Z	"{""email"":""kim171@example.kr"",""country"":""KR"",""phone"":""+82-10-6894-2021""}"	"[{""sku"":""WIDGET-323"",""qty"":3,""price"":174954}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":524862,""status"":""pending""}"	desktop
C253259	2025-01-24T01:10:27Z	"{""email"":""yamada5309@example.kr"",""country"":""KR"",""phone"":""+82-10-6582-2891""}"	"[{""sku"":""WIDGET-310"",""qty"":4,""price"":43412}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":173648,""status"":""settled""}"	mobile
C246805	2025-01-24T04:55:32Z	"{""email"":""park9562@example.jp"",""country"":""JP"",""phone"":""+81-90-2113-1515""}"	"[{""sku"":""WIDGET-173"",""qty"":5,""price"":15255}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":76275,""status"":""settled""}"	desktop
C250006	2025-01-24T22:45:27Z	"{""email"":""suzuki6200@example.kr"",""country"":""KR"",""phone"":""+82-10-4781-4912""}"	"[{""sku"":""WIDGET-362"",""qty"":2,""price"":252631}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":505262,""status"":""settled""}"	mobile
C252305	2025-01-24T01:30:37Z	"{""email"":""yamada3561@example.jp"",""country"":""JP"",""phone"":""+81-90-6199-9890""}"	"[{""sku"":""WIDGET-272"",""qty"":3,""price"":4639}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":13917,""status"":""settled""}"	desktop
C246494	2025-01-24T14:25:21Z	"{""email"":""suzuki2462@example.kr"",""country"":""KR"",""phone"":""+82-10-3286-6994""}"	"[{""sku"":""WIDGET-253"",""qty"":2,""price"":249609}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":499218,""status"":""completed""}"	tablet
C248093	2025-01-24T12:15:11Z	"{""email"":""kim7204@example.jp"",""country"":""JP"",""phone"":""+81-90-3054-1077""}"	"[{""sku"":""WIDGET-263"",""qty"":4,""price"":21768}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":87072,""status"":""settled""}"	tablet
C252555	2025-01-24T21:55:26Z	"{""email"":""kim4814@example.kr"",""country"":""KR"",""phone"":""+82-10-5301-4755""}"	"[{""sku"":""WIDGET-211"",""qty"":3,""price"":40180}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":120540,""status"":""completed""}"	desktop
C251925	2025-01-24T12:45:12Z	"{""email"":""tanaka2683@example.jp"",""country"":""JP"",""phone"":""+81-90-2132-9019""}"	"[{""sku"":""WIDGET-175"",""qty"":1,""price"":15776}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":15776,""status"":""settled""}"	desktop
C244156	2025-01-24T21:30:48Z	"{""email"":""yamada7492@example.jp"",""country"":""JP"",""phone"":""+81-90-6358-1380""}"	"[{""sku"":""WIDGET-144"",""qty"":1,""price"":17870}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":17870,""status"":""settled""}"	desktop
C248080	2025-01-24T22:10:21Z	"{""email"":""lee107@example.kr"",""country"":""KR"",""phone"":""+82-10-4568-7165""}"	"[{""sku"":""WIDGET-103"",""qty"":1,""price"":17207}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":17207,""status"":""settled""}"	tablet
C247555	2025-01-24T19:25:45Z	"{""email"":""kim688@example.jp"",""country"":""JP"",""phone"":""+81-90-4378-8403""}"	"[{""sku"":""WIDGET-342"",""qty"":5,""price"":15128}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":75640,""status"":""completed""}"	tablet
C249760	2025-01-24T04:30:34Z	"{""email"":""suzuki9573@example.jp"",""country"":""JP"",""phone"":""+81-90-5124-4640""}"	"[{""sku"":""WIDGET-227"",""qty"":3,""price"":6337}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":19011,""status"":""completed""}"	mobile
