order_number	created_at	customer_info	line_items	payment_details	device_type
C904520	2025-03-27T17:15:49Z	"{""email"":""kim1950@example.kr"",""country"":""KR"",""phone"":""+82-10-4409-2380""}"	"[{""sku"":""WIDGET-209"",""qty"":2,""price"":160762}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":321524,""status"":""settled""}"	mobile
C905736	2025-03-27T01:20:11Z	"{""email"":""yamada3375@example.kr"",""country"":""KR"",""phone"":""+82-10-3017-4020""}"	"[{""sku"":""WIDGET-395"",""qty"":5,""price"":217189}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":1085945,""status"":""settled""}"	mobile
C906401	2025-03-27T08:45:23Z	"{""email"":""tanaka9893@example.kr"",""country"":""KR"",""phone"":""+82-10-9329-7114""}"	"[{""sku"":""WIDGET-390"",""qty"":3,""price"":87785}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":263355,""status"":""completed""}"	tablet
C905015	2025-03-27T23:35:06Z	"{""email"":""park6123@example.kr"",""country"":""KR"",""phone"":""+82-10-6804-9426""}"	"[{""sku"":""WIDGET-127"",""qty"":2,""price"":72052}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":144104,""status"":""pending""}"	desktop
C908158	2025-03-27T03:10:51Z	"{""email"":""park8746@example.kr"",""country"":""KR"",""phone"":""+82-10-3296-8165""}"	"[{""sku"":""WIDGET-141"",""qty"":1,""price"":168397}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":168397,""status"":""settled""}"	mobile
C899020	2025-03-27T22:35:32Z	"{""email"":""lee6476@example.kr"",""country"":""KR"",""phone"":""+82-10-9260-9058""}"	"[{""sku"":""WIDGET-313"",""qty"":4,""price"":81164}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":324656,""status"":""settled""}"	tablet
C908030	2025-03-27T02:50:43Z	"{""email"":""lee1069@example.jp"",""country"":""JP"",""phone"":""+81-90-6560-8198""}"	"[{""sku"":""WIDGET-156"",""qty"":4,""price"":17945}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":71780,""status"":""settled""}"	desktop
C902156	2025-03-27T01:55:09Z	"{""email"":""yamada5167@example.jp"",""country"":""JP"",""phone"":""+81-90-2089-6610""}"	"[{""sku"":""WIDGET-339"",""qty"":2,""price"":26734}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":53468,""status"":""completed""}"	desktop
C900329	2025-03-27T01:45:12Z	"{""email"":""park5594@example.kr"",""country"":""KR"",""phone"":""+82-10-7017-5298""}"	"[{""sku"":""WIDGET-387"",""qty"":2,""price"":84685}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":169370,""status"":""settled""}"	mobile
C902157	2025-03-27T05:20:09Z	"{""email"":""kim5033@example.kr"",""country"":""KR"",""phone"":""+82-10-6957-6501""}"	"[{""sku"":""WIDGET-119"",""qty"":2,""price"":69343}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":138686,""status"":""completed""}"	mobile
C907977	2025-03-27T15:20:33Z	"{""email"":""tanaka6280@example.kr"",""country"":""KR"",""phone"":""+82-10-6010-5012""}"	"[{""sku"":""WIDGET-369"",""qty"":3,""price"":84862}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":254586,""status"":""completed""}"	desktop
C904363	2025-03-27T15:10:19Z	"{""email"":""kim4786@example.kr"",""country"":""KR"",""phone"":""+82-10-4162-6119""}"	"[{""sku"":""WIDGET-363"",""qty"":5,""price"":194767}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":973835,""status"":""settled""}"	desktop
C897636	2025-03-27T22:45:58Z	"{""email"":""park6353@example.kr"",""country"":""KR"",""phone"":""+82-10-2192-4257""}"	"[{""sku"":""WIDGET-130"",""qty"":3,""price"":225604}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":676812,""status"":""settled""}"	mobile
C897719	2025-03-27T22:30:05Z	"{""email"":""yamada8179@example.jp"",""country"":""JP"",""phone"":""+81-90-8916-4680""}"	"[{""sku"":""WIDGET-114"",""qty"":5,""price"":3776}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":18880,""status"":""settled""}"	desktop
C906187	2025-03-27T13:15:24Z	"{""email"":""tanaka3896@example.kr"",""country"":""KR"",""phone"":""+82-10-2104-8160""}"	"[{""sku"":""WIDGET-368"",""qty"":5,""price"":175077}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":875385,""status"":""settled""}"	desktop
C899555	2025-03-27T21:10:04Z	"{""email"":""tanaka1218@example.kr"",""country"":""KR"",""phone"":""+82-10-3708-2065""}"	"[{""sku"":""WIDGET-109"",""qty"":3,""price"":81997}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":245991,""status"":""completed""}"	tablet
C899092	2025-03-27T11:10:46Z	"{""email"":""kim7118@example.kr"",""country"":""KR"",""phone"":""+82-10-5155-7095""}"	"[{""sku"":""WIDGET-331"",""qty"":2,""price"":49061}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":98122,""status"":""completed""}"	desktop
C904708	2025-03-27T11:10:34Z	"{""email"":""tanaka7869@example.jp"",""country"":""JP"",""phone"":""+81-90-6158-3740""}"	"[{""sku"":""WIDGET-373"",""qty"":5,""price"":12337}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":61685,""status"":""settled""}"	tablet
C900988	2025-03-27T04:05:25Z	"{""email"":""suzuki3085@example.jp"",""country"":""JP"",""phone"":""+81-90-9091-3206""}"	"[{""sku"":""WIDGET-193"",""qty"":3,""price"":11507}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":34521,""status"":""completed""}"	desktop
C897936	2025-03-27T10:35:13Z	"{""email"":""park4579@example.jp"",""country"":""JP"",""phone"":""+81-90-1698-9093""}"	"[{""sku"":""WIDGET-282"",""qty"":2,""price"":26717}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":53434,""status"":""completed""}"	tablet
C903733	2025-03-27T21:05:39Z	"{""email"":""lee1522@example.jp"",""country"":""JP"",""phone"":""+81-90-3153-7688""}"	"[{""sku"":""WIDGET-229"",""qty"":2,""price"":4259}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":8518,""status"":""settled""}"	mobile
C905319	2025-03-27T20:45:48Z	"{""email"":""lee4601@example.jp"",""country"":""JP"",""phone"":""+81-90-1333-3805""}"	"[{""sku"":""WIDGET-134"",""qty"":3,""price"":1031}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":3093,""status"":""settled""}"	mobile
