order_number	created_at	customer_info	line_items	payment_details	device_type
C298293	2025-01-29T13:40:22Z	"{""email"":""yamada2598@example.kr"",""country"":""KR"",""phone"":""+82-10-6059-8777""}"	"[{""sku"":""WIDGET-204"",""qty"":3,""price"":87435}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":262305,""status"":""completed""}"	desktop
C302518	2025-01-29T04:55:13Z	"{""email"":""yamada3620@example.kr"",""country"":""KR"",""phone"":""+82-10-1645-7159""}"	"[{""sku"":""WIDGET-150"",""qty"":3,""price"":149798}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":449394,""status"":""completed""}"	tablet
C298893	2025-01-29T01:20:00Z	"{""email"":""suzuki7262@example.jp"",""country"":""JP"",""phone"":""+81-90-4410-4763""}"	"[{""sku"":""WIDGET-225"",""qty"":1,""price"":1459}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":1459,""status"":""pending""}"	desktop
C296428	2025-01-29T01:55:35Z	"{""email"":""kim1462@example.kr"",""country"":""KR"",""phone"":""+82-10-5456-2186""}"	"[{""sku"":""WIDGET-226"",""qty"":1,""price"":101114}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":101114,""status"":""settled""}"	mobile
C296821	2025-01-29T04:10:32Z	"{""email"":""park6206@example.kr"",""country"":""KR"",""phone"":""+82-10-9532-3902""}"	"[{""sku"":""WIDGET-339"",""qty"":4,""price"":169891}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":679564,""status"":""pending""}"	tablet
C297007	2025-01-29T02:45:09Z	"{""email"":""lee6110@example.jp"",""country"":""JP"",""phone"":""+81-90-6014-1299""}"	"[{""sku"":""WIDGET-275"",""qty"":2,""price"":6796}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":13592,""status"":""settled""}"	mobile
C298655	2025-01-29T06:55:08Z	"{""email"":""tanaka1495@example.jp"",""country"":""JP"",""phone"":""+81-90-9901-9631""}"	"[{""sku"":""WIDGET-284"",""qty"":1,""price"":3341}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":3341,""status"":""settled""}"	desktop
C299352	2025-01-29T15:10:34Z	"{""email"":""tanaka4078@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-326"",""qty"":4,""price"":8755}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":35020,""status"":""settled""}"	desktop
C297609	2025-01-29T23:10:08Z	"{""email"":""kim4266@example.kr"",""country"":""KR"",""phone"":""+82-10-5013-3240""}"	"[{""sku"":""WIDGET-156"",""qty"":2,""price"":54061}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":108122,""status"":""completed""}"	tablet
C295747	2025-01-29T20:30:08Z	"{""email"":""kim7715@example.kr"",""country"":""KR"",""phone"":""+82-10-8600-5767""}"	"[{""sku"":""WIDGET-301"",""qty"":2,""price"":123210}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":246420,""status"":""settled""}"	tablet
C305774	2025-01-29T04:10:48Z	"{""email"":""park3931@example.jp"",""country"":""JP"",""phone"":""+81-90-2438-9904""}"	"[{""sku"":""WIDGET-367"",""qty"":3,""price"":26031}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":78093,""status"":""completed""}"	desktop
C304458	2025-01-29T10:10:00Z	"{""email"":""park2335@example.jp"",""country"":""JP"",""phone"":""+81-90-9849-9916""}"	"[{""sku"":""WIDGET-371"",""qty"":5,""price"":28342}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":141710,""status"":""completed""}"	desktop
