order_number	created_at	customer_info	line_items	payment_details	device_type
C360459	2025-02-04T21:05:39Z	"{""email"":""park9882@example.kr"",""country"":""KR"",""phone"":""+82-10-5248-5627""}"	"[{""sku"":""WIDGET-347"",""qty"":1,""price"":12742}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":12742,""status"":""settled""}"	tablet
C364333	2025-02-04T05:55:00Z	"{""email"":""park2478@example.kr"",""country"":""KR"",""phone"":""+82-10-4972-7336""}"	"[{""sku"":""WIDGET-186"",""qty"":2,""price"":187732}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":375464,""status"":""completed""}"	desktop
C367474	2025-02-04T21:15:12Z	"{""email"":""tanaka7949@example.jp"",""country"":""JP"",""phone"":""+81-90-7881-4134""}"	"[{""sku"":""WIDGET-110"",""qty"":4,""price"":8965}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":35860,""status"":""settled""}"	desktop
C365321	2025-02-04T13:15:55Z	"{""email"":""yamada70@example.kr"",""country"":""KR"",""phone"":""+82-10-4408-8068""}"	"[{""sku"":""WIDGET-188"",""qty"":3,""price"":12851}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":38553,""status"":""pending""}"	mobile
C365071	2025-02-04T02:20:33Z	"{""email"":""park5639@example.jp"",""country"":""JP"",""phone"":""+81-90-7805-5618""}"	"[{""sku"":""WIDGET-320"",""qty"":1,""price"":11596}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":11596,""status"":""settled""}"	desktop
C363514	2025-02-04T08:45:53Z	"{""email"":""lee1507@example.jp"",""country"":""JP"",""phone"":""+81-90-5874-3848""}"	"[{""sku"":""WIDGET-156"",""qty"":2,""price"":24282}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":48564,""status"":""settled""}"	tablet
C364085	2025-02-04T09:10:07Z	"{""email"":""yamada1423@example.jp"",""country"":""JP"",""phone"":""+81-90-5164-9502""}"	"[{""sku"":""WIDGET-264"",""qty"":2,""price"":13941}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":27882,""status"":""completed""}"	desktop
C363104	2025-02-04T10:00:20Z	"{""email"":""kim9942@example.kr"",""country"":""KR"",""phone"":""+82-10-6609-4113""}"	"[{""sku"":""WIDGET-275"",""qty"":1,""price"":96915}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":96915,""status"":""settled""}"	tablet
C365145	2025-02-04T10:20:52Z	"{""email"":""kim8119@example.kr"",""country"":""KR"",""phone"":""+82-10-9543-2168""}"	"[{""sku"":""WIDGET-300"",""qty"":1,""price"":109247}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":109247,""status"":""settled""}"	desktop
C364241	2025-02-04T18:30:52Z	"{""email"":""tanaka6058@example.jp"",""country"":""JP"",""phone"":""+81-90-9389-4776""}"	"[{""sku"":""WIDGET-359"",""qty"":3,""price"":1736}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":5208,""status"":""pending""}"	desktop
C364116	2025-02-04T17:00:00Z	"{""email"":""park7853@example.kr"",""country"":""KR"",""phone"":""+82-10-2321-7196""}"	"[{""sku"":""WIDGET-125"",""qty"":2,""price"":94439}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":188878,""status"":""settled""}"	desktop
C364959	2025-02-04T18:40:50Z	"{""email"":""tanaka5932@example.jp"",""country"":""JP"",""phone"":""+81-90-6728-6523""}"	"[{""sku"":""WIDGET-313"",""qty"":1,""price"":19567}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":19567,""status"":""settled""}"	tablet
C359580	2025-02-04T04:40:01Z	"{""email"":""kim3079@example.jp"",""country"":""JP"",""phone"":""+81-90-9599-2906""}"	"[{""sku"":""WIDGET-306"",""qty"":1,""price"":12512}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":12512,""status"":""completed""}"	tablet
C361412	2025-02-04T23:45:02Z	"{""email"":""lee3127@example.jp"",""country"":""JP"",""phone"":""+81-90-2028-3144""}"	"[{""sku"":""WIDGET-230"",""qty"":5,""price"":1455}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":7275,""status"":""completed""}"	tablet
C369323	2025-02-04T07:20:03Z	"{""email"":""park6536@example.jp"",""country"":""JP"",""phone"":""+81-90-7995-7221""}"	"[{""sku"":""WIDGET-245"",""qty"":4,""price"":4792}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":19168,""status"":""settled""}"	tablet
C360698	2025-02-04T10:15:00Z	"{""email"":""suzuki8936@example.jp"",""country"":""JP"",""phone"":""+81-90-4779-1881""}"	"[{""sku"":""WIDGET-301"",""qty"":2,""price"":23035}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":46070,""status"":""completed""}"	tablet
C359825	2025-02-04T22:45:09Z	"{""email"":""suzuki1338@example.jp"",""country"":""JP"",""phone"":""+81-90-3202-3055""}"	"[{""sku"":""WIDGET-365"",""qty"":5,""price"":3719}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":18595,""status"":""settled""}"	desktop
C362031	2025-02-04T16:50:40Z	"{""email"":""yamada8868@example.kr"",""country"":""KR"",""phone"":""+82-10-5702-9089""}"	"[{""sku"":""WIDGET-294"",""qty"":2,""price"":46451}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":92902,""status"":""settled""}"	mobile
C360039	2025-02-04T15:25:02Z	"{""email"":""lee2424@example.jp"",""country"":""JP"",""phone"":""+81-90-9418-5484""}"	"[{""sku"":""WIDGET-200"",""qty"":2,""price"":2452}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":4904,""status"":""settled""}"	mobile
C369219	2025-02-04T16:55:21Z	"{""email"":""lee5945@example.kr"",""country"":""KR"",""phone"":""+82-10-1800-7833""}"	"[{""sku"":""WIDGET-366"",""qty"":5,""price"":106050}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":530250,""status"":""completed""}"	tablet
C368333	2025-02-04T06:35:51Z	"{""email"":""park2549@example.kr"",""country"":""KR"",""phone"":""+82-10-2485-2654""}"	"[{""sku"":""WIDGET-102"",""qty"":4,""price"":163853}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":655412,""status"":""settled""}"	mobile
C361333	2025-02-04T07:05:33Z	"{""email"":""suzuki2743@example.jp"",""country"":""JP"",""phone"":""+81-90-5284-5639""}"	"[{""sku"":""WIDGET-285"",""qty"":1,""price"":23633}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":23633,""status"":""settled""}"	mobile
C363112	2025-02-04T10:05:18Z	"{""email"":""lee1229@example.jp"",""country"":""JP"",""phone"":""+81-90-7137-9979""}"	"[{""sku"":""WIDGET-221"",""qty"":4,""price"":11539}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":46156,""status"":""settled""}"	desktop
C362580	2025-02-04T14:35:36Z	"{""email"":""kim7584@example.jp"",""country"":""JP"",""phone"":""+81-90-9480-2249""}"	"[{""sku"":""WIDGET-360"",""qty"":3,""price"":23020}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":69060,""status"":""completed""}"	desktop
C364833	2025-02-04T14:20:45Z	"{""email"":""park6407@example.kr"",""country"":""KR"",""phone"":""+82-10-1935-8401""}"	"[{""sku"":""WIDGET-258"",""qty"":2,""price"":187554}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":375108,""status"":""settled""}"	mobile
C361670	2025-02-04T02:55:01Z	"{""email"":""lee8329@example.kr"",""country"":""KR"",""phone"":""+82-10-2537-8411""}"	"[{""sku"":""WIDGET-338"",""qty"":4,""price"":38112}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":152448,""status"":""settled""}"	mobile
C361795	2025-02-04T14:30:14Z	"{""email"":""lee2469@example.kr"",""country"":""KR"",""phone"":""+82-10-7034-7503""}"	"[{""sku"":""WIDGET-386"",""qty"":2,""price"":139246}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":278492,""status"":""pending""}"	desktop
C361623	2025-02-04T04:50:10Z	"{""email"":""park3144@example.kr"",""country"":""KR"",""phone"":""+82-10-7524-5027""}"	"[{""sku"":""WIDGET-192"",""qty"":1,""price"":56387}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":56387,""status"":""completed""}"	tablet
