order_number	created_at	customer_info	line_items	payment_details	device_type
C520100	2025-02-19T10:55:32Z	"{""email"":""kim4491@example.kr"",""country"":""KR"",""phone"":""+82-10-1386-5284""}"	"[{""sku"":""WIDGET-107"",""qty"":5,""price"":176413}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":882065,""status"":""settled""}"	tablet
C519158	2025-02-19T20:35:39Z	"{""email"":""park3066@example.jp"",""country"":""JP"",""phone"":""+81-90-3098-9657""}"	"[{""sku"":""WIDGET-296"",""qty"":5,""price"":18414}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":92070,""status"":""settled""}"	desktop
C522286	2025-02-19T00:40:30Z	"{""email"":""kim2169@example.jp"",""country"":""JP"",""phone"":""+81-90-6469-5280""}"	"[{""sku"":""WIDGET-322"",""qty"":3,""price"":22212}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":66636,""status"":""completed""}"	tablet
C518583	2025-02-19T14:30:09Z	"{""email"":""suzuki1572@example.kr"",""country"":""KR"",""phone"":""+82-10-1347-1170""}"	"[{""sku"":""WIDGET-275"",""qty"":3,""price"":168463}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":505389,""status"":""pending""}"	mobile
C525326	2025-02-19T17:30:33Z	"{""email"":""yamada631@example.jp"",""country"":""JP"",""phone"":""+81-90-2145-2521""}"	"[{""sku"":""WIDGET-390"",""qty"":3,""price"":19098}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":57294,""status"":""settled""}"	desktop
C519870	2025-02-19T12:35:04Z	"{""email"":""lee9@example.kr"",""country"":""KR"",""phone"":""+82-10-9939-9713""}"	"[{""sku"":""WIDGET-398"",""qty"":3,""price"":184497}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":553491,""status"":""settled""}"	tablet
C524678	2025-02-19T12:35:39Z	"{""email"":""tanaka4482@example.jp"",""country"":""JP"",""phone"":""+81-90-1014-9433""}"	"[{""sku"":""WIDGET-211"",""qty"":4,""price"":24978}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":99912,""status"":""settled""}"	desktop
C524726	2025-02-19T04:20:24Z	"{""email"":""yamada3869@example.kr"",""country"":""KR"",""phone"":""+82-10-5567-6226""}"	"[{""sku"":""WIDGET-170"",""qty"":1,""price"":90985}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":90985,""status"":""settled""}"	mobile
C526245	2025-02-19T03:25:31Z	"{""email"":""kim3625@example.jp"",""country"":""JP"",""phone"":""+81-90-4739-1518""}"	"[{""sku"":""WIDGET-344"",""qty"":2,""price"":8928}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":17856,""status"":""settled""}"	mobile
C518909	2025-02-19T03:35:30Z	"{""email"":""kim6182@example.jp"",""country"":""JP"",""phone"":""+81-90-5541-4747""}"	"[{""sku"":""WIDGET-230"",""qty"":4,""price"":11803}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":47212,""status"":""settled""}"	desktop
C523369	2025-02-19T23:45:47Z	"{""email"":""park2246@example.jp"",""country"":""JP"",""phone"":""+81-90-5542-2912""}"	"[{""sku"":""WIDGET-291"",""qty"":2,""price"":18507}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":37014,""status"":""settled""}"	desktop
