order_number	created_at	customer_info	line_items	payment_details	device_type
C877433	2025-03-25T16:15:07Z	"{""email"":""lee5693@example.jp"",""country"":""JP"",""phone"":""+81-90-8735-9601""}"	"[{""sku"":""WIDGET-325"",""qty"":1,""price"":11831}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":11831,""status"":""settled""}"	tablet
C878258	2025-03-25T15:30:44Z	"{""email"":""tanaka7998@example.jp"",""country"":""JP"",""phone"":""+81-90-4137-9621""}"	"[{""sku"":""WIDGET-354"",""qty"":3,""price"":22675}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":68025,""status"":""completed""}"	tablet
C883656	2025-03-25T11:00:21Z	"{""email"":""yamada4605@example.jp"",""country"":""JP"",""phone"":""+81-90-5477-7577""}"	"[{""sku"":""WIDGET-217"",""qty"":1,""price"":11646}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":11646,""status"":""settled""}"	desktop
C884323	2025-03-25T10:15:10Z	"{""email"":""suzuki9340@example.kr"",""country"":""KR"",""phone"":""+82-10-4099-8704""}"	"[{""sku"":""WIDGET-144"",""qty"":3,""price"":99489}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":298467,""status"":""settled""}"	desktop
C880578	2025-03-25T02:50:56Z	"{""email"":""lee7530@example.kr"",""country"":""KR"",""phone"":""+82-10-6923-5986""}"	"[{""sku"":""WIDGET-362"",""qty"":1,""price"":142498}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":142498,""status"":""settled""}"	desktop
C877787	2025-03-25T09:05:01Z	"{""email"":""suzuki8254@example.kr"",""country"":""KR"",""phone"":""+82-10-9056-3877""}"	"[{""sku"":""WIDGET-382"",""qty"":5,""price"":39521}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":197605,""status"":""settled""}"	tablet
C884649	2025-03-25T15:45:36Z	"{""email"":""tanaka8954@example.kr"",""country"":""KR"",""phone"":""+82-10-9361-5989""}"	"[{""sku"":""WIDGET-121"",""qty"":1,""price"":243949}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":243949,""status"":""settled""}"	mobile
C886150	2025-03-25T08:45:30Z	"{""email"":""suzuki725@example.jp"",""country"":""JP"",""phone"":""+81-90-2892-9548""}"	"[{""sku"":""WIDGET-241"",""qty"":1,""price"":2078}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":2078,""status"":""settled""}"	mobile
C886873	2025-03-25T00:35:58Z	"{""email"":""lee7782@example.jp"",""country"":""JP"",""phone"":""+81-90-8438-5978""}"	"[{""sku"":""WIDGET-363"",""qty"":2,""price"":4735}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":9470,""status"":""pending""}"	desktop
C878536	2025-03-25T07:15:25Z	"{""email"":""suzuki8679@example.jp"",""country"":""JP"",""phone"":""+81-90-3212-8601""}"	"[{""sku"":""WIDGET-109"",""qty"":5,""price"":14347}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":71735,""status"":""completed""}"	tablet
C883306	2025-03-25T12:05:46Z	"{""email"":""tanaka4886@example.kr"",""country"":""KR"",""phone"":""+82-10-7375-2178""}"	"[{""sku"":""WIDGET-343"",""qty"":3,""price"":161351}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":484053,""status"":""settled""}"	desktop
C886311	2025-03-25T14:10:51Z	"{""email"":""suzuki5045@example.jp"",""country"":""JP"",""phone"":""+81-90-1764-4843""}"	"[{""sku"":""WIDGET-364"",""qty"":2,""price"":29618}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":59236,""status"":""pending""}"	mobile
C885071	2025-03-25T00:10:08Z	"{""email"":""park2036@example.jp"",""country"":""JP"",""phone"":""+81-90-3894-7840""}"	"[{""sku"":""WIDGET-197"",""qty"":2,""price"":16335}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":32670,""status"":""settled""}"	tablet
C882475	2025-03-25T21:00:10Z	"{""email"":""tanaka6136@example.jp"",""country"":""JP"",""phone"":""+81-90-9575-6340""}"	"[{""sku"":""WIDGET-194"",""qty"":2,""price"":11317}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":22634,""status"":""settled""}"	mobile
C879755	2025-03-25T22:25:01Z	"{""email"":""suzuki7678@example.jp"",""country"":""JP"",""phone"":""+81-90-6801-2692""}"	"[{""sku"":""WIDGET-113"",""qty"":1,""price"":18778}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":18778,""status"":""settled""}"	mobile
C885305	2025-03-25T08:35:29Z	"{""email"":""tanaka4363@example.jp"",""country"":""JP"",""phone"":""+81-90-3853-6854""}"	"[{""sku"":""WIDGET-367"",""qty"":4,""price"":8705}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":34820,""status"":""completed""}"	desktop
C882390	2025-03-25T18:20:00Z	"{""email"":""lee5011@example.kr"",""country"":""KR"",""phone"":""+82-10-4842-1035""}"	"[{""sku"":""WIDGET-144"",""qty"":5,""price"":251393}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":1256965,""status"":""settled""}"	desktop
C885286	2025-03-25T13:30:23Z	"{""email"":""yamada7226@example.jp"",""country"":""JP"",""phone"":""+81-90-5543-2467""}"	"[{""sku"":""WIDGET-259"",""qty"":5,""price"":13427}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":67135,""status"":""completed""}"	tablet
C885845	2025-03-25T20:20:44Z	"{""email"":""yamada5103@example.jp"",""country"":""JP"",""phone"":""+81-90-8466-8218""}"	"[{""sku"":""WIDGET-307"",""qty"":2,""price"":4901}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":9802,""status"":""settled""}"	tablet
C877049	2025-03-25T07:50:51Z	"{""email"":""kim5971@example.jp"",""country"":""JP"",""phone"":""+81-90-6319-1824""}"	"[{""sku"":""WIDGET-212"",""qty"":5,""price"":27957}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":139785,""status"":""pending""}"	mobile
C885631	2025-03-25T20:55:00Z	"{""email"":""yamada5050@example.jp"",""country"":""JP"",""phone"":""+81-90-9194-8844""}"	"[{""sku"":""WIDGET-229"",""qty"":5,""price"":11318}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":56590,""status"":""settled""}"	tablet
