order_number	created_at	customer_info	line_items	payment_details	device_type
C100805	2025-01-10T16:25:26Z	"{""email"":""park2982@example.kr"",""country"":""KR"",""phone"":""+82-10-5373-6373""}"	"[{""sku"":""WIDGET-151"",""qty"":4,""price"":256235}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":1024940,""status"":""settled""}"	tablet
C98245	2025-01-10T04:20:34Z	"{""email"":""tanaka1790@example.jp"",""country"":""JP"",""phone"":""+81-90-9827-3877""}"	"[{""sku"":""WIDGET-172"",""qty"":3,""price"":29208}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":87624,""status"":""completed""}"	desktop
C96259	2025-01-10T19:45:08Z	"{""email"":""lee9815@example.jp"",""country"":""JP"",""phone"":""+81-90-5004-5625""}"	"[{""sku"":""WIDGET-296"",""qty"":4,""price"":14078}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":56312,""status"":""pending""}"	mobile
C95120	2025-01-10T03:00:04Z	"{""email"":""kim2110@example.jp"",""country"":""JP"",""phone"":""+81-90-2687-2513""}"	"[{""sku"":""WIDGET-321"",""qty"":1,""price"":27660}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":27660,""status"":""pending""}"	tablet
C95445	2025-01-10T08:45:13Z	"{""email"":""suzuki8003@example.kr"",""country"":""KR"",""phone"":""+82-10-4552-3009""}"	"[{""sku"":""WIDGET-110"",""qty"":3,""price"":125325}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":375975,""status"":""settled""}"	desktop
C100062	2025-01-10T13:05:43Z	"{""email"":""suzuki863@example.kr"",""country"":""KR"",""phone"":""+82-10-5141-5433""}"	"[{""sku"":""WIDGET-171"",""qty"":4,""price"":10205}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":40820,""status"":""settled""}"	desktop
C103602	2025-01-10T15:15:47Z	"{""email"":""lee2518@example.jp"",""country"":""JP"",""phone"":""+81-90-9709-9998""}"	"[{""sku"":""WIDGET-311"",""qty"":5,""price"":1326}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":6630,""status"":""settled""}"	tablet
C99244	2025-01-10T18:55:08Z	"{""email"":""lee8606@example.jp"",""country"":""JP"",""phone"":""+81-90-3883-4509""}"	"[{""sku"":""WIDGET-375"",""qty"":5,""price"":18806}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":94030,""status"":""settled""}"	desktop
C104056	2025-01-10T07:10:02Z	"{""email"":""kim6789@example.kr"",""country"":""KR"",""phone"":""+82-10-5046-7254""}"	"[{""sku"":""WIDGET-271"",""qty"":4,""price"":30169}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":120676,""status"":""settled""}"	tablet
C102689	2025-01-10T05:45:20Z	"{""email"":""park8327@example.kr"",""country"":""KR"",""phone"":""+82-10-1886-6967""}"	"[{""sku"":""WIDGET-184"",""qty"":5,""price"":251435}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":1257175,""status"":""settled""}"	mobile
C102615	2025-01-10T04:25:17Z	"{""email"":""yamada8593@example.jp"",""country"":""JP"",""phone"":""+81-90-3628-6766""}"	"[{""sku"":""WIDGET-266"",""qty"":4,""price"":17039}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":68156,""status"":""settled""}"	desktop
C103829	2025-01-10T13:15:33Z	"{""email"":""tanaka7031@example.kr"",""country"":""KR"",""phone"":""+82-10-7581-4192""}"	"[{""sku"":""WIDGET-182"",""qty"":1,""price"":15742}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":15742,""status"":""settled""}"	mobile
C103106	2025-01-10T05:25:22Z	"{""email"":""yamada5957@example.kr"",""country"":""KR"",""phone"":""+82-10-7447-8773""}"	"[{""sku"":""WIDGET-122"",""qty"":4,""price"":9373}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":37492,""status"":""settled""}"	mobile
C101887	2025-01-10T22:35:39Z	"{""email"":""park2968@example.jp"",""country"":""JP"",""phone"":""+81-90-3604-5867""}"	"[{""sku"":""WIDGET-283"",""qty"":5,""price"":8711}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":43555,""status"":""settled""}"	mobile
C95678	2025-01-10T10:00:18Z	"{""email"":""suzuki6568@example.kr"",""country"":""KR"",""phone"":""+82-10-3509-6031""}"	"[{""sku"":""WIDGET-353"",""qty"":4,""price"":253255}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":1013020,""status"":""settled""}"	mobile
C97883	2025-01-10T07:20:43Z	"{""email"":""tanaka2860@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-394"",""qty"":3,""price"":163600}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":490800,""status"":""settled""}"	mobile
C104265	2025-01-10T10:25:57Z	"{""email"":""yamada2969@example.kr"",""country"":""KR"",""phone"":""+82-10-9078-4495""}"	"[{""sku"":""WIDGET-145"",""qty"":2,""price"":61785}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":123570,""status"":""settled""}"	tablet
C100364	2025-01-10T19:00:18Z	"{""email"":""suzuki7632@example.kr"",""country"":""KR"",""phone"":""+82-10-3010-1216""}"	"[{""sku"":""WIDGET-338"",""qty"":5,""price"":139637}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":698185,""status"":""settled""}"	tablet
C105408	2025-01-10T12:10:28Z	"{""email"":""yamada5352@example.kr"",""country"":""KR"",""phone"":""+82-10-8004-4806""}"	"[{""sku"":""WIDGET-202"",""qty"":3,""price"":39052}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":117156,""status"":""settled""}"	tablet
C100060	2025-01-10T04:50:08Z	"{""email"":""lee6328@example.jp"",""country"":""JP"",""phone"":""+81-90-5634-5272""}"	"[{""sku"":""WIDGET-315"",""qty"":1,""price"":13934}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":13934,""status"":""settled""}"	mobile
C95552	2025-01-10T12:35:03Z	"{""email"":""kim5000@example.jp"",""country"":""JP"",""phone"":""+81-90-3804-9086""}"	"[{""sku"":""WIDGET-164"",""qty"":1,""price"":26359}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":26359,""status"":""settled""}"	desktop
C103991	2025-01-10T11:55:00Z	"{""email"":""kim5932@example.kr"",""country"":""KR"",""phone"":""+82-10-1416-2730""}"	"[{""sku"":""WIDGET-139"",""qty"":3,""price"":181215}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":543645,""status"":""completed""}"	mobile
C100450	2025-01-10T06:05:02Z	"{""email"":""yamada8356@example.kr"",""country"":""KR"",""phone"":""+82-10-2607-6498""}"	"[{""sku"":""WIDGET-227"",""qty"":1,""price"":194201}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":194201,""status"":""settled""}"	tablet
C98817	2025-01-10T02:25:04Z	"{""email"":""tanaka4597@example.kr"",""country"":""KR"",""phone"":""+82-10-4965-5302""}"	"[{""sku"":""WIDGET-316"",""qty"":5,""price"":217743}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":1088715,""status"":""completed""}"	tablet
C95686	2025-01-10T02:10:20Z	"{""email"":""lee4929@example.jp"",""country"":""JP"",""phone"":""+81-90-7518-6633""}"	"[{""sku"":""WIDGET-243"",""qty"":3,""price"":3156}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":9468,""status"":""settled""}"	desktop
C97293	2025-01-10T11:10:43Z	"{""email"":""yamada9821@example.jp"",""country"":""JP"",""phone"":""+81-90-6731-9119""}"	"[{""sku"":""WIDGET-352"",""qty"":4,""price"":14515}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":58060,""status"":""settled""}"	mobile
C102489	2025-01-10T19:05:23Z	"{""email"":""park8437@example.kr"",""country"":""KR"",""phone"":""+82-10-7699-4046""}"	"[{""sku"":""WIDGET-385"",""qty"":2,""price"":64713}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":129426,""status"":""pending""}"	desktop
C101114	2025-01-10T01:50:32Z	"{""email"":""yamada1735@example.jp"",""country"":""JP"",""phone"":""+81-90-4217-3834""}"	"[{""sku"":""WIDGET-302"",""qty"":5,""price"":17026}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":85130,""status"":""completed""}"	mobile
C97597	2025-01-10T13:15:48Z	"{""email"":""suzuki3565@example.jp"",""country"":""JP"",""phone"":""+81-90-5757-5817""}"	"[{""sku"":""WIDGET-353"",""qty"":4,""price"":11874}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":47496,""status"":""settled""}"	mobile
C103958	2025-01-10T19:50:32Z	"{""email"":""kim80@example.kr"",""country"":""KR"",""phone"":""+82-10-2839-2189""}"	"[{""sku"":""WIDGET-234"",""qty"":3,""price"":171596}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":514788,""status"":""settled""}"	tablet
C102249	2025-01-10T16:25:18Z	"{""email"":""yamada2730@example.kr"",""country"":""KR"",""phone"":""+82-10-6055-5394""}"	"[{""sku"":""WIDGET-101"",""qty"":3,""price"":263181}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":789543,""status"":""settled""}"	desktop
C95130	2025-01-10T19:00:54Z	"{""email"":""tanaka6223@example.kr"",""country"":""KR"",""phone"":""+82-10-9791-1418""}"	"[{""sku"":""WIDGET-266"",""qty"":2,""price"":225516}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":451032,""status"":""settled""}"	desktop
C96718	2025-01-10T23:40:01Z	"{""email"":""suzuki8981@example.jp"",""country"":""JP"",""phone"":""+81-90-9311-5056""}"	"[{""sku"":""WIDGET-148"",""qty"":4,""price"":18173}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":72692,""status"":""settled""}"	desktop
C98875	2025-01-10T05:25:43Z	"{""email"":""kim727@example.jp"",""country"":""JP"",""phone"":""+81-90-9011-8698""}"	"[{""sku"":""WIDGET-362"",""qty"":5,""price"":21813}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":109065,""status"":""completed""}"	mobile
C102597	2025-01-10T15:25:48Z	"{""email"":""tanaka360@example.kr"",""country"":""KR"",""phone"":""+82-10-2163-6876""}"	"[{""sku"":""WIDGET-285"",""qty"":5,""price"":86478}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":432390,""status"":""settled""}"	desktop
C100109	2025-01-10T12:10:34Z	"{""email"":""lee8343@example.jp"",""country"":""JP"",""phone"":""+81-90-4660-3824""}"	"[{""sku"":""WIDGET-241"",""qty"":1,""price"":20393}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":20393,""status"":""completed""}"	mobile
C100535	2025-01-10T05:50:52Z	"{""email"":""tanaka7952@example.jp"",""country"":""JP"",""phone"":""+81-90-5959-9226""}"	"[{""sku"":""WIDGET-317"",""qty"":4,""price"":4390}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":17560,""status"":""completed""}"	mobile
C101893	2025-01-10T05:30:52Z	"{""email"":""lee7268@example.kr"",""country"":""KR"",""phone"":""+82-10-1849-1077""}"	"[{""sku"":""WIDGET-350"",""qty"":1,""price"":174771}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":174771,""status"":""settled""}"	tablet
C104664	2025-01-10T17:20:25Z	"{""email"":""park6150@example.kr"",""country"":""KR"",""phone"":""+82-10-8004-3599""}"	"[{""sku"":""WIDGET-300"",""qty"":4,""price"":12442}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":49768,""status"":""settled""}"	desktop
C97536	2025-01-10T07:10:54Z	"{""email"":""suzuki2416@example.jp"",""country"":""JP"",""phone"":""+81-90-8782-6954""}"	"[{""sku"":""WIDGET-272"",""qty"":1,""price"":28166}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":28166,""status"":""completed""}"	tablet
C98021	2025-01-10T17:20:06Z	"{""email"":""lee5403@example.kr"",""country"":""KR"",""phone"":""+82-10-3297-5203""}"	"[{""sku"":""WIDGET-132"",""qty"":1,""price"":231104}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":231104,""status"":""settled""}"	desktop
C104702	2025-01-10T15:50:25Z	"{""email"":""kim1368@example.jp"",""country"":""JP"",""phone"":""+81-90-6074-5681""}"	"[{""sku"":""WIDGET-135"",""qty"":5,""price"":26454}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":132270,""status"":""settled""}"	desktop
C101307	2025-01-10T16:15:35Z	"{""email"":""tanaka6111@example.jp"",""country"":""JP"",""phone"":""+81-90-4512-6747""}"	"[{""sku"":""WIDGET-392"",""qty"":2,""price"":12699}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":25398,""status"":""settled""}"	tablet
C98822	2025-01-10T03:05:38Z	"{""email"":""park3225@example.jp"",""country"":""JP"",""phone"":""+81-90-9941-3579""}"	"[{""sku"":""WIDGET-350"",""qty"":1,""price"":11920}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":11920,""status"":""settled""}"	desktop
C99533	2025-01-10T21:55:57Z	"{""email"":""park4267@example.kr"",""country"":""KR"",""phone"":""+82-10-7568-1339""}"	"[{""sku"":""WIDGET-143"",""qty"":2,""price"":105021}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":210042,""status"":""completed""}"	desktop
C97752	2025-01-10T14:10:45Z	"{""email"":""yamada4375@example.jp"",""country"":""JP"",""phone"":""+81-90-5830-5634""}"	"[{""sku"":""WIDGET-278"",""qty"":1,""price"":10819}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":10819,""status"":""settled""}"	mobile
C95928	2025-01-10T20:30:11Z	"{""email"":""tanaka5027@example.kr"",""country"":""KR"",""phone"":""+82-10-1121-4995""}"	"[{""sku"":""WIDGET-241"",""qty"":3,""price"":87845}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":263535,""status"":""settled""}"	tablet
C100666	2025-01-10T10:40:11Z	"{""email"":""lee2265@example.kr"",""country"":""KR"",""phone"":""+82-10-2521-4691""}"	"[{""sku"":""WIDGET-178"",""qty"":2,""price"":175697}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":351394,""status"":""settled""}"	desktop
C104504	2025-01-10T15:45:12Z	"{""email"":""park601@example.kr"",""country"":""KR"",""phone"":""+82-10-4604-7710""}"	"[{""sku"":""WIDGET-220"",""qty"":1,""price"":255541}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":255541,""status"":""settled""}"	tablet
C104563	2025-01-10T22:25:43Z	"{""email"":""park345@example.jp"",""country"":""JP"",""phone"":""+81-90-1966-7521""}"	"[{""sku"":""WIDGET-381"",""qty"":5,""price"":26912}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":134560,""status"":""settled""}"	mobile
C98974	2025-01-10T11:50:52Z	"{""email"":""suzuki4333@example.kr"",""country"":""KR"",""phone"":""+82-10-4893-1487""}"	"[{""sku"":""WIDGET-251"",""qty"":1,""price"":109814}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":109814,""status"":""settled""}"	desktop
C101664	2025-01-10T09:45:47Z	"{""email"":""lee924@example.jp"",""country"":""JP"",""phone"":""+81-90-6701-4389""}"	"[{""sku"":""WIDGET-203"",""qty"":5,""price"":10617}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":53085,""status"":""pending""}"	mobile
C95615	2025-01-10T20:25:11Z	"{""email"":""yamada4555@example.jp"",""country"":""JP"",""phone"":""+81-90-7161-2921""}"	"[{""sku"":""WIDGET-204"",""qty"":2,""price"":19341}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":38682,""status"":""settled""}"	tablet
C99107	2025-01-10T05:00:22Z	"{""email"":""park1963@example.jp"",""country"":""JP"",""phone"":""+81-90-4666-3657""}"	"[{""sku"":""WIDGET-375"",""qty"":1,""price"":10341}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":10341,""status"":""pending""}"	tablet
C104358	2025-01-10T13:20:46Z	"{""email"":""yamada6870@example.jp"",""country"":""JP"",""phone"":""+81-90-9663-4363""}"	"[{""sku"":""WIDGET-129"",""qty"":4,""price"":4033}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":16132,""status"":""pending""}"	tablet
C104561	2025-01-10T12:50:10Z	"{""email"":""suzuki3933@example.jp"",""country"":""JP"",""phone"":""+81-90-2067-9302""}"	"[{""sku"":""WIDGET-392"",""qty"":4,""price"":19241}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":76964,""status"":""pending""}"	desktop
C95983	2025-01-10T05:25:47Z	"{""email"":""tanaka7636@example.jp"",""country"":""JP"",""phone"":""+81-90-2570-1157""}"	"[{""sku"":""WIDGET-223"",""qty"":5,""price"":25161}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":125805,""status"":""settled""}"	tablet
C96884	2025-01-10T14:45:24Z	"{""email"":""tanaka2998@example.jp"",""country"":""JP"",""phone"":""+81-90-1668-8357""}"	"[{""sku"":""WIDGET-258"",""qty"":2,""price"":1037}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":2074,""status"":""settled""}"	desktop
