order_number	created_at	customer_info	line_items	payment_details	device_type
C391158	2025-02-07T10:20:58Z	"{""email"":""tanaka8193@example.kr"",""country"":""KR"",""phone"":""+82-10-3513-5659""}"	"[{""sku"":""WIDGET-116"",""qty"":5,""price"":89322}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":446610,""status"":""completed""}"	desktop
C397224	2025-02-07T00:10:51Z	"{""email"":""yamada5785@example.kr"",""country"":""KR"",""phone"":""+82-10-9230-8309""}"	"[{""sku"":""WIDGET-152"",""qty"":1,""price"":244090}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":244090,""status"":""completed""}"	tablet
C391205	2025-02-07T02:15:47Z	"{""email"":""yamada4595@example.jp"",""country"":""JP"",""phone"":""+81-90-8807-3406""}"	"[{""sku"":""WIDGET-144"",""qty"":3,""price"":2179}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":6537,""status"":""pending""}"	desktop
C400923	2025-02-07T09:40:58Z	"{""email"":""tanaka69@example.kr"",""country"":""KR"",""phone"":""+82-10-4890-4010""}"	"[{""sku"":""WIDGET-174"",""qty"":1,""price"":262293}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":262293,""status"":""completed""}"	desktop
C398326	2025-02-07T17:05:56Z	"{""email"":""lee7247@example.jp"",""country"":""JP"",""phone"":""+81-90-9440-5102""}"	"[{""sku"":""WIDGET-271"",""qty"":5,""price"":22704}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":113520,""status"":""settled""}"	tablet
C396486	2025-02-07T10:45:33Z	"{""email"":""yamada2052@example.jp"",""country"":""JP"",""phone"":""+81-90-9153-1191""}"	"[{""sku"":""WIDGET-120"",""qty"":4,""price"":8751}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":35004,""status"":""settled""}"	tablet
C398732	2025-02-07T08:55:41Z	"{""email"":""lee394@example.kr"",""country"":""KR"",""phone"":""+82-10-4304-9950""}"	"[{""sku"":""WIDGET-244"",""qty"":4,""price"":148815}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":595260,""status"":""settled""}"	desktop
C391679	2025-02-07T17:50:05Z	"{""email"":""park5603@example.kr"",""country"":""KR"",""phone"":""+82-10-1218-8688""}"	"[{""sku"":""WIDGET-181"",""qty"":1,""price"":109667}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":109667,""status"":""completed""}"	desktop
C394054	2025-02-07T15:50:42Z	"{""email"":""kim8459@example.jp"",""country"":""JP"",""phone"":""+81-90-6526-5621""}"	"[{""sku"":""WIDGET-190"",""qty"":4,""price"":3006}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":12024,""status"":""settled""}"	tablet
C399483	2025-02-07T22:20:01Z	"{""email"":""park8306@example.kr"",""country"":""KR"",""phone"":""+82-10-7263-2522""}"	"[{""sku"":""WIDGET-325"",""qty"":4,""price"":207863}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":831452,""status"":""settled""}"	tablet
