order_number	created_at	customer_info	line_items	payment_details	device_type
C374691	2025-02-05T09:50:44Z	"{""email"":""lee9811@example.jp"",""country"":""JP"",""phone"":""+81-90-7089-9070""}"	"[{""sku"":""WIDGET-151"",""qty"":5,""price"":26167}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":130835,""status"":""completed""}"	mobile
C371935	2025-02-05T02:30:01Z	"{""email"":""suzuki4424@example.kr"",""country"":""KR"",""phone"":""+82-10-8115-5696""}"	"[{""sku"":""WIDGET-381"",""qty"":3,""price"":167660}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":502980,""status"":""settled""}"	desktop
C371265	2025-02-05T06:10:42Z	"{""email"":""kim3812@example.kr"",""country"":""KR"",""phone"":""+82-10-7115-3870""}"	"[{""sku"":""WIDGET-274"",""qty"":2,""price"":106535}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":213070,""status"":""settled""}"	tablet
C379419	2025-02-05T15:40:30Z	"{""email"":""kim3678@example.kr"",""country"":""KR"",""phone"":""+82-10-6341-3208""}"	"[{""sku"":""WIDGET-160"",""qty"":1,""price"":197728}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":197728,""status"":""settled""}"	desktop
C372137	2025-02-05T06:30:46Z	"{""email"":""suzuki1389@example.kr"",""country"":""KR"",""phone"":""+82-10-5324-8622""}"	"[{""sku"":""WIDGET-354"",""qty"":2,""price"":231903}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":463806,""status"":""settled""}"	mobile
C379582	2025-02-05T06:10:58Z	"{""email"":""tanaka4933@example.jp"",""country"":""JP"",""phone"":""+81-90-9813-1504""}"	"[{""sku"":""WIDGET-355"",""qty"":3,""price"":14034}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":42102,""status"":""settled""}"	desktop
C377108	2025-02-05T03:30:38Z	"{""email"":""suzuki1420@example.kr"",""country"":""KR"",""phone"":""+82-10-1071-4656""}"	"[{""sku"":""WIDGET-295"",""qty"":4,""price"":144777}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":579108,""status"":""completed""}"	mobile
C371044	2025-02-05T14:00:00Z	"{""email"":""lee5356@example.jp"",""country"":""JP"",""phone"":""+81-90-9233-4741""}"	"[{""sku"":""WIDGET-204"",""qty"":3,""price"":18049}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":54147,""status"":""pending""}"	desktop
C375565	2025-02-05T21:55:08Z	"{""email"":""tanaka8032@example.jp"",""country"":""JP"",""phone"":""+81-90-4143-3759""}"	"[{""sku"":""WIDGET-362"",""qty"":4,""price"":19874}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":79496,""status"":""completed""}"	tablet
C377544	2025-02-05T20:30:10Z	"{""email"":""lee9957@example.kr"",""country"":""KR"",""phone"":""+82-10-7320-1008""}"	"[{""sku"":""WIDGET-157"",""qty"":3,""price"":127711}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":383133,""status"":""settled""}"	tablet
C376479	2025-02-05T21:55:00Z	"{""email"":""yamada2935@example.jp"",""country"":""JP"",""phone"":""+81-90-6550-4732""}"	"[{""sku"":""WIDGET-100"",""qty"":3,""price"":5043}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":15129,""status"":""settled""}"	mobile
C374720	2025-02-05T02:20:36Z	"{""email"":""kim6759@example.jp"",""country"":""JP"",""phone"":""+81-90-6462-2712""}"	"[{""sku"":""WIDGET-175"",""qty"":3,""price"":26811}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":80433,""status"":""settled""}"	desktop
C373225	2025-02-05T07:15:32Z	"{""email"":""tanaka3844@example.jp"",""country"":""JP"",""phone"":""+81-90-3106-6673""}"	"[{""sku"":""WIDGET-280"",""qty"":4,""price"":1611}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":6444,""status"":""settled""}"	desktop
C375246	2025-02-05T03:15:41Z	"{""email"":""yamada861@example.kr"",""country"":""KR"",""phone"":""+82-10-6390-6597""}"	"[{""sku"":""WIDGET-212"",""qty"":2,""price"":10015}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":20030,""status"":""completed""}"	tablet
C374182	2025-02-05T13:40:42Z	"{""email"":""kim9464@example.jp"",""country"":""JP"",""phone"":""+81-90-1390-8129""}"	"[{""sku"":""WIDGET-359"",""qty"":2,""price"":12615}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":25230,""status"":""completed""}"	tablet
C370377	2025-02-05T15:00:25Z	"{""email"":""tanaka6029@example.jp"",""country"":""JP"",""phone"":""+81-90-6841-3331""}"	"[{""sku"":""WIDGET-398"",""qty"":5,""price"":20831}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":104155,""status"":""settled""}"	mobile
C371688	2025-02-05T13:50:14Z	"{""email"":""yamada803@example.kr"",""country"":""KR"",""phone"":""+82-10-4330-6163""}"	"[{""sku"":""WIDGET-166"",""qty"":5,""price"":230247}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":1151235,""status"":""completed""}"	mobile
C377867	2025-02-05T05:15:51Z	"{""email"":""suzuki4775@example.jp"",""country"":""JP"",""phone"":""+81-90-4618-5281""}"	"[{""sku"":""WIDGET-119"",""qty"":3,""price"":9394}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":28182,""status"":""settled""}"	mobile
C379221	2025-02-05T08:00:57Z	"{""email"":""tanaka2676@example.jp"",""country"":""JP"",""phone"":""+81-90-2107-1540""}"	"[{""sku"":""WIDGET-245"",""qty"":1,""price"":9984}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":9984,""status"":""settled""}"	desktop
C378989	2025-02-05T08:15:53Z	"{""email"":""park9751@example.jp"",""country"":""JP"",""phone"":""+81-90-9496-8159""}"	"[{""sku"":""WIDGET-201"",""qty"":5,""price"":16097}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":80485,""status"":""settled""}"	tablet
C369669	2025-02-05T02:50:25Z	"{""email"":""kim4161@example.jp"",""country"":""JP"",""phone"":""+81-90-8840-3438""}"	"[{""sku"":""WIDGET-125"",""qty"":1,""price"":8320}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":8320,""status"":""settled""}"	desktop
C378774	2025-02-05T01:30:36Z	"{""email"":""lee5025@example.jp"",""country"":""JP""}"	"[{""sku"":""WIDGET-384"",""qty"":2,""price"":907}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":1814,""status"":""completed""}"	mobile
C380100	2025-02-05T02:00:55Z	"{""email"":""tanaka6706@example.jp"",""country"":""JP"",""phone"":""+81-90-6405-8577""}"	"[{""sku"":""WIDGET-289"",""qty"":5,""price"":10487}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":52435,""status"":""settled""}"	desktop
C374622	2025-02-05T10:55:21Z	"{""email"":""lee7793@example.jp"",""country"":""JP"",""phone"":""+81-90-3889-7658""}"	"[{""sku"":""WIDGET-342"",""qty"":5,""price"":1231}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":6155,""status"":""pending""}"	tablet
C372019	2025-02-05T17:40:25Z	"{""email"":""park3422@example.kr"",""country"":""KR"",""phone"":""+82-10-7991-8298""}"	"[{""sku"":""WIDGET-116"",""qty"":1,""price"":161217}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":161217,""status"":""completed""}"	desktop
C370067	2025-02-05T20:15:06Z	"{""email"":""kim1992@example.kr"",""country"":""KR"",""phone"":""+82-10-7040-3749""}"	"[{""sku"":""WIDGET-134"",""qty"":2,""price"":44504}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":89008,""status"":""completed""}"	mobile
