order_number	created_at	customer_info	line_items	payment_details	device_type
C451655	2025-02-12T07:45:39Z	"{""email"":""suzuki8925@example.kr"",""country"":""KR"",""phone"":""+82-10-8317-8517""}"	"[{""sku"":""WIDGET-148"",""qty"":4,""price"":146909}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":587636,""status"":""settled""}"	desktop
C449265	2025-02-12T19:30:23Z	"{""email"":""park2013@example.jp"",""country"":""JP"",""phone"":""+81-90-6819-6398""}"	"[{""sku"":""WIDGET-310"",""qty"":1,""price"":27857}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":27857,""status"":""settled""}"	tablet
C447602	2025-02-12T08:55:42Z	"{""email"":""tanaka1298@example.kr"",""country"":""KR"",""phone"":""+82-10-3472-6994""}"	"[{""sku"":""WIDGET-227"",""qty"":4,""price"":10720}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":42880,""status"":""completed""}"	mobile
C445018	2025-02-12T01:10:52Z	"{""email"":""suzuki9877@example.jp"",""country"":""JP"",""phone"":""+81-90-6115-6743""}"	"[{""sku"":""WIDGET-241"",""qty"":3,""price"":25485}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":76455,""status"":""settled""}"	desktop
C448516	2025-02-12T19:45:10Z	"{""email"":""suzuki7020@example.kr"",""country"":""KR"",""phone"":""+82-10-6852-3117""}"	"[{""sku"":""WIDGET-167"",""qty"":2,""price"":169352}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":338704,""status"":""settled""}"	mobile
C445735	2025-02-12T08:50:36Z	"{""email"":""lee2869@example.jp"",""country"":""JP"",""phone"":""+81-90-7735-2280""}"	"[{""sku"":""WIDGET-194"",""qty"":2,""price"":14467}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":28934,""status"":""completed""}"	mobile
C452945	2025-02-12T10:20:19Z	"{""email"":""park1317@example.jp"",""country"":""JP"",""phone"":""+81-90-3706-9179""}"	"[{""sku"":""WIDGET-147"",""qty"":3,""price"":24058}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":72174,""status"":""pending""}"	desktop
C444958	2025-02-12T10:15:44Z	"{""email"":""yamada4625@example.kr"",""country"":""KR"",""phone"":""+82-10-2693-4356""}"	"[{""sku"":""WIDGET-331"",""qty"":1,""price"":15052}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":15052,""status"":""settled""}"	desktop
C446426	2025-02-12T20:30:40Z	"{""email"":""lee1298@example.kr"",""country"":""KR"",""phone"":""+82-10-2027-9848""}"	"[{""sku"":""WIDGET-376"",""qty"":2,""price"":57194}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":114388,""status"":""settled""}"	desktop
C446314	2025-02-12T08:55:16Z	"{""email"":""yamada4379@example.jp"",""country"":""JP"",""phone"":""+81-90-2053-9674""}"	"[{""sku"":""WIDGET-258"",""qty"":1,""price"":27060}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":27060,""status"":""settled""}"	mobile
