order_number	created_at	customer_info	line_items	payment_details	device_type
C197076	2025-01-19T17:20:49Z	"{""email"":""park1731@example.kr"",""country"":""KR"",""phone"":""+82-10-6769-8041""}"	"[{""sku"":""WIDGET-362"",""qty"":5,""price"":133179}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":665895,""status"":""completed""}"	tablet
C197495	2025-01-19T12:05:36Z	"{""email"":""park3336@example.kr"",""country"":""KR"",""phone"":""+82-10-4477-9968""}"	"[{""sku"":""WIDGET-344"",""qty"":5,""price"":42360}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":211800,""status"":""settled""}"	mobile
C200464	2025-01-19T23:30:02Z	"{""email"":""kim2871@example.kr"",""country"":""KR"",""phone"":""+82-10-7922-1609""}"	"[{""sku"":""WIDGET-385"",""qty"":5,""price"":85302}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":426510,""status"":""settled""}"	tablet
C191433	2025-01-19T05:40:54Z	"{""email"":""park4564@example.jp"",""country"":""JP"",""phone"":""+81-90-5510-3006""}"	"[{""sku"":""WIDGET-169"",""qty"":3,""price"":9313}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":27939,""status"":""pending""}"	mobile
C195489	2025-01-19T04:45:12Z	"{""email"":""tanaka4046@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-247"",""qty"":2,""price"":27268}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":54536,""status"":""completed""}"	mobile
C197770	2025-01-19T07:35:16Z	"{""email"":""suzuki189@example.jp"",""country"":""JP"",""phone"":""+81-90-3005-5847""}"	"[{""sku"":""WIDGET-232"",""qty"":2,""price"":27077}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":54154,""status"":""settled""}"	tablet
C198787	2025-01-19T22:20:17Z	"{""email"":""suzuki9635@example.kr"",""country"":""KR"",""phone"":""+82-10-7176-1474""}"	"[{""sku"":""WIDGET-353"",""qty"":5,""price"":183873}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":919365,""status"":""settled""}"	desktop
C197804	2025-01-19T16:35:03Z	"{""email"":""kim2677@example.jp"",""country"":""JP"",""phone"":""+81-90-2963-1397""}"	"[{""sku"":""WIDGET-242"",""qty"":2,""price"":18290}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":36580,""status"":""pending""}"	desktop
C198621	2025-01-19T17:25:24Z	"{""email"":""kim8734@example.jp"",""country"":""JP"",""phone"":""+81-90-8495-5667""}"	"[{""sku"":""WIDGET-357"",""qty"":5,""price"":24802}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":124010,""status"":""completed""}"	desktop
C192860	2025-01-19T00:15:36Z	"{""email"":""kim5268@example.jp"",""country"":""JP"",""phone"":""+81-90-2205-8650""}"	"[{""sku"":""WIDGET-293"",""qty"":1,""price"":9920}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":9920,""status"":""completed""}"	desktop
