order_number	created_at	customer_info	line_items	payment_details	device_type
C322914	2025-01-31T23:15:29Z	"{""email"":""tanaka5991@example.jp"",""country"":""JP"",""phone"":""+81-90-1237-8359""}"	"[{""sku"":""WIDGET-293"",""qty"":4,""price"":20057}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":80228,""status"":""settled""}"	tablet
C318092	2025-01-31T15:10:36Z	"{""email"":""park6492@example.kr"",""country"":""KR"",""phone"":""+82-10-5319-2447""}"	"[{""sku"":""WIDGET-172"",""qty"":1,""price"":47612}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":47612,""status"":""settled""}"	desktop
C322305	2025-01-31T18:35:07Z	"{""email"":""suzuki7191@example.kr"",""country"":""KR"",""phone"":""+82-10-3561-9184""}"	"[{""sku"":""WIDGET-219"",""qty"":5,""price"":186788}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":933940,""status"":""settled""}"	desktop
C318014	2025-01-31T12:50:54Z	"{""email"":""lee6734@example.jp"",""country"":""JP"",""phone"":""+81-90-9033-4609""}"	"[{""sku"":""WIDGET-109"",""qty"":3,""price"":19719}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":59157,""status"":""settled""}"	mobile
C325852	2025-01-31T04:30:36Z	"{""email"":""yamada4974@example.jp"",""country"":""JP"",""phone"":""+81-90-8379-1723""}"	"[{""sku"":""WIDGET-109"",""qty"":1,""price"":28366}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":28366,""status"":""settled""}"	mobile
C326977	2025-01-31T15:20:29Z	"{""email"":""yamada7440@example.kr"",""country"":""KR"",""phone"":""+82-10-8850-2812""}"	"[{""sku"":""WIDGET-221"",""qty"":5,""price"":105878}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":529390,""status"":""completed""}"	mobile
C320155	2025-01-31T12:10:09Z	"{""email"":""lee3033@example.kr"",""country"":""KR"",""phone"":""+82-10-3123-4837""}"	"[{""sku"":""WIDGET-366"",""qty"":1,""price"":55282}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":55282,""status"":""settled""}"	mobile
C325228	2025-01-31T09:45:15Z	"{""email"":""suzuki2251@example.kr"",""country"":""KR"",""phone"":""+82-10-8455-4499""}"	"[{""sku"":""WIDGET-272"",""qty"":3,""price"":102983}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":308949,""status"":""settled""}"	mobile
C322596	2025-01-31T10:45:48Z	"{""email"":""kim240@example.kr"",""country"":""KR"",""phone"":""+82-10-6966-1800""}"	"[{""sku"":""WIDGET-393"",""qty"":3,""price"":118620}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":355860,""status"":""completed""}"	mobile
C322588	2025-01-31T18:20:47Z	"{""email"":""yamada389@example.jp"",""country"":""JP"",""phone"":""+81-90-8370-8500""}"	"[{""sku"":""WIDGET-312"",""qty"":5,""price"":11358}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":56790,""status"":""pending""}"	mobile
C326868	2025-01-31T04:15:58Z	"{""email"":""park9950@example.jp"",""country"":""JP"",""phone"":""+81-90-8138-7561""}"	"[{""sku"":""WIDGET-188"",""qty"":2,""price"":12930}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":25860,""status"":""completed""}"	mobile
C326643	2025-01-31T05:40:41Z	"{""email"":""tanaka4975@example.kr"",""country"":""KR"",""phone"":""+82-10-9059-1918""}"	"[{""sku"":""WIDGET-374"",""qty"":3,""price"":62898}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":188694,""status"":""completed""}"	mobile
