order_number	created_at	customer_info	line_items	payment_details	device_type
C184315	2025-01-18T15:40:26Z	"{""email"":""park6947@example.jp"",""country"":""JP"",""phone"":""+81-90-2449-5601""}"	"[{""sku"":""WIDGET-192"",""qty"":1,""price"":1152}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":1152,""status"":""completed""}"	desktop
C184092	2025-01-18T10:50:37Z	"{""email"":""lee4809@example.jp"",""country"":""JP"",""phone"":""+81-90-1866-8468""}"	"[{""sku"":""WIDGET-218"",""qty"":5,""price"":18750}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":93750,""status"":""settled""}"	tablet
C189303	2025-01-18T13:00:03Z	"{""email"":""kim332@example.kr"",""country"":""KR"",""phone"":""+82-10-1189-9396""}"	"[{""sku"":""WIDGET-391"",""qty"":2,""price"":10647}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":21294,""status"":""settled""}"	desktop
C181939	2025-01-18T06:05:27Z	"{""email"":""lee6352@example.kr"",""country"":""KR"",""phone"":""+82-10-4648-5151""}"	"[{""sku"":""WIDGET-296"",""qty"":2,""price"":132612}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":265224,""status"":""pending""}"	desktop
C186402	2025-01-18T09:20:20Z	"{""email"":""suzuki6221@example.kr"",""country"":""KR"",""phone"":""+82-10-4214-3091""}"	"[{""sku"":""WIDGET-394"",""qty"":4,""price"":70677}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":282708,""status"":""settled""}"	desktop
C188737	2025-01-18T22:05:37Z	"{""email"":""kim3532@example.jp"",""country"":""JP"",""phone"":""+81-90-8975-2416""}"	"[{""sku"":""WIDGET-267"",""qty"":2,""price"":29496}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":58992,""status"":""settled""}"	desktop
C188721	2025-01-18T19:45:48Z	"{""email"":""kim1148@example.kr"",""country"":""KR"",""phone"":""+82-10-6051-1112""}"	"[{""sku"":""WIDGET-219"",""qty"":4,""price"":91984}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":367936,""status"":""completed""}"	tablet
C180311	2025-01-18T00:30:35Z	"{""email"":""kim9808@example.jp"",""country"":""JP"",""phone"":""+81-90-5080-2546""}"	"[{""sku"":""WIDGET-373"",""qty"":3,""price"":18701}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":56103,""status"":""completed""}"	desktop
C186787	2025-01-18T08:35:03Z	"{""email"":""suzuki6466@example.kr"",""country"":""KR"",""phone"":""+82-10-6210-1019""}"	"[{""sku"":""WIDGET-345"",""qty"":4,""price"":83758}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":335032,""status"":""completed""}"	desktop
C186707	2025-01-18T18:00:54Z	"{""email"":""park9008@example.jp"",""country"":""JP"",""phone"":""+81-90-8668-3297""}"	"[{""sku"":""WIDGET-294"",""qty"":2,""price"":8290}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":16580,""status"":""settled""}"	desktop
