order_number	created_at	customer_info	line_items	payment_details	device_type
C541129	2025-02-21T02:20:51Z	"{""email"":""yamada7765@example.kr"",""country"":""KR"",""phone"":""+82-10-4881-9669""}"	"[{""sku"":""WIDGET-138"",""qty"":2,""price"":247466}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":494932,""status"":""settled""}"	mobile
C543457	2025-02-21T13:45:55Z	"{""email"":""kim5416@example.jp"",""country"":""JP"",""phone"":""+81-90-6643-7296""}"	"[{""sku"":""WIDGET-393"",""qty"":1,""price"":17829}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":17829,""status"":""completed""}"	desktop
C541038	2025-02-21T01:15:57Z	"{""email"":""yamada6996@example.jp"",""country"":""JP"",""phone"":""+81-90-6514-5481""}"	"[{""sku"":""WIDGET-111"",""qty"":2,""price"":26740}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":53480,""status"":""settled""}"	desktop
C545071	2025-02-21T02:05:22Z	"{""email"":""lee1050@example.jp"",""country"":""JP"",""phone"":""+81-90-2715-8180""}"	"[{""sku"":""WIDGET-290"",""qty"":1,""price"":26805}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":26805,""status"":""completed""}"	mobile
C546074	2025-02-21T21:35:55Z	"{""email"":""park7075@example.kr"",""country"":""KR""}"	"[{""sku"":""WIDGET-316"",""qty"":3,""price"":93067}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":279201,""status"":""completed""}"	tablet
C548176	2025-02-21T04:15:23Z	"{""email"":""tanaka3727@example.jp"",""country"":""JP"",""phone"":""+81-90-2569-3339""}"	"[{""sku"":""WIDGET-266"",""qty"":4,""price"":6325}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":25300,""status"":""settled""}"	tablet
C546327	2025-02-21T00:55:19Z	"{""email"":""kim712@example.kr"",""country"":""KR"",""phone"":""+82-10-4911-2315""}"	"[{""sku"":""WIDGET-197"",""qty"":5,""price"":258363}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":1291815,""status"":""settled""}"	desktop
C548102	2025-02-21T15:35:58Z	"{""email"":""yamada3351@example.kr"",""country"":""KR"",""phone"":""+82-10-5396-8780""}"	"[{""sku"":""WIDGET-175"",""qty"":2,""price"":21382}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":42764,""status"":""settled""}"	mobile
C540752	2025-02-21T19:45:07Z	"{""email"":""lee208@example.jp"",""country"":""JP"",""phone"":""+81-90-4236-7718""}"	"[{""sku"":""WIDGET-145"",""qty"":2,""price"":23207}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":46414,""status"":""settled""}"	desktop
C544335	2025-02-21T08:15:36Z	"{""email"":""suzuki5717@example.jp"",""country"":""JP"",""phone"":""+81-90-1493-9445""}"	"[{""sku"":""WIDGET-165"",""qty"":1,""price"":5423}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":5423,""status"":""settled""}"	desktop
C540163	2025-02-21T22:05:04Z	"{""email"":""park9254@example.kr"",""country"":""KR"",""phone"":""+82-10-6789-6911""}"	"[{""sku"":""WIDGET-261"",""qty"":2,""price"":222009}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":444018,""status"":""completed""}"	tablet
