order_number	created_at	customer_info	line_items	payment_details	device_type
C390209	2025-02-06T21:15:34Z	"{""email"":""lee3079@example.jp"",""country"":""JP"",""phone"":""+81-90-4176-9498""}"	"[{""sku"":""WIDGET-181"",""qty"":3,""price"":13164}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":39492,""status"":""settled""}"	desktop
C387195	2025-02-06T16:25:37Z	"{""email"":""lee6324@example.kr"",""country"":""KR"",""phone"":""+82-10-7028-9067""}"	"[{""sku"":""WIDGET-232"",""qty"":2,""price"":193002}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":386004,""status"":""completed""}"	desktop
C388284	2025-02-06T01:10:11Z	"{""email"":""tanaka2710@example.kr"",""country"":""KR"",""phone"":""+82-10-9597-4131""}"	"[{""sku"":""WIDGET-280"",""qty"":5,""price"":252938}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":1264690,""status"":""settled""}"	mobile
C388116	2025-02-06T17:20:49Z	"{""email"":""kim7686@example.kr"",""country"":""KR"",""phone"":""+82-10-5420-4084""}"	"[{""sku"":""WIDGET-297"",""qty"":1,""price"":227092}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":227092,""status"":""settled""}"	mobile
C380779	2025-02-06T07:10:38Z	"{""email"":""park9379@example.jp"",""country"":""JP"",""phone"":""+81-90-6559-4759""}"	"[{""sku"":""WIDGET-362"",""qty"":2,""price"":17950}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":35900,""status"":""settled""}"	mobile
C383990	2025-02-06T16:15:16Z	"{""email"":""lee2429@example.jp"",""country"":""JP"",""phone"":""+81-90-5052-5037""}"	"[{""sku"":""WIDGET-332"",""qty"":4,""price"":20019}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":80076,""status"":""settled""}"	tablet
C389191	2025-02-06T20:10:12Z	"{""email"":""kim7638@example.jp"",""country"":""JP"",""phone"":""+81-90-5922-5166""}"	"[{""sku"":""WIDGET-264"",""qty"":2,""price"":3932}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":7864,""status"":""settled""}"	desktop
C381537	2025-02-06T13:15:34Z	"{""email"":""lee5058@example.jp"",""country"":""JP"",""phone"":""+81-90-4470-4010""}"	"[{""sku"":""WIDGET-364"",""qty"":2,""price"":3179}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":6358,""status"":""settled""}"	tablet
C381010	2025-02-06T21:50:34Z	"{""email"":""yamada5933@example.jp"",""country"":""JP"",""phone"":""+81-90-8260-2081""}"	"[{""sku"":""WIDGET-295"",""qty"":4,""price"":25066}]"	"{""method"":""mobile_wallet"",""currency"":""JPY"",""amount"":100264,""status"":""pending""}"	tablet
C382255	2025-02-06T20:40:42Z	"{""email"":""suzuki1807@example.kr"",""country"":""KR"",""phone"":""+82-10-4158-7818""}"	"[{""sku"":""WIDGET-173"",""qty"":1,""price"":15210}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":15210,""status"":""settled""}"	tablet
C387524	2025-02-06T22:45:45Z	"{""email"":""park2687@example.jp"",""country"":""JP"",""phone"":""+81-90-8628-6833""}"	"[{""sku"":""WIDGET-386"",""qty"":5,""price"":11375}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":56875,""status"":""settled""}"	desktop
C380805	2025-02-06T11:50:08Z	"{""email"":""park441@example.kr"",""country"":""KR"",""phone"":""+82-10-5177-4442""}"	"[{""sku"":""WIDGET-323"",""qty"":1,""price"":27421}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":27421,""status"":""settled""}"	mobile
C385656	2025-02-06T14:30:28Z	"{""email"":""lee4222@example.kr"",""country"":""KR"",""phone"":""+82-10-2976-6467""}"	"[{""sku"":""WIDGET-135"",""qty"":3,""price"":64719}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":194157,""status"":""completed""}"	mobile
C382756	2025-02-06T17:00:08Z	"{""email"":""park4197@example.jp"",""country"":""JP"",""phone"":""+81-90-1586-1645""}"	"[{""sku"":""WIDGET-338"",""qty"":2,""price"":10138}]"	"{""method"":""credit_card"",""currency"":""JPY"",""amount"":20276,""status"":""completed""}"	tablet
C382264	2025-02-06T16:40:40Z	"{""email"":""tanaka4067@example.kr"",""country"":""KR"",""phone"":""+82-10-8098-4025""}"	"[{""sku"":""WIDGET-114"",""qty"":5,""price"":55136}]"	"{""method"":""mobile_wallet"",""currency"":""KRW"",""amount"":275680,""status"":""settled""}"	mobile
C384188	2025-02-06T06:15:11Z	"{""email"":""kim7145@example.jp"",""country"":""JP"",""phone"":""+81-90-3470-6215""}"	"[{""sku"":""WIDGET-289"",""qty"":4,""price"":4877}]"	"{""method"":""bank_transfer"",""currency"":""JPY"",""amount"":19508,""status"":""settled""}"	tablet
C389943	2025-02-06T18:40:08Z	"{""email"":""park2719@example.kr"",""country"":""KR"",""phone"":""+82-10-3672-8607""}"	"[{""sku"":""WIDGET-325"",""qty"":5,""price"":168730}]"	"{""method"":""bank_transfer"",""currency"":""KRW"",""amount"":843650,""status"":""completed""}"	desktop
C389199	2025-02-06T05:50:42Z	"{""email"":""yamada4147@example.kr"",""country"":""KR"",""phone"":""+82-10-5753-5759""}"	"[{""sku"":""WIDGET-217"",""qty"":4,""price"":153545}]"	"{""method"":""credit_card"",""currency"":""KRW"",""amount"":614180,""status"":""settled""}"	mobile
