order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US030757,02/01/2025,chris.miller3360@yahoo.com,GADGET-39,1,154.27,154.27,paypal,STORE_117
US040069,02/01/2025,jane.johnson8509@outlook.com,GADGET-12,1,256.94,256.94,bank_transfer,STORE_112
US030959,02/01/2025,chris.miller9121@yahoo.com,GADGET-05,5,236.58,1064.61,credit_card,STORE_110
US032415,02/01/2025,john.miller483@gmail.com,GADGET-24,2,167.9,268.64,google_pay,STORE_116
US030121,02/01/2025,maria.johnson3006@email.com,GADGET-45,3,155.71,467.13,apple_pay,STORE_108
US037270,02/01/2025,jane.smith944@yahoo.com,GADGET-38,2,264.78,529.56,credit_card,STORE_107
US030817,02/01/2025,david.smith6638@yahoo.com,GADGET-77,1,106.64,106.64,bank_transfer,STORE_109
US037009,02/01/2025,lisa.brown9101@email.com,GADGET-04,4,197.48,789.92,credit_card,STORE_108
US041113,02/01/2025,lisa.smith7931@yahoo.com,GADGET-58,1,172.2,172.2,credit_card,STORE_109
US033498,02/01/2025,maria.johnson9068@email.com,GADGET-75,2,296.09,473.74,paypal,STORE_104
US034353,02/01/2025,john.johnson2703@outlook.com,GADGET-70,5,294.27,1250.65,google_pay,STORE_120
US029575,02/01/2025,chris.smith6746@yahoo.com,GADGET-69,3,27.29,69.59,apple_pay,STORE_109
US040872,02/01/2025,maria.jones4423@yahoo.com,GADGET-65,1,266.19,266.19,bank_transfer,STORE_109
US039418,02/01/2025,chris.smith9999@email.com,GADGET-70,5,269.64,1348.2,apple_pay,STORE_118
US034064,02/01/2025,jane.jones2831@outlook.com,GADGET-29,5,70.77,353.85,paypal,STORE_101
US031781,02/01/2025,sam.smith3541@gmail.com,GADGET-75,4,260.35,1041.4,paypal,STORE_115
US030513,02/01/2025,chris.smith5742@yahoo.com,GADGET-45,4,111.36,445.44,bank_transfer,STORE_115
US031831,02/01/2025,david.jones6610@gmail.com,GADGET-10,5,44.37,221.85,paypal,STORE_109
US032971,02/01/2025,jane.jones101@email.com,GADGET-32,4,125.18,375.54,apple_pay,STORE_102
US031751,02/01/2025,alex.williams4357@gmail.com,GADGET-55,5,74.66,335.97,apple_pay,STORE_113
US029643,02/01/2025,chris.johnson9933@yahoo.com,GADGET-63,1,101.41,101.41,google_pay,STORE_119
US039369,02/01/2025,maria.brown2555@gmail.com,GADGET-54,1,168.81,168.81,google_pay,STORE_111
US030360,02/01/2025,alex.smith5864@email.com,GADGET-23,3,164.62,370.39,bank_transfer,STORE_118
US033027,02/01/2025,john.jones1993@gmail.com,GADGET-47,5,293.45,1467.25,bank_transfer,STORE_112
US031029,02/01/2025,alex.williams4289@outlook.com,GADGET-69,4,144.9,463.68,bank_transfer,STORE_116
US034258,02/01/2025,maria.jones660@gmail.com,GADGET-19,5,86.68,433.4,bank_transfer,STORE_111
US037759,02/01/2025,jane.johnson7266@gmail.com,GADGET-19,4,259.72,1038.88,paypal,STORE_107
US038747,02/01/2025,lisa.miller8733@email.com,GADGET-73,2,200.06,400.12,google_pay,STORE_108
US030407,02/01/2025,john.jones7360@yahoo.com,GADGET-26,2,261.17,522.34,google_pay,STORE_113
US040527,02/01/2025,chris.smith1611@yahoo.com,GADGET-76,3,284.44,853.32,google_pay,STORE_110
US036807,02/01/2025,jane.smith8703@yahoo.com,GADGET-78,3,191.18,573.54,google_pay,STORE_102
US030871,02/01/2025,jane.brown8959@email.com,GADGET-41,2,76.88,130.7,credit_card,STORE_115
US035963,02/01/2025,alex.smith435@outlook.com,GADGET-64,2,60.01,96.02,google_pay,STORE_116
US041706,02/01/2025,lisa.miller8524@email.com,GADGET-24,1,46.45,46.45,credit_card,STORE_103
US030650,02/01/2025,lisa.smith147@gmail.com,GADGET-43,2,80.15,120.23,paypal,STORE_108
US032226,02/01/2025,chris.williams5667@gmail.com,GADGET-48,1,207.11,207.11,bank_transfer,STORE_113
US035551,02/01/2025,john.miller8020@yahoo.com,GADGET-03,5,299.69,1273.68,paypal,STORE_112
US040306,02/01/2025,david.smith318@gmail.com,GADGET-71,3,121.12,363.36,google_pay,STORE_111
US034469,02/01/2025,sam.smith7623@yahoo.com,GADGET-35,5,256.46,1282.3,apple_pay,STORE_101
US036968,02/01/2025,alex.miller5597@gmail.com,GADGET-46,4,262.81,1051.24,credit_card,STORE_104
US041030,02/01/2025,jane.smith8238@yahoo.com,GADGET-17,2,172.66,345.32,bank_transfer,STORE_103
US030465,02/01/2025,lisa.smith5866@outlook.com,GADGET-32,2,96.45,192.9,bank_transfer,STORE_101
US035076,02/01/2025,john.smith7953@outlook.com,GADGET-43,2,46.62,93.24,google_pay,STORE_103
US030411,02/01/2025,alex.brown4758@email.com,GADGET-41,3,289.68,869.04,credit_card,STORE_104
US031625,02/01/2025,maria.johnson4845@outlook.com,GADGET-05,3,272.25,735.08,credit_card,STORE_109
US038194,02/01/2025,sam.jones9562@email.com,GADGET-57,4,100.62,321.98,paypal,STORE_105
US032032,02/01/2025,maria.brown4952@email.com,GADGET-78,2,156.57,313.14,google_pay,STORE_109
US032566,02/01/2025,david.jones9486@yahoo.com,GADGET-58,1,102.55,102.55,paypal,STORE_116
US039341,02/01/2025,sam.williams5597@outlook.com,GADGET-29,5,113.87,569.35,credit_card,STORE_108
US039562,02/01/2025,alex.miller5781@outlook.com,GADGET-15,4,158.06,537.4,google_pay,STORE_110
US039044,02/01/2025,john.brown2054@outlook.com,GADGET-46,4,261.1,1044.4,apple_pay,STORE_115
US038127,02/01/2025,sam.brown5969@yahoo.com,GADGET-02,5,78.67,314.68,google_pay,STORE_106
US042413,02/01/2025,maria.brown1122@email.com,GADGET-63,5,233.35,1166.75,google_pay,STORE_103
US039529,02/01/2025,alex.smith3686@email.com,GADGET-68,5,277.74,1388.7,credit_card,STORE_112
US032087,02/01/2025,chris.johnson130@yahoo.com,GADGET-11,1,99.7,99.7,apple_pay,STORE_120
US031437,02/01/2025,john.miller2937@outlook.com,GADGET-77,4,31.87,95.61,google_pay,STORE_101
US029843,02/01/2025,david.johnson9239@outlook.com,GADGET-34,5,73.02,365.1,paypal,STORE_101
US037206,02/01/2025,alex.brown5173@yahoo.com,GADGET-73,2,217.65,435.3,credit_card,STORE_102
US036124,02/01/2025,lisa.jones7663@email.com,GADGET-41,5,213.06,1065.3,google_pay,STORE_111
US041443,02/01/2025,john.jones9280@gmail.com,GADGET-38,3,60.49,181.47,paypal,STORE_108
