order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US209838,02/13/2025,maria.brown1908@outlook.com,GADGET-58,4,265.08,901.27,paypal,STORE_107
US199574,02/13/2025,maria.brown7286@yahoo.com,GADGET-12,2,270.12,432.19,apple_pay,STORE_118
US212992,02/13/2025,david.johnson1440@yahoo.com,GADGET-30,4,149.57,538.45,google_pay,STORE_119
US203771,02/13/2025,lisa.jones3674@email.com,GADGET-52,1,261.9,261.9,apple_pay,STORE_107
US207306,02/13/2025,lisa.smith9940@email.com,GADGET-65,1,118.52,118.52,apple_pay,STORE_106
US212836,02/13/2025,lisa.jones8733@email.com,GADGET-61,1,221.73,166.3,credit_card,STORE_110
US212971,02/13/2025,alex.williams6471@outlook.com,GADGET-75,3,42.1,126.3,credit_card,STORE_114
US205824,02/13/2025,lisa.johnson8656@yahoo.com,GADGET-24,4,68.98,234.53,apple_pay,STORE_103
US212221,02/13/2025,jane.johnson2479@yahoo.com,GADGET-04,3,63.69,191.07,apple_pay,STORE_118
US205105,02/13/2025,jane.johnson6816@email.com,GADGET-65,5,247.99,1053.96,apple_pay,STORE_106
US204389,02/13/2025,john.jones4256@yahoo.com,GADGET-54,4,72.26,216.78,google_pay,STORE_109
US211215,02/13/2025,john.miller2756@yahoo.com,GADGET-01,2,48.53,97.06,bank_transfer,STORE_120
US200918,02/13/2025,david.miller9582@email.com,GADGET-74,4,93.14,372.56,bank_transfer,STORE_106
US206942,02/13/2025,david.johnson2566@outlook.com,GADGET-52,1,195.13,195.13,paypal,STORE_114
US206959,02/13/2025,david.brown1188@gmail.com,GADGET-78,5,274.75,1373.75,bank_transfer,STORE_118
US207509,02/13/2025,jane.williams4198@email.com,GADGET-51,4,212.2,848.8,bank_transfer,STORE_105
US202007,02/13/2025,jane.smith687@email.com,GADGET-79,5,50.26,251.3,credit_card,STORE_107
US202959,02/13/2025,alex.johnson6609@outlook.com,GADGET-41,2,243.26,486.52,paypal,STORE_107
US207648,02/13/2025,lisa.brown5198@email.com,GADGET-76,4,194.37,777.48,bank_transfer,STORE_120
US201682,02/13/2025,maria.jones9549@outlook.com,GADGET-19,3,117.0,351.0,apple_pay,STORE_107
US210376,02/13/2025,chris.johnson1030@gmail.com,GADGET-25,4,79.14,316.56,paypal,STORE_108
US209600,02/13/2025,chris.johnson3045@gmail.com,GADGET-63,5,190.23,713.36,bank_transfer,STORE_115
US200266,02/13/2025,jane.williams5524@email.com,GADGET-62,4,69.7,278.8,bank_transfer,STORE_101
US211150,02/13/2025,lisa.miller9835@gmail.com,GADGET-45,5,103.22,516.1,apple_pay,STORE_119
US211980,02/13/2025,david.jones8435@yahoo.com,GADGET-69,4,267.59,1070.36,credit_card,STORE_102
US208037,02/13/2025,david.miller2390@email.com,GADGET-05,5,211.48,793.05,paypal,STORE_102
US203035,02/13/2025,maria.johnson4287@outlook.com,GADGET-61,2,159.0,318.0,apple_pay,STORE_117
US206802,02/13/2025,alex.jones65@gmail.com,GADGET-65,5,146.11,584.44,google_pay,STORE_113
US203014,02/13/2025,john.brown1848@gmail.com,GADGET-24,5,57.81,289.05,google_pay,STORE_103
US207720,02/13/2025,john.johnson5355@outlook.com,GADGET-22,1,207.26,155.44,paypal,STORE_102
US212018,02/13/2025,jane.brown1211@yahoo.com,GADGET-37,2,82.97,141.05,apple_pay,STORE_102
US203795,02/13/2025,sam.smith7103@yahoo.com,GADGET-63,4,241.54,724.62,bank_transfer,STORE_102
US199578,02/13/2025,maria.miller8241@gmail.com,GADGET-02,1,121.57,91.18,apple_pay,STORE_119
US207762,02/13/2025,maria.williams9910@outlook.com,GADGET-62,5,166.38,831.9,google_pay,STORE_117
US203207,02/13/2025,john.johnson4124@email.com,GADGET-74,2,98.35,167.19,apple_pay,STORE_116
US201942,02/13/2025,david.smith2752@outlook.com,GADGET-76,1,98.72,98.72,paypal,STORE_118
US202028,02/13/2025,sam.williams5377@outlook.com,GADGET-50,4,27.41,98.68,google_pay,STORE_111
US209484,02/13/2025,alex.brown4007@gmail.com,GADGET-66,1,285.47,285.47,apple_pay,STORE_110
US201591,02/13/2025,jane.miller324@outlook.com,GADGET-66,3,74.63,167.92,apple_pay,STORE_106
US206258,02/13/2025,sam.williams3822@gmail.com,GADGET-74,5,55.02,275.1,credit_card,STORE_119
US204800,02/13/2025,jane.williams6940@email.com,GADGET-26,5,250.66,1127.97,paypal,STORE_120
US203774,02/13/2025,lisa.miller4413@outlook.com,GADGET-69,1,134.74,134.74,paypal,STORE_120
US199742,02/13/2025,david.brown4940@gmail.com,GADGET-19,4,298.48,1193.92,paypal,STORE_118
US202512,02/13/2025,jane.brown8203@email.com,GADGET-33,2,238.21,476.42,bank_transfer,STORE_112
US212651,02/13/2025,sam.brown6287@email.com,GADGET-28,2,121.25,242.5,bank_transfer,STORE_108
US212184,02/13/2025,chris.williams4114@yahoo.com,GADGET-27,5,281.1,1405.5,apple_pay,STORE_118
US212423,02/13/2025,david.williams2676@yahoo.com,GADGET-67,1,181.8,181.8,bank_transfer,STORE_118
US205130,02/13/2025,sam.miller6392@email.com,GADGET-62,4,211.45,634.35,paypal,STORE_119
US202762,02/13/2025,maria.jones457@gmail.com,GADGET-22,3,179.18,456.91,credit_card,STORE_116
US206295,02/13/2025,david.jones1101@gmail.com,GADGET-68,4,181.34,725.36,paypal,STORE_119
US206252,02/13/2025,jane.williams3513@yahoo.com,GADGET-30,1,76.21,64.78,apple_pay,STORE_106
US203881,02/13/2025,jane.williams4682@gmail.com,GADGET-70,1,277.07,277.07,credit_card,STORE_116
US203931,02/13/2025,chris.jones1021@email.com,GADGET-77,2,135.25,270.5,bank_transfer,STORE_111
US205266,02/13/2025,chris.brown8127@email.com,GADGET-18,5,168.97,844.85,bank_transfer,STORE_104
US211397,02/13/2025,alex.brown4508@yahoo.com,GADGET-45,2,191.04,382.08,credit_card,STORE_106
US203547,02/13/2025,lisa.johnson7254@outlook.com,GADGET-69,1,257.93,257.93,bank_transfer,STORE_105
US213229,02/13/2025,alex.miller7202@email.com,GADGET-68,4,60.65,242.6,bank_transfer,STORE_113
US209161,02/13/2025,john.williams4246@outlook.com,GADGET-57,5,286.2,1431.0,bank_transfer,STORE_104
US207374,02/13/2025,david.smith7043@email.com,GADGET-39,2,128.16,256.32,google_pay,STORE_107
US200498,02/13/2025,chris.jones591@outlook.com,GADGET-39,5,208.3,833.2,apple_pay,STORE_111
US204266,02/13/2025,lisa.smith1203@gmail.com,GADGET-78,1,189.62,189.62,bank_transfer,STORE_115
US203464,02/13/2025,chris.jones497@yahoo.com,GADGET-79,5,176.93,751.95,bank_transfer,STORE_118
US205900,02/13/2025,sam.brown8772@yahoo.com,GADGET-49,5,135.57,576.17,credit_card,STORE_108
US209207,02/13/2025,alex.smith484@yahoo.com,GADGET-41,5,171.09,641.59,credit_card,STORE_109
US211751,02/13/2025,alex.smith8340@gmail.com,GADGET-62,4,219.95,879.8,apple_pay,STORE_107
US209421,02/13/2025,sam.miller4689@outlook.com,GADGET-44,1,56.29,56.29,bank_transfer,STORE_115
US208792,02/13/2025,sam.smith1328@email.com,GADGET-22,4,293.22,938.3,google_pay,STORE_117
