order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US708705,03/20/2025,alex.smith4367@outlook.com,GADGET-33,2,111.3,222.6,google_pay,STORE_106,,,
US704930,03/20/2025,maria.smith8964@gmail.com,GADGET-66,1,86.67,86.67,paypal,STORE_107,,,
US702803,03/20/2025,jane.johnson4253@email.com,GADGET-35,3,299.1,672.98,credit_card,STORE_116,VIP25,25.0,250.0
US709867,03/20/2025,lisa.brown7424@outlook.com,GADGET-14,3,194.52,583.56,paypal,STORE_104,,,
US708032,03/20/2025,chris.miller2902@outlook.com,GADGET-40,3,103.27,309.81,bank_transfer,STORE_110,,,
US706903,03/20/2025,chris.johnson9095@outlook.com,GADGET-27,2,82.76,148.97,bank_transfer,STORE_115,SAVE10,10.0,100.0
US710879,03/20/2025,lisa.miller4114@outlook.com,GADGET-41,4,53.76,215.04,google_pay,STORE_108,,,
US709545,03/20/2025,lisa.brown6791@yahoo.com,GADGET-19,5,269.31,1009.91,bank_transfer,STORE_114,VIP25,25.0,250.0
US699273,03/20/2025,alex.johnson5755@outlook.com,GADGET-71,2,196.81,393.62,paypal,STORE_110,,,
US710507,03/20/2025,john.williams1771@email.com,GADGET-46,3,188.97,566.91,apple_pay,STORE_116,,,
US708173,03/20/2025,chris.jones1878@yahoo.com,GADGET-69,2,70.02,112.03,bank_transfer,STORE_106,SAVE20,20.0,200.0
US700982,03/20/2025,maria.brown7024@yahoo.com,GADGET-47,1,138.08,103.56,credit_card,STORE_103,VIP25,25.0,250.0
US712252,03/20/2025,maria.miller7190@gmail.com,GADGET-63,4,172.42,620.71,apple_pay,STORE_112,SAVE10,10.0,100.0
US712210,03/20/2025,david.williams840@email.com,GADGET-63,3,113.45,340.35,paypal,STORE_107,,,
US708814,03/20/2025,alex.jones8983@email.com,GADGET-69,5,211.31,1056.55,bank_transfer,STORE_114,,,
US710500,03/20/2025,maria.brown6262@outlook.com,GADGET-53,5,181.86,909.3,bank_transfer,STORE_105,,,
