order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US1143832,04/20/2025,jane.brown9248@yahoo.com,GADGET-26,5,124.21,621.05,bank_transfer,STORE_107,,,
US1144491,04/20/2025,david.miller3221@yahoo.com,GADGET-42,3,169.98,458.95,credit_card,STORE_119,SAVE10,10.0,100.0
US1146435,04/20/2025,david.smith2399@gmail.com,GADGET-32,4,201.56,725.62,google_pay,STORE_111,SAVE10,10.0,100.0
US1142019,04/20/2025,alex.miller8722@gmail.com,GADGET-02,4,230.25,690.75,bank_transfer,STORE_104,VIP25,25.0,250.0
US1144577,04/20/2025,sam.miller2723@outlook.com,GADGET-07,5,134.01,670.05,bank_transfer,STORE_106,,,
US1142263,04/20/2025,maria.smith7569@outlook.com,GADGET-10,4,181.69,617.75,bank_transfer,STORE_118,WELCOME15,15.0,150.0
US1149107,04/20/2025,sam.miller5466@email.com,GADGET-30,5,146.06,730.3,paypal,STORE_106,,,
US1150444,04/20/2025,alex.brown6929@gmail.com,GADGET-60,4,79.1,284.76,apple_pay,STORE_111,SAVE10,10.0,100.0
US1151405,04/20/2025,chris.jones5745@yahoo.com,GADGET-28,3,159.72,479.16,google_pay,STORE_102,,,
US1147231,04/20/2025,sam.smith2350@email.com,GADGET-12,5,74.66,373.3,bank_transfer,STORE_111,,,
US1145402,04/20/2025,alex.williams8608@gmail.com,GADGET-56,3,218.03,654.09,bank_transfer,STORE_110,,,
US1151973,04/20/2025,chris.williams8101@gmail.com,GADGET-23,4,39.81,143.32,google_pay,STORE_109,SAVE10,10.0,100.0
US1144723,04/20/2025,david.brown686@outlook.com,GADGET-47,4,21.23,84.92,apple_pay,STORE_114,,,
US1141439,04/20/2025,john.johnson2088@gmail.com,GADGET-65,5,170.26,851.3,credit_card,STORE_101,,,
US1152363,04/20/2025,chris.johnson6302@email.com,GADGET-07,3,190.37,428.33,apple_pay,STORE_103,VIP25,25.0,250.0
US1147897,04/20/2025,sam.johnson2973@yahoo.com,GADGET-75,2,141.28,282.56,credit_card,STORE_106,,,
US1147922,04/20/2025,david.smith8872@outlook.com,GADGET-65,2,192.06,384.12,credit_card,STORE_107,,,
US1146747,04/20/2025,david.jones6064@gmail.com,GADGET-13,5,251.08,1255.4,credit_card,STORE_117,,,
US1149585,04/20/2025,jane.jones5853@yahoo.com,GADGET-26,3,211.56,476.01,google_pay,STORE_117,VIP25,25.0,250.0
US1152685,04/20/2025,maria.johnson2356@outlook.com,GADGET-15,3,54.22,162.66,bank_transfer,STORE_111,,,
US1148850,04/20/2025,david.brown9891@email.com,GADGET-23,1,176.28,176.28,apple_pay,STORE_107,,,
US1145977,04/20/2025,lisa.miller8954@email.com,GADGET-19,2,207.43,414.86,apple_pay,STORE_116,,,
US1153360,04/20/2025,john.brown3978@yahoo.com,GADGET-53,5,107.65,538.25,google_pay,STORE_111,,,
US1147327,04/20/2025,jane.jones2475@email.com,GADGET-44,2,130.79,235.42,google_pay,STORE_108,SAVE10,10.0,100.0
US1153525,04/20/2025,david.smith2218@email.com,GADGET-61,3,273.98,616.46,google_pay,STORE_120,VIP25,25.0,250.0
US1151559,04/20/2025,alex.williams7813@outlook.com,GADGET-06,4,38.34,153.36,google_pay,STORE_118,,,
US1142351,04/20/2025,john.brown7597@yahoo.com,GADGET-62,1,263.51,223.98,paypal,STORE_113,WELCOME15,15.0,150.0
US1148521,04/20/2025,john.miller7154@email.com,GADGET-09,3,60.36,162.97,bank_transfer,STORE_116,SAVE10,10.0,100.0
US1149030,04/20/2025,david.smith782@gmail.com,GADGET-10,5,26.77,133.85,credit_card,STORE_113,,,
US1141101,04/20/2025,david.johnson5067@outlook.com,GADGET-50,4,280.03,1120.12,apple_pay,STORE_102,,,
US1141168,04/20/2025,david.johnson2046@gmail.com,GADGET-22,5,235.26,1176.3,bank_transfer,STORE_108,,,
US1141359,04/20/2025,chris.williams1443@yahoo.com,GADGET-74,2,73.63,147.26,bank_transfer,STORE_114,,,
US1150550,04/20/2025,john.miller7252@yahoo.com,GADGET-55,5,27.27,136.35,credit_card,STORE_117,,,
US1147400,04/20/2025,lisa.brown3313@email.com,GADGET-06,4,120.38,481.52,apple_pay,STORE_120,,,
US1146394,04/20/2025,lisa.smith9628@outlook.com,GADGET-58,1,220.34,220.34,apple_pay,STORE_114,,,
US1149473,04/20/2025,chris.smith9048@yahoo.com,GADGET-07,2,291.89,467.02,credit_card,STORE_108,SAVE20,20.0,200.0
US1141381,04/20/2025,david.smith2979@gmail.com,GADGET-50,2,195.99,391.98,apple_pay,STORE_115,,,
US1141775,04/20/2025,alex.smith9743@yahoo.com,GADGET-27,2,176.56,300.15,bank_transfer,STORE_113,WELCOME15,15.0,150.0
US1149415,04/20/2025,jane.williams6287@outlook.com,GADGET-66,1,219.46,175.57,paypal,STORE_111,SAVE20,20.0,200.0
US1150283,04/20/2025,sam.johnson3488@yahoo.com,GADGET-77,4,94.96,379.84,credit_card,STORE_109,,,
US1151658,04/20/2025,david.johnson3052@outlook.com,GADGET-78,1,277.85,236.17,apple_pay,STORE_101,WELCOME15,15.0,150.0
US1141501,04/20/2025,alex.johnson6362@gmail.com,GADGET-19,4,204.61,818.44,bank_transfer,STORE_118,,,
