order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US294970,02/19/2025,john.brown3915@gmail.com,GADGET-63,5,82.66,413.3,paypal,STORE_107
US295092,02/19/2025,jane.johnson9416@outlook.com,GADGET-72,3,100.68,302.04,apple_pay,STORE_111
US288189,02/19/2025,alex.brown5379@outlook.com,GADGET-46,2,142.32,284.64,credit_card,STORE_106
US286774,02/19/2025,john.jones9547@yahoo.com,GADGET-75,5,95.73,478.65,google_pay,STORE_119
US285238,02/19/2025,david.smith358@gmail.com,GADGET-30,4,261.2,1044.8,bank_transfer,STORE_102
US296561,02/19/2025,sam.williams8425@gmail.com,GADGET-38,4,22.19,66.57,apple_pay,STORE_112
US295984,02/19/2025,john.smith1464@gmail.com,GADGET-57,4,44.4,177.6,paypal,STORE_120
US286727,02/19/2025,david.johnson5220@email.com,GADGET-78,4,220.78,750.65,paypal,STORE_119
US287584,02/19/2025,maria.smith9653@yahoo.com,GADGET-10,3,175.32,447.07,apple_pay,STORE_114
US288427,02/19/2025,john.johnson1346@gmail.com,GADGET-38,2,231.11,369.78,google_pay,STORE_101
US293075,02/19/2025,jane.smith8251@yahoo.com,GADGET-28,4,94.6,302.72,google_pay,STORE_111
US291648,02/19/2025,maria.jones3833@gmail.com,GADGET-11,1,96.19,96.19,google_pay,STORE_113
US295420,02/19/2025,maria.williams6457@yahoo.com,GADGET-35,1,22.13,17.7,apple_pay,STORE_111
US292914,02/19/2025,david.brown4684@email.com,GADGET-16,2,191.3,382.6,apple_pay,STORE_112
US292694,02/19/2025,jane.jones2174@yahoo.com,GADGET-67,3,262.66,787.98,paypal,STORE_118
US298768,02/19/2025,chris.smith4921@outlook.com,GADGET-09,2,61.64,123.28,bank_transfer,STORE_113
US292050,02/19/2025,sam.miller3532@email.com,GADGET-34,2,291.32,582.64,paypal,STORE_101
US293591,02/19/2025,sam.williams4454@email.com,GADGET-10,1,156.71,156.71,credit_card,STORE_111
US295881,02/19/2025,john.jones8842@email.com,GADGET-46,2,268.41,536.82,bank_transfer,STORE_102
US290058,02/19/2025,sam.smith7616@email.com,GADGET-41,4,228.61,914.44,paypal,STORE_105
US298491,02/19/2025,lisa.jones1255@yahoo.com,GADGET-03,3,191.87,575.61,credit_card,STORE_117
US297902,02/19/2025,chris.brown1344@outlook.com,GADGET-75,3,134.54,403.62,paypal,STORE_111
US294491,02/19/2025,alex.smith8002@outlook.com,GADGET-38,1,178.85,143.08,credit_card,STORE_114
US287109,02/19/2025,alex.jones8290@email.com,GADGET-41,2,118.29,236.58,bank_transfer,STORE_116
US293081,02/19/2025,john.jones6252@outlook.com,GADGET-70,5,240.11,1200.55,paypal,STORE_101
US294983,02/19/2025,alex.brown8532@email.com,GADGET-02,4,292.27,1169.08,bank_transfer,STORE_106
US287988,02/19/2025,david.brown4020@yahoo.com,GADGET-69,1,174.72,174.72,paypal,STORE_107
US294728,02/19/2025,alex.smith3106@gmail.com,GADGET-25,5,226.86,1134.3,bank_transfer,STORE_116
US293056,02/19/2025,lisa.brown6377@gmail.com,GADGET-42,2,266.41,399.62,credit_card,STORE_102
US289143,02/19/2025,john.williams2653@gmail.com,GADGET-66,5,211.86,900.41,bank_transfer,STORE_103
US297345,02/19/2025,jane.johnson5819@yahoo.com,GADGET-73,5,65.75,328.75,apple_pay,STORE_111
US290885,02/19/2025,david.williams8630@outlook.com,GADGET-58,2,287.08,574.16,credit_card,STORE_108
US289984,02/19/2025,david.williams3356@yahoo.com,GADGET-10,3,113.22,339.66,bank_transfer,STORE_105
US286634,02/19/2025,john.smith8245@gmail.com,GADGET-52,5,265.83,1329.15,credit_card,STORE_120
US290936,02/19/2025,jane.jones5300@yahoo.com,GADGET-04,2,62.41,124.82,paypal,STORE_113
US299086,02/19/2025,john.brown5917@yahoo.com,GADGET-20,3,197.22,502.91,credit_card,STORE_102
US288059,02/19/2025,jane.jones8733@yahoo.com,GADGET-62,5,124.94,531.0,bank_transfer,STORE_114
US288368,02/19/2025,david.brown684@outlook.com,GADGET-68,2,95.27,190.54,paypal,STORE_117
US297192,02/19/2025,jane.johnson5214@email.com,GADGET-74,5,116.88,467.52,paypal,STORE_107
US286931,02/19/2025,maria.brown8852@gmail.com,GADGET-40,4,148.01,592.04,google_pay,STORE_116
US285470,02/19/2025,chris.smith816@gmail.com,GADGET-71,5,113.84,569.2,apple_pay,STORE_118
US286251,02/19/2025,alex.miller2244@email.com,GADGET-55,3,177.75,426.6,apple_pay,STORE_115
US288331,02/19/2025,david.miller5459@outlook.com,GADGET-07,2,160.59,240.88,apple_pay,STORE_110
US291683,02/19/2025,maria.smith613@gmail.com,GADGET-37,1,107.53,107.53,paypal,STORE_103
US285384,02/19/2025,sam.miller6616@email.com,GADGET-76,5,64.02,320.1,google_pay,STORE_104
US298265,02/19/2025,david.jones5948@gmail.com,GADGET-32,2,227.25,409.05,google_pay,STORE_105
US296923,02/19/2025,lisa.williams4162@email.com,GADGET-70,5,24.48,122.4,bank_transfer,STORE_101
