order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US1104716,04/17/2025,lisa.johnson184@outlook.com,GADGET-30,5,202.43,1012.15,credit_card,STORE_108,,,
US1106526,04/17/2025,sam.johnson4759@email.com,GADGET-76,5,58.84,235.36,apple_pay,STORE_102,SAVE20,20.0,200.0
US1098788,04/17/2025,jane.brown9545@email.com,GADGET-58,5,90.18,450.9,credit_card,STORE_118,,,
US1109863,04/17/2025,sam.johnson5175@outlook.com,GADGET-53,4,96.34,308.29,bank_transfer,STORE_116,SAVE20,20.0,200.0
US1101513,04/17/2025,sam.jones7874@email.com,GADGET-11,2,69.06,117.4,credit_card,STORE_118,WELCOME15,15.0,150.0
US1099682,04/17/2025,maria.williams7767@gmail.com,GADGET-54,3,171.84,515.52,google_pay,STORE_104,,,
US1109874,04/17/2025,sam.williams2122@outlook.com,GADGET-14,5,164.04,820.2,paypal,STORE_104,,,
US1110991,04/17/2025,david.williams9084@outlook.com,GADGET-21,2,113.24,192.51,google_pay,STORE_115,WELCOME15,15.0,150.0
US1099319,04/17/2025,john.miller3589@email.com,GADGET-74,4,205.58,822.32,paypal,STORE_118,,,
US1106818,04/17/2025,chris.smith1786@outlook.com,GADGET-44,2,162.41,324.82,paypal,STORE_116,,,
US1107464,04/17/2025,john.jones5430@yahoo.com,GADGET-76,5,101.51,507.55,google_pay,STORE_114,,,
US1097566,04/17/2025,jane.jones7994@gmail.com,GADGET-74,4,242.35,969.4,paypal,STORE_115,,,
US1103217,04/17/2025,chris.smith5619@outlook.com,GADGET-13,3,150.19,337.93,paypal,STORE_118,VIP25,25.0,250.0
US1110917,04/17/2025,sam.johnson5610@yahoo.com,GADGET-32,3,49.1,125.21,paypal,STORE_103,WELCOME15,15.0,150.0
US1107268,04/17/2025,maria.jones3679@yahoo.com,GADGET-78,4,125.82,503.28,google_pay,STORE_112,,,
US1100868,04/17/2025,david.miller3085@outlook.com,GADGET-08,5,38.2,143.25,bank_transfer,STORE_110,VIP25,25.0,250.0
US1111357,04/17/2025,chris.brown3386@email.com,GADGET-58,3,187.0,504.9,credit_card,STORE_118,SAVE10,10.0,100.0
US1111040,04/17/2025,david.brown1933@yahoo.com,GADGET-32,2,282.83,565.66,apple_pay,STORE_101,,,
US1097691,04/17/2025,chris.brown4166@yahoo.com,GADGET-78,4,171.7,686.8,google_pay,STORE_109,,,
US1101922,04/17/2025,lisa.johnson5336@outlook.com,GADGET-67,4,78.88,315.52,bank_transfer,STORE_108,,,
US1107190,04/17/2025,alex.brown4129@email.com,GADGET-72,3,194.92,584.76,apple_pay,STORE_114,,,
US1110296,04/17/2025,john.johnson8770@outlook.com,GADGET-32,1,57.79,52.01,credit_card,STORE_101,SAVE10,10.0,100.0
US1100253,04/17/2025,chris.johnson8014@email.com,GADGET-05,4,146.65,586.6,paypal,STORE_119,,,
US1105772,04/17/2025,david.brown5897@gmail.com,GADGET-47,3,75.14,225.42,apple_pay,STORE_117,,,
US1106563,04/17/2025,maria.smith3093@email.com,GADGET-03,5,132.6,663.0,paypal,STORE_102,,,
US1101597,04/17/2025,sam.williams856@yahoo.com,GADGET-45,4,148.47,593.88,paypal,STORE_118,,,
US1110637,04/17/2025,david.williams5573@email.com,GADGET-57,2,75.28,150.56,bank_transfer,STORE_116,,,
US1109532,04/17/2025,alex.smith7119@gmail.com,GADGET-17,3,172.06,516.18,credit_card,STORE_110,,,
US1106558,04/17/2025,chris.miller7297@email.com,GADGET-20,1,251.08,251.08,credit_card,STORE_105,,,
US1099563,04/17/2025,chris.miller5511@outlook.com,GADGET-75,1,56.94,56.94,apple_pay,STORE_113,,,
US1105494,04/17/2025,alex.johnson9403@outlook.com,GADGET-62,3,86.68,260.04,bank_transfer,STORE_114,,,
US1099593,04/17/2025,sam.brown5995@yahoo.com,GADGET-05,4,24.83,99.32,apple_pay,STORE_120,,,
US1101588,04/17/2025,alex.johnson2926@yahoo.com,GADGET-43,1,25.98,23.38,google_pay,STORE_108,SAVE10,10.0,100.0
US1110982,04/17/2025,lisa.johnson7625@yahoo.com,GADGET-37,3,85.61,231.15,google_pay,STORE_104,SAVE10,10.0,100.0
US1099071,04/17/2025,jane.williams9410@outlook.com,GADGET-35,2,122.23,244.46,paypal,STORE_104,,,
US1108393,04/17/2025,chris.johnson3604@email.com,GADGET-14,3,216.48,584.5,paypal,STORE_119,SAVE10,10.0,100.0
US1105392,04/17/2025,john.jones4504@yahoo.com,GADGET-15,5,104.13,390.49,apple_pay,STORE_120,VIP25,25.0,250.0
US1099441,04/17/2025,sam.johnson8928@email.com,GADGET-68,1,135.95,135.95,paypal,STORE_115,,,
US1099430,04/17/2025,lisa.johnson1771@outlook.com,GADGET-03,4,200.21,800.84,credit_card,STORE_117,,,
US1109842,04/17/2025,john.brown9619@email.com,GADGET-36,3,274.02,739.85,bank_transfer,STORE_106,SAVE10,10.0,100.0
US1104259,04/17/2025,david.brown3908@yahoo.com,GADGET-05,1,238.53,202.75,apple_pay,STORE_111,WELCOME15,15.0,150.0
US1099083,04/17/2025,sam.smith3748@outlook.com,GADGET-76,5,20.37,101.85,bank_transfer,STORE_107,,,
US1098793,04/17/2025,john.smith4328@email.com,GADGET-08,4,107.03,428.12,apple_pay,STORE_106,,,
US1097462,04/17/2025,lisa.brown519@email.com,GADGET-15,4,162.99,554.17,paypal,STORE_116,WELCOME15,15.0,150.0
US1100810,04/17/2025,chris.jones6115@email.com,GADGET-03,1,222.58,200.32,bank_transfer,STORE_112,SAVE10,10.0,100.0
US1102028,04/17/2025,jane.smith3803@gmail.com,GADGET-68,1,182.29,136.72,apple_pay,STORE_119,VIP25,25.0,250.0
US1099433,04/17/2025,john.johnson1429@yahoo.com,GADGET-30,2,161.92,275.26,credit_card,STORE_106,WELCOME15,15.0,150.0
US1103390,04/17/2025,lisa.brown2765@email.com,GADGET-66,5,93.07,465.35,bank_transfer,STORE_119,,,
US1097685,04/17/2025,jane.brown3669@gmail.com,GADGET-61,4,166.98,601.13,credit_card,STORE_105,SAVE10,10.0,100.0
US1100409,04/17/2025,chris.miller8241@gmail.com,GADGET-26,1,177.17,141.74,paypal,STORE_111,SAVE20,20.0,200.0
US1108310,04/17/2025,chris.brown2087@yahoo.com,GADGET-45,4,209.13,836.52,apple_pay,STORE_105,,,
US1103456,04/17/2025,lisa.johnson3357@gmail.com,GADGET-76,4,143.84,575.36,bank_transfer,STORE_103,,,
US1102143,04/17/2025,alex.williams2854@outlook.com,GADGET-67,1,115.34,115.34,paypal,STORE_106,,,
US1110535,04/17/2025,alex.brown8852@outlook.com,GADGET-13,2,26.94,53.88,paypal,STORE_110,,,
US1103286,04/17/2025,david.smith2358@gmail.com,GADGET-07,4,34.81,125.32,google_pay,STORE_117,SAVE10,10.0,100.0
US1104982,04/17/2025,chris.brown6781@outlook.com,GADGET-55,1,267.12,200.34,paypal,STORE_115,VIP25,25.0,250.0
US1105485,04/17/2025,david.miller257@yahoo.com,GADGET-01,1,66.43,56.47,bank_transfer,STORE_117,WELCOME15,15.0,150.0
US1099837,04/17/2025,jane.smith209@gmail.com,GADGET-69,1,222.26,222.26,bank_transfer,STORE_109,,,
US1097504,04/17/2025,john.jones6345@gmail.com,GADGET-34,1,107.34,80.5,apple_pay,STORE_120,VIP25,25.0,250.0
US1104120,04/17/2025,sam.miller8976@email.com,GADGET-14,5,199.83,749.36,google_pay,STORE_111,VIP25,25.0,250.0
