order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US439603,03/01/2025,sam.johnson5121@yahoo.com,GADGET-72,5,266.92,1201.14,google_pay,STORE_110,SAVE10,10.0,100.0
US436350,03/01/2025,david.brown405@yahoo.com,GADGET-08,1,132.09,118.88,credit_card,STORE_116,SAVE10,10.0,100.0
US427655,03/01/2025,john.miller9212@gmail.com,GADGET-21,2,194.91,389.82,google_pay,STORE_109,,,
US440454,03/01/2025,sam.johnson2307@gmail.com,GADGET-59,1,287.59,287.59,apple_pay,STORE_117,,,
US429940,03/01/2025,lisa.brown973@yahoo.com,GADGET-33,2,251.42,502.84,paypal,STORE_117,,,
US434850,03/01/2025,sam.johnson3233@email.com,GADGET-29,5,91.02,455.1,apple_pay,STORE_101,,,
US431190,03/01/2025,david.brown2450@email.com,GADGET-38,1,113.08,84.81,bank_transfer,STORE_113,VIP25,25.0,250.0
US437295,03/01/2025,alex.johnson4259@outlook.com,GADGET-23,2,113.64,204.55,paypal,STORE_116,SAVE10,10.0,100.0
US437796,03/01/2025,sam.jones8335@outlook.com,GADGET-34,2,279.53,559.06,google_pay,STORE_116,,,
US433741,03/01/2025,jane.brown9668@yahoo.com,GADGET-44,1,37.96,37.96,paypal,STORE_107,,,
US434217,03/01/2025,john.jones2381@gmail.com,GADGET-10,4,195.57,704.05,bank_transfer,STORE_111,SAVE10,10.0,100.0
US437990,03/01/2025,chris.brown5879@gmail.com,GADGET-69,1,292.74,219.56,credit_card,STORE_114,VIP25,25.0,250.0
US439407,03/01/2025,alex.williams3454@yahoo.com,GADGET-09,1,255.18,255.18,paypal,STORE_120,,,
US437399,03/01/2025,chris.smith3075@email.com,GADGET-11,4,85.43,341.72,bank_transfer,STORE_114,,,
US436430,03/01/2025,maria.brown9625@yahoo.com,GADGET-61,1,87.65,65.74,credit_card,STORE_117,VIP25,25.0,250.0
US428150,03/01/2025,sam.smith9329@outlook.com,GADGET-09,3,84.41,253.23,credit_card,STORE_108,,,
US435020,03/01/2025,sam.johnson9834@yahoo.com,GADGET-18,2,34.39,68.78,credit_card,STORE_120,,,
US439285,03/01/2025,maria.jones1610@email.com,GADGET-44,4,64.98,259.92,paypal,STORE_118,,,
US435758,03/01/2025,alex.brown4790@outlook.com,GADGET-06,1,108.04,86.43,google_pay,STORE_102,SAVE20,20.0,200.0
US441392,03/01/2025,david.smith575@gmail.com,GADGET-08,2,175.0,350.0,paypal,STORE_110,,,
US436393,03/01/2025,sam.smith1900@outlook.com,GADGET-35,5,85.06,425.3,credit_card,STORE_110,,,
US438493,03/01/2025,david.smith4176@yahoo.com,GADGET-60,5,273.34,1366.7,google_pay,STORE_103,,,
US428359,03/01/2025,john.smith6154@yahoo.com,GADGET-20,2,201.13,362.03,google_pay,STORE_105,SAVE10,10.0,100.0
US439846,03/01/2025,jane.jones7997@gmail.com,GADGET-77,5,28.27,141.35,paypal,STORE_108,,,
US438292,03/01/2025,lisa.brown6002@outlook.com,GADGET-71,2,295.33,443.0,apple_pay,STORE_119,VIP25,25.0,250.0
US434023,03/01/2025,sam.smith3506@email.com,GADGET-09,3,145.44,392.69,google_pay,STORE_105,SAVE10,10.0,100.0
US439761,03/01/2025,alex.smith7811@outlook.com,GADGET-69,4,72.55,261.18,bank_transfer,STORE_120,SAVE10,10.0,100.0
US436688,03/01/2025,alex.williams2539@email.com,GADGET-21,2,255.89,511.78,paypal,STORE_114,,,
US430360,03/01/2025,sam.williams4468@outlook.com,GADGET-26,2,155.41,279.74,google_pay,STORE_103,SAVE10,10.0,100.0
US435858,03/01/2025,lisa.miller237@email.com,GADGET-63,3,79.82,239.46,credit_card,STORE_108,,,
US437221,03/01/2025,chris.williams9703@email.com,GADGET-76,2,254.78,509.56,google_pay,STORE_116,,,
US427516,03/01/2025,david.williams6997@gmail.com,GADGET-15,1,125.75,125.75,apple_pay,STORE_105,,,
US439114,03/01/2025,jane.williams7280@email.com,GADGET-35,4,277.62,1110.48,credit_card,STORE_107,,,
US434010,03/01/2025,david.johnson4254@gmail.com,GADGET-56,1,42.63,42.63,apple_pay,STORE_114,,,
US438132,03/01/2025,jane.brown6956@outlook.com,GADGET-22,5,42.71,213.55,apple_pay,STORE_106,,,
US441263,03/01/2025,john.brown8523@outlook.com,GADGET-62,5,30.81,123.24,google_pay,STORE_108,SAVE20,20.0,200.0
US431037,03/01/2025,john.miller8670@yahoo.com,GADGET-65,1,239.51,215.56,google_pay,STORE_120,SAVE10,10.0,100.0
US433619,03/01/2025,sam.miller3225@yahoo.com,GADGET-28,1,166.52,166.52,bank_transfer,STORE_118,,,
US429680,03/01/2025,jane.smith3414@yahoo.com,GADGET-10,1,76.4,76.4,paypal,STORE_118,,,
US439592,03/01/2025,maria.jones9115@email.com,GADGET-09,1,80.23,80.23,paypal,STORE_117,,,
US433281,03/01/2025,chris.brown4165@email.com,GADGET-19,3,103.43,310.29,credit_card,STORE_104,,,
US439028,03/01/2025,jane.smith7098@gmail.com,GADGET-23,2,260.11,520.22,apple_pay,STORE_117,,,
US437373,03/01/2025,chris.brown6376@gmail.com,GADGET-36,2,50.72,101.44,paypal,STORE_116,,,
US434579,03/01/2025,maria.brown4929@email.com,GADGET-66,4,97.78,391.12,paypal,STORE_101,,,
US428978,03/01/2025,jane.brown5881@email.com,GADGET-75,5,128.21,512.84,bank_transfer,STORE_116,SAVE20,20.0,200.0
US440738,03/01/2025,sam.smith7372@yahoo.com,GADGET-56,3,212.6,574.02,apple_pay,STORE_113,SAVE10,10.0,100.0
US429371,03/01/2025,lisa.miller9441@email.com,GADGET-29,1,236.59,189.27,bank_transfer,STORE_116,SAVE20,20.0,200.0
US429108,03/01/2025,david.smith3482@gmail.com,GADGET-38,1,242.65,181.99,paypal,STORE_102,VIP25,25.0,250.0
US429656,03/01/2025,maria.williams7593@gmail.com,GADGET-01,4,155.97,467.91,google_pay,STORE_120,VIP25,25.0,250.0
US431963,03/01/2025,maria.jones5334@email.com,GADGET-18,5,29.05,145.25,google_pay,STORE_114,,,
US436271,03/01/2025,alex.smith7403@yahoo.com,GADGET-49,2,226.35,452.7,bank_transfer,STORE_104,,,
US440761,03/01/2025,maria.williams5640@outlook.com,GADGET-43,2,141.65,283.3,bank_transfer,STORE_102,,,
US441599,03/01/2025,lisa.williams178@gmail.com,GADGET-30,3,42.27,126.81,credit_card,STORE_105,,,
US431215,03/01/2025,maria.johnson4455@gmail.com,GADGET-42,2,103.58,207.16,credit_card,STORE_102,,,
US435632,03/01/2025,david.johnson977@email.com,GADGET-38,2,194.61,389.22,apple_pay,STORE_120,,,
US427565,03/01/2025,david.miller5313@yahoo.com,GADGET-72,2,185.19,370.38,bank_transfer,STORE_104,,,
US435592,03/01/2025,lisa.brown4319@gmail.com,GADGET-66,3,170.61,511.83,credit_card,STORE_102,,,
