order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US365679,02/24/2025,sam.miller5657@yahoo.com,GADGET-19,5,172.27,861.35,apple_pay,STORE_105
US358427,02/24/2025,jane.johnson8182@email.com,GADGET-58,2,158.97,317.94,paypal,STORE_103
US359178,02/24/2025,sam.smith7404@gmail.com,GADGET-23,2,171.23,308.21,credit_card,STORE_111
US360956,02/24/2025,sam.brown8320@gmail.com,GADGET-06,2,101.86,203.72,google_pay,STORE_114
US359065,02/24/2025,chris.miller817@yahoo.com,GADGET-09,1,87.11,74.04,paypal,STORE_115
US361225,02/24/2025,maria.jones566@gmail.com,GADGET-57,4,231.17,693.51,credit_card,STORE_111
US370400,02/24/2025,chris.smith3809@yahoo.com,GADGET-36,1,59.68,59.68,bank_transfer,STORE_112
US357826,02/24/2025,alex.williams2422@yahoo.com,GADGET-56,5,228.91,1144.55,bank_transfer,STORE_111
US369666,02/24/2025,david.miller8350@gmail.com,GADGET-25,4,157.04,628.16,bank_transfer,STORE_114
US365030,02/24/2025,jane.johnson586@outlook.com,GADGET-39,1,243.72,243.72,credit_card,STORE_101
US362698,02/24/2025,lisa.johnson733@outlook.com,GADGET-39,5,280.86,1404.3,apple_pay,STORE_116
US363425,02/24/2025,jane.williams9707@yahoo.com,GADGET-64,1,180.83,180.83,credit_card,STORE_104
US356712,02/24/2025,maria.miller761@outlook.com,GADGET-34,2,112.55,225.1,apple_pay,STORE_114
US357370,02/24/2025,david.williams9743@email.com,GADGET-51,5,136.72,581.06,google_pay,STORE_120
US360306,02/24/2025,chris.miller352@outlook.com,GADGET-07,2,50.72,101.44,google_pay,STORE_109
US357238,02/24/2025,jane.smith5958@yahoo.com,GADGET-63,3,226.07,678.21,paypal,STORE_117
US366614,02/24/2025,maria.jones8611@email.com,GADGET-11,5,55.5,277.5,apple_pay,STORE_102
US358963,02/24/2025,david.williams9373@gmail.com,GADGET-57,2,228.0,456.0,apple_pay,STORE_111
US358820,02/24/2025,alex.williams7728@email.com,GADGET-32,3,40.21,120.63,bank_transfer,STORE_119
US367424,02/24/2025,alex.brown5156@yahoo.com,GADGET-63,4,262.6,892.84,google_pay,STORE_114
US363050,02/24/2025,lisa.brown5366@email.com,GADGET-27,5,159.7,798.5,credit_card,STORE_118
US369389,02/24/2025,maria.jones9968@outlook.com,GADGET-77,1,284.19,284.19,bank_transfer,STORE_111
US369527,02/24/2025,sam.brown2967@gmail.com,GADGET-02,4,44.15,132.45,google_pay,STORE_103
US368557,02/24/2025,chris.jones289@gmail.com,GADGET-04,4,101.09,404.36,paypal,STORE_112
US370137,02/24/2025,david.smith2622@yahoo.com,GADGET-07,4,218.02,872.08,bank_transfer,STORE_106
US369651,02/24/2025,sam.brown4283@outlook.com,GADGET-48,3,66.85,160.44,bank_transfer,STORE_115
US361124,02/24/2025,david.brown4887@yahoo.com,GADGET-15,3,261.22,783.66,google_pay,STORE_108
US359173,02/24/2025,lisa.johnson1304@email.com,GADGET-21,3,154.81,464.43,paypal,STORE_111
US359441,02/24/2025,sam.jones8313@email.com,GADGET-21,3,128.64,347.33,paypal,STORE_107
US356314,02/24/2025,lisa.smith5062@outlook.com,GADGET-50,4,186.08,744.32,paypal,STORE_113
US359432,02/24/2025,lisa.jones385@yahoo.com,GADGET-11,2,120.66,217.19,paypal,STORE_113
US368982,02/24/2025,david.miller7434@outlook.com,GADGET-04,5,144.23,721.15,google_pay,STORE_120
US359376,02/24/2025,david.johnson8119@outlook.com,GADGET-09,3,57.71,173.13,bank_transfer,STORE_111
US362112,02/24/2025,alex.smith6009@outlook.com,GADGET-08,5,39.2,196.0,bank_transfer,STORE_112
US358856,02/24/2025,jane.jones5030@email.com,GADGET-31,2,235.36,423.65,paypal,STORE_102
US368620,02/24/2025,lisa.smith108@gmail.com,GADGET-33,2,78.04,132.67,credit_card,STORE_120
US360769,02/24/2025,john.miller6352@gmail.com,GADGET-44,1,52.15,44.33,paypal,STORE_117
US365255,02/24/2025,david.brown5447@gmail.com,GADGET-07,5,59.01,295.05,credit_card,STORE_104
US359749,02/24/2025,john.jones622@outlook.com,GADGET-51,2,181.79,363.58,credit_card,STORE_116
US362603,02/24/2025,alex.jones4181@gmail.com,GADGET-20,1,66.09,52.87,paypal,STORE_114
US360545,02/24/2025,alex.smith4359@yahoo.com,GADGET-78,4,184.48,737.92,google_pay,STORE_107
US356500,02/24/2025,john.jones7805@outlook.com,GADGET-62,1,260.76,260.76,paypal,STORE_117
US367818,02/24/2025,lisa.miller3061@gmail.com,GADGET-71,1,146.23,146.23,apple_pay,STORE_117
US363191,02/24/2025,jane.williams6509@email.com,GADGET-36,4,63.14,227.3,bank_transfer,STORE_109
US366562,02/24/2025,chris.smith8782@email.com,GADGET-63,3,148.38,445.14,bank_transfer,STORE_115
US360422,02/24/2025,jane.johnson1788@email.com,GADGET-08,1,126.26,101.01,paypal,STORE_116
US366253,02/24/2025,john.brown2650@yahoo.com,GADGET-15,5,102.68,462.06,apple_pay,STORE_112
US368978,02/24/2025,john.brown2035@email.com,GADGET-50,1,270.44,229.87,credit_card,STORE_115
US357944,02/24/2025,david.jones3674@email.com,GADGET-13,4,67.98,231.13,google_pay,STORE_104
US363523,02/24/2025,lisa.williams9469@yahoo.com,GADGET-04,4,215.55,689.76,credit_card,STORE_118
US356322,02/24/2025,john.johnson9828@email.com,GADGET-75,4,263.76,1055.04,bank_transfer,STORE_116
US360743,02/24/2025,jane.smith1497@gmail.com,GADGET-47,1,116.88,116.88,bank_transfer,STORE_117
US370470,02/24/2025,john.jones9456@yahoo.com,GADGET-28,2,24.01,48.02,apple_pay,STORE_120
US362180,02/24/2025,david.smith9552@gmail.com,GADGET-45,5,111.62,558.1,credit_card,STORE_111
US368180,02/24/2025,lisa.miller4478@gmail.com,GADGET-32,3,175.73,421.75,credit_card,STORE_111
US360128,02/24/2025,david.miller5596@email.com,GADGET-63,2,172.48,344.96,apple_pay,STORE_102
US356415,02/24/2025,david.jones9115@email.com,GADGET-14,4,49.93,199.72,credit_card,STORE_120
US359625,02/24/2025,john.smith4604@gmail.com,GADGET-14,1,251.18,188.38,paypal,STORE_105
US363534,02/24/2025,lisa.miller6993@yahoo.com,GADGET-68,3,78.16,234.48,credit_card,STORE_108
US363083,02/24/2025,john.miller2002@outlook.com,GADGET-62,5,249.41,1247.05,google_pay,STORE_120
US366545,02/24/2025,david.miller3697@gmail.com,GADGET-38,3,103.98,311.94,paypal,STORE_101
US361190,02/24/2025,david.johnson565@gmail.com,GADGET-34,5,175.59,877.95,credit_card,STORE_119
US363763,02/24/2025,john.smith4249@outlook.com,GADGET-59,5,85.07,425.35,apple_pay,STORE_109
US368411,02/24/2025,john.johnson4174@yahoo.com,GADGET-37,3,110.02,330.06,apple_pay,STORE_118
US361810,02/24/2025,david.williams4799@email.com,GADGET-06,3,258.61,775.83,google_pay,STORE_104
US367075,02/24/2025,lisa.miller9866@gmail.com,GADGET-20,1,246.92,246.92,credit_card,STORE_103
US358994,02/24/2025,alex.smith6865@yahoo.com,GADGET-19,2,27.19,54.38,bank_transfer,STORE_105
US366660,02/24/2025,sam.brown5398@email.com,GADGET-38,3,133.12,399.36,google_pay,STORE_104
US361759,02/24/2025,chris.miller1373@yahoo.com,GADGET-52,5,124.23,621.15,paypal,STORE_104
US361125,02/24/2025,lisa.williams915@email.com,GADGET-23,5,275.18,1031.93,apple_pay,STORE_102
US358372,02/24/2025,jane.brown8081@yahoo.com,GADGET-46,2,105.57,211.14,apple_pay,STORE_108
US359617,02/24/2025,jane.smith696@gmail.com,GADGET-12,1,270.96,270.96,paypal,STORE_111
US362283,02/24/2025,sam.brown5155@gmail.com,GADGET-36,2,290.87,581.74,google_pay,STORE_109
US368885,02/24/2025,david.jones9992@outlook.com,GADGET-37,2,195.46,390.92,paypal,STORE_118
US358146,02/24/2025,sam.williams6052@outlook.com,GADGET-25,1,41.31,41.31,credit_card,STORE_110
US363396,02/24/2025,lisa.jones3956@outlook.com,GADGET-05,5,190.01,950.05,bank_transfer,STORE_110
US364020,02/24/2025,john.miller8838@yahoo.com,GADGET-33,3,73.8,199.26,paypal,STORE_109
US369986,02/24/2025,alex.jones1759@email.com,GADGET-07,2,60.78,121.56,credit_card,STORE_113
US359018,02/24/2025,john.smith3162@yahoo.com,GADGET-61,2,253.15,506.3,google_pay,STORE_115
US360355,02/24/2025,sam.johnson1870@email.com,GADGET-50,4,82.8,331.2,paypal,STORE_110
US366214,02/24/2025,maria.johnson6436@outlook.com,GADGET-21,5,165.39,661.56,credit_card,STORE_120
US367122,02/24/2025,sam.smith4791@email.com,GADGET-29,3,125.28,375.84,bank_transfer,STORE_101
US367976,02/24/2025,alex.smith8091@outlook.com,GADGET-02,4,107.41,365.19,bank_transfer,STORE_104
