order_id,order_date,email,product_sku,quantity,unit_price,total_amount,payment_method,store_id,promo_code,discount_pct,loyalty_points
US1045692,04/13/2025,david.miller1293@yahoo.com,GADGET-55,1,168.77,135.02,credit_card,STORE_101,SAVE20,20.0,200.0
US1047209,04/13/2025,john.miller1650@email.com,GADGET-24,3,274.02,739.85,credit_card,STORE_120,SAVE10,10.0,100.0
US1041456,04/13/2025,alex.miller1658@gmail.com,GADGET-45,2,272.7,545.4,paypal,STORE_112,,,
US1043829,04/13/2025,alex.brown831@email.com,GADGET-74,3,281.51,844.53,credit_card,STORE_112,,,
US1046541,04/13/2025,maria.miller6085@outlook.com,GADGET-46,2,169.65,254.48,bank_transfer,STORE_113,VIP25,25.0,250.0
US1050047,04/13/2025,alex.johnson9377@yahoo.com,GADGET-67,5,271.91,1359.55,bank_transfer,STORE_112,,,
US1046787,04/13/2025,david.miller6929@email.com,GADGET-02,3,89.02,267.06,google_pay,STORE_112,,,
US1051033,04/13/2025,chris.brown5855@email.com,GADGET-47,3,221.72,565.39,credit_card,STORE_114,WELCOME15,15.0,150.0
US1044690,04/13/2025,chris.smith1821@gmail.com,GADGET-67,4,281.11,1124.44,apple_pay,STORE_103,,,
US1048553,04/13/2025,jane.williams7596@gmail.com,GADGET-70,1,101.49,91.34,credit_card,STORE_102,SAVE10,10.0,100.0
US1048659,04/13/2025,chris.smith6501@yahoo.com,GADGET-50,1,229.01,206.11,apple_pay,STORE_110,SAVE10,10.0,100.0
US1044553,04/13/2025,sam.johnson9410@yahoo.com,GADGET-07,2,174.39,348.78,credit_card,STORE_115,,,
US1043312,04/13/2025,david.williams5527@outlook.com,GADGET-52,3,266.94,600.62,bank_transfer,STORE_105,VIP25,25.0,250.0
US1051885,04/13/2025,chris.johnson6884@email.com,GADGET-17,2,55.61,111.22,bank_transfer,STORE_115,,,
US1043040,04/13/2025,maria.smith4470@gmail.com,GADGET-70,5,199.65,748.69,paypal,STORE_102,VIP25,25.0,250.0
US1051463,04/13/2025,john.miller9505@gmail.com,GADGET-56,4,295.98,947.14,bank_transfer,STORE_119,SAVE20,20.0,200.0
US1045373,04/13/2025,jane.smith8045@yahoo.com,GADGET-43,2,285.53,571.06,bank_transfer,STORE_118,,,
US1044285,04/13/2025,chris.williams4800@email.com,GADGET-64,3,144.14,432.42,paypal,STORE_104,,,
US1049287,04/13/2025,chris.williams8497@outlook.com,GADGET-08,2,95.25,190.5,bank_transfer,STORE_113,,,
US1054061,04/13/2025,jane.brown7158@email.com,GADGET-10,3,34.87,104.61,paypal,STORE_114,,,
US1050976,04/13/2025,chris.smith3238@yahoo.com,GADGET-69,5,171.93,687.72,paypal,STORE_105,SAVE20,20.0,200.0
US1049377,04/13/2025,jane.brown4486@gmail.com,GADGET-79,4,91.98,367.92,paypal,STORE_110,,,
US1044692,04/13/2025,maria.jones8582@yahoo.com,GADGET-09,5,179.21,896.05,bank_transfer,STORE_113,,,
US1049307,04/13/2025,chris.smith9275@outlook.com,GADGET-25,2,45.7,73.12,paypal,STORE_107,SAVE20,20.0,200.0
US1042575,04/13/2025,lisa.smith5775@outlook.com,GADGET-36,2,149.95,299.9,paypal,STORE_119,,,
US1042371,04/13/2025,jane.brown5154@gmail.com,GADGET-54,5,247.22,927.07,apple_pay,STORE_117,VIP25,25.0,250.0
US1050659,04/13/2025,alex.smith467@email.com,GADGET-61,3,84.63,253.89,bank_transfer,STORE_118,,,
