order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US216763,02/14/2025,john.johnson9061@gmail.com,GADGET-66,2,41.47,82.94,bank_transfer,STORE_110
US221774,02/14/2025,sam.johnson2037@gmail.com,GADGET-42,4,192.94,694.58,credit_card,STORE_108
US226741,02/14/2025,jane.miller3711@outlook.com,GADGET-09,5,282.04,1410.2,credit_card,STORE_102
US222298,02/14/2025,alex.miller8235@outlook.com,GADGET-70,1,250.59,200.47,credit_card,STORE_116
US225830,02/14/2025,alex.brown3047@gmail.com,GADGET-41,5,47.6,190.4,paypal,STORE_104
US216918,02/14/2025,sam.smith3559@gmail.com,GADGET-45,3,237.06,711.18,google_pay,STORE_110
US222084,02/14/2025,lisa.smith2787@outlook.com,GADGET-48,4,202.47,809.88,google_pay,STORE_117
US215135,02/14/2025,alex.brown7315@gmail.com,GADGET-57,2,103.38,206.76,google_pay,STORE_105
US219387,02/14/2025,maria.smith4945@outlook.com,GADGET-16,1,171.25,171.25,apple_pay,STORE_116
US218577,02/14/2025,jane.brown7607@gmail.com,GADGET-46,4,185.02,629.07,apple_pay,STORE_105
US218057,02/14/2025,alex.miller3915@email.com,GADGET-24,1,262.71,262.71,apple_pay,STORE_115
US219439,02/14/2025,maria.brown9624@outlook.com,GADGET-04,2,244.92,489.84,credit_card,STORE_107
US221952,02/14/2025,david.jones1908@outlook.com,GADGET-47,4,86.68,346.72,google_pay,STORE_105
US222139,02/14/2025,sam.brown7102@gmail.com,GADGET-04,1,45.52,45.52,bank_transfer,STORE_110
US213840,02/14/2025,lisa.brown6445@outlook.com,GADGET-65,1,190.08,171.07,google_pay,STORE_103
US216557,02/14/2025,jane.johnson4417@outlook.com,GADGET-13,5,179.36,896.8,bank_transfer,STORE_101
US217230,02/14/2025,chris.brown7406@yahoo.com,GADGET-69,5,237.06,1185.3,google_pay,STORE_103
US224058,02/14/2025,john.brown9715@yahoo.com,GADGET-39,5,282.3,1270.35,apple_pay,STORE_116
US224396,02/14/2025,jane.smith6677@yahoo.com,GADGET-27,5,201.95,807.8,apple_pay,STORE_108
US226230,02/14/2025,sam.brown3402@email.com,GADGET-79,1,218.26,185.52,bank_transfer,STORE_120
US217214,02/14/2025,jane.jones6289@yahoo.com,GADGET-51,4,27.57,99.25,bank_transfer,STORE_116
US225451,02/14/2025,jane.smith323@email.com,GADGET-06,4,177.46,709.84,bank_transfer,STORE_101
US227286,02/14/2025,sam.johnson7890@email.com,GADGET-52,4,195.27,702.97,paypal,STORE_106
US228000,02/14/2025,sam.miller7015@outlook.com,GADGET-09,4,25.15,100.6,apple_pay,STORE_120
US216762,02/14/2025,john.johnson1867@outlook.com,GADGET-32,1,132.39,132.39,credit_card,STORE_120
US222493,02/14/2025,jane.smith5564@yahoo.com,GADGET-06,2,32.93,65.86,paypal,STORE_108
US223512,02/14/2025,maria.brown4815@outlook.com,GADGET-63,4,221.24,884.96,paypal,STORE_105
US216682,02/14/2025,john.brown4858@email.com,GADGET-14,2,276.12,552.24,google_pay,STORE_118
US222033,02/14/2025,lisa.jones1225@gmail.com,GADGET-15,3,117.82,353.46,paypal,STORE_101
US223769,02/14/2025,alex.miller6336@outlook.com,GADGET-39,5,217.91,1089.55,credit_card,STORE_105
US225833,02/14/2025,sam.miller9908@gmail.com,GADGET-52,1,288.25,288.25,google_pay,STORE_109
US214504,02/14/2025,john.brown3537@yahoo.com,GADGET-35,1,132.53,112.65,google_pay,STORE_117
US222504,02/14/2025,lisa.jones7893@email.com,GADGET-14,5,148.9,558.38,bank_transfer,STORE_113
US225144,02/14/2025,chris.jones7713@email.com,GADGET-79,4,71.31,228.19,google_pay,STORE_112
US227186,02/14/2025,chris.miller6841@outlook.com,GADGET-44,2,165.52,331.04,google_pay,STORE_107
US224423,02/14/2025,jane.williams9614@email.com,GADGET-51,5,287.79,1079.21,credit_card,STORE_116
US220495,02/14/2025,john.williams3602@yahoo.com,GADGET-20,5,96.05,384.2,google_pay,STORE_103
US220564,02/14/2025,david.johnson8972@gmail.com,GADGET-74,4,265.5,1062.0,credit_card,STORE_113
US224618,02/14/2025,lisa.williams4774@email.com,GADGET-51,1,229.47,229.47,bank_transfer,STORE_108
US216347,02/14/2025,john.smith5582@outlook.com,GADGET-17,3,51.84,155.52,google_pay,STORE_119
US218954,02/14/2025,chris.miller6812@yahoo.com,GADGET-39,5,227.96,1139.8,credit_card,STORE_103
US220467,02/14/2025,sam.smith7317@email.com,GADGET-36,1,150.48,150.48,bank_transfer,STORE_115
US221357,02/14/2025,sam.jones5510@gmail.com,GADGET-39,5,43.27,216.35,bank_transfer,STORE_108
US224641,02/14/2025,maria.johnson1199@outlook.com,GADGET-14,1,138.97,138.97,credit_card,STORE_117
US227689,02/14/2025,lisa.jones1014@yahoo.com,GADGET-77,5,86.82,434.1,paypal,STORE_120
US223445,02/14/2025,john.smith6016@yahoo.com,GADGET-26,1,134.5,114.33,paypal,STORE_109
US222016,02/14/2025,sam.williams4661@gmail.com,GADGET-48,3,25.09,75.27,credit_card,STORE_109
US215670,02/14/2025,alex.smith5615@outlook.com,GADGET-57,3,113.79,341.37,apple_pay,STORE_108
US224841,02/14/2025,maria.brown7170@email.com,GADGET-79,4,161.73,517.54,google_pay,STORE_119
US225066,02/14/2025,john.johnson9408@outlook.com,GADGET-13,3,68.55,174.8,google_pay,STORE_115
