order_id,order_date,customer_email,product_sku,quantity,unit_price,total_amount,payment_method,store_id
US198908,02/12/2025,sam.williams466@outlook.com,GADGET-24,4,185.71,742.84,apple_pay,STORE_104
US196299,02/12/2025,jane.williams5483@yahoo.com,GADGET-60,2,95.7,191.4,paypal,STORE_104
US187605,02/12/2025,john.jones919@gmail.com,GADGET-28,2,176.24,352.48,paypal,STORE_104
US187976,02/12/2025,chris.miller7735@yahoo.com,GADGET-44,3,149.78,404.41,credit_card,STORE_103
US190285,02/12/2025,sam.williams3068@yahoo.com,GADGET-50,1,23.96,23.96,apple_pay,STORE_108
US188823,02/12/2025,sam.brown6906@yahoo.com,GADGET-22,2,221.76,443.52,google_pay,STORE_117
US188368,02/12/2025,david.miller7671@email.com,GADGET-62,4,296.21,1066.36,bank_transfer,STORE_103
US196760,02/12/2025,maria.smith2195@yahoo.com,GADGET-41,2,276.23,552.46,bank_transfer,STORE_114
US197397,02/12/2025,john.smith1748@email.com,GADGET-34,3,101.94,305.82,google_pay,STORE_101
US192675,02/12/2025,chris.smith7604@email.com,GADGET-67,2,74.79,127.14,paypal,STORE_104
US191503,02/12/2025,john.williams9050@yahoo.com,GADGET-26,1,56.84,45.47,apple_pay,STORE_113
US198340,02/12/2025,lisa.johnson8487@gmail.com,GADGET-53,4,149.85,599.4,google_pay,STORE_119
US192288,02/12/2025,alex.miller4271@yahoo.com,GADGET-16,1,272.99,272.99,apple_pay,STORE_115
US197109,02/12/2025,jane.williams1664@email.com,GADGET-76,5,164.24,656.96,google_pay,STORE_103
US191680,02/12/2025,david.smith7999@yahoo.com,GADGET-03,1,57.17,45.74,paypal,STORE_105
US193133,02/12/2025,alex.miller4681@gmail.com,GADGET-19,3,186.13,558.39,bank_transfer,STORE_118
US198857,02/12/2025,lisa.brown4422@yahoo.com,GADGET-03,3,224.82,674.46,google_pay,STORE_110
US187749,02/12/2025,lisa.brown2258@email.com,GADGET-25,5,293.63,1468.15,credit_card,STORE_114
US186575,02/12/2025,jane.smith9624@email.com,GADGET-04,5,100.25,451.12,credit_card,STORE_105
US196680,02/12/2025,sam.miller756@yahoo.com,GADGET-24,2,87.49,131.23,bank_transfer,STORE_118
US196413,02/12/2025,sam.williams123@gmail.com,GADGET-28,1,136.77,136.77,apple_pay,STORE_116
US196629,02/12/2025,alex.miller3653@outlook.com,GADGET-51,2,198.95,338.21,apple_pay,STORE_114
US194465,02/12/2025,maria.brown6151@yahoo.com,GADGET-62,4,117.17,421.81,google_pay,STORE_120
US199379,02/12/2025,lisa.smith1177@outlook.com,GADGET-07,2,294.55,589.1,bank_transfer,STORE_117
US186937,02/12/2025,alex.miller2957@outlook.com,GADGET-65,3,209.39,628.17,paypal,STORE_108
US192453,02/12/2025,maria.miller7155@gmail.com,GADGET-14,4,172.11,585.17,bank_transfer,STORE_105
US195909,02/12/2025,john.jones1922@outlook.com,GADGET-70,2,34.83,59.21,paypal,STORE_114
US193655,02/12/2025,john.jones9763@outlook.com,GADGET-68,2,62.28,124.56,apple_pay,STORE_114
US194553,02/12/2025,lisa.smith9453@email.com,GADGET-64,4,119.14,357.42,google_pay,STORE_104
US195687,02/12/2025,alex.johnson4193@outlook.com,GADGET-57,3,295.69,665.3,google_pay,STORE_115
US196061,02/12/2025,john.brown8940@outlook.com,GADGET-10,1,207.05,165.64,apple_pay,STORE_113
US198062,02/12/2025,sam.jones5940@gmail.com,GADGET-73,1,202.35,161.88,google_pay,STORE_118
US195570,02/12/2025,jane.smith8086@yahoo.com,GADGET-27,1,243.75,207.19,apple_pay,STORE_113
US196215,02/12/2025,jane.smith4788@email.com,GADGET-67,5,289.77,1448.85,paypal,STORE_104
US196457,02/12/2025,jane.brown3987@outlook.com,GADGET-77,5,217.56,1087.8,google_pay,STORE_102
US186405,02/12/2025,chris.williams8719@gmail.com,GADGET-75,3,32.33,82.44,bank_transfer,STORE_119
US186261,02/12/2025,chris.johnson2185@email.com,GADGET-06,3,158.85,381.24,bank_transfer,STORE_112
US196257,02/12/2025,sam.johnson8225@outlook.com,GADGET-24,5,71.54,357.7,credit_card,STORE_116
